,user_id,signup_month,month,spend,treatment
49813,4151,0,2,473,False
49814,4151,0,3,468,False
49815,4151,0,4,466,False
49816,4151,0,5,416,False
49817,4151,0,6,464,False
49818,4151,0,7,452,False
49819,4151,0,8,406,False
49820,4151,0,9,420,False
49821,4151,0,10,356,False
49822,4151,0,11,358,False
49823,4151,0,12,403,False
49824,4152,10,1,503,True
49825,4152,10,2,478,True
49826,4152,10,3,468,True
49827,4152,10,4,487,True
49828,4152,10,5,475,True
49829,4152,10,6,464,True
49830,4152,10,7,452,True
49831,4152,10,8,424,True
49832,4152,10,9,382,True
49833,4152,10,10,422,True
49834,4152,10,11,460,True
49835,4152,10,12,503,True
49836,4153,0,1,454,False
49837,4153,0,2,481,False
49838,4153,0,3,465,False
49839,4153,0,4,450,False
49840,4153,0,5,440,False
49841,4153,0,6,450,False
49842,4153,0,7,400,False
49843,4153,0,8,422,False
49844,4153,0,9,345,False
49845,4153,0,10,404,False
49846,4153,0,11,359,False
49847,4153,0,12,374,False
49848,4154,2,1,490,True
49849,4154,2,2,476,True
49850,4154,2,3,581,True
49851,4154,2,4,548,True
49852,4154,2,5,529,True
49853,4154,2,6,534,True
49854,4154,2,7,508,True
49855,4154,2,8,490,True
49856,4154,2,9,492,True
49857,4154,2,10,497,True
49858,4154,2,11,504,True
49859,4154,2,12,479,True
49860,4155,0,1,506,False
49861,4155,0,2,465,False
49862,4155,0,3,477,False
49863,4155,0,4,441,False
49864,4155,0,5,427,False
49865,4155,0,6,417,False
49866,4155,0,7,374,False
49867,4155,0,8,444,False
49868,4155,0,9,417,False
49869,4155,0,10,422,False
49870,4155,0,11,405,False
49871,4155,0,12,397,False
49872,4156,3,1,465,True
49873,4156,3,2,498,True
49874,4156,3,3,439,True
49875,4156,3,4,570,True
49876,4156,3,5,550,True
49877,4156,3,6,534,True
49878,4156,3,7,553,True
49879,4156,3,8,559,True
49880,4156,3,9,511,True
49881,4156,3,10,506,True
49882,4156,3,11,469,True
49883,4156,3,12,475,True
49884,4157,0,1,512,False
49885,4157,0,2,480,False
49886,4157,0,3,439,False
49887,4157,0,4,480,False
49888,4157,0,5,434,False
49889,4157,0,6,415,False
49890,4157,0,7,461,False
49891,4157,0,8,414,False
49892,4157,0,9,376,False
49893,4157,0,10,354,False
49894,4157,0,11,393,False
49895,4157,0,12,373,False
49896,4158,0,1,464,False
49897,4158,0,2,472,False
49898,4158,0,3,476,False
49899,4158,0,4,498,False
49900,4158,0,5,519,False
49901,4158,0,6,387,False
49902,4158,0,7,421,False
49903,4158,0,8,451,False
49904,4158,0,9,421,False
49905,4158,0,10,369,False
49906,4158,0,11,389,False
49907,4158,0,12,401,False
49908,4159,0,1,491,False
49909,4159,0,2,474,False
49910,4159,0,3,473,False
49911,4159,0,4,487,False
49912,4159,0,5,471,False
49913,4159,0,6,438,False
49914,4159,0,7,455,False
49915,4159,0,8,403,False
49916,4159,0,9,403,False
49917,4159,0,10,373,False
49918,4159,0,11,367,False
49919,4159,0,12,374,False
49920,4160,0,1,502,False
49921,4160,0,2,486,False
49922,4160,0,3,468,False
49923,4160,0,4,462,False
49924,4160,0,5,477,False
49925,4160,0,6,464,False
49926,4160,0,7,433,False
49927,4160,0,8,430,False
49928,4160,0,9,409,False
49929,4160,0,10,374,False
49930,4160,0,11,374,False
49931,4160,0,12,387,False
49932,4161,0,1,459,False
49933,4161,0,2,480,False
49934,4161,0,3,482,False
49935,4161,0,4,435,False
49936,4161,0,5,450,False
49937,4161,0,6,442,False
49938,4161,0,7,422,False
49939,4161,0,8,361,False
49940,4161,0,9,420,False
49941,4161,0,10,398,False
49942,4161,0,11,387,False
49943,4161,0,12,393,False
49944,4162,0,1,501,False
49945,4162,0,2,493,False
49946,4162,0,3,445,False
49947,4162,0,4,476,False
49948,4162,0,5,475,False
49949,4162,0,6,402,False
49950,4162,0,7,456,False
49951,4162,0,8,423,False
49952,4162,0,9,379,False
49953,4162,0,10,418,False
49954,4162,0,11,376,False
49955,4162,0,12,371,False
49956,4163,0,1,460,False
49957,4163,0,2,475,False
49958,4163,0,3,527,False
49959,4163,0,4,468,False
49960,4163,0,5,465,False
49961,4163,0,6,454,False
49962,4163,0,7,432,False
49963,4163,0,8,415,False
49964,4163,0,9,412,False
49965,4163,0,10,381,False
49966,4163,0,11,368,False
49967,4163,0,12,332,False
49968,4164,6,1,471,True
49969,4164,6,2,457,True
49970,4164,6,3,463,True
49971,4164,6,4,499,True
49972,4164,6,5,461,True
49973,4164,6,6,456,True
49974,4164,6,7,564,True
49975,4164,6,8,518,True
49976,4164,6,9,540,True
49977,4164,6,10,470,True
49978,4164,6,11,504,True
49979,4164,6,12,470,True
49980,4165,10,1,465,True
49981,4165,10,2,483,True
49982,4165,10,3,468,True
49983,4165,10,4,477,True
49984,4165,10,5,485,True
49985,4165,10,6,505,True
49986,4165,10,7,465,True
49987,4165,10,8,440,True
49988,4165,10,9,394,True
49989,4165,10,10,427,True
49990,4165,10,11,502,True
49991,4165,10,12,467,True
49992,4166,7,1,537,True
49993,4166,7,2,461,True
49994,4166,7,3,465,True
49995,4166,7,4,467,True
49996,4166,7,5,490,True
49997,4166,7,6,417,True
49998,4166,7,7,408,True
49999,4166,7,8,529,True
50000,4166,7,9,518,True
50001,4166,7,10,494,True
50002,4166,7,11,505,True
50003,4166,7,12,506,True
50004,4167,8,1,480,True
50005,4167,8,2,502,True
50006,4167,8,3,458,True
50007,4167,8,4,461,True
50008,4167,8,5,433,True
50009,4167,8,6,417,True
50010,4167,8,7,451,True
50011,4167,8,8,400,True
50012,4167,8,9,535,True
50013,4167,8,10,523,True
50014,4167,8,11,468,True
50015,4167,8,12,465,True
50016,4168,0,1,450,False
50017,4168,0,2,453,False
50018,4168,0,3,476,False
50019,4168,0,4,458,False
50020,4168,0,5,501,False
50021,4168,0,6,434,False
50022,4168,0,7,421,False
50023,4168,0,8,404,False
50024,4168,0,9,392,False
50025,4168,0,10,397,False
50026,4168,0,11,402,False
50027,4168,0,12,361,False
50028,4169,10,1,495,True
50029,4169,10,2,496,True
50030,4169,10,3,495,True
50031,4169,10,4,462,True
50032,4169,10,5,400,True
50033,4169,10,6,477,True
50034,4169,10,7,408,True
50035,4169,10,8,424,True
50036,4169,10,9,401,True
50037,4169,10,10,391,True
50038,4169,10,11,482,True
50039,4169,10,12,503,True
50040,4170,0,1,461,False
50041,4170,0,2,479,False
50042,4170,0,3,499,False
50043,4170,0,4,454,False
50044,4170,0,5,430,False
50045,4170,0,6,413,False
50046,4170,0,7,489,False
50047,4170,0,8,417,False
50048,4170,0,9,430,False
50049,4170,0,10,357,False
50050,4170,0,11,378,False
50051,4170,0,12,349,False
50052,4171,8,1,478,True
50053,4171,8,2,497,True
50054,4171,8,3,471,True
50055,4171,8,4,455,True
50056,4171,8,5,477,True
50057,4171,8,6,457,True
50058,4171,8,7,410,True
50059,4171,8,8,433,True
50060,4171,8,9,505,True
50061,4171,8,10,500,True
50062,4171,8,11,456,True
50063,4171,8,12,512,True
50064,4172,11,1,477,True
50065,4172,11,2,502,True
50066,4172,11,3,473,True
50067,4172,11,4,459,True
50068,4172,11,5,474,True
50069,4172,11,6,462,True
50070,4172,11,7,434,True
50071,4172,11,8,424,True
50072,4172,11,9,418,True
50073,4172,11,10,428,True
50074,4172,11,11,413,True
50075,4172,11,12,457,True
50076,4173,6,1,471,True
50077,4173,6,2,459,True
50078,4173,6,3,448,True
50079,4173,6,4,454,True
50080,4173,6,5,466,True
50081,4173,6,6,475,True
50082,4173,6,7,528,True
50083,4173,6,8,537,True
50084,4173,6,9,520,True
50085,4173,6,10,511,True
50086,4173,6,11,506,True
50087,4173,6,12,494,True
50088,4174,0,1,513,False
50089,4174,0,2,474,False
50090,4174,0,3,496,False
50091,4174,0,4,424,False
50092,4174,0,5,468,False
50093,4174,0,6,397,False
50094,4174,0,7,415,False
50095,4174,0,8,457,False
50096,4174,0,9,394,False
50097,4174,0,10,382,False
50098,4174,0,11,388,False
50099,4174,0,12,372,False
50100,4175,0,1,475,False
50101,4175,0,2,524,False
50102,4175,0,3,443,False
50103,4175,0,4,541,False
50104,4175,0,5,486,False
50105,4175,0,6,435,False
50106,4175,0,7,411,False
50107,4175,0,8,426,False
50108,4175,0,9,422,False
50109,4175,0,10,412,False
50110,4175,0,11,420,False
50111,4175,0,12,418,False
50112,4176,0,1,445,False
50113,4176,0,2,478,False
50114,4176,0,3,454,False
50115,4176,0,4,481,False
50116,4176,0,5,439,False
50117,4176,0,6,435,False
50118,4176,0,7,417,False
50119,4176,0,8,461,False
50120,4176,0,9,363,False
50121,4176,0,10,374,False
50122,4176,0,11,391,False
50123,4176,0,12,388,False
50124,4177,8,1,497,True
50125,4177,8,2,508,True
50126,4177,8,3,507,True
50127,4177,8,4,479,True
50128,4177,8,5,454,True
50129,4177,8,6,443,True
50130,4177,8,7,439,True
50131,4177,8,8,425,True
50132,4177,8,9,503,True
50133,4177,8,10,510,True
50134,4177,8,11,478,True
50135,4177,8,12,499,True
50136,4178,0,1,493,False
50137,4178,0,2,466,False
50138,4178,0,3,461,False
50139,4178,0,4,418,False
50140,4178,0,5,474,False
50141,4178,0,6,402,False
50142,4178,0,7,411,False
50143,4178,0,8,427,False
50144,4178,0,9,381,False
50145,4178,0,10,402,False
50146,4178,0,11,364,False
50147,4178,0,12,344,False
50148,4179,10,1,469,True
50149,4179,10,2,507,True
50150,4179,10,3,496,True
50151,4179,10,4,438,True
50152,4179,10,5,451,True
50153,4179,10,6,441,True
50154,4179,10,7,399,True
50155,4179,10,8,406,True
50156,4179,10,9,389,True
50157,4179,10,10,420,True
50158,4179,10,11,488,True
50159,4179,10,12,504,True
50160,4180,0,1,493,False
50161,4180,0,2,471,False
50162,4180,0,3,462,False
50163,4180,0,4,487,False
50164,4180,0,5,473,False
50165,4180,0,6,439,False
50166,4180,0,7,414,False
50167,4180,0,8,414,False
50168,4180,0,9,405,False
50169,4180,0,10,371,False
50170,4180,0,11,371,False
50171,4180,0,12,372,False
50172,4181,10,1,491,True
50173,4181,10,2,491,True
50174,4181,10,3,408,True
50175,4181,10,4,487,True
50176,4181,10,5,461,True
50177,4181,10,6,440,True
50178,4181,10,7,429,True
50179,4181,10,8,439,True
50180,4181,10,9,407,True
50181,4181,10,10,389,True
50182,4181,10,11,499,True
50183,4181,10,12,474,True
50184,4182,0,1,516,False
50185,4182,0,2,474,False
50186,4182,0,3,489,False
50187,4182,0,4,432,False
50188,4182,0,5,457,False
50189,4182,0,6,418,False
50190,4182,0,7,469,False
50191,4182,0,8,406,False
50192,4182,0,9,446,False
50193,4182,0,10,445,False
50194,4182,0,11,396,False
50195,4182,0,12,379,False
50196,4183,0,1,498,False
50197,4183,0,2,495,False
50198,4183,0,3,451,False
50199,4183,0,4,428,False
50200,4183,0,5,443,False
50201,4183,0,6,431,False
50202,4183,0,7,397,False
50203,4183,0,8,402,False
50204,4183,0,9,405,False
50205,4183,0,10,397,False
50206,4183,0,11,412,False
50207,4183,0,12,433,False
50208,4184,0,1,498,False
50209,4184,0,2,464,False
50210,4184,0,3,492,False
50211,4184,0,4,490,False
50212,4184,0,5,437,False
50213,4184,0,6,419,False
50214,4184,0,7,421,False
50215,4184,0,8,413,False
50216,4184,0,9,431,False
50217,4184,0,10,425,False
50218,4184,0,11,405,False
50219,4184,0,12,399,False
50220,4185,0,1,482,False
50221,4185,0,2,490,False
50222,4185,0,3,447,False
50223,4185,0,4,476,False
50224,4185,0,5,388,False
50225,4185,0,6,454,False
50226,4185,0,7,470,False
50227,4185,0,8,406,False
50228,4185,0,9,389,False
50229,4185,0,10,401,False
50230,4185,0,11,373,False
50231,4185,0,12,357,False
50232,4186,0,1,489,False
50233,4186,0,2,479,False
50234,4186,0,3,457,False
50235,4186,0,4,443,False
50236,4186,0,5,438,False
50237,4186,0,6,453,False
50238,4186,0,7,441,False
50239,4186,0,8,426,False
50240,4186,0,9,385,False
50241,4186,0,10,418,False
50242,4186,0,11,375,False
50243,4186,0,12,417,False
50244,4187,2,1,483,True
50245,4187,2,2,516,True
50246,4187,2,3,557,True
50247,4187,2,4,543,True
50248,4187,2,5,551,True
50249,4187,2,6,492,True
50250,4187,2,7,533,True
50251,4187,2,8,498,True
50252,4187,2,9,518,True
50253,4187,2,10,506,True
50254,4187,2,11,501,True
50255,4187,2,12,461,True
50256,4188,4,1,526,True
50257,4188,4,2,494,True
50258,4188,4,3,481,True
50259,4188,4,4,461,True
50260,4188,4,5,576,True
50261,4188,4,6,517,True
50262,4188,4,7,506,True
50263,4188,4,8,546,True
50264,4188,4,9,501,True
50265,4188,4,10,488,True
50266,4188,4,11,485,True
50267,4188,4,12,512,True
50268,4189,6,1,462,True
50269,4189,6,2,513,True
50270,4189,6,3,470,True
50271,4189,6,4,477,True
50272,4189,6,5,451,True
50273,4189,6,6,449,True
50274,4189,6,7,523,True
50275,4189,6,8,548,True
50276,4189,6,9,540,True
50277,4189,6,10,506,True
50278,4189,6,11,480,True
50279,4189,6,12,473,True
50280,4190,6,1,512,True
50281,4190,6,2,446,True
50282,4190,6,3,479,True
50283,4190,6,4,466,True
50284,4190,6,5,421,True
50285,4190,6,6,415,True
50286,4190,6,7,507,True
50287,4190,6,8,553,True
50288,4190,6,9,530,True
50289,4190,6,10,505,True
50290,4190,6,11,459,True
50291,4190,6,12,510,True
50292,4191,5,1,464,True
50293,4191,5,2,469,True
50294,4191,5,3,468,True
50295,4191,5,4,484,True
50296,4191,5,5,449,True
50297,4191,5,6,544,True
50298,4191,5,7,487,True
50299,4191,5,8,512,True
50300,4191,5,9,488,True
50301,4191,5,10,497,True
50302,4191,5,11,495,True
50303,4191,5,12,425,True
50304,4192,0,1,526,False
50305,4192,0,2,468,False
50306,4192,0,3,490,False
50307,4192,0,4,477,False
50308,4192,0,5,482,False
50309,4192,0,6,488,False
50310,4192,0,7,403,False
50311,4192,0,8,457,False
50312,4192,0,9,395,False
50313,4192,0,10,427,False
50314,4192,0,11,392,False
50315,4192,0,12,403,False
50316,4193,0,1,454,False
50317,4193,0,2,480,False
50318,4193,0,3,437,False
50319,4193,0,4,437,False
50320,4193,0,5,469,False
50321,4193,0,6,418,False
50322,4193,0,7,448,False
50323,4193,0,8,428,False
50324,4193,0,9,437,False
50325,4193,0,10,391,False
50326,4193,0,11,411,False
50327,4193,0,12,380,False
50328,4194,0,1,476,False
50329,4194,0,2,464,False
50330,4194,0,3,477,False
50331,4194,0,4,471,False
50332,4194,0,5,473,False
50333,4194,0,6,443,False
50334,4194,0,7,424,False
50335,4194,0,8,437,False
50336,4194,0,9,397,False
50337,4194,0,10,391,False
50338,4194,0,11,380,False
50339,4194,0,12,376,False
50340,4195,0,1,459,False
50341,4195,0,2,478,False
50342,4195,0,3,457,False
50343,4195,0,4,499,False
50344,4195,0,5,486,False
50345,4195,0,6,457,False
50346,4195,0,7,460,False
50347,4195,0,8,418,False
50348,4195,0,9,369,False
50349,4195,0,10,397,False
50350,4195,0,11,363,False
50351,4195,0,12,441,False
50352,4196,2,1,490,True
50353,4196,2,2,449,True
50354,4196,2,3,543,True
50355,4196,2,4,549,True
50356,4196,2,5,584,True
50357,4196,2,6,562,True
50358,4196,2,7,522,True
50359,4196,2,8,504,True
50360,4196,2,9,492,True
50361,4196,2,10,483,True
50362,4196,2,11,493,True
50363,4196,2,12,461,True
50364,4197,0,1,510,False
50365,4197,0,2,453,False
50366,4197,0,3,477,False
50367,4197,0,4,480,False
50368,4197,0,5,424,False
50369,4197,0,6,449,False
50370,4197,0,7,432,False
50371,4197,0,8,433,False
50372,4197,0,9,425,False
50373,4197,0,10,423,False
50374,4197,0,11,389,False
50375,4197,0,12,381,False
50376,4198,7,1,496,True
50377,4198,7,2,494,True
50378,4198,7,3,475,True
50379,4198,7,4,441,True
50380,4198,7,5,443,True
50381,4198,7,6,474,True
50382,4198,7,7,468,True
50383,4198,7,8,544,True
50384,4198,7,9,556,True
50385,4198,7,10,463,True
50386,4198,7,11,469,True
50387,4198,7,12,450,True
50388,4199,0,1,494,False
50389,4199,0,2,486,False
50390,4199,0,3,434,False
50391,4199,0,4,438,False
50392,4199,0,5,458,False
50393,4199,0,6,400,False
50394,4199,0,7,443,False
50395,4199,0,8,406,False
50396,4199,0,9,394,False
50397,4199,0,10,379,False
50398,4199,0,11,375,False
50399,4199,0,12,352,False
50400,4200,5,1,507,True
50401,4200,5,2,465,True
50402,4200,5,3,416,True
50403,4200,5,4,446,True
50404,4200,5,5,443,True
50405,4200,5,6,567,True
50406,4200,5,7,505,True
50407,4200,5,8,531,True
50408,4200,5,9,517,True
50409,4200,5,10,499,True
50410,4200,5,11,475,True
50411,4200,5,12,465,True
50412,4201,0,1,509,False
50413,4201,0,2,476,False
50414,4201,0,3,469,False
50415,4201,0,4,448,False
50416,4201,0,5,422,False
50417,4201,0,6,422,False
50418,4201,0,7,404,False
50419,4201,0,8,415,False
50420,4201,0,9,381,False
50421,4201,0,10,407,False
50422,4201,0,11,394,False
50423,4201,0,12,394,False
50424,4202,1,1,468,True
50425,4202,1,2,575,True
50426,4202,1,3,592,True
50427,4202,1,4,544,True
50428,4202,1,5,568,True
50429,4202,1,6,541,True
50430,4202,1,7,551,True
50431,4202,1,8,565,True
50432,4202,1,9,536,True
50433,4202,1,10,524,True
50434,4202,1,11,499,True
50435,4202,1,12,494,True
50436,4203,0,1,502,False
50437,4203,0,2,462,False
50438,4203,0,3,470,False
50439,4203,0,4,429,False
50440,4203,0,5,461,False
50441,4203,0,6,456,False
50442,4203,0,7,480,False
50443,4203,0,8,387,False
50444,4203,0,9,439,False
50445,4203,0,10,399,False
50446,4203,0,11,374,False
50447,4203,0,12,356,False
50448,4204,0,1,464,False
50449,4204,0,2,492,False
50450,4204,0,3,451,False
50451,4204,0,4,452,False
50452,4204,0,5,439,False
50453,4204,0,6,416,False
50454,4204,0,7,379,False
50455,4204,0,8,439,False
50456,4204,0,9,416,False
50457,4204,0,10,368,False
50458,4204,0,11,412,False
50459,4204,0,12,392,False
50460,4205,3,1,520,True
50461,4205,3,2,482,True
50462,4205,3,3,416,True
50463,4205,3,4,547,True
50464,4205,3,5,535,True
50465,4205,3,6,499,True
50466,4205,3,7,535,True
50467,4205,3,8,504,True
50468,4205,3,9,513,True
50469,4205,3,10,471,True
50470,4205,3,11,447,True
50471,4205,3,12,448,True
50472,4206,0,1,480,False
50473,4206,0,2,457,False
50474,4206,0,3,502,False
50475,4206,0,4,465,False
50476,4206,0,5,426,False
50477,4206,0,6,452,False
50478,4206,0,7,435,False
50479,4206,0,8,418,False
50480,4206,0,9,389,False
50481,4206,0,10,378,False
50482,4206,0,11,379,False
50483,4206,0,12,363,False
50484,4207,0,1,494,False
50485,4207,0,2,463,False
50486,4207,0,3,457,False
50487,4207,0,4,473,False
50488,4207,0,5,454,False
50489,4207,0,6,427,False
50490,4207,0,7,433,False
50491,4207,0,8,371,False
50492,4207,0,9,416,False
50493,4207,0,10,438,False
50494,4207,0,11,365,False
50495,4207,0,12,393,False
50496,4208,11,1,485,True
50497,4208,11,2,455,True
50498,4208,11,3,495,True
50499,4208,11,4,439,True
50500,4208,11,5,440,True
50501,4208,11,6,487,True
50502,4208,11,7,421,True
50503,4208,11,8,416,True
50504,4208,11,9,402,True
50505,4208,11,10,391,True
50506,4208,11,11,389,True
50507,4208,11,12,484,True
50508,4209,7,1,494,True
50509,4209,7,2,459,True
50510,4209,7,3,488,True
50511,4209,7,4,444,True
50512,4209,7,5,466,True
50513,4209,7,6,455,True
50514,4209,7,7,414,True
50515,4209,7,8,489,True
50516,4209,7,9,494,True
50517,4209,7,10,496,True
50518,4209,7,11,478,True
50519,4209,7,12,491,True
50520,4210,0,1,529,False
50521,4210,0,2,509,False
50522,4210,0,3,465,False
50523,4210,0,4,464,False
50524,4210,0,5,411,False
50525,4210,0,6,460,False
50526,4210,0,7,450,False
50527,4210,0,8,435,False
50528,4210,0,9,397,False
50529,4210,0,10,431,False
50530,4210,0,11,416,False
50531,4210,0,12,399,False
50532,4211,3,1,486,True
50533,4211,3,2,478,True
50534,4211,3,3,482,True
50535,4211,3,4,597,True
50536,4211,3,5,579,True
50537,4211,3,6,546,True
50538,4211,3,7,563,True
50539,4211,3,8,516,True
50540,4211,3,9,497,True
50541,4211,3,10,509,True
50542,4211,3,11,423,True
50543,4211,3,12,467,True
50544,4212,3,1,510,True
50545,4212,3,2,453,True
50546,4212,3,3,470,True
50547,4212,3,4,562,True
50548,4212,3,5,554,True
50549,4212,3,6,541,True
50550,4212,3,7,541,True
50551,4212,3,8,512,True
50552,4212,3,9,523,True
50553,4212,3,10,495,True
50554,4212,3,11,517,True
50555,4212,3,12,467,True
50556,4213,0,1,520,False
50557,4213,0,2,474,False
50558,4213,0,3,469,False
50559,4213,0,4,457,False
50560,4213,0,5,421,False
50561,4213,0,6,424,False
50562,4213,0,7,441,False
50563,4213,0,8,429,False
50564,4213,0,9,403,False
50565,4213,0,10,393,False
50566,4213,0,11,377,False
50567,4213,0,12,460,False
50568,4214,0,1,483,False
50569,4214,0,2,509,False
50570,4214,0,3,453,False
50571,4214,0,4,437,False
50572,4214,0,5,441,False
50573,4214,0,6,462,False
50574,4214,0,7,436,False
50575,4214,0,8,405,False
50576,4214,0,9,401,False
50577,4214,0,10,385,False
50578,4214,0,11,444,False
50579,4214,0,12,357,False
50580,4215,9,1,509,True
50581,4215,9,2,464,True
50582,4215,9,3,435,True
50583,4215,9,4,472,True
50584,4215,9,5,444,True
50585,4215,9,6,420,True
50586,4215,9,7,494,True
50587,4215,9,8,435,True
50588,4215,9,9,410,True
50589,4215,9,10,505,True
50590,4215,9,11,477,True
50591,4215,9,12,499,True
50592,4216,0,1,476,False
50593,4216,0,2,460,False
50594,4216,0,3,486,False
50595,4216,0,4,473,False
50596,4216,0,5,487,False
50597,4216,0,6,396,False
50598,4216,0,7,460,False
50599,4216,0,8,460,False
50600,4216,0,9,405,False
50601,4216,0,10,407,False
50602,4216,0,11,384,False
50603,4216,0,12,368,False
50604,4217,0,1,519,False
50605,4217,0,2,454,False
50606,4217,0,3,477,False
50607,4217,0,4,436,False
50608,4217,0,5,436,False
50609,4217,0,6,439,False
50610,4217,0,7,434,False
50611,4217,0,8,434,False
50612,4217,0,9,390,False
50613,4217,0,10,408,False
50614,4217,0,11,424,False
50615,4217,0,12,384,False
50616,4218,0,1,491,False
50617,4218,0,2,512,False
50618,4218,0,3,453,False
50619,4218,0,4,439,False
50620,4218,0,5,483,False
50621,4218,0,6,448,False
50622,4218,0,7,438,False
50623,4218,0,8,410,False
50624,4218,0,9,419,False
50625,4218,0,10,387,False
50626,4218,0,11,372,False
50627,4218,0,12,381,False
50628,4219,5,1,556,True
50629,4219,5,2,487,True
50630,4219,5,3,476,True
50631,4219,5,4,448,True
50632,4219,5,5,452,True
50633,4219,5,6,560,True
50634,4219,5,7,530,True
50635,4219,5,8,515,True
50636,4219,5,9,481,True
50637,4219,5,10,508,True
50638,4219,5,11,524,True
50639,4219,5,12,476,True
50640,4220,0,1,508,False
50641,4220,0,2,490,False
50642,4220,0,3,496,False
50643,4220,0,4,443,False
50644,4220,0,5,427,False
50645,4220,0,6,392,False
50646,4220,0,7,407,False
50647,4220,0,8,451,False
50648,4220,0,9,379,False
50649,4220,0,10,378,False
50650,4220,0,11,380,False
50651,4220,0,12,377,False
50652,4221,0,1,461,False
50653,4221,0,2,440,False
50654,4221,0,3,475,False
50655,4221,0,4,472,False
50656,4221,0,5,428,False
50657,4221,0,6,418,False
50658,4221,0,7,462,False
50659,4221,0,8,418,False
50660,4221,0,9,428,False
50661,4221,0,10,368,False
50662,4221,0,11,360,False
50663,4221,0,12,353,False
50664,4222,0,1,543,False
50665,4222,0,2,479,False
50666,4222,0,3,481,False
50667,4222,0,4,469,False
50668,4222,0,5,457,False
50669,4222,0,6,470,False
50670,4222,0,7,392,False
50671,4222,0,8,401,False
50672,4222,0,9,404,False
50673,4222,0,10,367,False
50674,4222,0,11,408,False
50675,4222,0,12,373,False
50676,4223,6,1,470,True
50677,4223,6,2,484,True
50678,4223,6,3,471,True
50679,4223,6,4,468,True
50680,4223,6,5,457,True
50681,4223,6,6,430,True
50682,4223,6,7,516,True
50683,4223,6,8,525,True
50684,4223,6,9,524,True
50685,4223,6,10,530,True
50686,4223,6,11,499,True
50687,4223,6,12,444,True
50688,4224,0,1,534,False
50689,4224,0,2,472,False
50690,4224,0,3,474,False
50691,4224,0,4,472,False
50692,4224,0,5,436,False
50693,4224,0,6,446,False
50694,4224,0,7,425,False
50695,4224,0,8,425,False
50696,4224,0,9,394,False
50697,4224,0,10,416,False
50698,4224,0,11,416,False
50699,4224,0,12,387,False
50700,4225,0,1,535,False
50701,4225,0,2,508,False
50702,4225,0,3,473,False
50703,4225,0,4,466,False
50704,4225,0,5,439,False
50705,4225,0,6,429,False
50706,4225,0,7,390,False
50707,4225,0,8,436,False
50708,4225,0,9,388,False
50709,4225,0,10,377,False
50710,4225,0,11,422,False
50711,4225,0,12,398,False
50712,4226,5,1,485,True
50713,4226,5,2,445,True
50714,4226,5,3,444,True
50715,4226,5,4,445,True
50716,4226,5,5,440,True
50717,4226,5,6,562,True
50718,4226,5,7,564,True
50719,4226,5,8,516,True
50720,4226,5,9,526,True
50721,4226,5,10,493,True
50722,4226,5,11,458,True
50723,4226,5,12,473,True
50724,4227,5,1,544,True
50725,4227,5,2,463,True
50726,4227,5,3,443,True
50727,4227,5,4,447,True
50728,4227,5,5,445,True
50729,4227,5,6,508,True
50730,4227,5,7,524,True
50731,4227,5,8,562,True
50732,4227,5,9,537,True
50733,4227,5,10,513,True
50734,4227,5,11,508,True
50735,4227,5,12,505,True
50736,4228,0,1,465,False
50737,4228,0,2,493,False
50738,4228,0,3,475,False
50739,4228,0,4,478,False
50740,4228,0,5,426,False
50741,4228,0,6,445,False
50742,4228,0,7,467,False
50743,4228,0,8,449,False
50744,4228,0,9,386,False
50745,4228,0,10,381,False
50746,4228,0,11,401,False
50747,4228,0,12,370,False
50748,4229,0,1,502,False
50749,4229,0,2,489,False
50750,4229,0,3,464,False
50751,4229,0,4,473,False
50752,4229,0,5,441,False
50753,4229,0,6,452,False
50754,4229,0,7,452,False
50755,4229,0,8,420,False
50756,4229,0,9,408,False
50757,4229,0,10,398,False
50758,4229,0,11,381,False
50759,4229,0,12,361,False
50760,4230,0,1,467,False
50761,4230,0,2,477,False
50762,4230,0,3,435,False
50763,4230,0,4,477,False
50764,4230,0,5,455,False
50765,4230,0,6,455,False
50766,4230,0,7,408,False
50767,4230,0,8,403,False
50768,4230,0,9,385,False
50769,4230,0,10,409,False
50770,4230,0,11,372,False
50771,4230,0,12,391,False
50772,4231,0,1,468,False
50773,4231,0,2,474,False
50774,4231,0,3,473,False
50775,4231,0,4,442,False
50776,4231,0,5,477,False
50777,4231,0,6,461,False
50778,4231,0,7,423,False
50779,4231,0,8,428,False
50780,4231,0,9,385,False
50781,4231,0,10,381,False
50782,4231,0,11,383,False
50783,4231,0,12,404,False
50784,4232,2,1,482,True
50785,4232,2,2,464,True
50786,4232,2,3,609,True
50787,4232,2,4,543,True
50788,4232,2,5,578,True
50789,4232,2,6,551,True
50790,4232,2,7,529,True
50791,4232,2,8,511,True
50792,4232,2,9,503,True
50793,4232,2,10,504,True
50794,4232,2,11,449,True
50795,4232,2,12,492,True
50796,4233,6,1,470,True
50797,4233,6,2,453,True
50798,4233,6,3,500,True
50799,4233,6,4,471,True
50800,4233,6,5,458,True
50801,4233,6,6,415,True
50802,4233,6,7,550,True
50803,4233,6,8,483,True
50804,4233,6,9,496,True
50805,4233,6,10,542,True
50806,4233,6,11,517,True
50807,4233,6,12,512,True
50808,4234,5,1,487,True
50809,4234,5,2,430,True
50810,4234,5,3,513,True
