data_id,treat,age,education,black,hispanic,married,nodegree,re74,re75,re78
CPS1,0,33,2,1,0,1,1,0,0,1324.043
CPS1,0,22,0,0,0,0,1,16873.211,9236.2744,16216.57
CPS1,0,48,12,0,0,1,0,23638.551,25243.551,24375.1
CPS1,0,23,15,0,0,0,0,5811.1851,9506.6133,14481.72
CPS1,0,54,12,0,0,0,0,11267.74,13337.9,10341.13
CPS1,0,20,12,1,0,0,0,0,0,11594.24
CPS1,0,25,12,1,0,1,0,14187.05,8702.7578,11103.64
CPS1,0,54,2,1,0,1,1,10558.49,11239.65,6227.1401
CPS1,0,51,0,1,0,1,1,0,0,0
CPS1,0,39,16,1,0,1,0,25862.32,25243.551,25564.67
CPS1,0,26,16,0,0,0,0,16773.279,18141.34,25564.67
CPS1,0,29,12,0,0,0,0,0,0,12426.2
CPS1,0,27,7,0,0,0,1,5864.0859,3689.855,12149.87
CPS1,0,41,18,0,0,1,0,25862.32,25243.551,25564.67
CPS1,0,38,11,0,0,1,1,10799.48,6792.4839,5172.043
CPS1,0,40,12,0,0,1,0,24808.24,25243.551,25564.67
CPS1,0,27,12,0,0,1,0,15331.26,7345.6938,18405.08
CPS1,0,41,13,0,0,1,0,13597.31,13031.76,12922.72
CPS1,0,16,10,0,0,0,1,0,0,19882.811
CPS1,0,37,14,1,0,0,0,20160.859,19475.131,19257.73
CPS1,0,27,12,1,0,1,0,11743.85,12367.55,13179.84
CPS1,0,31,16,0,0,1,0,17267.02,25243.551,13617.25
CPS1,0,38,12,0,0,1,0,21064.08,20499.189,25198.189
CPS1,0,52,11,1,0,1,1,14851.24,13466.81,14755.1
CPS1,0,27,16,0,0,0,0,18916.721,15989.37,25518.859
CPS1,0,42,15,0,1,1,0,25470.471,14320.79,7375.333
CPS1,0,28,16,0,0,1,0,24667.17,25243.551,25564.67
CPS1,0,49,9,0,0,1,1,17513.891,22599.24,19390.73
CPS1,0,22,14,0,0,1,0,10721.11,12091.84,19294.68
CPS1,0,26,13,0,0,0,0,1659.499,12668.32,16398.33
CPS1,0,35,12,0,0,0,0,17472.74,3319.2581,8145.229
CPS1,0,37,8,0,0,1,1,25862.32,24543.529,5318.3379
CPS1,0,20,11,0,0,0,1,1394.998,1804.645,10391.37
CPS1,0,42,9,0,0,1,1,13791.28,13137.39,15983.09
CPS1,0,17,9,0,0,0,1,1146.171,4520.5649,11904.57
CPS1,0,39,8,0,0,1,1,10676.04,9381.29,12913.85
CPS1,0,42,12,0,0,1,0,14700.38,13375.5,19248.869
CPS1,0,30,12,0,0,1,0,2911.47,6540.0479,8075.7759
CPS1,0,34,11,0,0,1,1,0,9680.2744,14093.08
CPS1,0,47,8,0,0,1,1,11706.62,13293.15,12384.83
CPS1,0,23,11,0,1,0,1,5319.4092,3716.71,13961.56
CPS1,0,33,12,0,1,1,0,11179.58,8113.7422,5510.4419
CPS1,0,36,7,0,1,1,1,14136.11,14981.42,17978.02
CPS1,0,31,18,0,0,1,0,8183.8569,11515.35,10508.11
CPS1,0,34,8,0,1,1,1,17547.189,17643.631,13748.77
CPS1,0,29,15,0,0,1,0,25862.32,25243.551,25564.67
CPS1,0,33,8,0,0,1,1,12398.24,11151.92,0
CPS1,0,24,12,0,0,1,0,5123.4829,375.96771,12039.04
CPS1,0,19,3,0,0,1,1,0,537.0968,0
CPS1,0,34,8,0,0,1,1,6410.7212,12671.9,13772.41
CPS1,0,40,8,0,0,1,1,13728.58,15719.03,13973.38
CPS1,0,39,9,0,0,1,1,18330.9,16750.26,22742.211
CPS1,0,29,16,0,0,1,0,7106.2612,5277.8711,4430.2241
CPS1,0,37,8,0,0,1,1,20554.67,17829.82,4677.0049
CPS1,0,16,10,0,0,0,1,0,4132.0649,6301.0259
CPS1,0,35,13,0,0,0,0,3683.4221,13323.58,9719.0078
CPS1,0,33,12,0,0,1,0,4855.063,7386.8711,6160.6421
CPS1,0,54,5,1,0,1,1,0,0,0
CPS1,0,41,12,0,0,1,0,23542.551,22212.529,21740.311
CPS1,0,55,11,0,0,1,1,3107.397,2608.5,3070.7161
CPS1,0,30,12,0,0,1,0,5803.3481,9635.5156,20562.57
CPS1,0,33,12,0,0,1,0,14332.04,11384.66,23136.76
CPS1,0,51,8,0,0,1,1,20221.59,14548.16,6921.6709
CPS1,0,55,4,1,0,0,1,0,0,0
CPS1,0,19,11,1,0,0,1,0,0,16485.52
CPS1,0,18,11,1,0,0,1,0,0,7146.2861
CPS1,0,43,9,1,0,1,1,11103.16,11728.4,13043.89
CPS1,0,23,8,1,0,1,1,873.83301,893.37097,3372.1721
CPS1,0,37,12,0,1,1,0,4808.041,3403.4031,0
CPS1,0,53,5,0,1,1,1,19541.73,24287.52,23875.631
CPS1,0,17,9,0,1,0,1,0,0,7808.3071
CPS1,0,25,13,0,0,0,0,12200.35,15237.44,15799.85
CPS1,0,18,12,0,0,1,0,1688.8879,82.354843,0
CPS1,0,54,11,0,1,1,1,0,6686.855,8145.229
CPS1,0,40,13,0,0,1,0,22443.4,20440.109,25564.67
CPS1,0,26,12,0,0,1,0,12190.56,13019.23,25564.67
CPS1,0,30,10,0,0,1,1,15691.77,15255.34,0
CPS1,0,26,14,0,0,1,0,1171.642,7481.7578,16130.86
CPS1,0,20,12,0,0,1,0,9772.8232,15853.31,0
CPS1,0,35,4,0,1,1,1,15756.42,20200.211,9317.0664
CPS1,0,55,12,0,0,1,0,11510.69,12437.37,7542.3159
CPS1,0,33,12,0,0,1,0,3191.646,10163.66,1102.384
CPS1,0,46,9,1,0,1,1,9964.8311,9508.4033,15275.26
CPS1,0,28,12,1,0,1,0,19964.93,12587.76,15952.06
CPS1,0,26,12,0,0,1,0,25862.32,25243.551,25564.67
CPS1,0,19,10,0,0,0,1,2080.741,8774.3711,25564.67
CPS1,0,55,6,1,0,1,1,12349.26,10833.24,15488.05
CPS1,0,51,9,1,0,1,1,18326.98,17407.311,17225.859
CPS1,0,38,12,0,0,1,0,23658.15,21886.689,19681.84
CPS1,0,22,16,0,0,0,0,2586.2319,0,0
CPS1,0,36,14,0,0,1,0,25862.32,25243.551,25564.67
CPS1,0,54,8,0,0,1,1,7198.3462,0,6436.9771
CPS1,0,47,8,0,0,1,1,10715.23,9535.2578,7892.5381
CPS1,0,20,13,0,0,0,0,2948.697,2553,15545.68
CPS1,0,23,11,0,0,1,1,14104.76,0,13264.07
CPS1,0,18,8,0,0,0,1,2699.8701,7268.71,4286.8848
CPS1,0,24,12,0,0,0,0,13632.58,8586.3867,11014.97
CPS1,0,37,9,0,0,1,1,25862.32,21872.369,18480.449
CPS1,0,42,10,0,0,1,1,25862.32,25243.551,25564.67
CPS1,0,19,12,0,0,0,0,5499.6621,7809.3872,16503.25
CPS1,0,30,12,0,0,1,0,16109.09,13128.44,13063.1
CPS1,0,26,13,0,0,0,0,10015.77,1818.968,13447.31
CPS1,0,41,12,0,1,1,0,16489.189,14449.69,16803.23
CPS1,0,25,14,0,1,1,0,1622.2729,2239.6941,1892.968
CPS1,0,29,12,0,0,1,0,19312.49,19691.76,25564.67
CPS1,0,17,11,0,0,0,1,0,418.93549,6185.7632
CPS1,0,48,11,0,0,0,1,25862.32,25243.551,0
CPS1,0,19,11,0,0,0,1,7331.5762,1033.016,10811.05
CPS1,0,24,12,0,0,0,0,18035.051,22654.74,23486.99
CPS1,0,44,16,0,0,1,0,25862.32,25243.551,25564.67
CPS1,0,39,12,0,0,1,0,25862.32,24663.48,25564.67
CPS1,0,17,10,0,0,0,1,711.21381,4239.4839,8217.6367
CPS1,0,21,12,0,0,1,0,9647.4297,13674.48,6971.9141
CPS1,0,22,15,0,0,1,0,10799.48,13780.11,7162.541
CPS1,0,34,11,0,0,0,1,11122.76,18798.391,17983.93
CPS1,0,55,13,1,0,1,0,11152.15,13515.15,13946.78
CPS1,0,32,12,0,0,1,0,21062.119,20064.15,22335.84
CPS1,0,32,16,0,0,1,0,18936.311,23687.76,23083.57
CPS1,0,20,14,0,0,0,0,683.78412,562.16132,9853.4814
CPS1,0,19,12,0,0,1,0,2182.623,5268.9189,15823.5
CPS1,0,28,18,0,0,0,0,0,4176.8232,16504.73
CPS1,0,38,12,0,1,1,0,25862.32,25243.551,25564.67
CPS1,0,23,13,0,0,0,0,458.46841,438.629,0
CPS1,0,29,12,0,0,1,0,0,0,0
CPS1,0,29,15,0,0,0,0,21465.73,17247.971,25564.67
CPS1,0,28,12,0,0,1,0,16301.1,519.19348,10481.51
CPS1,0,26,13,0,0,0,0,875.7923,10636.31,12766.08
CPS1,0,25,13,0,0,0,0,11996.59,14421.05,14124.11
CPS1,0,32,15,0,0,0,0,489.81671,968.56451,7684.1782
CPS1,0,23,13,0,0,0,0,3242.5869,6004.7422,5871.0078
CPS1,0,33,16,0,0,0,0,25862.32,25243.551,25564.67
CPS1,0,44,7,0,1,1,1,24923.83,25243.551,25211.49
CPS1,0,19,12,0,0,0,0,3181.8491,2194.9351,376.82031
CPS1,0,17,11,0,0,0,1,0,2988.0481,0
CPS1,0,22,11,0,1,1,1,7627.4258,10867.26,0
CPS1,0,17,11,0,1,0,1,0,1958.613,3870.166
CPS1,0,43,6,1,0,1,1,5815.104,0,12970.01
CPS1,0,44,9,1,0,0,1,13761.89,14558.9,17754.881
CPS1,0,55,12,0,0,0,0,15587.93,13803.39,9908.1572
CPS1,0,34,14,0,1,1,0,21391.27,25243.551,19254.779
CPS1,0,51,16,0,0,1,0,0,0,0
CPS1,0,48,13,0,0,1,0,0,0,0
CPS1,0,27,12,0,0,0,0,160.6599,0,12174.99
CPS1,0,37,16,0,0,0,0,23938.32,25243.551,0
CPS1,0,28,16,0,0,0,0,16340.29,14881.16,19690.711
CPS1,0,27,14,1,0,1,0,25819.221,20973.631,25564.67
CPS1,0,40,13,1,0,1,0,0,0,0
CPS1,0,52,8,1,0,1,1,5454.5991,666,0
CPS1,0,29,16,0,0,0,0,0,8794.0654,1362.464
CPS1,0,28,18,0,0,0,0,203.7637,0,0
CPS1,0,19,12,0,0,0,0,4764.937,5698.5972,236.43629
CPS1,0,36,13,0,0,1,0,21356.01,21439.109,24123.891
CPS1,0,22,12,1,0,0,0,13677.64,3831.29,2522.479
CPS1,0,20,14,1,0,0,0,8767.7188,8631.1445,6549.2842
CPS1,0,54,12,0,0,1,0,24461.449,25243.551,17248.02
CPS1,0,55,15,0,0,1,0,22319.971,25243.551,25564.67
CPS1,0,34,14,0,0,1,0,1929.8781,0,25564.67
CPS1,0,26,14,1,0,0,0,1753.5439,2282.6609,18362.23
CPS1,0,30,13,0,0,1,0,25862.32,25243.551,5890.2178
CPS1,0,46,16,0,0,1,0,25862.32,25243.551,25564.67
CPS1,0,19,13,0,0,0,0,5711.2632,2613.8711,5986.27
CPS1,0,18,12,0,0,0,0,4312.3462,5168.6611,2568.2891
CPS1,0,18,12,0,0,0,0,2270.79,7624.9839,7812.7402
CPS1,0,29,12,0,0,1,0,22355.23,24976.789,25564.67
CPS1,0,22,12,0,0,1,0,15072.64,10664.95,25564.67
CPS1,0,29,14,0,0,0,0,9829.6416,8767.21,18035.65
CPS1,0,42,16,0,0,1,0,16248.2,16168.4,25564.67
CPS1,0,22,18,1,0,0,0,997.26678,12850.94,7500.9399
CPS1,0,30,14,0,0,1,0,25862.32,25243.551,25564.67
CPS1,0,17,11,0,0,0,1,0,2592.387,19174.98
CPS1,0,31,16,0,0,1,0,17241.551,6445.1611,15216.15
CPS1,0,26,14,0,0,1,0,462.38699,529.93549,0
CPS1,0,55,13,0,0,1,0,13830.46,12892.11,1587.078
CPS1,0,48,16,0,0,1,0,25862.32,25243.551,25564.67
CPS1,0,19,13,0,0,0,0,1326.424,1475.226,6117.7881
CPS1,0,35,16,0,1,1,0,25862.32,20923.5,14254.15
CPS1,0,26,14,0,0,1,0,0,0,7236.4268
CPS1,0,29,12,0,0,0,0,7839.0259,5372.7578,0
CPS1,0,33,12,0,0,1,0,13614.95,14419.26,8895.9141
CPS1,0,31,12,0,0,1,0,25862.32,25243.551,25564.67
CPS1,0,29,12,0,0,1,0,0,0,0
CPS1,0,35,14,0,0,1,0,25388.18,25073.471,25564.67
CPS1,0,52,12,0,0,1,0,25862.32,25243.551,25564.67
CPS1,0,28,12,0,0,1,0,0,0,0
CPS1,0,35,12,0,0,1,0,25215.76,25152.24,25564.67
CPS1,0,49,12,0,0,1,0,0,0,0
CPS1,0,43,14,0,0,1,0,25862.32,24437.9,23829.82
CPS1,0,24,14,0,1,0,0,0,3007.7419,19028.689
CPS1,0,20,13,1,0,0,0,1116.782,420.7258,8811.6836
CPS1,0,42,12,0,0,1,0,24580.961,24035.08,25564.67
CPS1,0,40,14,0,0,1,0,23033.141,6020.855,21766.91
CPS1,0,23,13,0,0,1,0,23615.039,18750.051,25564.67
CPS1,0,29,12,0,0,1,0,7858.6191,7406.5649,17361.811
CPS1,0,32,14,0,0,1,0,25862.32,25243.551,25564.67
CPS1,0,21,12,1,0,0,0,8799.0674,5791.6938,15374.27
CPS1,0,32,12,0,0,1,0,4862.8999,7617.8232,5928.6392
CPS1,0,33,14,0,1,1,0,23327.029,25243.551,23059.92
CPS1,0,23,13,0,0,0,0,10807.32,13013.85,16583.051
CPS1,0,23,16,0,0,0,0,0,11472.39,10521.41
CPS1,0,21,14,0,0,0,0,1471.4091,10321.21,17205.17
CPS1,0,45,18,0,0,1,0,3644.2361,5209.8389,0
CPS1,0,27,17,0,0,0,0,677.90631,0,7440.353
CPS1,0,30,17,0,0,0,0,25862.32,25243.551,25564.67
CPS1,0,35,12,0,0,1,0,25862.32,25243.551,12429.16
CPS1,0,32,16,0,1,1,0,25862.32,4307.5161,17457.859
CPS1,0,28,12,0,0,1,0,20327.391,19340.85,24122.41
CPS1,0,26,13,0,0,0,0,10478.16,0,18629.699
CPS1,0,28,12,0,0,0,0,3066.2529,17120.85,13556.66
CPS1,0,27,16,0,0,0,0,25862.32,25243.551,25564.67
CPS1,0,23,16,0,0,0,0,5082.3379,5959.9839,4382.937
CPS1,0,32,17,0,0,1,0,25689.91,25243.551,25564.67
CPS1,0,43,12,0,0,1,0,24747.5,22597.449,12305.03
CPS1,0,17,11,0,0,0,1,197.88589,4065.823,14676.78
CPS1,0,19,9,0,0,0,1,952.20367,1657.839,2322.9861
CPS1,0,20,18,0,0,1,0,19359.52,21014.811,25564.67
CPS1,0,33,13,0,0,1,0,19171.43,13140.97,0
CPS1,0,49,10,0,0,1,1,22043.711,18338.27,23089.48
CPS1,0,55,12,0,0,1,0,25862.32,25243.551,25564.67
CPS1,0,39,8,0,0,1,1,21885.01,10161.87,21531.949
CPS1,0,16,9,0,0,0,1,0,0,5073.0352
CPS1,0,29,12,0,0,0,0,7219.8979,2721.29,886.63593
CPS1,0,27,16,0,0,1,0,20817.211,23537.369,25564.67
CPS1,0,34,12,0,0,0,0,23180.09,25001.85,25564.67
CPS1,0,33,12,0,0,1,0,25862.32,19203,0
CPS1,0,37,13,0,0,1,0,6626.2402,18898.65,18950.369
CPS1,0,27,15,0,0,0,0,0,857.56451,3392.8601
CPS1,0,23,13,0,0,0,0,766.0733,5861.5161,6453.2319
CPS1,0,21,9,0,0,1,1,11957.41,14302.89,0
CPS1,0,20,12,0,0,1,0,9416.2363,8052.8711,14375.32
CPS1,0,47,7,0,0,0,1,24437.93,25162.98,25564.67
CPS1,0,42,14,1,0,1,0,17245.471,0,1260.501
CPS1,0,33,14,0,1,1,0,0,0,4323.8281
CPS1,0,27,16,0,0,1,0,9839.4385,20051.609,4606.0742
CPS1,0,38,12,0,0,1,0,8346.4766,0,0
CPS1,0,49,14,1,0,1,0,2660.6841,7655.4189,9259.4346
CPS1,0,30,18,0,0,1,0,25862.32,25243.551,25564.67
CPS1,0,45,11,0,0,1,1,25862.32,25243.551,25564.67
CPS1,0,52,15,0,0,1,0,4557.2549,6753.0972,1935.822
CPS1,0,50,12,0,0,1,0,14559.31,11526.1,15931.37
CPS1,0,17,10,0,0,0,1,47.0224,4320.0479,18003.141
CPS1,0,28,12,0,1,1,0,25862.32,1090.306,21777.26
CPS1,0,22,10,0,0,0,1,3644.2361,3279.8711,1491.026
CPS1,0,28,9,0,0,0,1,15260.73,7900.6938,12999.56
CPS1,0,42,12,0,0,1,0,25862.32,22796.18,11350.42
CPS1,0,16,10,0,0,0,1,0,1759.887,6246.3501
CPS1,0,41,11,0,0,0,1,25862.32,23555.27,24908.561
CPS1,0,24,13,0,0,1,0,8554.1592,12329.95,17406.141
CPS1,0,33,17,0,0,1,0,16271.71,12258.34,9089.4961
CPS1,0,29,12,0,0,0,0,18854.02,19222.689,13527.11
CPS1,0,28,12,0,0,1,0,17560.91,16583.76,503.90479
CPS1,0,24,16,0,0,0,0,5384.0649,5458.6938,16853.471
CPS1,0,25,14,0,0,0,0,20425.359,19335.48,25564.67
CPS1,0,23,12,0,0,1,0,11530.29,12500.03,17072.18
CPS1,0,36,13,0,0,1,0,0,0,0
CPS1,0,25,15,0,1,1,0,15942.55,20468.76,25564.67
CPS1,0,20,14,0,0,0,0,0,4593.9678,6451.7539
CPS1,0,21,14,0,0,0,0,1328.3831,1530.726,17041.141
CPS1,0,45,12,0,0,1,0,25862.32,25243.551,25298.68
CPS1,0,33,15,0,0,1,0,25862.32,25243.551,25564.67
CPS1,0,30,13,0,0,1,0,25862.32,25243.551,25564.67
CPS1,0,37,16,0,1,0,0,0,0,97.529953
CPS1,0,24,16,0,0,1,0,15207.83,15862.26,25564.67
CPS1,0,39,12,0,0,1,0,21971.221,19510.939,25381.43
CPS1,0,55,12,0,0,1,0,15752.51,18798.391,13179.84
CPS1,0,18,10,0,0,0,1,795.46228,510.24191,8111.2412
CPS1,0,38,12,0,0,1,0,25862.32,25243.551,25564.67
CPS1,0,40,12,0,0,1,0,25862.32,25243.551,25564.67
CPS1,0,55,12,0,0,1,0,16173.75,15153.29,4632.6729
CPS1,0,18,12,0,0,0,0,2110.1299,2535.0969,3116.5249
CPS1,0,47,10,0,0,1,1,25862.32,25243.551,8191.0381
CPS1,0,31,18,0,0,1,0,25862.32,25243.551,25564.67
CPS1,0,35,16,0,0,1,0,25862.32,25243.551,0
CPS1,0,30,16,0,0,1,0,20950.439,25243.551,25564.67
CPS1,0,25,16,0,0,1,0,17455.109,19729.35,25564.67
CPS1,0,32,15,0,0,1,0,18808.961,17187.1,6905.416
CPS1,0,29,12,0,0,1,0,21403.029,15343.06,25041.551
CPS1,0,21,14,0,0,0,0,0,2871.677,24899.689
CPS1,0,18,12,0,0,0,0,141.0672,2456.323,22245.699
CPS1,0,40,14,0,0,1,0,25862.32,25243.551,25564.67
CPS1,0,36,17,0,0,1,0,24884.65,25243.551,25564.67
CPS1,0,55,12,0,0,1,0,16859.49,20889.48,15307.77
CPS1,0,16,10,0,0,0,1,963.95929,5122.1128,11032.71
CPS1,0,46,12,0,0,1,0,0,0,0
CPS1,0,48,10,0,0,0,1,22897.949,12378.29,1983.109
CPS1,0,45,11,0,0,1,1,25862.32,25243.551,0
CPS1,0,38,11,0,0,1,1,21326.619,23224.061,24212.551
CPS1,0,25,12,0,0,1,0,13622.78,11185.94,13472.43
CPS1,0,38,12,0,0,1,0,25204.01,24940.98,25378.48
CPS1,0,30,12,0,0,1,0,25862.32,13432.79,25564.67
CPS1,0,35,12,0,0,1,0,25301.971,17267.66,25564.67
CPS1,0,16,10,0,0,0,1,407.5275,2449.1609,1108.295
CPS1,0,33,14,0,0,0,0,20439.07,20304.051,25564.67
CPS1,0,26,13,0,0,0,0,12361.01,10271.08,22208.75
CPS1,0,23,12,0,0,0,0,18099.711,12347.85,20555.18
CPS1,0,45,16,0,0,1,0,25862.32,25243.551,25564.67
CPS1,0,18,11,0,0,0,1,1794.688,1324.839,4227.7759
CPS1,0,40,12,0,0,1,0,25862.32,25243.551,25564.67
CPS1,0,34,16,0,0,0,0,25862.32,25243.551,25564.67
CPS1,0,41,18,0,0,0,0,25862.32,22765.74,25564.67
CPS1,0,36,14,0,0,0,0,0,0,2841.668
CPS1,0,37,16,0,0,1,0,23799.211,24864,23231.34
CPS1,0,16,10,0,0,0,1,0,821.75812,10639.63
CPS1,0,36,16,0,0,1,0,22345.439,22284.15,25269.119
CPS1,0,39,18,0,1,1,0,846.40332,1962.194,635.42242
CPS1,0,23,12,0,0,1,0,14390.81,11051.66,18338.59
CPS1,0,24,16,0,0,1,0,16240.36,16725.189,25564.67
CPS1,0,33,12,0,0,1,0,25862.32,25243.551,17316
CPS1,0,42,15,0,0,1,0,25862.32,25243.551,1259.0229
CPS1,0,54,12,0,0,1,0,0,0,0
CPS1,0,22,16,0,0,1,0,4190.8721,9936.29,23458.91
CPS1,0,35,17,0,0,1,0,12946.84,0,12476.45
CPS1,0,20,14,0,0,1,0,8383.7031,18610.4,25564.67
CPS1,0,29,13,0,0,0,0,8979.3203,20685.391,22208.75
CPS1,0,31,12,0,0,0,0,25862.32,25243.551,18793.73
CPS1,0,37,12,0,0,0,0,25352.91,23517.68,25564.67
CPS1,0,26,12,0,0,0,0,16328.53,10688.23,22560.449
CPS1,0,41,14,0,0,0,0,10560.45,9533.4678,0
CPS1,0,32,16,0,0,1,0,25862.32,25243.551,0
CPS1,0,20,13,0,0,0,0,2864.448,4746.145,846.7373
CPS1,0,26,16,0,0,1,0,25862.32,25243.551,25564.67
CPS1,0,21,12,0,0,0,0,12312.03,14993.95,21809.77
CPS1,0,28,12,0,0,0,0,17978.23,13033.55,23046.619
CPS1,0,24,10,0,1,1,1,6878.9858,18259.5,16982.029
CPS1,0,39,12,0,1,1,0,19089.141,25243.551,25564.67
CPS1,0,16,10,0,0,0,1,0,91.30645,6105.9658
CPS1,0,27,10,0,0,1,1,17592.26,21521.471,23259.42
CPS1,0,24,6,0,1,1,1,15966.07,16615.98,19149.859
CPS1,0,23,13,0,0,1,0,0,4984.2578,0
CPS1,0,30,14,0,0,1,0,22649.119,11599.5,15083.16
CPS1,0,32,2,0,1,1,1,2915.3889,13212.58,12019.83
CPS1,0,20,13,0,1,0,0,5591.7471,6837.2422,25564.67
CPS1,0,21,13,0,1,0,0,6496.9292,10127.85,14137.41
CPS1,0,21,14,0,1,1,0,1553.699,6706.5479,15780.64
CPS1,0,22,12,0,1,1,0,9243.8213,4563.5322,25564.67
CPS1,0,30,16,0,0,0,0,25862.32,25243.551,25564.67
CPS1,0,24,12,0,0,1,0,14569.11,14641.26,23779.58
CPS1,0,53,13,0,0,1,0,25862.32,25243.551,24995.75
CPS1,0,36,17,0,0,0,0,2433.4089,3073.9839,2914.0769
CPS1,0,21,12,0,0,0,0,4913.8408,6654.6289,0
CPS1,0,38,2,0,1,0,1,19518.221,16272.24,21200.939
CPS1,0,26,12,0,1,1,0,47.0224,0,0
CPS1,0,19,11,0,1,0,1,5415.4131,0,13583.26
CPS1,0,21,14,1,0,0,0,0,0,25564.67
CPS1,0,20,14,0,0,0,0,3992.9861,4824.9189,5473.499
CPS1,0,50,12,0,0,1,0,25862.32,25243.551,25168.641
CPS1,0,55,11,1,0,1,1,0,0,0
CPS1,0,53,9,1,0,1,1,22956.73,25152.24,25514.43
CPS1,0,42,12,0,0,1,0,19388.9,18798.391,18331.199
CPS1,0,26,12,0,0,0,0,4265.3242,13891.11,10527.32
CPS1,0,34,15,1,0,0,0,8085.894,15104.95,13448.79
CPS1,0,51,12,0,0,1,0,16024.84,4309.3062,11668.13
CPS1,0,22,10,0,0,0,1,4539.6211,9447.5322,25564.67
CPS1,0,32,13,0,0,1,0,25862.32,25243.551,25564.67
CPS1,0,25,14,0,0,0,0,13095.74,17536.211,15273.78
CPS1,0,26,12,0,1,0,0,7968.3379,5109.5811,4181.9658
CPS1,0,51,8,0,1,1,1,17649.08,13570.65,12915.33
CPS1,0,16,10,0,1,0,1,0,1287.2419,8123.063
CPS1,0,32,3,0,1,1,1,11775.19,10826.08,15131.92
CPS1,0,52,5,0,1,1,1,15296,17729.561,15662.42
CPS1,0,30,12,0,1,1,0,7570.6069,0,13494.6
CPS1,0,18,11,0,1,0,1,0,0,6527.1182
CPS1,0,46,3,0,1,1,1,10254.8,8267.71,8321.0781
CPS1,0,19,4,0,1,0,1,10474.24,11767.79,3907.1089
CPS1,0,28,16,0,0,0,0,19582.869,21251.131,8640.2666
CPS1,0,24,12,0,0,1,0,14175.3,13615.4,24927.77
CPS1,0,38,8,0,0,1,1,25862.32,25243.551,25564.67
CPS1,0,16,9,0,0,0,1,0,0,7078.3101
CPS1,0,38,12,0,0,1,0,19104.811,18798.391,22898.85
CPS1,0,21,12,0,0,0,0,11755.6,12442.74,15006.31
CPS1,0,26,16,0,0,1,0,25862.32,25243.551,25564.67
CPS1,0,28,13,0,0,1,0,25862.32,25243.551,0
CPS1,0,54,11,0,0,1,1,25862.32,25243.551,24271.66
CPS1,0,45,10,0,0,0,1,25470.471,23274.189,21131.49
CPS1,0,35,12,0,0,1,0,25862.32,25243.551,25564.67
CPS1,0,54,5,0,1,1,1,17131.83,17717.029,17330.779
CPS1,0,19,12,0,1,0,0,6226.5498,4525.9351,15465.89
CPS1,0,35,8,0,0,1,1,25862.32,25243.551,21849.67
CPS1,0,35,17,0,0,1,0,25862.32,24459.391,20009.9
CPS1,0,34,15,0,0,1,0,18262.33,17258.711,14889.57
CPS1,0,22,16,0,0,0,0,0,7843.4028,15261.96
CPS1,0,22,12,0,0,1,0,23060.57,17572.02,21363.49
CPS1,0,26,14,0,0,1,0,7063.1572,12158.08,24431.25
CPS1,0,41,14,0,0,1,0,23426.949,25241.76,19466.09
CPS1,0,29,18,0,0,1,0,5999.2749,21618.15,23435.27
CPS1,0,52,13,0,0,1,0,25862.32,25243.551,25564.67
CPS1,0,41,10,0,0,1,1,20819.17,19023.971,25564.67
CPS1,0,28,12,0,0,1,0,17803.859,13819.5,25111.01
CPS1,0,32,17,0,0,1,0,20470.42,20615.561,24252.449
CPS1,0,16,9,0,1,1,1,0,0,6821.186
CPS1,0,46,0,0,1,1,1,15413.55,14881.16,5964.104
CPS1,0,18,12,0,0,0,0,0,1124.323,21786.119
CPS1,0,26,10,0,1,1,1,10983.65,11463.44,14056.14
CPS1,0,38,6,0,1,1,1,15621.23,11348.85,5995.1372
CPS1,0,45,8,0,0,1,1,25862.32,10527.1,23562.35
CPS1,0,17,11,0,0,0,1,1396.957,3509.032,2888.9551
CPS1,0,25,12,0,1,1,0,14161.58,17423.42,17261.32
CPS1,0,42,14,0,0,1,0,25862.32,25243.551,25564.67
CPS1,0,23,12,0,1,0,0,5215.5679,2918.2261,8053.6099
CPS1,0,19,12,0,1,0,0,815.05499,3784.7419,12149.87
CPS1,0,17,11,0,1,0,1,0,1475.226,8121.585
CPS1,0,39,12,0,0,0,0,17631.439,17795.811,21490.58
CPS1,0,25,12,0,0,0,0,18438.66,0,0
CPS1,0,36,16,0,0,1,0,21653.82,23021.76,20441.391
CPS1,0,44,12,0,1,1,0,66.615067,0,0
CPS1,0,48,12,0,0,1,0,25862.32,20243.18,23037.76
CPS1,0,26,14,0,0,1,0,4041.967,6258.9678,18841.01
CPS1,0,49,12,0,0,1,0,24584.881,25243.551,25564.67
CPS1,0,19,10,0,0,0,1,6314.7168,5209.8389,21763.961
CPS1,0,36,12,0,0,1,0,0,0,0
CPS1,0,49,12,0,0,1,0,18348.529,17455.65,16354
CPS1,0,21,14,0,0,0,0,1032.5341,1980.097,13779.8
CPS1,0,54,17,0,0,1,0,10458.57,11483.13,14292.57
CPS1,0,21,12,0,0,0,0,0,0,0
CPS1,0,18,12,0,0,0,0,6692.855,10577.23,17747.5
CPS1,0,28,14,0,0,1,0,0,0,1779.183
CPS1,0,50,12,0,0,1,0,18144.77,18605.029,25564.67
CPS1,0,24,12,0,0,0,0,192.0081,2404.4031,8294.4785
CPS1,0,39,14,0,0,1,0,25862.32,25243.551,25564.67
