"id","water_bill","barrel","barrel_num","yard_size","home_garden","home_garden_num","attitude_env","temperature"
861,244.13,"No barrel",0,27697,"No home garden",0,3,68.495
862,179.11,"Barrel",1,22418,"No home garden",0,5,84.1596875
863,242.59,"No barrel",0,33517,"No home garden",0,3,71.1396875
864,176.5,"No barrel",0,17735,"No home garden",0,6,55.2715625
865,203.7,"Barrel",1,29616,"Home garden",1,7,84.9734375
866,169.36,"Barrel",1,12691,"No home garden",0,3,56.695625
867,234.24,"No barrel",0,23914,"No home garden",0,2,61.578125
868,267.79,"No barrel",0,25087,"No home garden",0,4,86.3975
869,215.44,"Barrel",1,19894,"Home garden",1,8,85.3803125
870,180.26,"No barrel",0,14487,"No home garden",0,6,69.1053125
871,158.12,"Barrel",1,7999,"No home garden",0,3,78.4634375
872,203.57,"Barrel",1,18378,"No home garden",0,5,76.4290625
873,204.05,"Barrel",1,16859,"No home garden",0,4,80.0909375
874,198.39,"Barrel",1,31389,"Home garden",1,8,82.735625
875,229.53,"No barrel",0,12188,"No home garden",0,3,64.42625
876,227.46,"Barrel",1,39268,"Home garden",1,8,75.81875
877,191.33,"No barrel",0,21270,"No home garden",0,5,66.6640625
878,206.46,"Barrel",1,22792,"Home garden",1,7,78.26
879,215.28,"No barrel",0,11058,"No home garden",0,5,78.26
880,235.93,"No barrel",0,12646,"No home garden",0,2,75.005
881,186.33,"Barrel",1,22826,"No home garden",0,5,74.598125
882,201.8,"No barrel",0,26503,"No home garden",0,5,47.3375
883,172.83,"Barrel",1,19463,"Home garden",1,10,85.58375
884,216.56,"No barrel",0,8725,"No home garden",0,5,72.970625
885,243.61,"Barrel",1,35880,"Home garden",1,9,81.921875
886,202.01,"Barrel",1,21336,"No home garden",0,5,61.985
887,211.99,"No barrel",0,10678,"No home garden",0,5,81.108125
888,183.08,"No barrel",0,2978,"No home garden",0,4,68.495
889,274.78,"No barrel",0,28048,"No home garden",0,2,67.274375
890,202.7,"No barrel",0,12284,"No home garden",0,6,75.411875
891,179.75,"Barrel",1,13454,"No home garden",0,6,66.05375
892,237.03,"Barrel",1,22660,"No home garden",0,2,79.6840625
893,211.27,"No barrel",0,6166,"No home garden",0,4,62.1884375
894,216.33,"Barrel",1,32681,"Home garden",1,7,78.0565625
895,140.34,"No barrel",0,4366,"No home garden",0,5,54.0509375
896,256.11,"No barrel",0,27298,"No home garden",0,4,72.56375
897,232.97,"No barrel",0,27593,"No home garden",0,4,67.68125
898,208,"No barrel",0,23223,"Home garden",1,8,61.985
899,249.9,"Barrel",1,32353,"No home garden",0,1,70.3259375
900,219.81,"Barrel",1,26797,"Home garden",1,7,72.156875
901,226.51,"No barrel",0,20615,"No home garden",0,3,85.58375
902,257.36,"No barrel",0,18907,"No home garden",0,5,78.666875
903,255.09,"No barrel",0,27026,"No home garden",0,5,81.108125
904,190.27,"Barrel",1,16232,"No home garden",0,6,83.549375
905,223.52,"Barrel",1,21465,"No home garden",0,2,84.9734375
906,225.74,"No barrel",0,25381,"Home garden",1,8,64.42625
907,173.27,"Barrel",1,14382,"No home garden",0,6,88.6353125
908,198.85,"No barrel",0,12150,"No home garden",0,4,64.6296875
909,283.31,"No barrel",0,34972,"No home garden",0,5,87.618125
910,244.38,"No barrel",0,17830,"No home garden",0,5,77.2428125
911,219.56,"Barrel",1,27642,"No home garden",0,3,83.549375
912,255.73,"No barrel",0,25252,"No home garden",0,2,75.005
913,233.37,"No barrel",0,30511,"No home garden",0,5,63.6125
914,226.51,"Barrel",1,29480,"No home garden",0,4,78.666875
915,256.29,"No barrel",0,37873,"Home garden",1,6,67.4778125
916,199.81,"No barrel",0,6850,"No home garden",0,3,70.3259375
917,226.27,"No barrel",0,20854,"No home garden",0,4,79.8875
918,155.86,"Barrel",1,18330,"No home garden",0,7,58.1196875
919,203.35,"Barrel",1,33635,"Home garden",1,6,57.1025
920,254.24,"No barrel",0,16453,"No home garden",0,5,82.1253125
921,244.01,"No barrel",0,27924,"Home garden",1,8,72.56375
922,197.02,"Barrel",1,21082,"No home garden",0,6,84.5665625
923,226.9,"No barrel",0,13827,"No home garden",0,7,65.8503125
924,176.95,"No barrel",0,4359,"No home garden",0,5,60.3575
925,248.81,"No barrel",0,20532,"No home garden",0,6,77.853125
926,233.23,"No barrel",0,22026,"No home garden",0,7,71.343125
927,293.01,"No barrel",0,29683,"No home garden",0,5,76.6325
928,180.83,"No barrel",0,27614,"Home garden",1,8,47.3375
929,202.37,"No barrel",0,12226,"No home garden",0,6,72.56375
930,215.63,"No barrel",0,19558,"No home garden",0,7,68.6984375
931,241.12,"No barrel",0,27282,"Home garden",1,7,66.460625
932,167.94,"Barrel",1,15538,"No home garden",0,6,65.646875
933,226.36,"No barrel",0,7607,"No home garden",0,5,65.646875
934,216.05,"No barrel",0,21544,"No home garden",0,5,62.5953125
935,192.35,"No barrel",0,21946,"No home garden",0,5,42.455
936,232.39,"Barrel",1,24876,"No home garden",0,5,79.480625
937,152.65,"No barrel",0,4683,"No home garden",0,8,56.4921875
938,224.49,"No barrel",0,22359,"No home garden",0,2,56.695625
939,164.25,"No barrel",0,12169,"No home garden",0,7,65.4434375
940,235,"No barrel",0,15785,"No home garden",0,5,70.7328125
941,165.67,"Barrel",1,10643,"No home garden",0,5,69.5121875
942,248.19,"No barrel",0,20226,"No home garden",0,4,67.8846875
943,220.91,"Barrel",1,27944,"No home garden",0,4,76.225625
944,157,"Barrel",1,8908,"No home garden",0,6,65.0365625
945,215.66,"Barrel",1,27379,"Home garden",1,7,73.3775
946,214.02,"No barrel",0,12906,"No home garden",0,3,83.7528125
947,167.28,"Barrel",1,16896,"Home garden",1,9,74.19125
948,252.15,"No barrel",0,27276,"No home garden",0,5,73.5809375
949,255.53,"No barrel",0,31045,"Home garden",1,6,72.156875
950,214.92,"No barrel",0,10496,"No home garden",0,2,72.7671875
951,200.35,"Barrel",1,22790,"No home garden",0,2,77.039375
952,197.45,"Barrel",1,25327,"No home garden",0,1,63.4090625
953,230.15,"No barrel",0,25363,"No home garden",0,4,53.03375
954,193.38,"Barrel",1,32961,"Home garden",1,6,57.7128125
955,193.15,"Barrel",1,22705,"No home garden",0,2,65.8503125
956,201.29,"Barrel",1,18017,"No home garden",0,8,79.8875
957,211.24,"Barrel",1,22284,"No home garden",0,4,57.3059375
958,192.12,"Barrel",1,21857,"Home garden",1,8,75.81875
959,229.78,"No barrel",0,26491,"No home garden",0,5,62.5953125
960,199.56,"No barrel",0,23302,"Home garden",1,7,50.3890625
961,214.02,"No barrel",0,13099,"No home garden",0,4,70.529375
962,196.07,"No barrel",0,14754,"No home garden",0,6,68.495
963,190.26,"Barrel",1,10967,"No home garden",0,5,76.4290625
964,180.27,"Barrel",1,17775,"No home garden",0,4,71.1396875
965,195.54,"Barrel",1,24110,"Home garden",1,8,76.4290625
966,172.3,"No barrel",0,3360,"No home garden",0,4,43.26875
967,132.72,"Barrel",1,10354,"No home garden",0,8,69.715625
968,197.97,"No barrel",0,19659,"No home garden",0,4,56.4921875
969,228.95,"No barrel",0,22487,"No home garden",0,6,61.985
970,219.8,"No barrel",0,31642,"Home garden",1,6,64.6296875
971,200.37,"No barrel",0,5483,"No home garden",0,7,85.58375
972,182.05,"No barrel",0,4027,"No home garden",0,7,82.735625
973,224.36,"No barrel",0,16348,"Home garden",1,9,71.343125
974,173.1,"Barrel",1,15894,"No home garden",0,4,65.0365625
975,210.4,"No barrel",0,19340,"No home garden",0,6,74.19125
976,212.41,"No barrel",0,13720,"No home garden",0,3,71.343125
977,175.84,"No barrel",0,14670,"No home garden",0,7,56.28875
978,247.44,"No barrel",0,16959,"No home garden",0,2,72.7671875
979,178.74,"Barrel",1,17577,"No home garden",0,6,78.4634375
980,168.36,"No barrel",0,8522,"No home garden",0,6,58.73
981,213.47,"No barrel",0,9612,"No home garden",0,8,83.549375
982,187.27,"Barrel",1,23263,"No home garden",0,5,70.529375
983,190.47,"No barrel",0,16063,"No home garden",0,7,64.833125
984,187.9,"No barrel",0,18987,"No home garden",0,7,50.185625
985,145.53,"Barrel",1,21636,"Home garden",1,9,62.79875
986,185.92,"No barrel",0,18632,"No home garden",0,5,59.54375
987,211.46,"No barrel",0,11631,"No home garden",0,8,72.156875
988,183.18,"Barrel",1,20197,"No home garden",0,6,64.2228125
989,244.77,"No barrel",0,23338,"No home garden",0,6,76.0221875
990,224.93,"No barrel",0,17410,"No home garden",0,3,70.93625
991,183.5,"No barrel",0,9499,"No home garden",0,3,53.03375
992,218.5,"No barrel",0,21726,"No home garden",0,5,63.4090625
993,207.89,"Barrel",1,18365,"No home garden",0,3,82.1253125
994,229.12,"No barrel",0,15905,"No home garden",0,5,72.970625
995,211.59,"Barrel",1,19262,"No home garden",0,4,81.515
996,203.24,"No barrel",0,5754,"No home garden",0,7,61.578125
997,187.83,"Barrel",1,17152,"No home garden",0,4,71.343125
998,232.71,"No barrel",0,32157,"No home garden",0,5,69.9190625
999,183.89,"Barrel",1,20137,"No home garden",0,3,81.515
1000,255.38,"No barrel",0,24143,"No home garden",0,3,80.4978125
1001,247.7,"No barrel",0,17332,"No home garden",0,5,88.2284375
1002,238.39,"No barrel",0,24896,"Home garden",1,7,64.2228125
1003,195.84,"No barrel",0,25760,"No home garden",0,6,64.42625
1004,192.77,"No barrel",0,30962,"No home garden",0,5,41.64125
1005,158.12,"Barrel",1,9252,"No home garden",0,6,76.0221875
1006,213.2,"No barrel",0,3750,"No home garden",0,4,80.70125
1007,253.05,"Barrel",1,25306,"No home garden",0,5,79.07375
1008,234.32,"No barrel",0,31372,"No home garden",0,5,65.0365625
1009,161.6,"Barrel",1,15723,"No home garden",0,3,68.901875
1010,213.04,"No barrel",0,12614,"No home garden",0,6,83.1425
1011,189.39,"No barrel",0,14330,"Home garden",1,9,55.6784375
1012,191.8,"Barrel",1,22121,"No home garden",0,5,72.3603125
1013,278.31,"No barrel",0,29188,"Home garden",1,6,71.9534375
1014,183.72,"Barrel",1,15760,"No home garden",0,6,67.8846875
1015,203.67,"Barrel",1,24025,"No home garden",0,3,72.56375
1016,205.19,"Barrel",1,22898,"No home garden",0,4,80.9046875
1017,204.03,"No barrel",0,14733,"No home garden",0,8,65.646875
1018,274.01,"No barrel",0,33228,"No home garden",0,1,69.5121875
1019,227.75,"Barrel",1,21052,"No home garden",0,5,88.6353125
1020,202.15,"Barrel",1,21863,"No home garden",0,2,73.5809375
1021,210,"No barrel",0,21669,"No home garden",0,6,71.9534375
1022,185.2,"No barrel",0,20772,"Home garden",1,8,52.4234375
1023,195.04,"No barrel",0,15157,"No home garden",0,7,59.136875
1024,142.43,"Barrel",1,13206,"Home garden",1,9,58.1196875
1025,226.44,"No barrel",0,29757,"No home garden",0,6,62.5953125
1026,258.56,"No barrel",0,13091,"No home garden",0,3,67.274375
1027,257.29,"Barrel",1,32477,"Home garden",1,8,93.72125
1028,223.79,"No barrel",0,16371,"No home garden",0,2,64.833125
1029,249.65,"No barrel",0,12828,"No home garden",0,4,76.225625
1030,208.08,"No barrel",0,9805,"No home garden",0,5,79.8875
1031,194.92,"Barrel",1,16952,"No home garden",0,6,83.1425
1032,156.54,"Barrel",1,7986,"Home garden",1,9,59.136875
1033,213.92,"No barrel",0,23136,"No home garden",0,4,61.578125
1034,289.87,"No barrel",0,28484,"No home garden",0,4,89.8559375
1035,206.54,"No barrel",0,17080,"No home garden",0,6,63.6125
1036,234.18,"Barrel",1,19544,"No home garden",0,3,98.196875
1037,221.77,"No barrel",0,27992,"Home garden",1,9,76.4290625
1038,214.94,"Barrel",1,34266,"No home garden",0,4,78.0565625
1039,184.99,"Barrel",1,18854,"No home garden",0,2,68.6984375
1040,259.47,"No barrel",0,29605,"No home garden",0,4,66.2571875
1041,206.06,"Barrel",1,14006,"No home garden",0,4,79.2771875
1042,191,"No barrel",0,12591,"No home garden",0,4,70.7328125
1043,184.78,"No barrel",0,6119,"No home garden",0,5,62.5953125
1044,186,"No barrel",0,13450,"No home garden",0,6,55.6784375
1045,200.94,"Barrel",1,27000,"No home garden",0,3,66.8675
1046,206.38,"Barrel",1,14410,"No home garden",0,5,89.0421875
1047,189.12,"Barrel",1,8131,"No home garden",0,6,87.618125
1048,208.03,"No barrel",0,16159,"No home garden",0,4,52.8303125
1049,201.09,"No barrel",0,16741,"No home garden",0,7,55.6784375
1050,173.58,"Barrel",1,33445,"Home garden",1,7,63.0021875
1051,225.38,"Barrel",1,22834,"No home garden",0,3,85.990625
1052,214.01,"Barrel",1,37069,"No home garden",0,4,58.9334375
1053,154.63,"No barrel",0,7027,"No home garden",0,5,58.1196875
1054,201.55,"No barrel",0,10845,"No home garden",0,5,61.7815625
1055,164.48,"Barrel",1,11207,"No home garden",0,6,76.4290625
1056,225.52,"No barrel",0,21747,"No home garden",0,4,62.391875
1057,281.98,"No barrel",0,35464,"No home garden",0,2,67.68125
1058,189.34,"Barrel",1,27188,"Home garden",1,10,62.79875
1059,190.13,"No barrel",0,10715,"No home garden",0,8,70.3259375
1060,250.17,"No barrel",0,20218,"No home garden",0,5,84.9734375
1061,230.38,"No barrel",0,5469,"No home garden",0,5,85.990625
1062,282.42,"No barrel",0,38515,"No home garden",0,3,73.9878125
1063,191.33,"Barrel",1,19876,"No home garden",0,4,64.6296875
1064,171.01,"No barrel",0,812,"No home garden",0,4,65.0365625
1065,229.47,"No barrel",0,30257,"Home garden",1,7,67.68125
1066,142.96,"Barrel",1,4280,"No home garden",0,5,66.6640625
1067,282.57,"No barrel",0,33649,"Home garden",1,5,85.7871875
1068,213.4,"No barrel",0,16589,"No home garden",0,3,68.901875
1069,192.65,"Barrel",1,23615,"Home garden",1,9,83.549375
1070,191.92,"No barrel",0,18831,"Home garden",1,8,64.42625
1071,201.44,"Barrel",1,25388,"No home garden",0,6,77.2428125
1072,238.23,"No barrel",0,14172,"No home garden",0,2,75.81875
1073,225.12,"No barrel",0,18390,"No home garden",0,8,68.901875
1074,242.85,"No barrel",0,23242,"No home garden",0,5,56.28875
1075,238.93,"No barrel",0,11722,"No home garden",0,5,82.735625
1076,247.68,"No barrel",0,29263,"Home garden",1,6,71.5465625
1077,202.81,"No barrel",0,16039,"No home garden",0,5,61.985
1078,232.76,"Barrel",1,36844,"Home garden",1,8,75.81875
1079,168.96,"No barrel",0,1490,"No home garden",0,7,69.30875
1080,270.26,"No barrel",0,38897,"Home garden",1,8,60.3575
1081,190.58,"Barrel",1,28530,"No home garden",0,6,72.7671875
1082,201.21,"Barrel",1,32333,"No home garden",0,4,65.4434375
1083,159.5,"Barrel",1,20838,"No home garden",0,5,68.2915625
1084,221.74,"No barrel",0,22235,"No home garden",0,5,74.3946875
1085,249.21,"No barrel",0,28199,"No home garden",0,1,61.17125
1086,202.15,"No barrel",0,1852,"No home garden",0,5,81.3115625
1087,168.22,"Barrel",1,17425,"Home garden",1,9,81.921875
1088,247.6,"No barrel",0,25560,"No home garden",0,5,74.19125
1089,192.87,"Barrel",1,14659,"No home garden",0,7,87.618125
1090,194.86,"No barrel",0,17000,"No home garden",0,6,65.0365625
1091,260.18,"No barrel",0,35508,"No home garden",0,3,73.1740625
1092,252.62,"No barrel",0,26432,"No home garden",0,4,58.73
1093,188.49,"No barrel",0,7226,"No home garden",0,9,69.5121875
1094,195.07,"Barrel",1,19081,"No home garden",0,6,88.6353125
1095,208.19,"Barrel",1,30303,"Home garden",1,8,83.549375
1096,205.41,"No barrel",0,6462,"No home garden",0,5,76.6325
1097,221.4,"Barrel",1,33116,"Home garden",1,6,71.1396875
1098,133.03,"Barrel",1,6787,"No home garden",0,7,66.2571875
1099,208.32,"No barrel",0,17606,"No home garden",0,6,82.1253125
1100,224.43,"No barrel",0,20912,"No home garden",0,5,76.225625
1101,192.35,"No barrel",0,9554,"No home garden",0,6,67.68125
1102,228.45,"No barrel",0,20415,"No home garden",0,7,68.088125
1103,229.51,"No barrel",0,25247,"No home garden",0,4,70.529375
1104,256.46,"No barrel",0,18342,"No home garden",0,2,78.666875
1105,138.86,"Barrel",1,6949,"No home garden",0,8,80.294375
1106,177.71,"No barrel",0,20364,"Home garden",1,8,48.558125
1107,230.6,"No barrel",0,25972,"No home garden",0,6,74.8015625
1108,184.08,"Barrel",1,17894,"No home garden",0,6,80.294375
1109,164.85,"Barrel",1,19135,"No home garden",0,6,78.0565625
1110,167.78,"Barrel",1,17104,"No home garden",0,6,81.108125
1111,190.2,"Barrel",1,17532,"No home garden",0,5,70.7328125
1112,196.96,"No barrel",0,5793,"No home garden",0,5,72.156875
1113,176.95,"Barrel",1,15662,"No home garden",0,6,81.921875
1114,247.97,"No barrel",0,26488,"No home garden",0,4,81.3115625
1115,222.52,"No barrel",0,18915,"No home garden",0,5,73.1740625
1116,171.78,"Barrel",1,18223,"Home garden",1,10,63.205625
1117,233.51,"Barrel",1,35356,"No home garden",0,4,68.901875
1118,217.5,"No barrel",0,16862,"No home garden",0,2,67.8846875
1119,198.36,"No barrel",0,12841,"No home garden",0,6,45.71
1120,179.43,"No barrel",0,14134,"No home garden",0,8,64.2228125
1121,259.39,"No barrel",0,17161,"No home garden",0,2,73.784375
1122,142.86,"Barrel",1,6681,"No home garden",0,6,67.4778125
1123,223.5,"No barrel",0,17329,"No home garden",0,6,68.088125
1124,215.83,"Barrel",1,23344,"No home garden",0,5,73.3775
1125,205.54,"No barrel",0,10890,"No home garden",0,7,77.2428125
1126,182.71,"Barrel",1,9176,"No home garden",0,5,85.990625
1127,207.19,"No barrel",0,21292,"No home garden",0,4,53.8475
1128,200.43,"No barrel",0,11011,"No home garden",0,9,57.7128125
1129,299.66,"No barrel",0,36433,"No home garden",0,3,87.0078125
1130,240.34,"Barrel",1,36823,"Home garden",1,9,78.8703125
1131,140.73,"Barrel",1,7203,"No home garden",0,6,65.8503125
1132,222.54,"Barrel",1,23342,"No home garden",0,3,76.225625
1133,208.41,"No barrel",0,18494,"No home garden",0,6,71.9534375
1134,194.16,"No barrel",0,23099,"Home garden",1,10,66.05375
1135,181.65,"No barrel",0,26037,"Home garden",1,10,56.0853125
1136,198.05,"No barrel",0,12385,"No home garden",0,3,70.3259375
1137,193.87,"Barrel",1,27213,"Home garden",1,6,56.0853125
1138,271.18,"Barrel",1,30495,"No home garden",0,3,93.72125
1139,224.09,"No barrel",0,15881,"No home garden",0,6,72.7671875
1140,127.26,"Barrel",1,7853,"No home garden",0,6,68.901875
1141,190.49,"No barrel",0,15889,"No home garden",0,8,64.2228125
1142,208.47,"No barrel",0,17855,"No home garden",0,4,65.646875
1143,195.23,"Barrel",1,27079,"Home garden",1,9,70.1225
1144,264.22,"No barrel",0,31899,"Home garden",1,8,81.7184375
1145,282.15,"No barrel",0,35073,"Home garden",1,6,67.68125
1146,207.68,"No barrel",0,13255,"No home garden",0,5,68.901875
1147,239.91,"No barrel",0,26485,"No home garden",0,4,54.254375
1148,209.97,"No barrel",0,26003,"Home garden",1,6,47.3375
1149,268.55,"No barrel",0,30258,"Home garden",1,6,71.343125
1150,203.51,"Barrel",1,16949,"No home garden",0,7,85.3803125
1151,194.85,"No barrel",0,9033,"No home garden",0,5,55.6784375
1152,189.47,"Barrel",1,31747,"Home garden",1,6,82.1253125
1153,214.85,"Barrel",1,25924,"No home garden",0,6,86.6009375
1154,243.61,"Barrel",1,37492,"Home garden",1,5,82.32875
1155,198.8,"No barrel",0,7541,"No home garden",0,4,59.7471875
1156,202.94,"No barrel",0,27232,"Home garden",1,7,50.7959375
1157,236.01,"No barrel",0,29722,"Home garden",1,9,67.274375
1158,260.95,"No barrel",0,26075,"No home garden",0,2,63.4090625
1159,239.17,"No barrel",0,14384,"No home garden",0,4,78.8703125
1160,241.96,"Barrel",1,29123,"No home garden",0,4,95.5521875
1161,233.16,"No barrel",0,28459,"Home garden",1,10,65.0365625
1162,189.1,"Barrel",1,22834,"No home garden",0,5,70.1225
1163,255.35,"No barrel",0,33570,"Home garden",1,6,74.598125
1164,215.98,"No barrel",0,22424,"No home garden",0,4,54.8646875
1165,201.79,"Barrel",1,21779,"No home garden",0,2,82.32875
1166,203.76,"Barrel",1,21376,"No home garden",0,4,59.7471875
1167,264.42,"No barrel",0,32310,"Home garden",1,5,70.93625
1168,213.35,"No barrel",0,15678,"No home garden",0,4,79.2771875
1169,220.01,"No barrel",0,14919,"No home garden",0,3,65.8503125
1170,205.04,"Barrel",1,24458,"Home garden",1,9,71.5465625
1171,234.22,"No barrel",0,28436,"No home garden",0,4,60.1540625
1172,208.5,"No barrel",0,16990,"No home garden",0,5,65.4434375
1173,249.38,"No barrel",0,19676,"No home garden",0,2,80.0909375
1174,183.69,"Barrel",1,25296,"Home garden",1,9,82.5321875
1175,264.78,"No barrel",0,37279,"Home garden",1,9,82.5321875
1176,185.82,"Barrel",1,20088,"No home garden",0,7,52.0165625
1177,221.92,"Barrel",1,35177,"Home garden",1,6,75.2084375
1178,181.95,"Barrel",1,13960,"No home garden",0,6,83.549375
1179,253.64,"No barrel",0,30159,"Home garden",1,6,63.8159375
1180,221.99,"No barrel",0,24874,"No home garden",0,6,66.05375
1181,257.1,"No barrel",0,20654,"No home garden",0,2,77.853125
1182,229.27,"Barrel",1,31502,"Home garden",1,7,87.0078125
1183,229.71,"Barrel",1,39137,"Home garden",1,5,71.9534375
1184,275.45,"No barrel",0,25517,"No home garden",0,4,90.6696875
1185,274.7,"Barrel",1,36472,"No home garden",0,3,93.1109375
1186,246.32,"No barrel",0,36220,"No home garden",0,3,49.1684375
1187,220.97,"Barrel",1,28104,"No home garden",0,4,64.019375
1188,232.23,"No barrel",0,29173,"Home garden",1,7,74.8015625
1189,226.82,"No barrel",0,25607,"No home garden",0,5,72.156875
1190,185.56,"Barrel",1,18508,"Home garden",1,9,88.2284375
1191,200.29,"No barrel",0,17968,"No home garden",0,5,75.411875
1192,190.39,"No barrel",0,20285,"No home garden",0,2,54.66125
1193,218.75,"Barrel",1,26344,"No home garden",0,6,77.039375
1194,255.96,"No barrel",0,31885,"Home garden",1,7,74.19125
1195,216.08,"Barrel",1,29816,"No home garden",0,5,75.005
1196,234.08,"No barrel",0,22185,"No home garden",0,4,70.7328125
1197,224.64,"No barrel",0,14517,"No home garden",0,2,73.5809375
1198,234.21,"Barrel",1,36876,"Home garden",1,5,87.4146875
1199,258.38,"No barrel",0,31655,"No home garden",0,4,65.8503125
1200,248.5,"No barrel",0,13989,"No home garden",0,5,78.26
1201,221.24,"No barrel",0,22183,"No home garden",0,6,60.1540625
1202,252.95,"No barrel",0,17451,"No home garden",0,6,71.1396875
1203,222.28,"No barrel",0,23782,"No home garden",0,2,65.0365625
1204,185.68,"No barrel",0,2969,"No home garden",0,5,73.784375
1205,249.85,"No barrel",0,24186,"No home garden",0,3,78.0565625
1206,202.03,"Barrel",1,21118,"No home garden",0,6,61.578125
1207,211.35,"No barrel",0,20995,"No home garden",0,5,51.40625
1208,244.11,"No barrel",0,25062,"Home garden",1,8,82.32875
1209,227.8,"No barrel",0,16219,"No home garden",0,4,60.764375
1210,180.67,"No barrel",0,19122,"Home garden",1,8,52.22
1211,169.63,"No barrel",0,16677,"Home garden",1,9,66.05375
1212,253.36,"No barrel",0,23348,"No home garden",0,4,80.294375
1213,180.24,"Barrel",1,6868,"No home garden",0,3,83.95625
1214,195.72,"Barrel",1,11485,"No home garden",0,3,86.804375
1215,178.1,"Barrel",1,25572,"Home garden",1,6,60.3575
1216,229.36,"Barrel",1,28748,"No home garden",0,4,72.156875
1217,208.4,"No barrel",0,14181,"No home garden",0,5,71.9534375
1218,194.93,"No barrel",0,9817,"No home garden",0,3,59.950625
1219,160.82,"Barrel",1,14859,"No home garden",0,6,61.578125
1220,195.92,"No barrel",0,10522,"No home garden",0,4,72.970625
1221,211.45,"No barrel",0,16007,"No home garden",0,3,73.784375
1222,178.36,"Barrel",1,24923,"Home garden",1,8,68.2915625
1223,255.21,"No barrel",0,19859,"No home garden",0,2,73.784375
1224,210.88,"No barrel",0,9177,"No home garden",0,2,77.039375
1225,199.99,"No barrel",0,11933,"No home garden",0,4,87.21125
1226,231.93,"No barrel",0,25745,"No home garden",0,2,70.93625
1227,225.27,"No barrel",0,22408,"No home garden",0,7,72.56375
1228,217.3,"No barrel",0,18781,"No home garden",0,5,78.8703125
1229,270.4,"No barrel",0,35488,"No home garden",0,5,66.6640625
1230,198.83,"Barrel",1,22899,"No home garden",0,6,69.9190625
1231,230.57,"No barrel",0,15576,"No home garden",0,3,67.8846875
1232,198.18,"No barrel",0,19180,"No home garden",0,7,65.8503125
1233,210.29,"Barrel",1,26335,"No home garden",0,3,76.6325
1234,158.35,"Barrel",1,9336,"No home garden",0,4,75.005
1235,261.36,"No barrel",0,35610,"No home garden",0,1,57.509375
1236,251.97,"Barrel",1,29783,"No home garden",0,5,72.7671875
1237,208.3,"No barrel",0,13387,"No home garden",0,4,65.4434375
1238,247.53,"No barrel",0,22504,"No home garden",0,3,77.2428125
1239,218.15,"Barrel",1,37900,"Home garden",1,6,74.598125
1240,236.39,"No barrel",0,23959,"No home garden",0,4,72.156875
1241,271.18,"No barrel",0,22785,"No home garden",0,3,88.2284375
