"datetime","season","holiday","workingday","weather","temp","atemp","humidity","windspeed","casual","registered","count","date","year","month"
"2011-10-14 15:00:00",4,0,1,1,25.7883133036353,26.9137527430335,49.6274782683295,26.8395064223082,84,220,304,2011-10-14,"2011","10"
"2011-10-14 16:00:00",4,0,1,1,24.0921050221206,25.8244724786379,48.6958755193584,9.21842691481814,106,324,430,2011-10-14,"2011","10"
"2011-10-14 17:00:00",4,0,1,1,20.4370560199846,24.5070563315256,43.696651486914,33.1852033534993,82,487,569,2011-10-14,"2011","10"
"2011-10-14 18:00:00",4,0,1,1,22.9713473039386,23.8538236475776,38.4585305575335,15.3685695275663,89,414,503,2011-10-14,"2011","10"
"2011-10-14 19:00:00",4,0,1,1,21.5139728450318,22.220164254644,38.4046132212436,31.1970162441215,54,276,330,2011-10-14,"2011","10"
"2011-10-14 20:00:00",4,0,1,1,20.6259478530715,20.9714868766212,41.6907112310153,14.967981784075,40,228,268,2011-10-14,"2011","10"
"2011-10-14 21:00:00",4,0,1,1,21.1087203705408,21.6167966716389,46.2806758767714,19.801871648577,41,208,249,2011-10-14,"2011","10"
"2011-10-14 22:00:00",4,0,1,1,17.4361684431628,20.6164510608289,57.0230548378147,14.0108864544614,40,168,208,2011-10-14,"2011","10"
"2011-10-14 23:00:00",4,0,1,1,16.8051347422349,18.9932103178593,63.3051219068338,11.1650518641605,36,126,162,2011-10-14,"2011","10"
"2011-10-15 00:00:00",4,0,0,1,18.1305319318891,18.1256538830468,61.8912020076153,6.89784238932462,40,135,175,2011-10-15,"2011","10"
"2011-10-15 01:00:00",4,0,0,1,19.7001539323322,18.970800594207,57.3196802265461,20.117067670167,25,111,136,2011-10-15,"2011","10"
"2011-10-15 02:00:00",4,0,0,1,19.6041363053844,17.9469330144549,60.303856719361,26.9207468543285,30,80,110,2011-10-15,"2011","10"
"2011-10-15 03:00:00",4,0,0,1,15.5862488024208,18.3810150460627,64.0226770238077,17.7637320734161,24,56,80,2011-10-15,"2011","10"
"2011-10-15 04:00:00",4,0,0,1,17.3599168067629,17.0023705860655,72.0533082211492,7.26607524346727,20,47,67,2011-10-15,"2011","10"
"2011-10-15 05:00:00",4,0,0,1,18.404999616153,17.1227651401625,69.5945844193784,11.5671353438799,25,43,68,2011-10-15,"2011","10"
"2011-10-15 06:00:00",4,0,0,1,15.9426782198931,19.0485653036506,67.6226338772587,5.12845381736718,30,56,86,2011-10-15,"2011","10"
"2011-10-15 07:00:00",4,0,0,1,14.7466767041538,18.0009126534147,77.2905838765383,8.70180783899457,37,79,116,2011-10-15,"2011","10"
"2011-10-15 08:00:00",4,0,0,1,15.1116538602183,19.9052653227951,56.586390949797,20.7122243507116,49,138,187,2011-10-15,"2011","10"
"2011-10-15 09:00:00",4,0,0,1,20.8550554195748,21.8320961841253,43.8533486348054,21.7038022529783,76,196,272,2011-10-15,"2011","10"
"2011-10-15 10:00:00",4,0,0,1,20.4578434613993,21.1561296301534,47.2146045940824,33.7500629217062,135,259,394,2011-10-15,"2011","10"
"2011-10-15 11:00:00",4,0,0,1,17.5948382131927,23.2628819917181,45.5861216025943,33.7236635928915,187,271,458,2011-10-15,"2011","10"
"2011-10-15 12:00:00",4,0,0,1,26.1844337937269,23.0119979783031,40.764018090848,47.7474007804565,222,319,541,2011-10-15,"2011","10"
"2011-10-15 13:00:00",4,0,0,1,25.7890528968756,26.1614785674315,37.3710103685601,42.8396709713358,196,276,472,2011-10-15,"2011","10"
"2011-10-15 14:00:00",4,0,0,1,23.5958888551159,28.240724738852,33.0527924226092,42.2463961813987,270,284,554,2011-10-15,"2011","10"
"2011-10-15 15:00:00",4,0,0,1,24.2293067375893,27.7684108879111,26.1721232855959,37.734250222745,190,258,448,2011-10-15,"2011","10"
"2011-10-15 16:00:00",4,0,0,1,25.2183214985097,28.4034175233396,28.0076933699277,30.5845161563747,214,321,535,2011-10-15,"2011","10"
"2011-10-15 17:00:00",4,0,0,1,23.8350553808501,24.0251872181399,31.5652779770718,32.0244754914004,211,319,530,2011-10-15,"2011","10"
"2011-10-15 18:00:00",4,0,0,1,21.297431092392,24.5258589451296,34.5754948614121,14.8984340357384,150,299,449,2011-10-15,"2011","10"
"2011-10-15 19:00:00",4,0,0,1,24.3601582633114,22.5590482384432,52.8311390776545,7.6162863338772,84,219,303,2011-10-15,"2011","10"
"2011-10-15 20:00:00",4,0,0,1,20.9678060287977,21.0813034364459,49.3222250267862,15.822714463229,63,186,249,2011-10-15,"2011","10"
"2011-10-15 21:00:00",4,0,0,1,16.4175451173987,21.4900547957896,38.6641410574058,15.7457405178427,82,163,245,2011-10-15,"2011","10"
"2011-10-15 22:00:00",4,0,0,1,18.8716217797852,19.6797630869066,35.7710368619085,14.2414645863974,61,163,224,2011-10-15,"2011","10"
"2011-10-15 23:00:00",4,0,0,1,17.4555492222751,20.8604645862415,41.6487920259778,11.367641503831,55,146,201,2011-10-15,"2011","10"
"2011-10-16 00:00:00",4,0,0,1,18.2472990327729,18.1063489833592,39.9066289947907,10.2748919570546,51,128,179,2011-10-16,"2011","10"
"2011-10-16 01:00:00",4,0,0,1,14.1861619004678,19.1772733488904,44.4193042082181,19.334652967527,32,109,141,2011-10-16,"2011","10"
"2011-10-16 02:00:00",4,0,0,1,16.3406622354101,19.143163665225,49.7392119105944,13.2231359838141,39,89,128,2011-10-16,"2011","10"
"2011-10-16 03:00:00",4,0,0,1,16.2540710192051,18.3405244314395,57.00843243397,18.1994858355829,36,77,113,2011-10-16,"2011","10"
"2011-10-16 04:00:00",4,0,0,1,15.6096656878667,18.5500225676651,50.6700610752737,23.8296561256813,25,50,75,2011-10-16,"2011","10"
"2011-10-16 05:00:00",4,0,0,1,14.8965986289008,16.7156532600375,48.9156215671061,14.5416359616289,16,50,66,2011-10-16,"2011","10"
"2011-10-16 06:00:00",4,0,0,1,14.3909494989064,16.4211268419791,62.2490965794214,17.2213732633424,22,44,66,2011-10-16,"2011","10"
"2011-10-16 07:00:00",4,0,0,1,13.2146593690096,16.2506672125624,60.1894552261316,7.74691374575618,32,79,111,2011-10-16,"2011","10"
"2011-10-16 08:00:00",4,0,0,1,20.7157905779164,18.4292161116252,55.6116943142362,12.2074104979942,46,116,162,2011-10-16,"2011","10"
"2011-10-16 09:00:00",4,0,0,1,19.2619768091986,20.426319958264,48.3003176576326,15.0047529238746,60,206,266,2011-10-16,"2011","10"
"2011-10-16 10:00:00",4,0,0,1,17.8102097862824,19.6205855793499,48.7988392828573,30.0818191511583,147,276,423,2011-10-16,"2011","10"
"2011-10-16 11:00:00",4,0,0,1,26.0307861185028,24.6024562747579,32.045806789315,21.9656593242585,187,272,459,2011-10-16,"2011","10"
"2011-10-16 12:00:00",4,0,0,1,21.7331133578656,22.0334579019905,36.4767581572384,27.4511635822332,194,329,523,2011-10-16,"2011","10"
"2011-10-16 13:00:00",4,0,0,1,26.0117972026415,27.4291047753668,31.4480915697336,19.1047491224925,193,330,523,2011-10-16,"2011","10"
"2011-10-16 14:00:00",4,0,0,1,20.3678016603,27.0011816657173,37.8096240787221,20.4747300200642,228,314,542,2011-10-16,"2011","10"
"2011-10-16 15:00:00",4,0,0,1,26.0641839161011,25.9010023806325,35.4126006485308,31.1168016216319,211,284,495,2011-10-16,"2011","10"
"2011-10-16 16:00:00",4,0,0,1,22.7646834861176,27.5391422961184,47.2804312562857,25.9195541416772,204,345,549,2011-10-16,"2011","10"
"2011-10-16 17:00:00",4,0,0,1,22.7625909776579,23.9795738190118,50.7763414660206,39.7106712580504,175,306,481,2011-10-16,"2011","10"
"2011-10-16 18:00:00",4,0,0,1,22.1501983350981,22.8996418903969,50.5232633908625,30.7854311228279,123,284,407,2011-10-16,"2011","10"
"2011-10-16 19:00:00",4,0,0,1,23.1501835824718,21.1749231115872,49.6793823449786,26.5884647143376,74,233,307,2011-10-16,"2011","10"
"2011-10-16 20:00:00",4,0,0,1,20.0760572014667,20.6836955068202,54.2184629406856,39.2776503070901,68,185,253,2011-10-16,"2011","10"
"2011-10-16 21:00:00",4,0,0,1,20.1139811266867,20.4033894703097,48.9078037054734,23.4719549237811,28,125,153,2011-10-16,"2011","10"
"2011-10-16 22:00:00",4,0,0,1,21.6439361306933,22.3205324095716,44.9568017644034,29.4939968168382,65,126,191,2011-10-16,"2011","10"
"2011-10-16 23:00:00",4,0,0,1,19.776152547761,22.6939830113213,50.7534855739329,26.0761354003438,37,95,132,2011-10-16,"2011","10"
"2011-10-17 00:00:00",4,0,1,1,20.4148687517947,22.7221227211209,55.6403728414124,24.1924500392163,42,68,110,2011-10-17,"2011","10"
"2011-10-17 01:00:00",4,0,1,1,21.7895550787643,23.6155188647272,54.5601733018919,19.562495500428,21,55,76,2011-10-17,"2011","10"
"2011-10-17 02:00:00",4,0,1,1,21.5175759042537,21.8714647622286,51.5017828243661,33.7520873731147,26,46,72,2011-10-17,"2011","10"
"2011-10-17 03:00:00",4,0,1,1,23.1601425550198,20.8447800655832,47.308418885629,9.86822621749123,16,35,51,2011-10-17,"2011","10"
"2011-10-17 04:00:00",4,0,1,1,21.175497052688,21.7074082292934,57.8944886614882,16.6243479651131,22,50,72,2011-10-17,"2011","10"
"2011-10-17 05:00:00",4,0,1,1,21.2545822456239,20.582569095851,63.7380030193142,20.0283597542575,21,65,86,2011-10-17,"2011","10"
"2011-10-17 06:00:00",4,0,1,1,22.2687459428516,18.2440238075589,54.2163536814833,20.4548352207546,26,152,178,2011-10-17,"2011","10"
"2011-10-17 07:00:00",4,0,1,2,20.4814501677708,23.0253034329152,55.4812691338361,10.6529011757478,27,356,383,2011-10-17,"2011","10"
"2011-10-17 08:00:00",4,0,1,2,14.6042588682853,21.3609990426511,51.5418900371047,17.6244791998011,56,435,491,2011-10-17,"2011","10"
"2011-10-17 09:00:00",4,0,1,2,21.1182211566782,21.0713649004558,39.1420277398874,29.0110727789405,54,231,285,2011-10-17,"2011","10"
"2011-10-17 10:00:00",4,0,1,1,19.3950179515313,21.4317740730605,47.7480447417435,11.8281185671594,68,129,197,2011-10-17,"2011","10"
"2011-10-17 11:00:00",4,0,1,1,21.1679126105066,23.1073947489552,46.2106942143505,0,58,183,241,2011-10-17,"2011","10"
"2011-10-17 12:00:00",4,0,1,1,22.5640618992425,24.7610227623988,38.2301031028435,1.14838751769571,70,220,290,2011-10-17,"2011","10"
"2011-10-17 13:00:00",4,0,1,1,22.7350928747633,20.6630283602518,48.9441012405774,18.0450426998883,66,202,268,2011-10-17,"2011","10"
"2011-10-17 14:00:00",4,0,1,1,24.5867727846102,22.6113284687473,49.1866120704118,8.51877679971442,73,165,238,2011-10-17,"2011","10"
"2011-10-17 15:00:00",4,0,1,1,22.3184237529082,22.8239940050229,59.2592974266271,21.632230124001,88,195,283,2011-10-17,"2011","10"
"2011-10-17 16:00:00",4,0,1,1,21.2870244080355,24.6096890800978,59.8543520849843,15.0046399555256,96,289,385,2011-10-17,"2011","10"
"2011-10-17 17:00:00",4,0,1,1,25.7188256257729,23.7612062649883,63.0108520620285,19.4800013305969,100,605,705,2011-10-17,"2011","10"
"2011-10-17 18:00:00",4,0,1,1,22.0243258820614,23.5821660138719,60.8782262657417,0,61,531,592,2011-10-17,"2011","10"
"2011-10-17 19:00:00",4,0,1,1,21.5178622024891,21.692726640952,69.4769298767731,13.8433079626467,72,344,416,2011-10-17,"2011","10"
"2011-10-17 20:00:00",4,0,1,1,19.7275628891138,22.0670714717465,80.4143664382252,12.4785094166454,61,243,304,2011-10-17,"2011","10"
"2011-10-17 21:00:00",4,0,1,1,18.3925487579009,22.1352654989283,75.3331065931685,8.52336535079634,55,191,246,2011-10-17,"2011","10"
"2011-10-17 22:00:00",4,0,1,1,19.8890805849933,20.9582718921743,81.1229972551495,4.07657834867099,41,133,174,2011-10-17,"2011","10"
"2011-10-17 23:00:00",4,0,1,2,16.8950129675654,20.7549447935461,92.1398060977921,3.97782233321221,36,94,130,2011-10-17,"2011","10"
"2011-10-18 00:00:00",4,0,1,1,20.4963159162333,21.1757434742081,81.309679466584,4.34257736423094,31,66,97,2011-10-18,"2011","10"
"2011-10-18 01:00:00",4,0,1,2,19.1681541310564,19.7690539447188,87.6457023051095,6.76985814325455,16,54,70,2011-10-18,"2011","10"
"2011-10-18 02:00:00",4,0,1,1,14.388092060078,19.3164170417627,98.9861856236981,21.7030382910974,30,41,71,2011-10-18,"2011","10"
"2011-10-18 03:00:00",4,0,1,1,17.8240138909821,19.6463118443546,94.2074619158924,9.17506299433345,23,43,66,2011-10-18,"2011","10"
"2011-10-18 04:00:00",4,0,1,2,21.4792484454041,18.3869201832651,88.6282279421487,10.9166210286072,20,39,59,2011-10-18,"2011","10"
"2011-10-18 05:00:00",4,0,1,2,17.75880622329,19.1438066844684,83.2878280718404,10.1111717683359,28,61,89,2011-10-18,"2011","10"
"2011-10-18 06:00:00",4,0,1,1,21.7639540102172,20.9950741833974,78.7725311828603,6.86766528855205,25,153,178,2011-10-18,"2011","10"
"2011-10-18 07:00:00",4,0,1,1,18.3596144763963,19.811044661629,86.3406527433682,8.91948774543941,35,383,418,2011-10-18,"2011","10"
"2011-10-18 08:00:00",4,0,1,1,22.0352564980198,21.5559526633475,79.2090119543096,13.3465331048184,48,535,583,2011-10-18,"2011","10"
"2011-10-18 09:00:00",4,0,1,2,21.148126639503,19.8657588085589,77.1385242557302,5.69067220359516,53,249,302,2011-10-18,"2011","10"
"2011-10-18 10:00:00",4,0,1,2,23.7526929634807,22.6822440622318,64.3845683024689,11.0545314708473,49,117,166,2011-10-18,"2011","10"
"2011-10-18 11:00:00",4,0,1,2,22.0811157240024,24.9596759747965,46.5890916437633,10.8887856134949,55,154,209,2011-10-18,"2011","10"
"2011-10-18 12:00:00",4,0,1,2,22.8075727964836,25.4601435998901,44.0653984422437,15.3271483545643,69,207,276,2011-10-18,"2011","10"
"2011-10-18 13:00:00",4,0,1,2,29.6098198645892,27.9089409819927,40.990356151103,19.4430951843138,74,219,293,2011-10-18,"2011","10"
"2011-10-18 14:00:00",4,0,1,2,25.0425170421888,28.0371984164118,42.9730230494223,17.3781145868732,57,178,235,2011-10-18,"2011","10"
"2011-10-18 15:00:00",4,0,1,1,22.6635985472943,26.1321072310482,48.3081548219995,13.4168108583053,87,185,272,2011-10-18,"2011","10"
"2011-10-18 16:00:00",4,0,1,1,21.661475011176,27.3478989264379,46.7169634839585,23.0652444508145,81,303,384,2011-10-18,"2011","10"
"2011-10-18 17:00:00",4,0,1,1,25.8825560279217,26.2393823284802,60.3722477191629,12.1193165289315,97,627,724,2011-10-18,"2011","10"
"2011-10-18 18:00:00",4,0,1,1,21.8950304608525,23.6961977841546,67.7120023183483,8.31430427874716,80,571,651,2011-10-18,"2011","10"
"2011-10-18 19:00:00",4,0,1,1,21.2201114347421,24.1190937684621,60.1717214025094,6.14503794416299,52,344,396,2011-10-18,"2011","10"
"2011-10-18 20:00:00",4,0,1,1,23.7690724448632,23.8493468946694,61.3174174108016,13.6669686020795,49,248,297,2011-10-18,"2011","10"
"2011-10-18 21:00:00",4,0,1,2,19.7328360565096,22.761929846712,64.1513558828074,11.1906323558511,46,229,275,2011-10-18,"2011","10"
"2011-10-18 22:00:00",4,0,1,2,20.1072476615822,21.8965538751389,76.8340066260112,14.9400926517758,47,166,213,2011-10-18,"2011","10"
"2011-10-18 23:00:00",4,0,1,2,22.1510467947374,20.8292762394745,75.3894493084138,18.7867774623277,35,110,145,2011-10-18,"2011","10"
"2011-10-19 00:00:00",4,0,1,2,20.8831456166641,24.0090565279866,82.2850851473697,14.2461458462711,25,62,87,2011-10-19,"2011","10"
"2011-10-19 01:00:00",4,0,1,2,20.1239915803884,22.7552652032859,75.2082469679343,17.4336078321656,18,42,60,2011-10-19,"2011","10"
"2011-10-19 02:00:00",4,0,1,2,20.1782527015782,21.8643931289568,73.08234558054,10.3347127870222,17,45,62,2011-10-19,"2011","10"
"2011-10-19 04:00:00",4,0,1,3,21.7092194343657,20.3880439036118,96.1341204626473,14.5093401549843,14,43,57,2011-10-19,"2011","10"
"2011-10-19 05:00:00",4,0,1,3,18.8409408494229,21.5288654190713,101.318717038154,5.52087533506716,25,32,57,2011-10-19,"2011","10"
"2011-10-19 06:00:00",4,0,1,3,20.7271725166314,19.0015929718439,81.8221902857348,18.1326378750561,23,64,87,2011-10-19,"2011","10"
"2011-10-19 07:00:00",4,0,1,3,19.8309027749202,21.1442542641537,76.9297871251418,20.8782346948016,17,107,124,2011-10-19,"2011","10"
"2011-10-19 08:00:00",4,0,1,3,22.1179262408971,22.60370770727,68.4383110051772,40.6901408762136,33,241,274,2011-10-19,"2011","10"
"2011-10-19 09:00:00",4,0,1,3,18.8655633335735,22.9530359183318,89.4959792426051,31.036941125739,39,238,277,2011-10-19,"2011","10"
"2011-10-19 10:00:00",4,0,1,3,16.1791925804574,21.276762497602,87.7919801775419,37.5150875977054,41,155,196,2011-10-19,"2011","10"
"2011-10-19 11:00:00",4,0,1,3,20.1533862284839,19.6035186966022,96.2943878403351,24.7502325932012,53,166,219,2011-10-19,"2011","10"
"2011-10-19 12:00:00",4,0,1,3,23.864090816264,22.2706159905551,96.537098263544,23.8838645629908,37,156,193,2011-10-19,"2011","10"
"2011-10-19 13:00:00",4,0,1,2,20.2733140950813,22.4579992551521,94.0521988575893,17.5573335682505,47,131,178,2011-10-19,"2011","10"
"2011-10-19 14:00:00",4,0,1,3,19.4805602640068,20.6379895225976,93.4243398588717,11.8035028431451,38,130,168,2011-10-19,"2011","10"
"2011-10-19 15:00:00",4,0,1,3,23.6703312102521,23.3759592537638,101.054149528621,11.8736034435661,45,151,196,2011-10-19,"2011","10"
"2011-10-19 16:00:00",4,0,1,3,21.7935381915377,22.8193316861706,88.1271820236386,13.7461755226808,46,237,283,2011-10-19,"2011","10"
"2011-10-19 17:00:00",4,0,1,3,22.0998413486847,21.7545732442248,96.2019212588251,15.323131882814,33,214,247,2011-10-19,"2011","10"
"2011-10-19 18:00:00",4,0,1,3,18.5504309083135,22.9494133936794,96.5367536875524,7.7293101069023,22,176,198,2011-10-19,"2011","10"
"2011-10-19 19:00:00",4,0,1,2,20.5598687647068,23.7588313936427,89.7749977970975,6.22553779453712,27,237,264,2011-10-19,"2011","10"
"2011-10-19 20:00:00",4,0,1,3,20.9121589030816,22.1549131106989,93.6884260202718,5.12070425533835,21,182,203,2011-10-19,"2011","10"
"2011-10-19 21:00:00",4,0,1,2,19.4400816177199,24.2997526634888,85.3718872257379,11.2379441339306,24,121,145,2011-10-19,"2011","10"
"2011-10-19 22:00:00",4,0,1,2,22.611305378913,22.8740299677925,99.7780358323808,25.3025811421114,30,135,165,2011-10-19,"2011","10"
"2011-10-19 23:00:00",4,0,1,2,18.9869153011163,24.5174191659767,89.8255695071688,28.9926941612941,35,92,127,2011-10-19,"2011","10"
"2011-11-01 00:00:00",4,0,1,2,12.3613382737626,13.117131431859,85.3480198783351,8.29328603047988,18,53,71,2011-11-01,"2011","11"
"2011-11-01 01:00:00",4,0,1,1,14.358641192531,15.4121822200698,81.7011548814726,10.8276421915475,17,53,70,2011-11-01,"2011","11"
"2011-11-01 02:00:00",4,0,1,2,19.79353885569,14.7802370070979,79.0141208824799,15.2430724344501,15,40,55,2011-11-01,"2011","11"
"2011-11-01 03:00:00",4,0,1,2,7.60428941998135,14.9025676185509,84.3958986755684,9.74729765107897,20,48,68,2011-11-01,"2011","11"
"2011-11-01 04:00:00",4,0,1,1,13.3975188182799,13.6868468741111,81.4011127876764,18.6521157972514,21,47,68,2011-11-01,"2011","11"
"2011-11-01 05:00:00",4,0,1,1,11.4464791872029,13.8361255314142,80.0952308490204,11.0563831099145,21,59,80,2011-11-01,"2011","11"
"2011-11-01 06:00:00",4,0,1,1,11.4636239846842,10.0870070565575,78.1081691721877,10.6759109611741,25,137,162,2011-11-01,"2011","11"
"2011-11-01 07:00:00",4,0,1,1,13.4743435816998,13.8679117366272,77.1496399906224,13.7772557528398,30,306,336,2011-11-01,"2011","11"
"2011-11-01 08:00:00",4,0,1,1,15.1241385009644,14.3598945459214,70.258170396207,20.9931152765327,38,466,504,2011-11-01,"2011","11"
"2011-11-01 09:00:00",4,0,1,1,18.0756558024989,15.7693937686008,65.8393108944709,11.5024413811004,37,261,298,2011-11-01,"2011","11"
"2011-11-01 10:00:00",4,0,1,1,17.903924405382,17.4437098080214,63.3742977806168,16.4017555225162,37,156,193,2011-11-01,"2011","11"
"2011-11-01 11:00:00",4,0,1,1,19.5579315145441,19.0752471198631,59.6363695370768,10.6681139683641,35,142,177,2011-11-01,"2011","11"
"2011-11-01 12:00:00",4,0,1,1,19.1779717582515,22.7377866387628,49.8541407251399,3.55084852237724,52,198,250,2011-11-01,"2011","11"
"2011-11-01 13:00:00",4,0,1,1,14.2590223492888,21.1227468442832,59.0006985994305,19.3889318971498,42,196,238,2011-11-01,"2011","11"
"2011-11-01 14:00:00",4,0,1,1,17.1593099094708,20.7011141034453,49.1051920993604,17.2284746840363,50,159,209,2011-11-01,"2011","11"
"2011-11-01 15:00:00",4,0,1,1,20.5117018194189,20.2874503139847,46.4769465103661,12.3336948368011,61,189,250,2011-11-01,"2011","11"
"2011-11-01 16:00:00",4,0,1,1,13.4068203012979,21.8138408408776,43.2489656516937,19.3146866629562,70,296,366,2011-11-01,"2011","11"
"2011-11-01 17:00:00",4,0,1,1,18.5648303295713,18.436352076616,58.8956007033815,18.7099279247797,61,532,593,2011-11-01,"2011","11"
"2011-11-01 18:00:00",4,0,1,1,17.7344904999854,17.6097354235838,56.8505513781861,9.07221430938935,63,479,542,2011-11-01,"2011","11"
"2011-11-01 19:00:00",4,0,1,1,15.1405953148619,17.7805996285131,57.961133796036,6.28755860806128,61,320,381,2011-11-01,"2011","11"
"2011-11-01 20:00:00",4,0,1,1,10.9985587386337,18.4658062220194,75.8901066917442,4.57811000044876,37,243,280,2011-11-01,"2011","11"
"2011-11-01 21:00:00",4,0,1,1,13.0634476359984,16.9717245344384,75.4757398539789,1.13907185859473,33,163,196,2011-11-01,"2011","11"
"2011-11-01 22:00:00",4,0,1,1,15.226854582166,14.3801819633839,83.8330876093598,7.84623733606471,31,135,166,2011-11-01,"2011","11"
"2011-11-01 23:00:00",4,0,1,1,15.0203069383373,16.8075170572925,85.9773349594091,6.9503297512126,28,97,125,2011-11-01,"2011","11"
"2011-11-02 00:00:00",4,0,1,1,12.7627506969893,14.6573675947946,92.0092643940323,10.2394547926616,19,50,69,2011-11-02,"2011","11"
"2011-11-02 01:00:00",4,0,1,1,10.6906658597129,14.5402160832418,91.7286318181427,4.69935348256203,16,47,63,2011-11-02,"2011","11"
"2011-11-02 02:00:00",4,0,1,1,15.290068518688,14.8040806964387,82.8078515158963,0,17,43,60,2011-11-02,"2011","11"
"2011-11-02 03:00:00",4,0,1,1,8.03058647497127,13.8126268928297,74.8962845694154,0,14,38,52,2011-11-02,"2011","11"
"2011-11-02 04:00:00",4,0,1,1,15.5751846174151,13.3855442017141,87.3248746155298,6.61830656090631,23,43,66,2011-11-02,"2011","11"
"2011-11-02 05:00:00",4,0,1,1,8.49868599671866,13.3105509507351,78.6908563246127,2.69950781926298,16,69,85,2011-11-02,"2011","11"
"2011-11-02 06:00:00",4,0,1,1,9.20770887834493,13.5148960477953,82.5621317183831,2.33696166639825,20,133,153,2011-11-02,"2011","11"
"2011-11-02 07:00:00",4,0,1,1,10.6041857802057,14.8870807899755,84.5859466577475,0.743179872102143,32,291,323,2011-11-02,"2011","11"
"2011-11-02 08:00:00",4,0,1,1,10.7992502641931,13.4571354872833,87.5984761802231,5.93833064363579,46,520,566,2011-11-02,"2011","11"
"2011-11-02 09:00:00",4,0,1,1,10.7413562687841,14.2532443663119,82.139123788267,0,37,263,300,2011-11-02,"2011","11"
"2011-11-02 10:00:00",4,0,1,1,19.397974555717,18.4113901914342,73.8749815437156,9.83868707020505,47,146,193,2011-11-02,"2011","11"
"2011-11-02 11:00:00",4,0,1,1,17.488318010072,17.4270176790302,69.354852275712,5.96566914549777,48,166,214,2011-11-02,"2011","11"
"2011-11-02 12:00:00",4,0,1,1,15.054054836466,19.4842910691882,51.7406601747943,17.906464913414,51,204,255,2011-11-02,"2011","11"
"2011-11-02 13:00:00",4,0,1,1,21.1205692367558,20.5062779577656,51.8946831420969,21.1560421859768,44,181,225,2011-11-02,"2011","11"
"2011-11-02 14:00:00",4,0,1,1,19.1852891273095,21.7482818724778,45.4693769026237,10.2212788956969,62,173,235,2011-11-02,"2011","11"
"2011-11-02 15:00:00",4,0,1,1,19.8323035336532,19.2285642881598,55.3567387038014,13.0585025972319,42,212,254,2011-11-02,"2011","11"
"2011-11-02 16:00:00",4,0,1,1,18.6387118852794,19.9438065088892,52.7376866826262,7.09739714839024,59,284,343,2011-11-02,"2011","11"
"2011-11-02 17:00:00",4,0,1,1,15.236760115224,18.4630064709381,60.6347470656585,12.3663095787227,57,578,635,2011-11-02,"2011","11"
"2011-11-02 18:00:00",4,0,1,1,14.2313630442235,18.2302347192969,68.8786010440461,4.59446365650133,50,516,566,2011-11-02,"2011","11"
"2011-11-02 19:00:00",4,0,1,1,15.9773996266222,19.7112746267889,70.1069755532001,10.806891174459,39,311,350,2011-11-02,"2011","11"
"2011-11-02 20:00:00",4,0,1,1,13.8096732973336,17.5152570502846,65.9833446473799,9.54072434611909,30,232,262,2011-11-02,"2011","11"
"2011-11-02 21:00:00",4,0,1,1,10.6422123305908,15.5852567915738,66.8637538368435,8.62297734585274,35,201,236,2011-11-02,"2011","11"
"2011-11-02 22:00:00",4,0,1,1,14.3084769161845,16.0663675488148,70.008996795506,6.51676174829375,31,148,179,2011-11-02,"2011","11"
"2011-11-02 23:00:00",4,0,1,1,11.5781621795864,16.1119898064939,77.0253794486475,10.8360287699981,29,100,129,2011-11-02,"2011","11"
"2011-11-03 00:00:00",4,0,1,1,13.713542352457,15.0064166962436,74.9873440509866,13.2107572289913,29,72,101,2011-11-03,"2011","11"
"2011-11-03 01:00:00",4,0,1,1,10.8467055376158,14.7857254326732,82.2444622329454,13.26067804609,20,56,76,2011-11-03,"2011","11"
"2011-11-03 02:00:00",4,0,1,1,14.5923421278791,15.4242181648752,79.9238204841114,9.02356754061677,27,44,71,2011-11-03,"2011","11"
"2011-11-03 03:00:00",4,0,1,1,13.2595467313909,11.8486037362738,82.1281917320668,11.843827064498,18,47,65,2011-11-03,"2011","11"
"2011-11-03 04:00:00",4,0,1,1,14.2379543967886,13.8614019345908,78.8500049081898,4.61310430518621,23,37,60,2011-11-03,"2011","11"
"2011-11-03 05:00:00",4,0,1,1,9.90630331545838,14.0303351148217,86.84848401917,13.9935051853947,23,59,82,2011-11-03,"2011","11"
"2011-11-03 06:00:00",4,0,1,1,13.3869364049226,16.385806197986,77.400744424249,10.3932691741928,24,146,170,2011-11-03,"2011","11"
"2011-11-03 07:00:00",4,0,1,2,12.0226037821106,15.3236101831137,77.9606227535148,4.7038270032813,36,332,368,2011-11-03,"2011","11"
"2011-11-03 08:00:00",4,0,1,2,14.0411039253182,14.7854467588231,79.6876413046649,6.55479833495959,28,450,478,2011-11-03,"2011","11"
"2011-11-03 09:00:00",4,0,1,2,14.0526927436132,14.2842665567172,83.5070993929836,16.6564492608951,24,199,223,2011-11-03,"2011","11"
"2011-11-03 10:00:00",4,0,1,2,14.2664776275028,15.9974903079682,79.4045314764509,19.9474093184956,33,149,182,2011-11-03,"2011","11"
"2011-11-03 11:00:00",4,0,1,1,15.9082241170616,18.4877420958522,64.578919430791,15.6701142515843,37,153,190,2011-11-03,"2011","11"
"2011-11-03 12:00:00",4,0,1,1,21.8622226805609,22.3989943244156,51.9585884749222,18.7009861558915,39,207,246,2011-11-03,"2011","11"
