"id","female","city","age","logins","mandalorian","unsubscribe"
1384,1,1,34.4049267862763,4,0,0
1385,1,1,45.9746557947442,8,1,0
1386,0,1,57.7610736652507,5,1,0
1387,0,0,34.5491421112424,10,0,0
1388,1,0,57.4252630532754,1,1,1
1389,0,1,43.688200099635,0,1,1
1390,0,1,41.6479384683395,10,1,0
1391,1,1,44.0142476732643,10,1,1
1392,0,1,48.0292146012751,0,1,0
1393,0,1,40.7110217121411,0,0,0
1394,0,1,59.063928428214,2,1,1
1395,1,1,36.4874307630186,10,0,0
1396,0,1,54.2868714197896,9,1,0
1397,1,1,47.2485693246013,10,1,1
1398,1,1,37.5835138547602,4,0,0
1399,0,1,45.8758593086601,1,0,0
1400,0,1,45.8321048801469,10,1,1
1401,0,0,48.9225383622543,3,1,0
1402,1,1,52.5352409656888,1,0,0
1403,0,1,45.7917412211608,5,1,0
1404,0,1,41.2319131844335,5,1,0
1405,0,1,25.5623865504296,10,1,0
1406,0,1,53.8715364217491,0,0,0
1407,0,1,52.1029390497996,10,1,0
1408,0,1,59.800232594168,2,1,0
1409,1,1,42.969457717224,1,0,0
1410,1,1,53.1454718170691,10,1,0
1411,0,1,45.054737295754,10,1,1
1412,0,1,54.174300918976,0,0,0
1413,0,1,46.8056896374463,10,1,1
1414,0,1,49.6069483802357,0,1,0
1415,0,1,53.2981362984703,5,1,0
1416,0,1,46.7840088062492,10,1,0
1417,0,1,50.2250029703087,3,1,0
1418,1,1,47.4609116413905,3,1,1
1419,1,1,51.492813239118,4,1,0
1420,1,1,42.6400167393677,10,1,1
1421,0,1,43.3639611959585,5,1,0
1422,0,1,36.7875678697362,3,1,0
1423,1,1,40.0232363654733,7,1,0
1424,1,1,50.947673789774,8,1,1
1425,0,1,43.7794936627096,10,0,0
1426,1,1,55.9552006613428,4,0,0
1427,0,1,49.9922179388719,10,1,0
1428,0,1,43.8140875851914,4,1,0
1429,1,1,55.1802780332011,1,0,0
1430,1,1,58.2440806401399,10,1,0
1431,0,1,38.9649972284951,3,1,0
1432,0,1,40.8144721700742,10,1,0
1433,0,1,48.3820126115428,5,1,0
1434,1,1,50.3380316433855,3,0,0
1435,0,0,44.2242648192361,10,1,0
1436,0,1,49.5015156456253,6,1,1
1437,0,1,38.6815518210483,10,1,0
1438,0,1,37.9740892402096,7,1,0
1439,0,1,37.9764317715654,3,0,0
1440,0,1,48.7913393332327,2,0,0
1441,0,0,36.7635393583997,7,0,0
1442,0,1,48.6927491324762,1,1,0
1443,0,1,48.8013268288246,7,1,0
1444,0,1,51.1415528526316,0,0,0
1445,1,1,40.0851205043035,0,1,1
1446,0,0,44.137726622746,1,1,0
1447,0,1,42.6091491808485,0,0,0
1448,1,1,42.76734919089,10,1,0
1449,0,1,45.7304364122378,10,1,0
1450,0,1,42.4688197383171,0,1,0
1451,0,1,47.0326739944985,3,0,0
1452,1,1,42.3730611799956,4,1,0
1453,1,1,42.1265126762298,8,1,0
1454,1,1,48.9088650013927,10,1,0
1455,1,1,49.085655054301,1,1,0
1456,0,1,37.9935795029069,3,1,1
1457,0,1,47.6561687835152,10,1,1
1458,0,0,37.3272681959053,0,0,0
1459,1,1,38.1407484967557,10,1,0
1460,1,1,45.3982867045721,8,1,1
1461,0,0,52.6825532118265,2,0,1
1462,0,1,33.949301093341,9,0,0
1463,0,1,62.1645395199222,0,1,0
1464,1,0,40.8752609925049,7,0,0
1465,0,1,45.7393664456415,10,1,0
1466,0,1,49.4904155821494,2,1,0
1467,1,0,51.2739258798879,0,0,0
1468,1,1,50.0202348149864,0,1,0
1469,1,1,46.0639949919353,1,1,0
1470,0,0,48.7759470735495,1,0,0
1471,0,0,35.9874655583152,10,0,0
1472,0,1,42.5391719362318,0,1,0
1473,1,1,47.0686996929104,4,0,1
1474,0,1,40.3799580100967,3,1,0
1475,1,1,46.9676912911169,4,1,0
1476,0,1,49.5043472165872,5,0,0
1477,1,1,50.7926005138091,0,1,0
1478,0,1,48.3141701638885,6,1,1
1479,0,1,44.6298499333318,1,1,0
1480,0,1,38.7983402018968,7,1,1
1481,1,1,30.4819458035913,8,1,1
1482,0,1,50.933331978477,10,1,0
1483,1,1,37.2601679497133,0,0,0
1484,1,1,39.9041180522732,10,1,1
1485,1,0,55.8071935383639,0,0,0
1486,1,1,49.7089478538961,6,0,0
1487,0,0,45.6819500895469,10,1,0
1488,0,1,41.9253644232439,2,1,0
1489,1,1,51.6313781647901,1,1,0
1490,0,1,33.5975622779144,0,0,0
1491,0,1,43.439278762923,10,0,0
1492,0,1,33.1930978429862,1,1,0
1493,1,0,42.4088754053975,2,0,0
1494,0,0,50.3601742943621,3,1,0
1495,1,1,46.4974273865221,5,1,1
1496,0,1,44.4694526862609,10,1,1
1497,1,0,44.1730251187934,10,1,0
1498,0,1,50.419965153571,10,1,0
1499,1,1,47.3795023524953,10,1,1
1500,1,1,50.5141082103945,0,1,1
1501,1,0,44.2393225549668,0,1,1
1502,1,1,30.6996404755019,6,1,0
1503,1,1,51.3065418016007,8,1,0
1504,1,1,51.6446486448464,5,0,0
1505,0,1,43.0850706495583,10,1,0
1506,1,1,51.7833233479718,7,0,0
1507,1,0,38.6728052595197,3,1,0
1508,1,1,36.6716664260082,10,1,0
1509,1,1,34.0886084132846,4,1,0
1510,1,0,40.1935126126082,6,1,1
1511,1,1,33.0333581384515,10,1,1
1512,0,1,53.3904826825331,10,0,0
1513,1,1,55.7375258449208,7,1,0
1514,1,1,43.7817982429373,1,1,0
1515,0,1,38.4408526377262,10,1,0
1516,1,1,37.3544300425815,6,1,0
1517,0,1,56.233860885808,10,0,0
1518,1,1,38.2571281369028,3,0,0
1519,1,1,40.8904863616552,7,0,0
1520,0,1,38.4542517512845,0,0,0
1521,0,0,55.7911073434129,0,1,0
1522,0,1,43.2552189208275,8,1,0
1523,0,1,41.7704942454939,0,1,0
1524,1,1,42.4336957996803,8,1,0
1525,0,0,52.0943884077046,0,0,0
1526,1,1,48.8693351282053,0,1,0
1527,1,1,37.9123860331279,10,0,0
1528,1,1,48.538439487409,3,1,0
1529,0,0,50.9453015206531,0,1,0
1530,0,1,44.2608358170845,0,1,1
1531,1,1,52.517976826338,6,0,1
1532,1,0,54.8373770488324,1,0,0
1533,0,1,55.9190402156234,0,0,0
1534,1,0,46.4935629067255,0,1,0
1535,1,1,50.3657454714952,0,1,0
1536,0,1,53.8056116457117,1,0,0
1537,1,1,40.1038406645753,0,1,0
1538,0,1,35.2609381412737,10,1,0
1539,0,0,48.1627950270974,2,0,0
1540,1,0,44.3945198817997,10,1,1
1541,1,1,55.8087276956513,1,1,0
1542,1,1,46.2245111522538,1,0,0
1543,1,0,45.5325873261639,10,1,0
1544,1,0,52.9467702669279,4,0,0
1545,0,1,48.4688328154405,9,1,0
1546,0,0,36.1124307908326,8,1,1
1547,1,1,46.9062974555207,3,0,0
1548,0,0,47.4829572475466,10,0,0
1549,0,1,33.7913869569296,1,0,0
1550,1,1,46.6505884855301,4,0,0
1551,0,1,39.6630984105233,0,0,0
1552,1,1,56.8860777204232,5,1,1
1553,0,1,46.7254001385905,0,1,1
1554,1,0,52.9753561134862,0,0,0
1555,0,1,48.0529303161298,1,1,0
1556,1,1,57.497764668404,10,0,0
1557,1,1,53.8776324181492,4,1,0
1558,1,1,47.7825409119696,10,1,0
1559,0,1,26.3308124061459,0,1,1
1560,1,1,48.9872463192681,3,1,0
1561,0,1,54.6619639202311,3,1,0
1562,0,1,45.8910011368954,0,1,1
1563,0,1,48.5008739627557,10,1,1
1564,1,1,47.1924762610839,2,1,0
1565,0,1,29.2298539836536,0,0,0
1566,0,1,49.8759548138327,0,1,0
1567,1,1,45.1352872425819,10,0,0
1568,1,1,34.0715073571641,10,0,0
1569,1,1,44.9967429796024,6,1,0
1570,1,1,56.8540326164601,4,0,0
1571,1,1,51.5902878255129,10,1,0
1572,0,1,39.5573537321448,10,1,0
1573,1,1,46.3995925126165,0,1,0
1574,0,0,50.2416108408271,10,1,1
1575,0,0,36.312305306826,9,1,1
1576,0,1,52.7741957360661,10,1,1
1577,0,1,49.7872940112132,0,0,0
1578,1,1,47.751792844329,2,0,0
1579,0,0,46.6644011949926,8,1,0
1580,1,1,39.0670733575427,7,1,1
1581,0,0,43.8553757320491,7,0,1
1582,1,1,46.6523011351451,0,1,1
1583,1,0,42.271779090405,10,1,0
1584,1,1,41.388249558286,0,1,0
1585,0,1,46.8031403267572,1,1,0
1586,0,0,29.5601225915495,10,1,1
1587,0,1,49.9353507601144,2,1,1
1588,0,1,46.7199987895266,0,1,1
1589,0,1,47.0566146264092,10,1,0
1590,0,1,56.9423259891822,10,0,0
1591,1,1,37.43667444678,10,1,0
1592,0,1,40.9098464543259,7,1,1
1593,0,1,45.5481098460412,1,1,0
1594,0,0,35.3809553821143,1,1,0
1595,1,1,38.9065860485452,9,1,0
1596,0,1,48.9019287196209,2,1,1
1597,0,1,46.4827852315442,0,0,0
1598,1,1,55.8313487874162,3,1,1
1599,0,1,44.6776181542289,2,1,1
1600,1,1,38.9825948334344,3,1,0
1601,1,0,51.2395575185356,0,1,0
1602,1,1,43.4908626164868,3,0,0
1603,0,1,60.7480492524157,0,1,0
1604,1,1,37.149967669187,4,1,1
1605,0,1,31.2189710172605,0,1,0
1606,1,1,42.5556008009213,2,0,0
1607,1,1,49.8344773585774,0,1,0
1608,0,1,48.8348382441286,5,1,0
1609,0,1,37.5371751224137,10,1,0
1610,1,1,42.7256354773559,2,1,1
1611,0,1,49.1879882554474,5,1,0
1612,1,1,51.3993403057304,7,0,0
1613,1,1,35.0400337742541,10,0,0
1614,1,1,35.9865606797534,0,1,0
1615,1,0,57.6298358741236,10,0,1
1616,1,1,48.7637847599302,5,1,0
1617,1,1,48.1827475967724,1,1,0
1618,0,1,41.6677989989099,10,0,0
1619,1,1,39.0424272816432,0,0,0
1620,1,0,40.8242036695712,5,1,0
1621,1,0,44.3376618175349,2,1,1
1622,0,1,53.5112307932511,2,1,1
1623,0,0,46.3639964078953,10,1,0
1624,1,1,47.9148708166744,1,1,1
1625,1,1,47.9235618701358,0,1,0
1626,0,1,50.2699821715285,10,0,0
1627,0,1,51.2390814913345,4,1,0
1628,0,1,48.4083014827191,7,1,0
1629,0,0,51.3577944015151,5,1,0
1630,1,1,43.5933323152526,4,1,1
1631,1,1,40.9574037305009,4,1,1
1632,0,0,45.1743446191675,0,0,1
1633,1,1,53.0155443867152,10,1,0
1634,1,1,39.6591669442587,1,1,0
1635,0,1,56.5439173971078,9,1,0
1636,0,1,57.1356448888753,6,1,1
1637,0,1,46.1553381991728,10,1,1
1638,1,1,50.59119431151,3,1,0
1639,0,0,46.8919471778288,10,0,0
1640,0,1,39.2307133983305,10,1,0
1641,0,1,31.5149641563729,10,1,0
1642,1,1,51.1509118767947,3,1,1
1643,0,1,52.6972919917322,0,1,0
1644,1,1,57.7976415706101,7,1,0
1645,0,1,44.0909797187067,10,1,0
1646,1,1,64.0140397774562,10,1,1
1647,1,1,44.6843491953109,10,0,0
1648,0,1,51.2239631417473,0,0,0
1649,1,1,40.6258718583273,2,1,0
1650,1,1,45.3989017749513,0,0,0
1651,1,1,42.1209943164539,10,0,0
1652,1,1,42.2158457042697,6,0,0
1653,0,1,39.3770663691451,0,1,1
1654,0,1,50.7983391407593,10,0,0
1655,1,1,39.1204428760176,0,1,0
1656,1,1,51.2119814451959,5,1,1
1657,1,1,38.9357778461419,6,1,1
1658,0,1,52.4218559874667,10,1,1
1659,0,1,42.1925935541628,2,1,0
1660,0,1,51.0335708063407,5,0,0
1661,0,1,60.6237677988329,10,0,0
1662,0,1,45.4482665910029,9,1,0
1663,0,1,50.3814264645011,4,1,0
1664,1,1,51.3527489124341,0,0,0
1665,0,0,55.3936122155407,0,1,1
1666,1,1,39.4129618939861,7,0,0
1667,0,1,42.0583760028451,10,1,0
1668,0,1,47.6812915772257,6,1,0
1669,1,1,43.3545299343045,0,0,0
1670,1,0,56.0978585741223,3,1,0
1671,0,1,48.4368512724419,8,1,0
1672,0,1,47.8560377273412,3,1,0
1673,0,1,45.7284179751866,0,1,1
1674,1,1,44.9767136026208,8,0,0
1675,0,1,40.1319181642182,6,1,0
1676,1,1,43.0543144626347,0,1,1
1677,1,0,60.5772177947791,7,1,0
1678,1,0,47.7879177975375,0,0,0
1679,0,1,62.3552042326784,0,0,0
1680,1,1,54.0220897160095,10,1,0
1681,0,1,48.601574159795,8,1,0
1682,1,1,40.3089056472479,1,1,0
1683,0,1,44.468333046305,3,1,0
1684,1,1,48.1450806954294,1,1,0
1685,0,1,38.1745350668459,2,1,0
1686,1,1,34.4399290871547,9,0,0
1687,0,1,52.7525298258315,0,1,1
1688,0,1,42.239572461302,0,1,1
1689,0,1,56.3922171844095,8,1,0
1690,0,1,45.2192286361793,5,1,0
1691,0,1,49.5334816782532,0,1,0
1692,0,1,53.3711126628727,5,1,0
1693,0,1,46.6439474252828,3,1,0
1694,1,1,46.8872898876127,4,1,0
1695,0,1,43.7088738998859,0,1,0
1696,1,1,58.982018225352,3,0,0
1697,0,0,37.0889223921843,10,0,0
1698,0,1,48.6517923998287,3,1,0
1699,1,0,36.5354432612124,6,0,0
1700,1,1,37.2039311659904,6,1,1
1701,1,0,47.7834538866191,2,1,1
1702,0,1,46.0042690797833,3,1,0
1703,0,1,32.3760000424191,3,1,0
1704,1,0,46.1035062968445,5,0,0
1705,0,1,51.0947745498344,10,0,1
1706,1,1,42.7676518164121,4,0,0
1707,1,1,47.1731524122622,7,1,0
1708,1,1,37.3750861886279,0,1,0
1709,1,1,51.5562973620149,10,1,1
1710,1,1,51.6978432612934,10,1,0
1711,1,1,41.0502737469039,10,1,0
1712,1,1,52.3929786685674,0,1,0
1713,0,0,32.8504662080146,0,1,1
1714,1,1,54.3970102596808,4,0,0
1715,1,1,42.2108752404041,9,1,0
1716,1,1,61.9292309949891,0,1,0
1717,0,1,47.2684037013436,0,1,1
1718,1,1,46.4343261596126,10,1,1
1719,1,0,38.7320091784794,3,1,0
1720,1,1,44.5266118042071,10,1,1
1721,0,1,40.3053475893314,7,1,0
1722,1,1,32.1539035390389,2,1,0
1723,0,0,53.3120411346751,1,1,0
1724,1,0,49.7971392928657,2,1,0
1725,0,0,53.1214229453292,10,1,0
1726,1,1,47.6093190989571,4,0,0
1727,0,0,47.7159765918611,8,1,1
1728,1,1,49.795547349281,10,0,0
1729,1,1,51.7978881457001,10,1,1
1730,0,0,40.6314985287334,5,1,0
1731,0,0,41.0052828835649,10,1,0
1732,0,1,44.9617542448953,10,1,0
1733,0,1,45.8596464719862,7,1,0
1734,1,1,31.7004740774835,10,1,0
1735,1,1,38.8109521563932,10,1,1
1736,1,1,45.1601991131442,3,0,0
1737,1,1,44.01872653603,3,0,0
1738,0,1,47.2292708556334,6,1,1
1739,0,1,48.0504754143231,2,0,0
1740,0,1,40.7294921443208,0,1,1
1741,0,1,41.2710910973338,5,1,0
1742,0,1,42.8156531143524,10,1,0
1743,1,1,44.8206611071918,0,0,1
1744,0,1,32.6168230729875,7,1,0
1745,0,0,38.8225374730953,10,1,0
1746,1,0,45.5269195761087,9,1,1
1747,1,1,37.9509561712283,0,1,0
1748,1,1,49.4292754417544,5,1,1
1749,0,1,42.5591357563486,6,0,0
1750,0,1,50.8140377524092,10,0,1
1751,0,1,41.9540387841294,0,0,0
1752,1,1,39.5469548616947,10,0,0
1753,0,1,34.3707793684866,1,1,0
1754,0,1,44.1911289643523,4,1,0
1755,1,1,43.4005536599727,10,0,0
1756,0,0,43.4884369245313,10,1,0
1757,0,1,37.0225571184077,3,1,0
1758,0,0,46.3438164661325,8,1,0
1759,1,1,48.0658359349887,8,0,0
1760,1,0,48.4193893721254,0,0,0
1761,1,1,53.1626830012192,5,1,1
1762,0,1,46.891982289553,10,0,0
1763,1,1,40.485604895081,8,0,0
1764,1,1,51.5546712396584,0,1,0
1765,1,1,50.3372935723438,2,1,1
1766,1,1,44.7314844128715,1,1,0
1767,1,1,35.8576371528856,1,0,0
1768,0,1,45.0461610154553,1,1,0
1769,1,1,37.0465752948624,1,1,0
1770,0,1,52.2942464146986,9,1,1
1771,0,1,42.467289930249,10,0,1
1772,0,1,44.9140055862884,0,0,0
1773,0,1,51.0399172062388,4,1,0
1774,0,1,52.557447384514,9,0,0
1775,0,1,42.9177506841785,0,1,0
1776,1,0,44.811875842831,8,1,0
1777,1,1,54.4592437782963,5,1,0
1778,0,0,49.3154149370722,0,0,0
1779,0,1,45.2613298368099,9,0,0
1780,0,1,42.4052504436584,0,0,1
1781,0,0,52.8072180694644,8,0,0
1782,1,1,52.6350163100564,8,1,1
1783,0,1,38.7541532738777,10,1,0
1784,1,1,42.1262752899808,6,0,0
1785,1,1,43.8812138777928,6,0,0
1786,0,1,40.1395324053781,5,1,0
1787,0,1,42.1728965651602,10,0,1
1788,1,1,41.3739964582583,1,1,1
1789,0,1,28.578242548369,4,1,0
1790,1,0,32.473983145227,5,1,0
1791,1,1,44.2648522642563,10,0,0
1792,0,1,46.4599771743936,6,0,0
1793,1,1,50.1384126556796,1,1,0
1794,1,1,44.5345565373158,2,0,1
1795,0,1,46.7466619351269,10,1,0
1796,1,1,43.4483158138547,0,0,0
1797,0,1,57.1753202029934,10,0,0
1798,0,1,32.0643452176269,3,1,0
1799,0,1,46.8061882315582,0,0,0
1800,1,1,49.6592644965947,1,1,1
1801,0,1,38.9258704425789,10,0,0
1802,1,1,33.8418285112378,5,1,0
1803,1,0,50.8163872359138,3,1,1
1804,0,1,49.315794636385,10,1,0
1805,0,1,44.7468865379474,2,0,0
1806,1,1,63.6832147687387,10,1,0
1807,1,0,40.0877651035005,2,0,0
1808,0,1,50.216240514018,8,1,0
1809,0,0,55.0143598360245,10,0,1
1810,1,1,44.0110943390956,7,1,1
1811,0,1,31.8950941805834,4,1,0
1812,1,0,54.9573817368123,10,0,0
1813,1,1,26.8178706137073,10,1,1
1814,1,1,55.7097394250529,0,0,0
1815,0,1,45.8553401937074,6,1,0
1816,1,1,49.8938618504436,9,1,0
1817,1,0,34.3750025166499,2,1,1
1818,0,1,46.1501737593544,10,1,0
1819,1,0,41.9242060613451,3,0,0
1820,0,1,48.5274974808947,3,1,1
1821,1,0,37.8334835177577,10,1,0
1822,1,1,46.8171440794282,1,0,0
1823,1,1,49.6336797338086,0,1,1
1824,1,1,46.3896752638862,6,1,0
1825,0,1,44.7492493754621,4,1,0
1826,1,1,47.9228278664948,0,1,0
1827,1,1,47.3877323417046,10,1,0
1828,0,1,40.4676582323664,5,1,0
1829,0,1,47.0224010330625,0,1,0
1830,0,1,41.4901470344124,7,0,1
1831,1,1,50.8866252335545,10,1,0
1832,1,1,45.7562971773169,10,0,1
1833,0,0,37.9193715060159,3,0,0
1834,1,1,43.8433666921643,5,1,0
1835,1,0,45.3889403547775,2,0,0
1836,1,1,41.9345457428656,10,1,0
1837,1,0,30.6845878240726,3,1,0
1838,1,1,47.3156528822309,0,1,0
1839,1,1,54.1700072736467,6,1,0
1840,1,1,45.9450467633261,10,1,0
1841,1,1,40.2206795639512,1,1,0
1842,1,1,63.9107382840055,3,0,1
1843,1,1,39.6593180893004,9,1,1
1844,1,0,51.6207035436577,0,1,0
1845,1,1,45.5257788896445,5,0,0
1846,1,1,38.6639627101961,10,0,0
1847,0,1,53.145211038652,3,1,0
1848,1,1,45.8564496546295,3,0,0
1849,0,0,51.7338630967823,10,0,0
1850,1,1,56.2751291101005,10,1,0
1851,1,1,48.5638703588377,0,0,0
1852,1,1,44.840854976309,4,1,0
1853,1,1,53.5229355268594,1,0,0
1854,1,1,48.1641282601573,1,0,0
1855,1,1,57.6752472831279,1,1,0
1856,1,1,46.6776360683991,10,0,0
1857,1,1,47.5441391107239,10,1,1
1858,0,1,57.8507204838367,6,1,0
1859,0,0,44.8090091509885,9,1,0
1860,0,1,56.4913216419546,0,1,0
1861,0,0,51.0862716915077,6,1,0
1862,0,0,38.4898288098704,7,1,0
1863,1,1,33.2055924814187,3,0,0
1864,0,0,43.7384199244077,10,1,1
1865,1,0,51.8865999203335,4,1,1
1866,0,1,40.0713631864706,2,0,0
1867,0,1,54.1203990512762,0,1,1
1868,1,1,40.3140436811004,4,1,1
1869,1,1,43.6550184470024,9,0,0
1870,1,0,44.566034501312,0,1,1
1871,1,1,43.5686471511977,1,1,1
1872,1,0,35.1901755491823,2,1,0
1873,0,1,52.462197335148,10,1,0
1874,1,1,48.6293894867935,7,0,0
1875,1,1,52.2889383475455,2,0,0
1876,0,1,50.8305439228062,3,1,0
1877,1,1,41.2037448305163,1,0,1
1878,1,1,42.1795702180304,6,1,0
1879,1,1,45.4677607853444,1,0,1
1880,1,1,55.4953289515789,6,0,1
1881,0,1,48.6774476018019,9,1,1
1882,0,1,51.30020171947,0,1,0
1883,0,1,45.1419743269515,10,1,0
1884,1,1,40.1987882370119,2,0,0
1885,1,1,47.3676574177093,0,1,1
1886,0,1,46.5091444602592,8,1,0
1887,0,1,47.767688217631,2,1,0
1888,1,1,42.0877371956745,4,1,0
1889,1,1,23.4209952874148,5,1,0
1890,1,1,45.8788946903565,3,1,0
1891,1,1,54.6894410969602,6,0,0
1892,0,1,51.4282068906399,1,0,0
1893,0,1,45.4418478659927,10,0,0
1894,0,1,50.6592586003212,3,1,1
1895,0,1,39.090239590129,6,1,0
1896,1,1,51.2824549652017,4,0,0
1897,1,1,48.0874439558546,0,1,0
1898,1,1,48.6738883214521,0,1,1
1899,1,0,43.0341018195836,2,1,1
1900,1,1,41.6313505527849,9,1,0
1901,1,1,49.7396167231061,1,1,0
1902,1,1,39.9038831349919,3,1,1
1903,1,1,42.7439584525361,4,1,0
1904,0,1,54.6606683668084,9,1,1
1905,1,1,33.9847885254324,3,1,0
1906,0,1,42.1864243780851,5,1,0
1907,0,1,25.0403975184156,4,1,0
1908,1,1,48.5529411967978,10,1,0
1909,1,1,56.6145054465017,7,0,0
1910,0,1,44.4155889995013,10,0,0
1911,1,0,32.6262151504143,8,1,1
1912,0,1,44.3537117083311,2,0,0
1913,1,0,44.6276562924295,0,0,1
1914,1,1,49.5825311197899,4,1,1
1915,1,1,44.6739370162942,7,1,0
1916,0,1,40.687898890051,10,1,0
1917,1,1,41.5903154404724,10,1,1
1918,1,1,48.7230071100391,6,1,0
1919,0,0,44.2014944517941,7,1,1
1920,0,1,48.3446054133583,10,1,0
1921,0,1,47.1345520958519,5,1,1
1922,0,1,47.6654880264078,5,1,0
1923,0,1,48.4101620619153,4,1,0
1924,0,1,52.0891144151248,6,1,0
1925,0,1,44.6144185388136,6,0,0
1926,0,1,50.7553729319706,10,1,0
1927,1,1,50.8679749036727,3,0,0
1928,0,1,36.2815810575616,5,1,0
1929,0,1,52.5189972349409,5,1,0
1930,0,1,39.1120395112099,6,0,0
1931,1,1,45.0800237414096,0,1,0
1932,1,1,51.3106519891773,10,1,0
1933,0,1,46.1922736766798,0,1,1
1934,1,1,45.4070797039415,9,1,0
1935,0,1,50.3192477314957,0,0,0
1936,1,1,43.6515405808608,6,1,0
1937,1,1,40.1539718684752,10,1,0
1938,0,1,36.5245835299035,5,1,1
1939,1,1,44.9207178127565,1,0,0
1940,1,1,49.9191120253492,0,1,1
1941,0,0,38.5851512564346,0,1,0
1942,0,1,35.5926917516438,7,1,1
1943,0,1,49.2557384005831,0,1,0
1944,1,1,36.7116831822227,3,1,0
1945,1,1,44.7526830449506,2,1,1
1946,0,1,43.0935910531175,1,0,0
1947,0,1,61.7551319019881,0,1,0
1948,1,1,45.3449819901967,5,0,0
1949,0,1,50.8116270893176,6,1,0
1950,1,1,38.2909513678488,10,0,0
1951,0,1,38.39827276654,0,0,0
1952,1,1,45.7291117086288,1,0,0
1953,1,1,49.9366818478561,4,1,0
1954,1,1,43.3797722708122,10,1,0
1955,0,1,41.0898425970935,6,1,0
1956,0,1,43.6190337436863,10,1,0
1957,0,1,54.4667246429204,10,1,0
1958,1,1,38.9399252949853,4,1,0
1959,0,1,42.9263117513714,10,0,0
1960,0,1,47.9495039193246,5,1,0
1961,0,1,45.4064400266398,10,1,0
1962,0,1,52.8935174801476,10,0,0
1963,0,1,35.0480361542381,10,0,1
1964,1,1,37.952542275373,1,1,0
1965,0,1,57.8295647254634,7,0,0
1966,0,1,35.8297233772554,4,0,0
1967,1,0,42.2382763632141,10,1,1
1968,0,1,60.8786993436164,2,1,0
1969,0,1,43.5408560576418,0,1,0
1970,1,1,54.6614235938444,3,0,0
1971,1,0,51.4443083383603,1,1,1
1972,1,0,29.9215428568256,2,1,0
1973,1,1,46.5959130146404,2,1,0
1974,1,0,46.025561194702,1,1,1
1975,0,1,59.973021334907,7,0,0
1976,0,0,35.6218980391751,0,1,1
1977,1,1,55.0271009409168,6,1,0
1978,0,1,44.509595691126,10,1,0
1979,0,1,43.3564248589845,1,0,0
1980,0,1,36.5568029107926,6,1,0
1981,0,1,40.9765076425125,7,1,0
1982,0,1,38.9965179733349,1,1,1
1983,1,1,36.9677771492282,0,0,1
1984,0,1,43.0752373006167,3,0,0
1985,0,0,36.7410672597835,0,1,0
1986,0,1,44.8366365918471,10,0,0
1987,0,1,37.227833221893,10,1,0
1988,1,1,59.7731495248957,2,1,0
1989,1,1,39.2068847947458,6,1,1
1990,0,1,44.5951843815264,8,1,0
1991,1,1,51.3842432860488,3,1,0
1992,1,1,45.5384157351545,3,1,0
1993,1,1,50.5818699844663,10,0,1
1994,0,0,49.4351701832975,10,0,0
1995,0,1,45.7514013355961,0,0,0
1996,1,1,52.7539415390819,5,1,0
1997,1,1,40.4875127123952,0,0,0
1998,1,1,44.8976388449087,8,1,0
1999,1,1,48.1566295464678,10,1,0
2000,0,1,45.4158816230887,4,1,0
2001,0,1,42.7702148941104,0,0,0
2002,0,1,54.5665756711747,10,1,0
2003,0,1,43.7394787595673,4,1,0
2004,1,1,45.3620355964611,1,0,0
2005,0,1,40.441754817625,6,0,0
2006,0,1,47.6243257734515,1,1,0
2007,0,1,36.7847356355789,0,0,1
2008,1,1,32.6675637161069,10,1,0
2009,0,1,45.1098574570377,4,1,0
2010,1,1,40.2400452364772,5,0,0
2011,0,1,50.7370609353993,4,1,0
2012,1,0,53.112948721789,10,1,1
2013,0,1,57.3827679502528,7,1,0
2014,1,1,40.0053486012468,3,1,1
2015,0,1,39.5539870615444,4,1,0
2016,0,1,46.4189104140965,0,1,1
2017,1,1,55.5748438797219,3,1,1
2018,1,0,41.8067281459596,1,1,1
2019,1,1,36.4546049313349,2,0,0
2020,1,1,55.3593512403421,10,1,0
2021,1,1,43.5272412215457,7,1,0
2022,0,1,43.0161561792579,10,0,0
2023,1,1,49.5362789881341,4,1,0
2024,1,1,46.4064444019409,8,1,1
2025,0,1,48.1309963610907,10,1,0
2026,1,1,41.0507450750194,10,1,0
2027,1,1,44.557980207065,10,1,0
2028,1,1,43.6605890985448,4,1,0
2029,1,1,46.7827714435923,10,0,0
2030,1,1,33.4675109072165,7,1,0
2031,0,1,52.5370256980417,0,1,1
2032,0,1,59.5272233620505,0,1,1
2033,1,1,39.2982433525169,4,1,0
2034,0,1,53.4826842702506,2,1,1
2035,1,0,42.76721195767,0,0,0
2036,1,1,39.0847027072965,10,1,0
2037,1,1,53.919080382944,2,0,0
2038,0,1,51.8688053492765,1,0,0
2039,1,1,51.6348844398648,10,0,0
2040,1,1,49.7067107897061,7,0,0
2041,0,1,38.5123896564213,2,1,0
2042,1,1,46.2331091764964,7,1,0
2043,0,1,46.5022388386723,8,1,0
2044,1,1,49.8333640033829,0,1,1
2045,0,1,49.5978099401478,10,1,0
2046,1,1,52.0547507810761,2,1,1
2047,1,1,43.2111568685181,3,1,1
2048,0,1,50.2683421084272,0,1,1
2049,1,1,45.0888751781636,8,0,0
2050,1,1,45.3101949130676,1,1,0
2051,0,1,50.1365882685053,5,1,0
