"address","village","takeup_survey","age","agpop","educ","rice_inc","disaster_prob","male","default","delay","intensive","risk_averse","disaster_yes","network_obs","network_rate_presession","network_onlyone","network_onlytwo","network_twomore","network_yes","pre_takeup_rate","disaster"
"huangshan2","huangshan","no",55,5,2,100,50,1,0,1,1,0,1,5,0.2,0,0,0,0,0.5,"yes"
"huangshan2","huangshan","no",48,3,1,100,20,1,0,0,0,0,1,5,0.2,0,0,0,0,0.5,"yes"
"huangshan2","huangshan","no",41,4,1,100,40,1,0,1,0,0,1,5,0.40000001,0,1,1,1,0.5,"yes"
"huangshan2","huangshan","no",58,5,0,80,30,1,0,1,1,0,1,5,0.40000001,1,0,0,1,0.5,"yes"
"huangshan2","huangshan","yes",69,4,0,85,20,1,0,0,1,0,0,5,0.40000001,0,1,1,1,0.5,"no"
"huangshan2","huangshan","yes",53,4,1,100,0,1,0,0,1,0.39999998,1,5,0.2,1,0,0,1,0.5,"yes"
"huangshan2","huangshan","yes",73,9,0,100,20,1,0,0,1,0,0,5,0.40000001,0,1,1,1,0.5,"no"
"huangshan2","huangshan","yes",70,6,0,90,30,1,0,1,0,0,1,5,0.2,0,0,0,0,0.5,"yes"
"huangshan2","huangshan","no",67,4,0,90,20,1,0,1,0,0,0,5,0,0,0,0,0,0.5,"no"
"huangshan3","huangshan","yes",37,3,2,50,50,1,1,0,0,0,1,5,0.60000002,0,0,0,0,0.89999998,"yes"
"huangshan3","huangshan","yes",53,4,0,NA,50,1,1,1,0,0,1,5,0.2,0,0,0,0,0.89999998,"yes"
"huangshan3","huangshan","yes",69,3,0,85,50,1,1,1,0,0,1,5,0.2,1,0,0,1,0.89999998,"yes"
"huangshan3","huangshan","yes",40,5,2,35,20,1,1,1,0,0,1,5,0.80000001,0,1,1,1,0.89999998,"yes"
"huangshan3","huangshan","yes",57,5,1,45,50,1,1,1,0,0,1,5,0.2,0,0,0,0,0.89999998,"yes"
"huangshan3","huangshan","yes",54,2,1,70,20,1,1,0,0,0,1,5,0.80000001,1,0,0,1,0.89999998,"yes"
"huangshan3","huangshan","yes",58,4,2,90,50,1,1,1,1,0,1,5,0.80000001,0,0,1,1,0.89999998,"yes"
"huangshan3","huangshan","no",51,2,3,70,40,1,1,0,1,0.60000002,NA,NA,NA,NA,NA,NA,NA,0.89999998,NA
"huangshan3","huangshan","yes",66,6,0,60,50,1,1,0,1,0,0,5,0,0,0,0,0,0.89999998,"no"
"huangshan3","huangshan","yes",62,6,0,70,30,1,1,1,1,0,0,5,0,0,0,0,0,0.89999998,"no"
"huangshan3","huangshan","yes",60,3,1,70,20,1,1,1,1,0,1,5,0.40000001,1,0,0,1,0.89999998,"yes"
"huangshan3","huangshan","yes",50,4,1,80,50,1,1,0,0,0,1,5,0.80000001,0,0,0,0,0.89999998,"yes"
"huangshan3","huangshan","yes",74,10,0,75,20,1,1,0,0,0,1,3,0,0,0,0,0,0.89999998,"yes"
"huangshan3","huangshan","yes",58,7,2,45,0,1,1,0,1,0,0,5,0.80000001,0,0,1,1,0.89999998,"no"
"huangshan3","huangshan","yes",48,4,2,100,20,1,1,1,0,0,1,5,0,0,0,0,0,0.89999998,"yes"
"huangshan3","huangshan","yes",74,6,0,100,20,1,1,1,1,0.19999999,0,5,0.2,0,0,0,0,0.89999998,"no"
"huangshan3","huangshan","yes",71,2,1,30,20,1,1,1,0,0.80000001,NA,NA,NA,NA,NA,NA,NA,0.89999998,NA
"huangshan3","huangshan","yes",51,3,1,100,30,1,1,1,1,0.80000001,1,5,0.2,0,0,0,0,0.89999998,"yes"
"huangshan3","huangshan","yes",54,8,1,95,50,1,1,0,0,0,1,5,0.60000002,0,1,1,1,0.89999998,"yes"
"huangshan3","huangshan","yes",36,4,2,100,50,1,1,0,1,0,1,5,0.2,1,0,0,1,0.89999998,"yes"
"huangshan3","huangshan","yes",37,5,2,100,30,1,1,1,1,0,1,5,0.60000002,1,0,0,1,0.89999998,"yes"
"huangshan3","huangshan","yes",47,5,3,70,20,1,1,1,1,1,0,5,0,0,0,0,0,0.89999998,"no"
"huangshan3","huangshan","yes",67,4,2,90,40,1,1,1,0,0,0,5,0,0,0,0,0,0.89999998,"no"
"huangshan3","huangshan","yes",48,5,2,NA,20,1,1,0,1,0,1,5,0,0,0,0,0,0.89999998,"yes"
"huangshan5","huangshan","no",52,5,1,100,10,1,0,0,1,0,0,5,0.40000001,0,0,0,0,0.5,"no"
"huangshan5","huangshan","yes",46,10,0,100,30,0,0,1,1,0.39999998,1,5,0.2,1,0,0,1,0.5,"yes"
"huangshan5","huangshan","yes",61,2,0,80,20,1,0,1,0,0,0,5,0.40000001,0,0,0,0,0.5,"no"
"huangshan5","huangshan","no",45,4,1,50,50,1,0,1,0,0,0,5,0.40000001,1,0,0,1,0.5,"no"
"huangshan5","huangshan","no",37,5,2,60,20,1,0,1,0,0.39999998,0,5,0.2,0,0,0,0,0.5,"no"
"huangshan5","huangshan","yes",48,4,1,90,20,1,0,0,1,0,0,5,0.2,1,0,0,1,0.5,"no"
"huangshan5","huangshan","no",54,5,1,100,50,1,0,0,0,0.39999998,0,5,0.40000001,1,0,0,1,0.5,"no"
"huangshan5","huangshan","no",62,5,0,30,20,1,0,1,0,0.39999998,0,5,0.40000001,0,0,0,0,0.5,"no"
"huangshan5","huangshan","yes",52,5,2,60,40,0,0,1,1,0,0,5,0.2,0,0,0,0,0.5,"no"
"huangshan5","huangshan","yes",46,7,1,40,30,1,0,1,0,0.39999998,0,5,0.40000001,1,0,0,1,0.5,"no"
"huangshan5","huangshan","no",68,5,0,100,20,0,0,0,0,0,1,5,0.40000001,0,0,0,0,0.5,"yes"
"huangshan5","huangshan","yes",41,4,2,70,30,0,0,1,1,0,NA,5,0.40000001,0,1,1,1,0.5,NA
"huangshan5","huangshan","yes",74,11,0,40,50,1,0,1,1,0,NA,5,0.80000001,0,0,1,1,0.5,NA
"huangshan5","huangshan","yes",55,2,3,15,20,1,0,1,0,0,0,5,0.40000001,0,0,0,0,0.5,"no"
"huangshan5","huangshan","no",52,3,1,40,50,1,0,1,0,0,0,5,0.40000001,1,0,0,1,0.5,"no"
"huangshan5","huangshan","no",66,5,1,45,30,1,0,1,0,0,0,5,0.2,0,0,0,0,0.5,"no"
"huangshan5","huangshan","yes",49,6,0,100,30,1,0,0,1,0,1,5,0,0,0,0,0,0.5,"yes"
"huangshan5","huangshan","no",56,2,1,30,20,1,0,0,0,0,0,5,0.40000001,1,0,0,1,0.5,"no"
"huangshan5","huangshan","yes",45,4,0,30,20,1,0,1,0,0,0,5,0.2,0,0,0,0,0.5,"no"
"huangshan5","huangshan","yes",42,4,2,60,30,1,0,0,0,0,0,5,0.2,1,0,0,1,0.5,"no"
"huangshan5","huangshan","yes",62,4,2,90,50,1,0,0,1,0,0,5,0.40000001,1,0,0,1,0.5,"no"
"huangshan5","huangshan","no",34,5,1,90,40,1,0,0,1,1,0,5,0.40000001,0,1,1,1,0.5,"no"
"huangshan5","huangshan","no",59,6,0,30,10,1,0,1,1,0.39999998,1,5,0.2,0,0,0,0,0.5,"yes"
"huangshan5","huangshan","no",33,4,1,100,30,1,0,1,0,0,1,5,0.2,1,0,0,1,0.5,"yes"
"huangshan5","huangshan","yes",45,4,2,90,20,1,0,0,0,0,0,5,0.2,1,0,0,1,0.5,"no"
"huangshan5","huangshan","no",57,5,1,95,50,1,0,1,1,0,0,5,0.2,0,0,0,0,0.5,"no"
"huangshan5","huangshan","yes",73,8,0,100,50,1,0,0,0,0,1,5,0.2,0,0,0,0,0.5,"yes"
"huangshan5","huangshan","yes",72,5,0,100,20,1,0,1,1,0,0,5,0.2,1,0,0,1,0.5,"no"
"huangshan5","huangshan","no",52,5,1,80,40,1,0,0,1,1,0,5,0.2,0,0,0,0,0.5,"no"
"huangshan5","huangshan","no",51,2,0,15,20,0,0,1,1,0.19999999,1,5,0.60000002,1,0,0,1,0.5,"yes"
"huangshan5","huangshan","yes",68,2,0,50,50,1,0,1,1,0,0,5,0.40000001,0,0,0,0,0.5,"no"
"huangshan8","huangshan","no",34,4,2,100,30,1,1,0,0,0.60000002,0,5,0.2,0,0,0,0,0.60000002,"no"
"huangshan8","huangshan","no",43,4,2,100,50,1,1,1,1,0,1,5,0.2,1,0,0,1,0.60000002,"yes"
"huangshan8","huangshan","no",38,5,2,100,30,1,1,0,1,1,1,5,0.60000002,0,1,1,1,0.60000002,"yes"
"huangshan8","huangshan","no",39,4,1,100,50,1,1,1,1,0,1,5,0,0,0,0,0,0.60000002,"yes"
"huangshan8","huangshan","yes",54,8,0,100,50,1,1,0,0,0,1,5,0.80000001,1,0,0,1,0.60000002,"yes"
"huangshan8","huangshan","yes",50,5,3,40,20,1,1,1,0,0,0,5,0.2,1,0,0,1,0.60000002,"no"
"huangshan8","huangshan","yes",48,4,1,70,10,1,1,0,0,0.60000002,0,5,0.60000002,0,1,1,1,0.60000002,"no"
"huangshan8","huangshan","no",36,4,1,100,40,1,1,0,1,0,1,5,0.60000002,0,1,1,1,0.60000002,"yes"
"huangshan8","huangshan","yes",27,4,2,36,20,1,1,1,0,0,0,5,0.40000001,1,0,0,1,0.60000002,"no"
"huangshan8","huangshan","yes",51,6,3,40,20,1,1,0,1,0,1,5,0.40000001,0,1,1,1,0.60000002,"yes"
"huangshan8","huangshan","no",52,6,1,70,20,1,1,0,0,0,0,5,0,0,0,0,0,0.60000002,"no"
"huangshan8","huangshan","no",43,4,2,100,50,0,1,1,1,0,1,5,0,0,0,0,0,0.60000002,"yes"
"huangshan8","huangshan","yes",63,4,1,100,20,1,1,1,0,1,1,5,0.2,1,0,0,1,0.60000002,"yes"
"huangshan8","huangshan","yes",37,4,4,15,50,1,1,1,1,0,0,5,0.2,1,0,0,1,0.60000002,"no"
"huangshan8","huangshan","yes",43,3,3,60,20,1,1,0,1,0,0,5,0.2,0,0,0,0,0.60000002,"no"
"huangshan8","huangshan","no",64,2,0,100,20,1,1,0,0,0,0,5,0.60000002,1,0,0,1,0.60000002,"no"
"huangshan8","huangshan","no",41,4,2,80,20,1,1,1,1,0,0,5,0,0,0,0,0,0.60000002,"no"
"huangshan8","huangshan","yes",53,6,3,70,50,1,1,0,1,0,1,5,0.2,0,0,0,0,0.60000002,"yes"
"huangshan8","huangshan","no",45,4,2,100,40,1,1,1,1,1,1,5,0,0,0,0,0,0.60000002,"yes"
"huangshan8","huangshan","yes",61,10,1,50,30,1,1,1,0,1,1,5,0.60000002,1,0,0,1,0.60000002,"yes"
"huangshan8","huangshan","yes",70,10,0,100,50,1,1,0,1,0,0,5,0.40000001,1,0,0,1,0.60000002,"no"
"huangshan8","huangshan","yes",46,5,1,80,50,1,1,0,0,0.39999998,1,5,0.40000001,1,0,0,1,0.60000002,"yes"
"huangshan8","huangshan","yes",51,13,1,100,20,1,1,1,1,0,1,5,0.60000002,0,1,1,1,0.60000002,"yes"
"huangshan8","huangshan","no",41,5,1,60,30,1,1,0,1,1,1,5,0.2,1,0,0,1,0.60000002,"yes"
"huangshan8","huangshan","yes",55,2,2,70,60,1,1,0,0,0,0,5,0.2,1,0,0,1,0.60000002,"no"
"huangshan8","huangshan","yes",48,18,1,30,30,1,1,1,0,1,1,5,0.2,1,0,0,1,0.60000002,"yes"
"huangshan8","huangshan","yes",56,8,1,50,50,1,1,1,0,1,0,5,0.2,1,0,0,1,0.60000002,"no"
"huangshan8","huangshan","no",60,7,2,60,40,1,1,1,1,0,0,5,0.2,1,0,0,1,0.60000002,"no"
"huangshan8","huangshan","yes",40,4,2,100,50,1,1,1,1,0.39999998,1,5,0.2,1,0,0,1,0.60000002,"yes"
"huangshan8","huangshan","no",47,5,3,90,30,1,1,1,0,1,1,5,0.2,1,0,0,1,0.60000002,"yes"
"huangshan8","huangshan","yes",39,5,2,100,30,1,1,0,1,0,1,5,0.60000002,0,1,1,1,0.60000002,"yes"
"huangshan9","huangshan","no",70,2,2,70,20,1,1,0,0,0.80000001,NA,NA,NA,NA,NA,NA,NA,0.25,NA
"huangshan9","huangshan","no",47,4,1,100,50,1,1,1,1,0,1,5,0.2,0,0,0,0,0.25,"yes"
"huangshan9","huangshan","yes",46,4,1,80,50,1,1,0,0,0.39999998,0,4,0.25,0,0,0,0,0.25,"no"
"huangshan9","huangshan","no",67,17,1,100,30,1,1,0,0,0,0,5,0.40000001,1,0,0,1,0.25,"no"
"huangshan9","huangshan","yes",35,4,2,100,5,1,1,1,0,0,1,5,0.40000001,0,1,1,1,0.25,"yes"
"huangshan9","huangshan","yes",53,8,2,100,20,1,1,1,0,0.39999998,1,5,0.80000001,0,0,1,1,0.25,"yes"
"huangshan9","huangshan","no",44,4,1,80,40,1,1,1,1,0,1,5,0.40000001,0,0,0,0,0.25,"yes"
"huangshan9","huangshan","no",54,3,1,90,20,1,1,1,0,0,1,5,0,0,0,0,0,0.25,"yes"
"huangshan9","huangshan","no",45,4,1,90,20,NA,1,0,1,0,1,5,0.40000001,0,1,1,1,0.25,"yes"
"huangshan9","huangshan","no",72,5,1,40,50,1,1,0,0,0.40000001,NA,NA,NA,NA,NA,NA,NA,0.25,NA
"huangshan9","huangshan","no",40,4,1,100,50,1,1,1,1,0,1,5,0.80000001,0,0,1,1,0.25,"yes"
"huangshan9","huangshan","no",58,3,1,100,40,1,1,0,1,0,1,5,0,0,0,0,0,0.25,"yes"
"huangshan9","huangshan","yes",85,10,0,100,20,0,1,1,1,0,0,5,0.2,0,0,0,0,0.25,"no"
"huangshan9","huangshan","no",47,6,1,NA,20,1,1,1,1,0,1,5,0.40000001,0,1,1,1,0.25,"yes"
"huangshan9","huangshan","no",45,4,1,90,50,1,1,0,1,0.39999998,0,5,0.40000001,1,0,0,1,0.25,"no"
"huangshan9","huangshan","yes",39,5,1,80,20,1,1,0,0,0,0,5,0.2,0,0,0,0,0.25,"no"
"huangshan9","huangshan","no",70,6,0,70,20,1,1,0,1,0,1,5,0.80000001,0,0,1,1,0.25,"yes"
"huangshan9","huangshan","yes",31,4,1,100,30,1,1,0,1,0.19999999,1,5,0.40000001,1,0,0,1,0.25,"yes"
"huangshan9","huangshan","no",69,4,1,90,40,1,1,0,1,0,1,5,1,0,0,1,1,0.25,"yes"
"huangshan9","huangshan","yes",41,1,0,50,50,1,1,1,1,0,0,4,0.5,0,0,0,0,0.25,"no"
"huangshan9","huangshan","yes",29,5,1,100,50,1,1,1,1,0.19999999,1,5,0.60000002,1,0,0,1,0.25,"yes"
"huangshan9","huangshan","yes",41,5,1,70,20,1,1,1,0,1,1,5,0.2,1,0,0,1,0.25,"yes"
"huangshan9","huangshan","no",34,4,1,100,30,1,1,1,0,0.80000001,1,5,0.40000001,0,1,1,1,0.25,"yes"
"huangshan9","huangshan","yes",63,3,1,NA,20,1,1,1,0,0,1,5,0.40000001,1,0,0,1,0.25,"yes"
"huangshan9","huangshan","yes",67,5,1,70,50,1,1,1,1,0.39999998,0,5,0.60000002,1,0,0,1,0.25,"no"
"huangshan9","huangshan","no",54,4,1,100,50,1,1,0,1,0,1,5,0,0,0,0,0,0.25,"yes"
"jingang3","jingang","yes",54,4,1,90,20,1,1,1,1,0,1,5,0.2,1,0,0,1,0.30000001,"yes"
"jingang3","jingang","no",36,4,1,40,20,1,1,1,1,0,0,5,0,0,0,0,0,0.30000001,"no"
"jingang3","jingang","yes",44,4,1,75,40,1,1,1,0,0,0,5,0.2,1,0,0,1,0.30000001,"no"
"jingang3","jingang","no",60,6,0,90,20,1,1,0,1,0,1,5,0.2,0,0,0,0,0.30000001,"yes"
"jingang3","jingang","no",43,4,2,20,20,1,1,0,0,0,1,5,0.40000001,1,0,0,1,0.30000001,"yes"
"jingang3","jingang","no",40,5,1,70,40,1,1,1,1,0,0,5,0,0,0,0,0,0.30000001,"no"
"jingang3","jingang","no",37,4,1,50,20,1,1,1,1,0,0,5,0.2,0,0,0,0,0.30000001,"no"
"jingang3","jingang","yes",62,7,1,40,20,1,1,0,1,0.80000001,0,5,0.60000002,0,1,1,1,0.30000001,"no"
"jingang3","jingang","no",31,4,2,45,50,1,1,1,0,0,0,5,0,0,0,0,0,0.30000001,"no"
"jingang3","jingang","no",33,3,0,60,0,1,1,1,0,0.60000002,0,5,0.40000001,1,0,0,1,0.30000001,"no"
"jingang3","jingang","yes",63,6,1,90,30,1,1,0,0,0,1,5,0.2,1,0,0,1,0.30000001,"yes"
"jingang3","jingang","yes",58,3,1,100,20,1,1,1,1,0,1,5,0.60000002,0,1,1,1,0.30000001,"yes"
"jingang3","jingang","no",39,2,1,20,30,1,1,0,0,0,1,5,0.2,0,0,0,0,0.30000001,"yes"
"jingang3","jingang","yes",54,2,2,20,50,1,1,1,0,0.39999998,0,5,0.2,1,0,0,1,0.30000001,"no"
"jingang3","jingang","no",66,10,1,90,30,1,1,1,0,0,0,5,0.2,1,0,0,1,0.30000001,"no"
"jingang3","jingang","yes",72,10,1,80,50,1,1,0,1,0,0,2,1,0,1,1,1,0.30000001,"no"
"jingang3","jingang","no",45,4,1,40,50,1,1,0,1,0,1,5,0,0,0,0,0,0.30000001,"yes"
"jingang3","jingang","no",40,4,1,40,50,1,1,1,1,0,0,5,0.2,0,0,0,0,0.30000001,"no"
"jingang3","jingang","no",55,6,0,95,40,1,1,0,0,0,0,5,0.40000001,0,0,0,0,0.30000001,"no"
"jingang3","jingang","no",51,2,2,80,50,1,1,1,1,0,0,5,0.2,1,0,0,1,0.30000001,"no"
"jingang3","jingang","no",37,4,1,60,50,1,1,1,0,0.19999999,0,5,0.40000001,1,0,0,1,0.30000001,"no"
"jingang3","jingang","no",47,2,0,90,20,1,1,0,1,0.2,1,5,0.40000001,1,0,0,1,0.30000001,"yes"
"jingang3","jingang","no",73,2,1,100,40,1,1,1,1,0,0,5,0.2,1,0,0,1,0.30000001,"no"
"jingang3","jingang","no",45,4,1,80,50,1,1,0,1,0,1,5,0.2,1,0,0,1,0.30000001,"yes"
"jingang4","jingang","yes",61,2,0,100,30,1,0,0,1,0,0,5,0.40000001,1,0,0,1,0.5,"no"
"jingang4","jingang","no",38,5,1,40,50,1,0,0,0,0,0,5,0.40000001,1,0,0,1,0.5,"no"
"jingang4","jingang","no",29,6,2,50,50,1,0,1,1,0,1,4,0.25,0,0,0,0,0.5,"yes"
"jingang4","jingang","yes",42,4,1,15,30,1,0,1,1,1,0,5,0.2,1,0,0,1,0.5,"no"
"jingang4","jingang","yes",39,4,2,30,40,1,0,1,0,0,0,5,0.2,0,0,0,0,0.5,"no"
"jingang4","jingang","yes",46,4,1,100,20,1,0,1,0,0,0,5,0,0,0,0,0,0.5,"no"
"jingang4","jingang","yes",37,4,1,90,40,1,0,1,0,0,1,5,0.2,1,0,0,1,0.5,"yes"
"jingang4","jingang","no",51,4,3,40,50,1,0,1,1,0,0,5,0.2,1,0,0,1,0.5,"no"
"jingang4","jingang","no",37,4,1,60,50,1,0,1,0,0,1,5,0.40000001,0,0,0,0,0.5,"yes"
"jingang4","jingang","yes",63,3,1,100,20,1,0,0,1,0,0,5,0.2,1,0,0,1,0.5,"no"
"jingang4","jingang","no",70,2,0,100,50,1,0,1,1,0,0,5,0.2,0,0,0,0,0.5,"no"
"jingang4","jingang","no",52,4,1,60,20,1,0,0,0,0.39999998,0,5,0.60000002,1,0,0,1,0.5,"no"
"jingang4","jingang","yes",62,3,2,45,20,1,0,1,1,0.39999998,0,5,0.2,1,0,0,1,0.5,"no"
"jingang4","jingang","no",53,8,1,60,20,1,0,0,0,0.19999999,0,5,0.60000002,0,0,0,0,0.5,"no"
"jingang4","jingang","no",40,5,1,30,40,1,0,0,0,0.19999999,1,5,0.2,0,0,0,0,0.5,"yes"
"jingang4","jingang","no",73,2,0,40,50,1,0,0,0,0.40000001,NA,NA,NA,NA,NA,NA,NA,0.5,NA
"jingang4","jingang","no",61,5,1,85,20,1,0,1,0,0.19999999,0,5,0.40000001,1,0,0,1,0.5,"no"
"jingang4","jingang","no",54,5,2,40,50,1,0,1,0,0.39999998,1,5,0.2,0,0,0,0,0.5,"yes"
"jingang4","jingang","no",72,1,1,100,30,0,0,0,1,0,0,5,0.60000002,0,1,1,1,0.5,"no"
"jingang4","jingang","no",41,4,2,40,5,1,0,1,0,0,0,5,0.60000002,1,0,0,1,0.5,"no"
"jingang4","jingang","yes",60,9,2,30,0,1,0,0,0,0.19999999,0,5,0.40000001,1,0,0,1,0.5,"no"
"jingang4","jingang","no",44,4,2,NA,50,1,0,1,1,0,1,5,0.40000001,0,0,0,0,0.5,"yes"
"jingang4","jingang","no",60,6,0,40,40,1,0,1,1,0,0,5,0.2,0,0,0,0,0.5,"no"
"jingang4","jingang","yes",51,4,1,100,30,1,0,1,0,0,1,5,0,0,0,0,0,0.5,"yes"
"jingang4","jingang","yes",48,5,1,40,50,1,0,0,1,0,1,5,0.60000002,0,0,1,1,0.5,"yes"
"jingang4","jingang","no",43,4,2,30,50,1,0,1,0,0.19999999,1,5,0.2,0,0,0,0,0.5,"yes"
"jingang4","jingang","yes",40,4,1,60,20,1,0,0,1,0,0,5,0.40000001,0,0,0,0,0.5,"no"
"jingang4","jingang","no",34,4,1,100,20,1,0,1,0,0,1,5,0.2,0,0,0,0,0.5,"yes"
"jingang4","jingang","yes",55,7,2,50,20,0,0,1,1,0.39999998,0,5,0.60000002,0,0,0,0,0.5,"no"
"jingang4","jingang","yes",41,5,1,50,30,1,0,0,1,0.39999998,1,5,0.60000002,0,0,1,1,0.5,"yes"
"jingang4","jingang","yes",63,2,0,55,50,1,0,0,1,0,0,5,0.60000002,1,0,0,1,0.5,"no"
"jingang4","jingang","no",63,2,1,40,20,1,0,1,1,0.19999999,0,5,0.2,0,0,0,0,0.5,"no"
"jingang4","jingang","no",53,7,0,15,20,1,0,0,0,0,1,5,0.80000001,1,0,0,1,0.5,"yes"
"jingang4","jingang","no",42,4,1,100,50,1,0,1,0,0.39999998,1,5,0.2,0,0,0,0,0.5,"yes"
"jingang4","jingang","yes",68,6,2,80,40,1,0,1,0,0,0,5,0.40000001,0,0,0,0,0.5,"no"
"jingang5","jingang","yes",56,3,0,70,30,1,0,1,0,0,1,5,0.2,0,0,0,0,0.16666667,"yes"
"jingang5","jingang","no",38,4,2,100,20,1,0,1,1,0,1,5,0,0,0,0,0,0.16666667,"yes"
"jingang5","jingang","no",56,5,0,100,50,1,0,1,1,0,1,5,0.2,0,0,0,0,0.16666667,"yes"
"jingang5","jingang","no",58,6,2,60,30,1,0,0,1,0,1,5,0.40000001,0,0,0,0,0.16666667,"yes"
"jingang5","jingang","no",69,4,1,100,50,1,0,1,1,0,0,5,0.2,0,0,0,0,0.16666667,"no"
"jingang5","jingang","no",56,4,1,95,20,1,0,1,1,0,1,5,0.40000001,0,1,1,1,0.16666667,"yes"
"jingang5","jingang","no",47,4,2,85,50,1,0,0,1,0,1,5,0.60000002,0,0,1,1,0.16666667,"yes"
"jingang5","jingang","no",56,1,0,30,20,0,0,1,1,0,0,5,0,0,0,0,0,0.16666667,"no"
"jingang5","jingang","no",59,8,1,60,40,1,0,1,1,0,0,5,0,0,0,0,0,0.16666667,"no"
"jingang5","jingang","no",37,5,2,40,50,1,0,0,1,0,1,5,0.60000002,0,1,1,1,0.16666667,"yes"
"jingang5","jingang","no",51,5,2,90,50,1,0,1,0,0,1,5,0.2,0,0,0,0,0.16666667,"yes"
"jingang5","jingang","no",46,3,1,70,20,1,0,0,1,0,1,5,0.40000001,1,0,0,1,0.16666667,"yes"
"jingang5","jingang","no",42,4,1,30,30,1,0,0,0,0,0,5,0.2,0,0,0,0,0.16666667,"no"
"jingang5","jingang","no",36,5,1,80,50,1,0,1,1,0,1,5,0.2,0,0,0,0,0.16666667,"yes"
"jingang5","jingang","yes",41,4,2,60,20,1,0,0,1,0.39999998,1,5,0.40000001,1,0,0,1,0.16666667,"yes"
"jingang5","jingang","no",42,3,0,60,0,0,0,0,0,0,0,5,0.80000001,0,1,1,1,0.16666667,"no"
"jingang5","jingang","yes",64,6,1,40,20,1,0,1,0,0,0,5,0.2,1,0,0,1,0.16666667,"no"
"jingang5","jingang","no",41,4,0,30,40,1,0,1,0,0.39999998,0,5,0.2,0,0,0,0,0.16666667,"no"
"jingang5","jingang","no",58,6,1,60,20,1,0,0,0,0.19999999,1,5,0.2,0,0,0,0,0.16666667,"yes"
"jingang5","jingang","no",36,4,2,80,50,1,0,1,0,0,0,5,0.2,1,0,0,1,0.16666667,"no"
"jingang5","jingang","no",38,4,2,20,20,1,0,1,1,0.80000001,1,5,0.40000001,1,0,0,1,0.16666667,"yes"
"jingang5","jingang","no",32,2,2,80,40,1,0,0,0,0.60000002,NA,NA,NA,NA,NA,NA,NA,0.16666667,NA
"jingang5","jingang","no",45,6,1,100,50,1,0,0,0,0,0,5,0.2,0,0,0,0,0.16666667,"no"
"jingang5","jingang","no",50,2,1,70,30,1,0,0,1,0,0,5,0.40000001,0,1,1,1,0.16666667,"no"
"jingang5","jingang","yes",61,2,1,60,50,1,0,0,0,0,0,5,0.2,1,0,0,1,0.16666667,"no"
"jingang5","jingang","no",58,5,0,90,40,1,0,1,0,0,0,5,0.2,1,0,0,1,0.16666667,"no"
"jingang8","jingang","no",60,10,1,20,30,1,0,1,0,0.39999998,0,5,0.40000001,1,0,0,1,0.5,"no"
"jingang8","jingang","no",54,7,1,70,70,1,0,1,1,0,0,5,0.40000001,0,1,1,1,0.5,"no"
"jingang8","jingang","yes",74,2,1,30,20,1,0,1,1,0.80000001,NA,NA,NA,NA,NA,NA,NA,0.5,NA
"jingang8","jingang","yes",56,10,1,40,20,1,0,1,1,0.19999999,0,5,0.2,1,0,0,1,0.5,"no"
"jingang8","jingang","no",39,4,1,80,20,1,0,0,0,0,NA,5,0,0,0,0,0,0.5,NA
"jingang8","jingang","no",52,3,2,100,50,1,0,0,0,0,1,5,0.2,0,0,0,0,0.5,"yes"
"jingang8","jingang","no",60,5,1,20,30,1,0,1,0,0,0,5,0.40000001,1,0,0,1,0.5,"no"
"jingang8","jingang","yes",58,3,1,30,50,1,0,0,1,0,0,5,0.2,0,0,0,0,0.5,"no"
"jingang8","jingang","no",76,2,0,40,50,1,0,0,0,0.40000001,NA,NA,NA,NA,NA,NA,NA,0.5,NA
"jingang8","jingang","yes",46,4,4,20,0,1,0,0,1,0,0,5,0.2,1,0,0,1,0.5,"no"
"jingang8","jingang","no",57,7,1,60,20,1,0,0,0,0,0,5,0.2,0,0,0,0,0.5,"no"
"jingang8","jingang","no",38,4,3,20,40,1,0,1,0,0,0,5,0.40000001,1,0,0,1,0.5,"no"
"jingang8","jingang","yes",58,5,1,60,80,1,0,0,0,0,1,5,0.2,1,0,0,1,0.5,"yes"
"jingang8","jingang","yes",78,9,1,40,30,1,0,1,0,0,NA,5,0.80000001,0,0,1,1,0.5,NA
"jingang8","jingang","yes",32,2,0,70,50,1,0,1,0,0.2,NA,5,0.40000001,0,1,1,1,0.5,NA
"jingang8","jingang","yes",71,6,1,100,50,1,0,1,0,0,1,5,0.60000002,0,1,1,1,0.5,"yes"
"jingang8","jingang","no",45,4,2,60,30,1,0,1,1,0.19999999,0,5,0.2,0,0,0,0,0.5,"no"
"jingang8","jingang","yes",55,7,1,40,20,1,0,0,1,1,1,5,0.60000002,0,1,1,1,0.5,"yes"
"jingang8","jingang","no",67,10,2,20,40,1,0,0,0,0,1,5,0.2,0,0,0,0,0.5,"yes"
"jingang8","jingang","no",53,3,1,75,40,1,0,1,0,0,0,5,0.60000002,0,0,0,0,0.5,"no"
"jingang8","jingang","yes",70,7,1,15,20,1,0,1,0,0,0,5,0.40000001,1,0,0,1,0.5,"no"
"jingang8","jingang","yes",53,3,2,30,50,1,0,0,1,0,1,5,0.2,1,0,0,1,0.5,"yes"
"jingang8","jingang","no",67,5,1,50,20,1,0,1,1,0,1,5,0.40000001,1,0,0,1,0.5,"yes"
