"GameId","PlayId","Team","X","Y","S","A","Dis","Orientation","Dir","NflId","JerseyNumber","Season","YardLine","Quarter","GameClock","Down","Distance","HomeScoreBeforePlay","VisitorScoreBeforePlay","DefendersInTheBox","PlayDirection","Yards","PlayerHeight","PlayerWeight","Position","Week","Stadium","Location","StadiumType","Turf","GameWeather","Temperature","Humidity","WindSpeed","WindDirection","age"
2018112509,20181125091604,"away",44.76,24.35,5.64,2.89,0.55,20.54,358.17,2560712,34,2018,38,2,6.08333333333333,1,10,3,3,7,"left",3,6.08333333333333,217,"S",12,"Broncos Stadium at Mile High","Denver, CO","Outdoor","Grass","Mostly Sunny",41,26,"7","North",21
2018123000,20181230002906,"away",74.25,21.95,2.39,2.81,0.25,284.4,278.82,2543458,78,2018,35,3,6.91666666666667,1,10,23,14,6,"left",-4,6.41666666666667,332,"OT",17,"M&T Bank Stadium","Baltimore, Md.","Outdoor","Natural Grass","Partly Cloudy",48,59,"2","SSW",26
2017112606,20171126063655,"away",89.67,34.1,3.33,2.24,0.34,133.61,191.13,2495101,93,2017,20,4,5.86666666666667,1,10,31,3,7,"right",0,6.25,259,"OLB",12,"Lincoln Financial Field","Philadelphia, Pa.","Outdoor","Grass","Sunny",49,42,"17","NW",30
2019102709,20191027091059,"away",20.7,20.17,3.26,1.47,0.33,131.79,161.82,2533435,95,2019,10,2,13.35,1,10,14,3,6,"left",0,6.25,346,"NT",8,"Levis Stadium","Santa Clara, CA","Outdoor","Natural grass","Sunny",66,20,"19","NW",28
2019100606,20191006060142,"away",59.29,33.49,3.4,3.7,0.32,90.8,37.46,2557979,33,2019,47,1,12.9166666666667,1,10,0,0,7,"left",-1,6.08333333333333,213,"SS",5,"Lincoln Financial Field","Philadelphia, PA","Outdoor","Grass","Cloudy",68,68,"10","S",23
2018112501,20181125013531,"away",36.89,35.69,2.79,1.73,0.3,357.47,307.25,2552452,75,2018,30,4,14.7833333333333,1,10,21,14,6,"right",1,6.5,329,"T",12,"New Era Field","Orchard Park NY","Outdoors","A-Turf Titan","Cloudy",44,79,"12","WSW",24
2018090600,20180906003439,"away",20.15,26.97,2.79,1.87,0.27,279.15,233.95,2555162,45,2018,8,4,12.2666666666667,2,6,10,6,7,"right",5,6.08333333333333,227,"MLB",1,"Lincoln Financial Field","Philadelphia, Pa.","Outdoor","Grass","Cloudy",81,71,"8","NNW",24
2019112400,20191124001872,"home",81.92,18.65,1.31,2.88,0.12,322.67,114.34,2562730,20,2019,30,2,2,1,10,10,13,7,"right",-3,5.83333333333333,212,"DB",12,"Mercedes-Benz Stadium","Atlanta, GA","Dome","FieldTurf","",52,54,"","",22
2019092200,20190922004262,"home",99.98,33.18,0.78,1.2,0.08,44.26,301.16,2557875,73,2019,8,4,2.33333333333333,1,8,14,17,7,"right",0,6.41666666666667,320,"T",3,"New Era Field","Orchard Park NY","Outdoors","A-Turf Titan","Mostly sunny",83,53,"13","WSW",24
2019090806,20190908060988,"home",49.44,23.98,2.68,0.6,0.27,157.76,157.59,2505827,71,2019,37,2,12.7166666666667,1,10,0,10,7,"left",6,6.33333333333333,328,"OT",1,"Lincoln Financial Field","Philadelphia, Pa.","Outdoor","Grass","Sunny",79,49,"4","W",36
2017121711,20171217113688,"away",64.13,29.49,2.85,2.02,0.44,168.08,258.94,2533457,46,2017,48,4,3.85,1,10,17,17,7,"left",3,5.83333333333333,222,"RB",15,"Oakland Alameda-County Coliseum","Oakland, CA","Outdor","Naturall Grass","Clear",57,37,"4","NNW",30
2017102906,20171029060993,"away",55.81,24.88,2.27,1.06,0.2,194.02,178.68,2552345,75,2017,44,2,14.85,1,10,3,0,8,"left",-2,6.25,312,"G",8,"Lincoln Financial Field","Philadelphia, Pa.","Outdoor","Grass","Rain",67,91,"12","SE",26
2018120208,20181202080956,"home",74.26,29.68,0.46,1.9,0.08,253.39,67.19,497042,53,2018,37,2,15,1,10,13,7,6,"left",7,6.33333333333333,304,"C",13,"Heinz Field","Pittsburgh","Outdoors","Grass","Clear",57,55,"8","From S",29
2018111804,20181118043135,"home",71.74,32.67,2.83,1.66,0.28,97.09,152.47,2540232,84,2018,37,4,14.3333333333333,2,3,31,3,7,"right",4,6.5,262,"TE",11,"Lucas Oil Stadium","Indianapolis, Ind.","Retr. Roof-Closed","Artificial","Cloudy",42,81,"7","N",28
2017121011,20171210114504,"away",80.91,24.66,2.74,0.75,0.29,141.33,180.13,2507218,87,2017,31,4,1.65,2,11,35,37,9,"left",2,6.33333333333333,255,"TE",14,"Los Angeles Memorial Coliseum","Los Angeles, Calif.","Outdoor","Grass","Cloudy",83,8,"","",33
2019100608,20191006083739,"home",40.47,25.15,3.58,2.2,0.35,284.99,270.17,2555158,31,2019,28,4,3.51666666666667,2,11,7,14,7,"right",11,5.91666666666667,212,"FS",5,"Nissan Stadium","Nashville, TN","Outdoors","Grass","Cloudy",77,71,"13","S",25
2018090903,20180909030058,"away",47.57,19.86,4.04,3.36,0.41,85.52,73.17,2557848,84,2018,35,1,14.8666666666667,1,10,0,0,7,"right",2,6.25,209,"WR",1,"Hard Rock Stadium","Miami Gardens, Fla.","Outdoor","Natural Grass","Scattered Showers",89,63,"7","WSW",23
2018123014,20181230142707,"home",37.61,21.73,2.36,4.08,0.23,23.28,6.72,2540169,17,2018,27,3,14.4333333333333,2,8,31,10,6,"right",6,6,193,"WR",17,"Los Angeles Memorial Coliseum","Los Angeles, Calif.","Outdoor","Grass","Sunny",65,30,"3","WSW",26
2018092000,20180920000841,"home",35.66,33.2,1.88,0.78,0.18,76.51,52.09,2556489,52,2018,28,1,2.16666666666667,2,10,0,0,8,"left",-1,6,230,"OLB",3,"FirstEnergy Stadium","Cleveland, Ohio","Outdoor","Grass","",83,64,"11","SE",24
2018122200,20181222003575,"home",41.91,30.5,1.22,1.74,0.13,99.07,37.61,2532883,60,2018,31,4,1.18333333333333,2,7,19,16,9,"right",-1,6.25,308,"C",16,"Nissan Stadium","Nashville, TN","Outdoors","Grass","Sunny",51,48,"9","S",29
2018091000,20180910001634,"home",72.07,24.03,3.53,1.9,0.34,291.6,328.74,2534830,32,2018,43,2,2.48333333333333,2,4,7,10,6,"right",2,6,208,"SS",1,"Ford Field","Detroit, MI","Indoors","Field Turf","Controlled Climate",68,70,"","",28
2018121608,20181216083550,"away",56.26,33.51,4.18,0.21,0.4,139.41,154.12,2552401,85,2018,47,4,12.15,1,10,0,14,7,"right",1,6.16666666666667,243,"TE",15,"MetLife Stadium","East Rutherford, NJ","","UBU Speed Series-S5-M","Rain",40,95,"6","N",26
2018120906,20181209061362,"away",14.02,24.36,3.52,0.42,0.34,97.27,123.33,2543699,53,2018,6,2,7.55,1,6,14,20,8,"left",6,6.25,250,"OLB",14,"Hard Rock Stadium","Miami Gardens, Fla.","Outdoor","Natural Grass","Mostly Cloudy",82,79,"13","SSW",27
2017102209,20171022093447,"home",91.24,22.59,3.02,3.3,0.33,274.97,289.63,2543743,28,2017,23,4,10.2,2,12,3,40,6,"left",14,6,229,"RB",7,"Levis Stadium","Santa Clara, CA","Outdoor","Natural Grass","Sunny",68,60,"10","NW",28
2018111800,20181118003318,"home",61.95,43.83,6.12,2.93,0.59,27.36,85.22,2560854,18,2018,49,4,3.38333333333333,2,4,12,19,6,"right",-5,6.08333333333333,190,"WR",11,"Mercedes-Benz Stadium","Atlanta, GA","Domed, open","FieldTurf360","Sunny",59,57,"1","E",24
2018102808,20181028081702,"away",50.53,35.61,4.61,2.77,0.45,111.1,0.01,2556396,80,2018,44,2,3.75,1,10,14,10,6,"right",4,6,184,"WR",8,"Oakland-Alameda County Coliseum","Oakland, CA","Outdoor","Natural Grass","Sunny",69,67,"8","WSW",24
2017123102,20171231020906,"home",28.92,45.17,0.65,1.06,0.02,14.95,297.39,2540288,23,2017,26,1,1.45,1,10,3,3,6,"left",6,6,190,"CB",17,"Ford Field","Detroit","Indoors","Field turf","Controlled Climate",68,70,"","",28
2019112500,20191125003768,"away",70.28,37.87,5.79,2.54,0.57,269.66,262.93,2550256,83,2019,37,4,4.91666666666667,1,10,6,45,7,"left",1,5.91666666666667,205,"WR",12,"Los Angeles Memorial Coliseum","Los Angeles, CA","Outdoor","Grass","Clear",62,64,"5","WSW",26
2018091603,20180916030316,"away",33.76,33.69,4.31,2.98,0.42,257.47,219.75,2543488,80,2018,24,1,10.4,1,10,0,0,6,"left",2,5.91666666666667,196,"WR",2,"Mercedes-Benz Superdome","New Orleans, LA","Indoors","UBU Speed Series-S5-M","Clear",90,68,"1","NW",26
2017121706,20171217063306,"home",42.07,36.38,4.79,1.71,0.56,194.72,340.57,2559217,46,2017,31,3,1.85,1,10,29,31,7,"right",3,6,245,"ILB",15,"MetLife Stadium","East Rutherford, NJ","","UBU Speed Series-S5-M","Cloudy",35,58,"","Calm",24
2017092402,20170924020126,"away",52,24.77,1.13,0.56,0.2,192.36,169.05,2556274,93,2017,41,1,13.2166666666667,2,6,0,0,7,"right",7,6.33333333333333,300,"DT",3,"Bank of America Stadium","Charlotte, North Carolina","Outdoors","Natural Grass","Sunny",82,59,"6","NNE",26
2018093007,20180930070904,"home",17.23,27.1,0.34,4.61,0.05,210.52,206.83,2560718,54,2018,5,2,14.8333333333333,1,10,3,0,6,"right",6,6.16666666666667,234,"LB",4,"Nissan Stadium","Nashville, TN","Outdoors","Grass","Sunny",80,56,"4","NW",23
2017091705,20170917052081,"away",84.72,28.01,1.42,1.13,0.21,193.97,255.18,2555281,62,2017,25,2,2.38333333333333,1,10,13,27,8,"left",9,6.41666666666667,308,"G",2,"Mercedes-Benz Superdome","New Orleans, LA","Indoors","UBU Speed Series-S5-M","Mostly Cloudy",85,75,"7","NNE",26
2019110306,20191103064065,"home",92.47,13.7,1.91,0.77,0.19,255.25,47.49,496733,23,2019,25,4,1.98333333333333,2,4,26,24,7,"right",3,5.91666666666667,195,"CB",9,"Heinz Field","Pittsburgh","Outdoors","Grass","Partly Cloudy",48,47,"12","From W",29
2019101309,20191013093523,"away",62.15,20.75,0.9,0.33,0.08,311.78,231.51,2550613,21,2019,45,4,7.2,1,10,13,0,7,"right",30,5.91666666666667,190,"CB",6,"Empower Field at Mile High","Denver CO","Outdoor","Grass","Sunny",69,9,"7","East",28
2017100806,20171008062124,"home",70.05,23.63,0.54,2.64,0.03,252.5,249.2,2534434,79,2017,39,3,14.3833333333333,1,10,21,7,8,"left",-1,6.41666666666667,335,"G",5,"Lincoln Financial Field","Philadelphia, Pa.","Outdoor","Grass","Showers",77,91,"10","SSW",29
2017123103,20171231030729,"home",23.36,24.69,1.84,0.56,0.25,251.65,341.83,2543431,67,2017,13,1,1,1,10,0,3,6,"left",-1,6.41666666666667,300,"G",17,"Lucas Oil Stadium","Indianapolis, Ind.","Retr. Roof-Closed","Artificial","Partly sunny",9,66,"7","NW",28
2017101501,20171015010723,"home",20.26,21.6,0.69,0.79,0.06,1.28,135.35,2558257,71,2017,11,1,1.8,1,10,0,0,7,"right",7,6.33333333333333,335,"T",6,"M&T Stadium","Baltimore, Md.","Outdoor","Natural","Partly Sunny",69,87,"7","s",24
2017120305,20171203052658,"home",76.9,29.07,4.23,1.34,0.44,28.23,112.99,2543477,5,2017,39,3,4.18333333333333,1,10,24,10,8,"left",1,6.41666666666667,236,"QB",13,"EverBank Field","Jacksonville, FL","Open","Grass","",70,74,"7","NE",26
2017091400,20170914000851,"home",99.01,29.13,5.04,2.2,0.51,239.58,336.46,496762,97,2017,9,1,2.38333333333333,2,9,0,0,7,"right",1,6.08333333333333,300,"DT",2,"Paul Brown Stadium","Cincinnati, Ohio","Outdoor","UBU Sports Speed S5-M","Mostly Coudy",69,78,"2","ENE",30
2018110402,20181104022284,"away",76.82,18.27,4.8,1.14,0.47,321.63,302.75,2558105,12,2018,31,3,12.8666666666667,2,8,35,14,6,"left",-8,6.08333333333333,209,"WR",9,"Bank of America Stadium","Charlotte, NC","Outdoors","Natural Grass","Sunny",62,47,"8","East",22
2019101304,20191013042914,"home",54.99,15.22,4.8,1.5,0.47,117.24,136.42,2540258,87,2019,44,3,10.4166666666667,2,2,17,23,7,"right",2,6.41666666666667,260,"TE",6,"Arrowhead Stadium","Kansas City, MO","Outdoor","Natural Grass","Sunny",56,47,"2","North",29
2018123010,20181230104069,"away",52.49,25.34,5.42,1.84,0.53,236.67,198.75,2552379,43,2018,36,4,2.9,2,1,32,31,8,"left",5,6,211,"RB",17,"Raymond James Stadium","Tampa, FL","Outdoor","Natural Grass","Cloudy",80,73,"5","SSW",27
2017102201,20171022011493,"away",11.96,24.4,2.93,1.63,0.38,1.99,163.4,2539329,98,2017,1,2,2,2,1,14,3,9,"left",-1,6.16666666666667,318,"DT",7,"Soldier Field","Chicago, IL","Outdoor","Grass","Cloudy with periods of rain, thunder possible. Winds shifting to WNW, 10-20 mph.",70,71,"15","S",29
2019092207,20190922073613,"away",65.83,26.58,2.76,1.87,0.29,295.49,254.66,2555206,68,2019,44,4,5.63333333333333,1,10,24,27,8,"left",-1,6.58333333333333,318,"T",3,"Lincoln Financial Field","Philadelphia, Pa.","Outdoor","Grass","Sunny",84,53,"7","SSW",25
2017091710,20170917104467,"away",83.89,44.65,4.07,2.7,0.46,175.07,255.44,2558091,85,2017,25,4,0.883333333333333,1,10,42,17,5,"left",8,6.16666666666667,222,"WR",2,"Sports Authority Field at Mile High","Denver, CO","Outdoor","Grass","Partly Cloudy",72,41,"5","SouthWest",22
2018123009,20181230092953,"home",68.94,26.58,0.36,1.71,0.05,91.83,45.45,2550130,78,2018,41,4,13.45,1,10,10,10,7,"right",1,6.75,320,"T",17,"Heinz Field","Pittsburgh","Outdoors","Grass","Partly Cloudy",42,63,"9","From SW",30
2018092700,20180927001046,"home",36.16,10.7,2.22,2.06,0.21,161.95,230.91,1037374,37,2018,28,2,10.9833333333333,2,11,7,7,7,"left",9,5.91666666666667,178,"CB",4,"Los Angeles Memorial Coliseum","Los Angeles, Calif.","Outdoor","Grass","Clear",75,68,"3","SW",31
2017091710,20170917100661,"away",79.99,24.96,4.1,3.45,0.42,145.3,179.23,2555310,54,2017,35,1,3.06666666666667,2,6,7,0,6,"right",4,6.16666666666667,245,"MLB",2,"Sports Authority Field at Mile High","Denver, CO","Outdoor","Grass","Partly Cloudy",72,41,"5","SouthWest",23
2018111109,20181111090704,"away",83.88,22.72,2.52,0.84,0.26,224.55,281.81,2557873,66,2018,25,1,2.75,2,10,3,0,7,"left",1,6.33333333333333,310,"G",10,"Oakland-Alameda County Coliseum","Oakland, CA","Outdoor","Natural Grass","Hazy",69,15,"16","NE",24
2018100712,20181007121201,"away",65.6,28,4.95,0.78,0.49,283.1,334.52,2555310,54,2018,48,2,10.1166666666667,1,10,7,6,7,"right",17,6.16666666666667,245,"MLB",5,"NRG Stadium","Houston, TX","Retractable Roof","Artificial","Partly Cloudy",83,70,"7","SE",23
2019111702,20191117021767,"away",61.42,30.4,0.49,2.04,0.05,221.18,244.4,2543480,70,2019,49,2,6.43333333333333,2,10,14,10,6,"left",1,6.33333333333333,315,"G",11,"Ford Field","Detroit","Indoors","Field Turf","",68,70,"","",28
2018100700,20181007002734,"home",34.29,24.76,0.38,0.43,0.05,236.4,253.29,2508044,62,2018,24,3,3.9,1,10,7,6,8,"left",3,6.41666666666667,329,"G",5,"New Era Field","Orchard Park NY","Outdoors","A-Turf Titan","Cloudy",62,96,"8","NE",31
2018100703,20181007031165,"away",16.67,30.75,3.42,4.02,0.32,252.59,212.85,2552631,37,2018,2,2,9.83333333333333,1,2,0,3,6,"left",0,6,222,"RB",5,"FirstEnergy Stadium","Cleveland,Ohio","Outdoor","Grass","Cloudy",72,89,"5","North",27
2017121400,20171214003613,"home",86.87,24.82,2.02,1.62,0.23,131.17,248.09,2558165,58,2017,22,4,6.16666666666667,2,8,13,22,5,"right",0,6.33333333333333,266,"LB",15,"Lucas Oil Stadium","Indianapolis, Ind.","Retr. Roof - Closed","Artificial","Cloudy",25,62,"5","SE",24
2018111106,20181111061258,"home",64.21,27.3,5.22,1.25,0.52,226.69,222.65,2557979,33,2018,45,2,10.6833333333333,2,2,0,17,6,"right",5,6.08333333333333,213,"SS",10,"MetLife","East Rutherford, NJ","Outdoor","FieldTurf","Sunny",46,39,"10","WNW",23
2017101502,20171015022288,"home",82.61,11.77,2.01,2.12,0.4,327.61,325.37,496735,25,2017,25,3,15,1,10,24,3,7,"left",3,5.83333333333333,183,"CB",6,"NRG Stadium","Houston, TX","Retractable Roof","Artificial","Partly Cloudy",85,62,"7","N",30
2019092213,20190922133321,"home",71.24,8.13,4.49,3.04,0.44,70.32,104.82,2543496,13,2019,40,4,9.31666666666667,4,9,13,17,5,"right",2,5.91666666666667,198,"WR",3,"First Energy Stadium","Cleveland, Ohio","Outdoor","Grass","Mostly Clear",83,33,"12","SSW",26
2019102703,20191027030369,"away",20.48,29.29,3.15,3.39,0.3,73.72,45.39,2560968,26,2019,15,1,8.51666666666667,1,10,0,0,6,"right",7,6,233,"RB",8,"Ford Field","Detroit","Indoors","Field Turf","Controlled Climate",68,70,"","",21
2018091001,20180910010148,"away",89.7,22.11,1.44,1.05,0.17,284.82,315.18,2533050,90,2018,20,1,12.65,1,10,0,0,8,"right",9,6.41666666666667,305,"DT",1,"Oakland-Alameda County Coliseum","Oakland, CA","Outdoor","Grass","Clear",69,58,"10","WSW",28
2018111109,20181111090410,"home",105.02,34.51,3.07,1.69,0.3,336.87,193.02,2555394,20,2018,3,1,7.46666666666667,2,8,0,0,7,"left",3,6.08333333333333,215,"CB",10,"Oakland-Alameda County Coliseum","Oakland, CA","Outdoor","Natural Grass","Hazy",69,15,"16","NE",23
2017091710,20170917101220,"home",53.91,34.78,2.25,1.13,0.49,183.55,247.75,2550198,16,2017,43,2,10.3333333333333,1,10,7,7,6,"left",4,6.08333333333333,218,"WR",2,"Sports Authority Field at Mile High","Denver, CO","Outdoor","Grass","Partly Cloudy",72,41,"5","SouthWest",27
2019101300,20191013002524,"home",18.19,25.11,1.52,1.1,0.15,17.25,89.29,2550541,58,2019,8,3,8.16666666666667,1,8,7,20,6,"left",8,6.16666666666667,250,"OLB",6,"Tottenham Hotspur","London, England","Outdoors","Turf","Mostly Cloudy",61,86,"14","SW",26
2017092404,20170924040073,"away",90.18,25.4,5.29,2.13,0.52,134.19,220.52,2543583,24,2017,25,1,14.9,2,10,0,0,6,"left",1,5.66666666666667,206,"RB",3,"Ford Field","Detroit","Indoors","Field Turf","Controlled Climate",68,70,"","",26
2018102109,20181021091718,"away",32.04,30.89,1.48,0.32,0.15,31.22,259.45,2543737,75,2018,25,2,2.31666666666667,1,10,16,2,6,"right",-4,6.33333333333333,320,"G",7,"Raymond James Stadium","Tampa, FL","Outdoor","Natural Grass","Clear",79,64,"7","NE",27
2019112404,20191124043188,"home",96.23,39.45,0.54,1.57,0.05,272.72,250.41,2562785,26,2019,19,3,1.65,2,6,28,10,6,"right",13,6.16666666666667,184,"DB",12,"FirstEnergy Stadium","Cleveland,Ohio","Outdoor","Grass","Partly Cloudy",39,73,"14","West",21
2018091607,20180916071267,"away",17.79,29.83,1.14,2.42,0.1,78.53,48.18,2558063,4,2018,12,2,8.9,1,10,14,0,6,"right",3,6.16666666666667,221,"QB",2,"Nissan Stadium","Nashville, TN","Outdoors","Grass","Cloudy",81,63,"12","NE",23
2018121700,20181217001540,"home",58.63,20.29,1.35,1.25,0.13,255.68,163.57,2552447,54,2018,44,2,4.8,2,1,7,6,6,"right",4,6,230,"OLB",15,"Bank of America Stadium","Charlotte, NC","Outdoors","Natural Grass","Clear Skies",48,45,"3","WNW",24
2018102100,20181021000898,"home",32.29,16.75,1.49,2.15,0.16,14.76,143.25,2557860,98,2018,22,2,13.7166666666667,2,9,10,3,6,"left",7,6.33333333333333,280,"DE",7,"Wembley Stadium","London, England","Outdoors","Grass","Sunny",66,75,"6","W",23
2018112504,20181125042398,"away",74.27,27.47,4.93,2.48,0.48,114.29,127.49,2555230,32,2018,31,3,12.2333333333333,2,9,14,14,6,"right",3,6.08333333333333,211,"RB",12,"Lucas Oil Stadium","Indianapolis, Ind.","Retr. Roof - Closed","Artificial","Mostly cloudy",57,74,"11","SE",24
2018120204,20181202041741,"away",82.23,25.9,4.19,2.51,0.48,244.97,177.06,2556657,91,2018,28,2,4.68333333333333,1,10,17,0,6,"right",3,6.25,322,"DT",13,"NRG Stadium","Houston, TX","Retractable Roof","Artificial","Sunny",72,28,"7","N",24
2018111110,20181111100867,"home",41.52,14.07,4.98,3.7,0.49,267.12,244.88,2543498,12,2018,33,1,1.55,1,10,7,14,7,"left",14,5.83333333333333,183,"WR",10,"Los Angeles Memorial Coliseum","Los Angeles, Calif.","Outdoor","Grass","Sunny",75,20,"1","NNW",25
2017111908,20171119080084,"away",28.62,18.03,1.17,0.67,0.41,223.78,344.22,2533060,27,2017,15,1,14.6833333333333,1,20,0,0,6,"right",7,6.16666666666667,190,"CB",11,"Sports Authority Field at Mile High","Denver, CO","Outdoor","Grass","Mostly Cloudy",60,10,"7","North",29
2017091703,20170917033621,"away",35.72,26.87,2.12,1.47,0.31,138.19,233.59,2535535,89,2017,25,4,7.1,1,10,9,30,8,"left",7,6.41666666666667,255,"TE",2,"Everbank Field","Jacksonville, FL","Open","Grass","Partly Cloudy",84,59,"10","NW",28
2017111204,20171112043271,"home",84.97,34.49,3.06,2.44,0.51,198.81,251.7,2495888,89,2017,24,4,10.45,1,10,14,17,7,"left",2,6.5,267,"TE",10,"EverBank Field","Jacksonville, FL","Open","Grass","",76,75,"5","NE",34
2017112602,20171126022048,"away",82.16,23.19,2.02,1.14,0.23,320.96,135.73,71423,98,2017,28,3,12.6,2,3,13,6,7,"left",3,6.33333333333333,257,"OLB",12,"Lucas Oil Stadium","Indianapolis, Ind.","Retr. Roof-Open","Artificial","Sunny",47,51,"10","WSW",32
2018120910,20181209103424,"away",62.07,28.86,2.76,1.78,0.34,80.13,347.87,2555502,99,2018,47,3,3.3,1,10,20,7,8,"left",5,6.33333333333333,287,"DE",14,"Levis Stadium","Santa Clara, CA","Outdoor","Natural Grass","Overcast",54,72,"3","Northwest",26
2017112300,20171123001716,"away",44.08,34.53,2.17,1.77,0.45,188.89,248.88,2495438,82,2017,33,2,3.83333333333333,3,16,3,13,5,"left",-2,6.5,265,"TE",12,"Ford Field","Detroit","Indoors","Field Turf","Controlled Climate",68,70,"","",29
2019091504,20190915043559,"away",69.63,33.01,2.54,0.88,0.25,264.91,183.69,2553454,87,2019,41,4,2.31666666666667,4,1,13,6,8,"left",1,6.33333333333333,260,"TE",2,"NRG Stadium","Houston, TX","Retractable Roof","Artifical","Sunny",89,52,"10mph","North East",25
2018121700,20181217000120,"home",46.93,29.03,2.7,0.8,0.27,35.23,37.66,2557871,72,2018,37,1,13.9166666666667,2,10,0,0,7,"right",9,6.41666666666667,325,"T",15,"Bank of America Stadium","Charlotte, NC","Outdoors","Natural Grass","Clear Skies",48,45,"3","WNW",24
2017092411,20170924111501,"away",42.34,21.49,0.61,0.68,0.19,10.39,190.44,2540251,60,2017,34,2,3.6,3,3,7,21,5,"right",1,6.33333333333333,295,"C",3,"Lambeau Field","Green Bay, WI","Outdoor","DD GrassMaster","Sunny",89,44,"8","S",28
2017121009,20171210092976,"home",31.07,28.22,0.78,1.93,0.08,261.84,111.77,2550575,92,2017,21,4,11.4666666666667,1,10,23,0,6,"right",3,6.16666666666667,334,"NT",14,"Sports Authority Field at Mile High","Denver, CO","Outdoor","Grass","Sunny",60,8,"3","North",28
2018121608,20181216081048,"away",64.65,23.89,2.71,1.47,0.26,239.14,287.64,496828,91,2018,44,1,0.383333333333333,1,15,0,7,8,"right",-10,6.33333333333333,261,"OLB",15,"MetLife Stadium","East Rutherford, NJ","","UBU Speed Series-S5-M","Rain",40,95,"6","N",29
2019110700,20191107003056,"home",39.64,37.04,3.66,2.94,0.35,67.23,64.05,2557863,12,2019,30,3,0.316666666666667,1,10,20,17,6,"right",4,6.16666666666667,200,"WR",10,"Oakland-Alameda County Coliseum","Oakland, CA","Outdoor","Natural Grass","Partly Cloudy",54,84,"9","W",23
2018120913,20181209130189,"home",106.28,26.33,0.47,2.05,0.08,76.79,323.68,2552343,76,2018,3,1,12.15,1,3,0,0,8,"right",2,6.33333333333333,323,"G",14,"Oakland-Alameda County Coliseum","Oakland, CA","Outdoor","Natural Grass","Partly Cloudy",55,74,"8","NW",26
2019102704,20191027040186,"home",93.28,25.7,4.46,1.34,0.46,317.78,354.84,2562726,74,2019,18,1,13.4833333333333,2,10,0,0,7,"left",1,6.5,325,"T",8,"NRG Stadium","Houston, TX","Retractable Roof - Closed","Artifical","Sunny",76,47,"1","SE",22
2017100804,20171008042239,"away",53.86,25.2,3,0.56,0.31,329.26,8.88,2555279,78,2017,45,3,11.3666666666667,1,10,10,3,6,"right",0,6.5,308,"T",5,"Hard Rock Stadium","Miami Gardens, Fla.","Outdoor","Natural Grass","Partly Cloudy",89,67,"9","ESE",24
2018122305,20181223051673,"home",81.17,32.8,2.17,1.45,0.24,56.4,30.91,2543737,75,2018,29,2,2,2,3,13,0,6,"right",5,6.33333333333333,320,"G",16,"FirstEnergy","Cleveland,Ohio","Outdoor","Grass","Cloudy",37,76,"9","South",27
2018102801,20181028013763,"away",19.25,31.47,1.31,2.1,0.12,126.07,128.24,2541302,98,2018,8,4,3.33333333333333,3,5,33,14,9,"left",-4,6.08333333333333,336,"DT",8,"Bank of America Stadium","Charlotte, NC","Outdoors","Natural Grass","Sunny",61,65,"10","WSW",29
2017101510,20171015102771,"away",67.58,30.14,0.41,0.77,0.02,18.81,243.83,2506121,17,2017,38,4,13.7166666666667,2,10,10,7,6,"right",4,6.41666666666667,228,"QB",6,"Oakland-Alameda County Coliseum","Oakland, CA","Outdoor","Natural Grass","Sunny",76,25,"9","NNE",37
2017111300,20171113003176,"home",95.76,24.36,4.67,1.07,0.49,136.62,198.68,2558833,40,2017,17,3,0.05,1,10,38,14,7,"left",-2,6.16666666666667,255,"RB",10,"Bank of America Stadium","Charlotte, North Carolina","Outdoors","Natural Grass","Clear",49,66,"6","NNE",24
2018120205,20181202051281,"home",109.15,31.3,1.69,0.85,0.2,333.9,339.78,2550398,69,2018,1,2,12.45,1,10,0,0,8,"left",1,6.25,310,"C",13,"TIAA Bank Field","Jacksonville, FL","Cloudy","Grass","Cloudy",78,0,"13 MPH","Southwest",27
2019102701,20191027013172,"home",48.79,18.17,1.85,1.68,0.19,171.07,173.23,2557875,73,2019,37,3,3.58333333333333,2,4,13,24,7,"left",8,6.41666666666667,320,"T",8,"New Era Field","Orchard Park NY","Outdoors","A-Turf Titan","Cloudy with showers and wind",54,87,"23","WSW",24
2019092911,20190929112818,"away",30.45,28.57,1.21,1.13,0.12,253.18,156.46,2495478,99,2019,20,3,4.48333333333333,1,10,17,13,7,"right",0,6.25,331,"DT",4,"Empower Field at Mile High","Denver, CO","Outdoor","Grass","Sunny",87,11,"14 Gusting to 24","Southwest",28
2017102909,20171029091374,"home",51.77,22.27,3.4,2.26,0.25,144.8,180.4,2558871,68,2017,41,2,6.85,1,10,13,7,7,"left",-3,6.5,315,"G",8,"FedExField","Landover, MD","Outdoor","Grass","Rain",60,93,"4","ESE",25
2018111109,20181111092382,"away",67.7,23.95,4.86,1.47,0.53,279.5,320.37,497032,76,2018,41,3,3.8,2,4,3,17,8,"left",2,6.41666666666667,310,"T",10,"Oakland-Alameda County Coliseum","Oakland, CA","Outdoor","Natural Grass","Hazy",69,15,"16","NE",30
2017092401,20170924012834,"home",23.31,30.83,2.87,1.53,0.33,12.56,140.9,2507644,50,2017,15,3,10.0333333333333,2,1,13,13,6,"left",0,5.91666666666667,232,"OLB",3,"New Era Field","Orchard Park NY","Outdoors","A-Turf Titan","Sunny",83,56,"5","W",31
