id,z,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
479,0,1.193955261,-2.427170489,-2.193536615,-0.652912029,0.531619097,0.094015868,-0.251388524,0.184940499,0.566995363,-2.15826968,0.362671863,-2.007526848,1.138495699,-0.128156805,0.713981254,0.005674004,0.304354495,0.662821867,-0.992297462,-0.440126099
480,0,-0.027909972,-0.513033539,-1.215686372,-1.659776319,0.614031469,0.564010918,-0.055624336,-0.427900749,-0.002669043,1.289610532,0.159168524,-0.570304477,0.392135593,0.31945994,-1.027994064,0.138286921,1.369683343,-0.608035692,0.116314089,0.809474972
481,1,-0.357298855,-1.071887346,-0.045326362,-1.509971846,0.07671589,0.46324018,-0.022531871,1.014830081,0.242563406,-0.428109966,0.130340441,0.279206678,-0.358206431,1.97585866,1.724297049,-1.429536751,-0.607435795,-0.542362186,0.009066095,-0.746616196
482,0,-1.146814136,0.137366096,1.598812624,0.312882494,-0.260879256,-1.823821678,2.330960973,-0.832175544,1.215560147,-0.255002893,1.60445465,-0.148457068,1.467920645,0.181929153,0.348849808,-0.030568664,-0.544157778,-0.575644958,-0.201776889,0.086346491
483,1,-0.517420484,-0.894997279,0.9275422,-1.897677468,-0.921870406,-0.109854968,-0.098830347,-1.47278512,0.507984467,1.327158239,-1.239298427,1.991416114,-0.789002682,0.968521946,-0.576350789,0.019447713,1.073065969,-0.048955041,1.076269121,2.738073028
484,0,-0.362123773,-0.078565822,0.829284552,-0.605208262,0.117606159,1.94459521,0.166431579,0.453733389,-0.251669054,0.838690121,0.020426473,-1.088759732,0.581266541,-0.567058062,0.439689705,-0.777236725,0.012147362,-0.321840738,-0.916958105,0.306779188
485,0,2.350554326,1.595836284,1.024603876,-0.351031045,-2.138410219,-0.507225068,-0.2696354,0.663127098,0.343726318,-1.465000677,1.767528777,0.857799312,-0.20328596,-0.752255944,-0.010505668,-0.513377211,-1.003583054,1.060321676,-0.302032867,-0.712159856
486,1,2.446531376,-1.204026387,-0.476238068,-1.010351686,-0.319419595,-1.668843702,0.844473608,-0.715389471,0.278039162,-0.616252698,1.130685185,-0.205520143,0.197207481,-2.826478189,0.176741487,-1.626858031,-1.7226282,-1.153324452,1.228633344,2.121853339
487,1,-0.166703279,-1.662271164,1.638868393,-0.448424488,-0.740694413,0.639931579,1.408767749,2.020764373,1.213744292,0.106105839,1.769391691,1.090834121,-0.525734777,-1.013215034,1.088130579,-0.88755655,-1.229671465,0.772540508,-1.097671943,-0.40973787
488,1,-1.043667439,0.069347145,-0.632050958,0.868034545,-0.925791427,2.55345691,-1.566236221,1.92249189,0.49534229,-1.844016758,-0.2404637,0.761040999,0.221721448,0.576998622,-1.619177301,-1.702985995,-0.885186828,-0.949051955,-1.0456868,1.44926096
489,1,-1.972934934,-0.948187756,-1.379618576,0.07911411,0.757933789,-0.519937176,0.169038186,-0.537913642,0.188955725,-1.616422854,-0.077572607,-1.405638358,-0.266085633,0.840063158,-0.231089065,-0.880068874,1.004513346,1.241999725,-0.822099657,0.279742186
490,1,0.514671633,-0.951191404,-0.257455748,-0.666568876,0.359560263,-1.371272989,-1.505679169,-1.121061054,-0.502247172,0.227676704,-1.190174689,-0.055751363,-0.423359965,0.104831093,2.505418343,-0.084800279,-0.338692263,0.393337587,-1.399153249,-0.182844314
491,1,-1.090573584,0.868059858,1.679972711,-0.10740243,-0.829235675,-0.676004263,0.994932947,-0.751962145,0.292268676,0.921216702,0.386069808,0.14812494,-1.651769306,-0.435285607,0.668617706,0.591629659,0.592777108,0.609982752,0.63661283,-0.266984813
492,1,2.284659326,0.15854672,-2.545858038,0.475194522,-0.445752122,0.373353726,1.243908408,-0.40559215,-0.542484929,-0.331203439,-0.141271353,0.622254582,-1.088323505,0.187302639,0.105517306,1.832555026,-0.555848948,0.262819059,0.615597147,-1.056845009
493,0,-0.885617573,1.296077284,0.012078784,-0.836856666,-0.670912047,-0.669190378,-0.036256826,-0.174335959,0.532316137,1.287234031,-0.10938378,-2.32631067,-0.417967384,1.644302014,2.137654343,0.3054432,1.108402691,-1.614890809,0.156796495,0.76534519
494,1,0.11110643,-1.084417155,1.960925111,0.428116984,-0.800916902,-0.772197072,-0.411255878,0.997297916,-0.071895638,0.057260802,-1.847253501,-0.522518346,0.546927533,-0.745361011,0.59214164,-0.612515428,-0.419571358,0.249615768,-0.373137817,0.860867935
495,0,3.810276681,0.392774897,-0.385905481,-0.645920492,1.610946699,1.53430557,1.284148964,0.507612269,-1.648385734,-2.203933125,-1.788757176,-0.603682928,-1.141264233,0.998527629,0.377273925,0.503100028,-0.173923054,-0.624212889,-1.549420274,-1.496680373
496,1,-1.108909998,-0.02603491,0.910757548,0.576647484,0.018518334,-1.633939349,-1.117807659,-0.969528805,1.073804732,-0.522910348,-0.001531971,-0.5098046,-0.482196989,-0.199360774,0.483723461,-0.266641816,0.454402172,2.01620255,0.28005824,-2.174518301
497,0,0.307566624,-1.256041134,-1.448130794,-0.090789397,-1.083399341,1.189324167,-0.835069705,0.213601303,2.200175813,1.08078531,1.283960625,0.667673849,0.126966426,0.170705323,-0.921630391,0.165016288,0.57174761,1.233305696,0.232039294,-0.94290214
498,0,-1.106894472,-0.93568628,-1.121614596,-0.172831574,1.289449757,0.678413005,1.500811698,-0.623811413,-0.450651156,-0.243141338,0.915803354,-2.118087973,0.223426731,0.716748146,-1.38937893,-1.237324896,0.22629047,0.536213433,0.74133265,0.3655596
499,0,0.347653649,-0.19668583,-0.973617906,-0.459306189,-0.143912736,-1.267731748,0.89915086,0.330280716,1.254714186,-0.909446562,2.332904241,0.045737293,-1.084927947,-0.723951074,-1.168918681,0.90870823,1.323584151,-1.785396904,-1.195438137,-0.75552386
500,1,-0.873264535,0.142268675,-0.067186922,-0.581644635,-2.288008838,-0.377849364,-0.456412078,-1.300886641,-0.575734584,-0.868299507,2.136213008,-0.433461768,0.49768332,-0.890324742,-0.110902827,1.155912323,-0.534890479,3.173725468,0.565292937,-0.369974432
501,0,0.077303123,-0.459789425,-2.139841913,-1.644680334,-0.084716818,0.446620505,-0.20601575,-0.449139811,-0.952932689,0.869475045,0.945140122,-1.549301403,0.916816165,0.174632081,0.389960752,-0.771307687,1.946244886,0.172365988,-0.619687366,0.539919906
502,1,-0.296868642,0.617926102,-1.263479244,-0.819975916,0.199059827,1.563897417,-0.587843606,0.023489498,2.25468506,-0.680009598,-1.343239556,0.871453546,-1.682629756,-1.581700531,-1.674493029,1.140557035,-0.238869618,-0.379560836,-0.514667305,1.552836141
503,1,-1.18324224,-0.720422355,0.083307969,-1.678239639,1.22982583,0.528516081,-0.685452946,0.328608811,1.753432048,0.173214539,0.412212292,0.048787531,-0.061595979,1.57898015,-2.228814066,1.267643175,-0.213786553,0.319823012,-0.592470389,-1.03059532
504,1,0.011292688,-0.583511943,0.18832513,0.424164965,0.004552531,1.113482804,1.004824182,-0.65851847,0.511613802,-0.159438039,0.932774895,0.170273811,1.837832619,0.798629211,-0.013886716,-1.49899785,1.631402907,0.296781081,-0.016453983,-2.131233765
505,0,0.991601036,0.216324504,0.189814193,-0.348786578,-1.294607637,-0.582903175,-0.772649093,-0.693901188,-0.841867662,0.793499433,-0.92534321,0.074661591,-1.241511176,-1.439956066,0.576864354,1.072403687,0.622769365,1.220001402,-0.357004038,0.707667651
506,1,1.593967454,1.24499124,0.217615352,-0.052331806,-0.39716138,-0.364971017,-1.993733701,-1.020114805,-0.342443007,1.694350491,0.612181599,0.287560531,1.303841546,0.552933422,0.157186499,1.270200537,0.745166395,0.916458697,-0.297278423,0.010947655
507,1,-1.372711271,-0.767901984,-0.648814142,-0.274664331,1.739481988,-0.446657638,-0.909254485,-1.100588413,0.611902271,1.239968686,-0.756720373,-0.434100077,-0.865477256,0.494685636,0.504064592,-0.11594714,3.939745504,-0.853619799,-0.742574478,-0.339248965
508,0,-0.249610933,1.213063129,0.254774383,0.515304663,1.023020955,-0.274354797,-0.563156081,-1.618121664,0.458917072,0.029436743,0.260391916,-0.145377512,-0.848477596,-1.382831296,0.427720729,1.460611834,-0.167370099,1.02421627,-0.287589737,-0.979163212
509,1,1.159424527,-1.144333257,-0.468830015,-1.305520031,-0.527567252,-0.00442733,-1.217855617,2.146799758,0.330305218,1.657214499,-0.095310342,-0.956942397,-1.362924908,0.350532668,-0.811011024,-0.692054828,1.118608232,-0.71383521,-0.71735958,-0.790879086
510,1,-1.114222348,1.47017705,-1.192510054,1.699100207,0.845996179,-0.158715884,-1.820317853,-0.717835888,-0.320510639,1.13122314,-1.573800743,-2.41574063,-0.959521317,1.130293001,-0.078708591,0.505541301,0.503830649,0.109626922,1.153798619,-1.575055519
511,0,-2.528500689,-1.502424507,0.121228235,-0.502517339,0.821549398,-0.804835682,-0.399629346,0.898269203,-0.118243944,-1.402410632,0.87940149,0.303472805,-1.234465045,1.317818974,-0.413288444,-0.497834016,1.034697121,-0.422649396,-0.34852837,0.836881355
512,0,-0.935902559,0.141779541,-1.035932658,-0.304903273,-1.335769387,1.179795411,2.118368348,-1.150071967,-0.321449997,0.156770461,0.818298521,-1.314826251,-0.324802292,-0.737989727,-1.317057978,0.693972128,-0.065687775,0.563722369,-0.56213369,1.038171053
513,0,-0.967239458,-1.556398127,-0.191888295,-0.654777152,1.043118044,-0.500133768,1.415157546,-1.040699371,0.948895917,0.867508596,-0.075493379,-0.186748079,1.454729648,-1.376383317,-0.559729163,0.304847031,-0.71695235,0.78055462,-0.244724285,-0.094646984
514,0,0.047488592,2.176419518,-0.970546336,0.273513605,-1.12299092,0.72038307,0.564765116,-0.062916134,1.059145682,-0.033235157,-0.270218897,-0.259459179,-0.201024365,-0.444555542,0.979715116,0.899947348,-0.632940352,-0.971266192,1.07274198,1.730080124
515,1,-0.403736793,0.295184802,0.057771938,-1.724116757,0.690923293,-0.279012592,-1.081297164,1.377731149,0.210441357,0.954064556,0.470685165,-0.66738565,0.189317112,-0.069988636,-1.89247278,-0.024825246,-0.288599444,-0.570237392,0.091310995,-0.80397822
516,1,0.231496128,0.44452752,-2.110692675,-0.489596521,0.368605572,1.378645348,-0.941976094,0.623192042,0.161724179,1.130096725,0.396706075,0.818444517,-0.426470244,-2.591753746,-0.173643689,0.607008814,-0.627368461,1.296706088,-0.487284976,-0.334902529
517,0,-0.422372408,1.818199056,0.978176274,-0.136096466,0.648513362,-1.266633215,-0.244183443,-0.695318506,0.428868318,0.393697312,1.369496608,-2.289583721,-0.696107831,-0.116378716,1.802497384,-0.00747985,0.411887866,-1.231338721,-0.305958855,1.614239601
518,0,0.374118395,0.635711376,0.371021737,-0.406903,-0.439830314,0.187949233,1.085488554,0.34736006,0.729076886,0.376808328,0.384882573,0.045134181,0.507062603,-0.003193199,-1.245376893,-0.752832849,0.972875939,-0.028040251,0.643995971,1.504003029
519,1,-0.366005775,-0.012259387,0.720910931,1.552377502,-0.866420855,-1.335524308,0.558343827,-1.660934864,0.824125036,-0.251742907,-1.055476321,0.367028373,1.388364799,-0.201826835,0.444969108,1.334943841,1.344511009,-1.144883935,-1.15212106,-0.747118537
520,0,1.190101447,0.810971954,1.87959488,0.865391336,0.865300603,-0.43427379,-2.176228351,1.225410073,0.795484338,0.504094891,0.487695618,0.042730791,0.27725898,-0.761344344,-0.495412913,-0.978538884,-1.08782438,0.593900571,-0.476263049,0.390661083
521,0,-0.737327525,0.150069231,-0.396316112,0.348606587,-0.509815203,-0.082185998,0.877301231,1.049112725,1.750205815,-1.329803471,-1.92518344,-0.742971258,-1.057322099,-0.837198231,-0.97010927,0.651743034,0.428418146,0.620296846,0.176165663,1.195669886
522,0,0.290666645,0.81713026,0.110322947,-1.25844894,-0.758776324,-0.154998953,0.842535336,0.070425184,1.830803749,-0.118299453,-0.571637204,-0.241977519,-0.002027694,-0.399408333,0.449127015,1.34315589,0.093566972,-0.130352632,-0.098741027,-1.692924129
523,1,-0.884849568,0.408353913,-0.593140881,0.475831472,3.401872032,-0.78984779,-0.051583988,0.341171991,0.058984953,-0.633248467,3.02584378,-1.37592112,0.679518674,-2.146639359,-0.935290988,-0.512519009,2.356679786,1.657199625,-0.319265256,-0.01173191
524,0,0.208006479,0.142611507,0.41962177,0.872925629,-0.45041599,-1.069043927,-0.690121403,-0.45694682,0.451070547,0.677691345,-1.357767828,-1.355850657,0.174794866,-2.310615621,-0.502568743,1.340200245,0.394473819,1.033878638,-0.387654713,0.177890864
525,1,-0.047730172,-0.103639018,-0.545738743,-0.54357582,1.729198147,-0.478501454,-1.838982845,0.362412999,1.887787531,-0.297881765,0.772978537,0.444634412,-1.891113439,-0.430172668,-1.155403323,0.057348915,-0.973026897,-0.50115783,1.459795379,0.426001117
526,1,-1.684520646,0.701932637,1.160921499,0.194439311,-0.718488291,1.080185073,0.283037917,0.430889795,-1.868812748,0.627922247,2.050756001,1.202193496,-0.701134774,0.406825219,-0.879401197,-0.206233393,2.029904348,0.544011007,0.0698541,-0.013527369
527,0,-0.144226557,1.040734139,0.639817834,0.398887287,0.533619596,-0.096876311,-2.252590083,-3.281931742,-1.680835074,1.678430728,0.402932496,0.453543378,-1.354322643,-0.139463833,1.091672382,1.263129813,-0.979106986,0.197329809,0.653573531,-1.262401193
528,1,1.180213666,0.04912983,-0.122020443,0.130514839,-0.070186932,-0.408771204,0.734350187,0.079591482,1.159227086,-2.400002541,2.474541294,0.430648204,0.145935791,-1.292190047,1.14519554,0.379063881,-0.768852214,-1.453649254,0.69522391,-1.219498265
529,0,0.681399923,1.754302675,0.184645026,-0.594596856,-1.550563512,-0.548957128,0.145805741,0.283389129,-1.345109504,-1.349842885,-0.769043435,-0.127997347,0.966425238,0.009391104,1.255224122,0.232454198,-1.608855079,0.784657276,1.096607899,-1.687624161
530,0,0.143247631,0.052212818,-0.517806023,0.70173987,0.273427523,-0.247331746,-0.649428581,-1.138000588,1.452898159,1.202007896,-0.168601782,-1.269701379,-1.729407348,-1.20899413,1.759263005,0.920938521,-0.244590889,0.287981872,-0.2352606,1.782408717
531,0,-1.192316444,-2.066307511,0.067988352,-0.153935887,1.885234977,-0.755279916,-0.56122436,0.558334806,2.263654516,1.293842719,-0.049420622,1.078319701,-0.511609604,-0.870441981,1.886281302,-0.746996301,-1.670731165,0.677453251,-0.437430859,0.405910154
532,1,1.169228653,-0.37062145,-0.184797156,0.585991393,0.843198997,0.125803758,0.334792049,1.454783708,-0.527781814,-0.059594346,-0.393516535,-1.145162274,-0.897319433,-0.542353847,0.904125617,0.365825319,0.898512882,-0.131892265,-0.184041515,-0.826017345
533,0,0.079201709,1.693082694,-1.403691615,1.167788064,0.33453392,-1.027019503,0.032018427,0.919970263,-0.283411181,-0.685062345,-0.225903124,-0.521573708,0.178128154,-0.375403997,-0.961693104,0.533243006,0.923946852,1.578312421,-0.371462286,-1.709874068
534,0,-0.451773753,1.150309631,0.229740706,-2.302519748,0.020385466,-0.368463156,1.236917189,-2.458614852,-2.301396292,-1.453439304,-0.075465972,-0.282272562,-1.318083401,-0.551090136,-0.799399982,0.134798482,-1.018789026,-0.761993382,-0.456488223,0.210801823
535,0,1.642028213,-0.104613814,-0.889081301,0.820187414,-1.007291538,0.941715337,0.056413424,1.357491612,0.079370772,1.294126561,0.375364201,-0.276835037,1.123172464,0.109526147,-0.421696486,0.23151334,-0.405994037,-0.157351206,-0.499981527,0.245870285
536,1,-0.769592322,-0.515688493,-0.160401177,0.722124189,0.412693957,-0.731139924,-0.145432708,-0.733127963,-0.269032468,1.176169089,0.116817335,0.358837583,0.866385977,0.198302882,0.962434115,-1.409154075,0.505718219,0.145497412,0.287048955,0.73109367
537,1,0.303360961,1.523675392,-0.242136794,0.09764907,-0.767032339,-0.535443532,-0.592349626,0.384815934,0.662307247,0.864045078,-0.412130633,-1.960186277,-0.584307117,-1.218755624,-0.252067858,-1.578840503,-0.355640639,-0.429322098,0.103415851,-0.920148565
538,1,1.281737421,-0.325877499,-0.028837196,1.637678568,0.924991878,1.443232626,-1.26071298,0.927730317,0.880729041,-2.296732523,0.933760361,0.198806016,1.3097737,-0.725182004,1.042862912,0.260425415,2.650643075,-1.181154215,-1.147497319,2.007810159
539,0,0.602222795,1.250837551,-0.316215474,-0.539412495,0.309149448,0.902687347,-0.683605784,-1.239389485,0.294892877,-1.391810012,-0.786400645,0.032636174,0.18877822,-0.737528496,-1.259537775,-2.650570092,0.743139911,0.759095397,0.307217386,0.039311418
540,0,-0.307022265,0.651323685,-0.416160087,-0.452690935,1.966845363,0.68413354,-0.163437195,1.736554232,-0.801718427,-1.385876745,0.461828744,0.073474022,1.640781629,1.668711925,-1.173959674,-0.10072482,-1.270332689,0.472079406,-1.82474016,-1.343595883
541,1,-0.418418103,0.092104076,-1.023895957,-1.242233273,-0.9375378,-0.60427617,-0.438473508,0.46932808,-2.486999752,-1.073046844,-0.721932761,0.318428326,-1.562401201,-0.64432239,-1.37691423,-0.826310318,-0.792355875,-1.111735667,-1.720551869,-1.157927678
542,0,0.35513553,-0.063832128,1.099495275,0.044248586,0.420473976,-0.230766575,-0.578703015,0.270944465,0.51395489,-0.941425503,1.029791414,-0.242663397,-0.039035998,0.517848247,-0.61217556,-0.065364422,-0.645962,0.112108246,0.058203753,-0.108459468
543,1,0.513481115,-0.836044918,0.81771247,0.006955417,-0.539202237,-0.428727729,1.581090432,-0.669463777,0.643543323,-0.58643431,-0.466501666,0.860717071,-0.491398394,0.321484792,-0.632804423,0.331718565,-0.638193166,-0.628267035,1.731159626,-1.213202941
544,0,0.0186074,1.728744514,0.16887551,-0.993587768,0.868593878,1.158312668,1.54066131,0.546439285,-0.902134617,1.03472122,0.261008004,0.1606707,1.497166848,-1.003508731,-0.278323198,0.288126286,-0.106669947,-1.099134386,0.615013743,-1.846065253
545,0,1.318448972,-0.967083022,0.03866544,0.71522486,1.150157519,-0.972683058,0.702981004,0.295377498,-0.292821278,0.458962207,-0.053411408,-0.807408457,1.000994615,-0.451970773,0.711077767,-0.45838741,-0.196223217,1.026905696,0.86392245,-0.256082964
546,0,-0.065832,0.566358906,1.078174892,0.600278914,0.017696,-1.117621671,-0.063748618,-1.13881229,1.077999999,-1.193445072,-0.272234783,-0.263954061,1.121642301,-1.282044989,-2.139551809,0.612385815,0.74496411,2.117504064,0.236577904,-1.178778404
547,0,-0.700296078,-0.450621099,0.379427297,-0.05490334,-0.927844335,-0.029442399,-0.740623984,1.290226203,-0.721837986,0.791889272,-0.323229201,-2.492866347,1.002034201,-1.750124488,-0.347879158,-1.627431581,0.82934892,0.469927326,-0.404762281,-0.409369258
548,0,0.537326132,-1.097881141,-1.078174559,0.697750313,-0.505731945,-0.20590884,-1.033947166,-2.22984375,0.111452487,-1.772304911,0.53420879,0.750452947,0.225411791,-1.528222035,-0.251392011,-0.538299189,0.786674138,-0.045623229,-0.375492445,2.121944162
549,0,-2.201782322,-1.25460819,0.188763468,0.814497456,1.225733179,0.557155085,-0.296063663,1.284302479,-1.004022436,-0.587722422,1.44903662,-1.108712222,-1.43494454,1.211859073,0.192298417,-0.083078765,-0.608347254,-0.089727036,-0.685568608,0.243367047
550,0,0.391973744,2.156678922,1.583133508,-2.320572839,1.210377729,-0.463139426,-1.442949725,-1.413188015,-0.850654049,-1.282370313,1.719678307,-1.052274636,0.230324977,0.797255538,-0.303220489,0.441582755,-0.117344952,0.022446889,0.184855327,-0.218070419
551,1,0.496960952,0.340201107,-0.250112295,-0.886784733,-1.698273701,-0.269215123,-0.027191653,-0.698420907,0.19873413,-0.312134661,-0.620071055,0.229136232,-1.383747877,-0.233359106,0.70260752,0.430660947,1.162706677,-0.530485188,0.48643742,-1.166977816
552,1,-0.224874715,0.537022718,0.342994219,0.637088235,0.09469637,-0.822606948,1.561392979,0.823250097,-1.00871727,-0.698775301,-0.331352832,-0.218956163,-0.069401742,0.401715801,-0.812534494,0.718684828,-1.049344943,0.924654236,1.10114912,1.82589129
553,1,-1.117143165,0.958403208,-0.124701883,1.49909001,0.76213934,-1.122717908,-0.991078158,-1.147489226,-2.292684415,-2.643849768,1.224718847,0.953123274,0.344476669,0.036007512,-1.051496268,1.119025186,0.122648114,0.668766607,1.816574177,0.229976253
554,1,-0.394994603,1.421779808,-0.993314763,-1.501178608,2.367203589,1.098307915,0.004193986,0.029869955,1.477134623,0.825022377,-2.513987917,-1.252466936,0.656036457,0.031943706,0.096140082,-0.610388818,1.795385897,0.309351457,-0.70289177,0.635345703
555,1,1.549830342,-0.166261047,-1.021439085,2.690716371,-0.04370282,0.210596442,-0.044804842,-0.051871275,0.150513608,0.306926313,-1.241779333,1.216719776,-0.524358751,2.641027751,-0.356747622,0.815497956,0.370434217,1.474406323,1.033319141,1.030537861
556,1,-0.74351448,0.788243018,0.840642928,-0.023568688,0.067098045,-0.232119111,-0.688653669,-0.290700763,-0.06543195,-0.058039458,0.17826168,0.972290442,-0.330639126,-0.459349262,0.916131641,0.413942225,0.360157518,-0.102670906,0.478378925,-0.431535941
557,1,-2.331712118,-0.626256668,0.849573118,-0.240406374,0.155296921,-0.354093367,-0.130254649,-0.0621889,0.206794938,0.926569411,-0.907161504,0.025492092,-0.664357012,1.307591947,0.826901977,-1.431043442,-0.687040255,-1.007088775,1.734260297,-0.685687171
558,0,0.812245442,2.009453596,0.469618942,-0.893960041,-0.532872886,0.272969954,0.155092788,-1.071728432,0.752531871,-0.218691861,2.784715002,-1.046445192,2.596619832,0.893516446,0.942927729,1.41915105,2.39897231,-0.205511224,-0.289206128,0.87140333
559,1,-0.501310657,1.481253539,-1.269655261,0.457388238,-1.828973544,2.811577624,1.277341552,-1.168391017,-0.680525177,0.993133497,1.858713614,1.30645953,1.415170747,-0.990108946,-0.621755823,0.577946737,0.040045699,-0.221859028,1.084892728,0.17871783
560,1,-0.510886566,0.16474888,-1.105120219,-0.399411569,0.600554626,0.335327982,1.053548212,-0.196543985,-0.110238935,-1.923334342,-1.080388124,0.318745449,-1.448122285,1.018031174,0.24655988,1.688942562,-0.932571876,0.224149368,-0.448959769,-0.59196442
561,0,-1.215364041,0.742353394,-1.897945965,1.167613611,0.085340083,-0.382348756,-0.371716546,-1.232566009,-0.149092015,-1.052715184,-1.082555594,-0.627691446,0.154242726,-1.91287593,-0.560670874,1.578382752,-0.800163415,-0.465342127,-0.225116452,-0.497831652
562,0,-0.022558628,-0.764468008,0.491787265,-0.873391811,-0.396573561,-2.755535617,-0.103132501,1.67582582,0.071521476,0.890397762,0.590717713,-0.24793992,0.596145133,-0.329878191,1.025053931,1.416350312,-1.74351216,-0.38676482,0.102321317,0.748930653
563,0,0.7012393,1.461451259,-0.704722317,0.564013817,-1.617414314,-0.459703744,2.498073606,0.14981857,-1.801790214,3.541140278,-0.601535513,-0.747747389,1.08526113,-0.222796065,-0.243723608,0.740206928,-0.437346498,2.223490469,-0.628898783,0.618514638
564,0,-0.587482026,-1.354096388,1.77757613,0.940214357,-0.022905254,-0.262554377,-0.777260866,1.105046983,0.749260121,0.741510743,0.44400387,0.1562794,0.406754218,-1.015699232,-0.340705224,-0.301931941,-1.500083158,1.433677309,-1.673275071,1.958092103
565,0,-0.606727941,-1.217855475,-0.245389029,-0.967625132,0.406281025,0.079755829,0.757384577,-0.166259565,0.243691486,-0.207471254,-0.501414864,-0.853497024,0.763383022,1.086707939,0.371039188,-0.412956111,-1.501827101,0.262762445,0.497165423,0.741351019
566,0,1.096640215,1.438519403,-2.111252318,0.508599732,0.50904587,1.080796988,0.022545035,-1.623267233,-0.233673544,0.179938454,-0.233259547,0.801613371,1.090659505,-0.534663504,1.1195758,1.213202894,-0.739036785,0.546534156,0.595539775,0.615941899
567,1,-0.247509677,2.6890047,-0.585314536,-1.250424568,1.586671077,0.771757768,-1.650031528,0.544086803,-1.180226182,1.426364849,0.801394885,0.339446232,0.929214778,1.08484043,0.967821418,1.900957443,-1.048239772,0.294185158,2.123842962,-0.724419905
568,1,-0.159901713,1.39010728,-0.517903726,0.149956984,1.046311776,1.225965481,-0.889116216,0.432023302,0.361774094,-0.443166789,1.64424177,-0.449763477,0.055559121,-1.211428045,0.792291802,-0.167444337,0.113699497,-0.044901938,0.889407415,-0.397413267
569,0,-0.625778251,1.101924183,0.513919145,0.305255402,-1.047938308,0.401431187,-0.608369722,-1.737957905,2.319335708,0.367189987,-0.048499286,-1.232537669,0.368043419,-1.406308133,0.056603005,-0.398591035,0.031326147,0.60370745,-0.366878527,1.028345467
570,1,0.900434636,-0.271705266,-0.626426919,-0.29725456,-0.790600527,-0.392528654,-0.213062904,1.32981739,0.197934973,0.695821696,-0.913269067,-0.681834882,-0.029599691,-0.172786164,0.228585638,0.833256894,0.269387995,-0.095991499,-1.866242524,-0.985263512
571,0,-0.994193629,1.152237512,0.192142595,-0.865314996,0.467298191,0.122993399,1.471211256,-0.82576253,0.838567618,0.933444729,-0.227194267,0.209585797,0.233738005,0.015604904,0.442857919,0.886587535,0.702805564,-1.157087683,0.094440636,0.883181816
572,0,0.849250386,0.720334819,-1.427277992,-0.927541623,0.553826861,0.708187378,0.466388474,-0.747821651,-0.367198688,1.491889083,-0.670617234,2.117489381,-0.58837728,-0.235185296,0.892806093,-1.198004715,2.021073643,-0.804869537,-1.061696792,-0.173071168
573,1,0.805702289,0.064552108,0.400991028,2.213607899,-0.680978405,-0.538177305,1.818358361,-2.133537953,0.684872152,1.15952299,-0.836342038,1.632676291,-0.727678045,0.60404111,0.674327475,0.090329154,0.595177165,1.610425846,-0.490302695,2.61520555
574,0,-0.467600936,-0.069709068,1.161564956,0.344169243,-2.794959603,0.532247674,1.923396212,0.362639121,0.393049113,0.226795957,-1.360929296,0.098866911,0.011433459,-0.260687033,-0.957078906,0.356302106,-0.071144087,0.7858813,-0.212746952,0.708823216
575,0,0.848420314,1.194797647,0.326346805,0.270071442,-1.084586126,-1.018872618,-0.539003564,-0.237492301,0.188629426,-1.295465185,1.148538257,-0.040983871,0.493265817,1.1050758,1.79294609,-0.090168736,0.501515113,-0.036618738,0.992421438,-1.28704139
576,1,0.986769864,-1.134591037,-1.014982273,-1.095920205,-0.657097799,-0.987472662,-0.386278801,-0.912592446,0.431808177,-0.062778692,-0.289012836,-0.268639295,-0.308421979,-0.815805196,0.775879275,0.536048762,0.911222065,0.556231323,-0.072321775,-0.661766205
577,1,0.575620289,1.064841662,0.101258362,-0.859868289,-0.969290748,-0.609080247,-0.861807666,-0.546372689,0.670160451,0.993282937,1.643447462,-0.36281331,0.179415112,0.239194234,0.574080717,-1.148285541,0.722840602,0.11012052,-0.442246514,-0.521068455
578,0,2.024842045,0.051141001,0.991893279,-0.871850544,0.412763202,1.310677323,-0.402006583,0.17847832,-0.316803313,-1.00593094,-0.660529135,-0.661129722,0.060401603,1.646926523,0.507783166,-1.409194934,-0.530200416,0.454695963,1.150344384,0.681191945
579,0,-1.962353191,0.807792431,1.102650759,-0.899843996,-0.915410286,0.189150629,0.59896282,-0.991938076,0.549099311,-0.750984948,-1.530484964,1.431247843,0.129756463,-1.209976468,1.318393904,-0.672960991,-0.904616272,0.110022166,0.40219128,-0.110748591
580,0,-1.164920931,1.341885399,0.280375017,1.327395836,-0.448315999,-0.344874009,0.081837282,-0.861429823,0.567347737,1.744016382,-1.593311368,-1.006373687,-0.772296784,-1.380046287,-0.119053661,0.496565319,-0.055821842,-0.685558864,0.329853399,-1.570292657
581,0,-1.376519214,-0.550668682,-0.40617741,0.526671325,-0.798502012,1.608520025,0.331025756,0.455668912,-1.21936972,-1.187600091,-0.526619423,-1.833935161,0.786894269,1.231802862,1.456928455,-0.008453029,-1.819558024,-1.004394134,-0.398754202,-0.25703233
