"id","state","income","employed","subscribed","survey"
3232,"Other",67539.9894506419,NA,1,"April2022"
3233,"Other",67773.9063851934,NA,0,"April2022"
3234,"Other",64693.9389719912,NA,0,"April2022"
3235,"Other",71633.4221905365,NA,0,"April2022"
3236,"Other",66098.2532589502,NA,1,"April2022"
3237,"Other",61355.9406627945,NA,0,"April2022"
3238,"Other",82069.8667654516,NA,0,"April2022"
3239,"Other",44765.8168983364,NA,0,"April2022"
3240,"Other",60613.4695944833,NA,0,"April2022"
3241,"Other",66561.169804769,NA,1,"April2022"
3242,"Other",68185.2131010779,NA,1,"April2022"
3243,"Other",51969.9742349187,NA,1,"April2022"
3244,"Other",56554.4702739781,NA,0,"April2022"
3245,"Other",57350.3197524023,NA,1,"April2022"
3246,"Other",66304.8449755145,NA,0,"April2022"
3247,"Other",75902.0600186124,NA,0,"April2022"
3248,"Other",71531.7646355405,NA,1,"April2022"
3249,"Other",45124.6913856138,NA,1,"April2022"
3250,"Other",59399.5417592562,NA,0,"April2022"
3251,"Other",84165.4908925693,NA,0,"April2022"
3252,"Other",63696.6750248326,NA,0,"April2022"
3253,"Other",83205.0436925218,NA,1,"April2022"
3254,"Other",69211.0077012118,NA,0,"April2022"
3255,"Other",72511.9976432956,NA,1,"April2022"
3256,"Other",59383.1669475737,NA,0,"April2022"
3257,"Other",67261.0446672168,NA,1,"April2022"
3258,"Other",57274.9097355096,NA,1,"April2022"
3259,"Other",56039.2080274955,NA,0,"April2022"
3260,"Other",73341.3130511973,NA,1,"April2022"
3261,"Other",63032.8232849617,NA,0,"April2022"
3262,"Other",56615.6707665895,NA,1,"April2022"
3263,"Other",60739.8565444698,NA,1,"April2022"
3264,"Other",75522.4322860305,NA,1,"April2022"
3265,"Other",46845.9072532523,NA,0,"April2022"
3266,"Other",52463.1921089373,NA,1,"April2022"
3267,"Other",75712.5056254047,NA,0,"April2022"
3268,"Other",43965.0494207159,NA,1,"April2022"
3269,"Other",70020.4821354207,NA,0,"April2022"
3270,"Other",85866.5238532813,NA,1,"April2022"
3271,"Other",45034.8805303634,NA,0,"April2022"
3272,"Other",61791.52951303,NA,0,"April2022"
3273,"Other",62298.4604032778,NA,0,"April2022"
3274,"Other",55645.4359449707,NA,0,"April2022"
3275,"Other",100662.351889342,NA,0,"April2022"
3276,"Other",76299.5294230586,NA,0,"April2022"
3277,"Other",59590.3057483587,NA,0,"April2022"
3278,"Other",64652.000753285,NA,0,"April2022"
3279,"Other",74413.2355460786,NA,0,"April2022"
3280,"Other",68639.5102539839,NA,1,"April2022"
3281,"Other",82527.8716036101,NA,1,"April2022"
3282,"Other",67050.9110464267,NA,1,"April2022"
3283,"Other",45693.4514512922,NA,1,"April2022"
3284,"Other",66123.4134281663,NA,0,"April2022"
3285,"Other",84039.6150576525,NA,0,"April2022"
3286,"Other",73030.2099152726,NA,1,"April2022"
3287,"Other",86770.9480083458,NA,1,"April2022"
3288,"Other",54322.6905997826,NA,1,"April2022"
3289,"Other",57816.0081402974,NA,0,"April2022"
3290,"Other",52117.4436992477,NA,1,"April2022"
3291,"Other",74243.0266754893,NA,1,"April2022"
3292,"Other",81287.6314535696,NA,1,"April2022"
3293,"Other",51129.2208437645,NA,1,"April2022"
3294,"Other",54729.128972931,NA,1,"April2022"
3295,"Other",47377.8607078283,NA,1,"April2022"
3296,"Other",65613.8981435398,NA,0,"April2022"
3297,"Other",69715.3766848292,NA,1,"April2022"
3298,"Other",64302.6501917601,NA,1,"April2022"
3299,"Other",71891.0854297701,NA,1,"April2022"
3300,"Other",78994.418831656,NA,0,"April2022"
3301,"Other",65020.6750750319,NA,1,"April2022"
3302,"Other",84459.1237298942,NA,0,"April2022"
3303,"Other",71485.1446124423,NA,0,"April2022"
3304,"Other",63782.9530031205,NA,0,"April2022"
3305,"Other",78570.8207440042,NA,1,"April2022"
3306,"Other",41050.2645780817,NA,1,"April2022"
3307,"Other",79359.7977074744,NA,1,"April2022"
3308,"Other",85770.8128794358,NA,1,"April2022"
3309,"Other",66447.3546764202,NA,0,"April2022"
3310,"Other",66312.3009326613,NA,1,"April2022"
3311,"Other",58559.1767675987,NA,0,"April2022"
3312,"Other",67656.0692126182,NA,0,"April2022"
3313,"Other",66838.0809141619,NA,1,"April2022"
3314,"Other",63416.2487148261,NA,1,"April2022"
3315,"Other",68365.5629883585,NA,0,"April2022"
3316,"Other",71026.0596715622,NA,1,"April2022"
3317,"Other",64235.3483134201,NA,1,"April2022"
3318,"Other",65987.7749152845,NA,1,"April2022"
3319,"Other",70784.0193690016,NA,0,"April2022"
3320,"Other",63836.5950059079,NA,0,"April2022"
3321,"Other",54568.264041647,NA,1,"April2022"
3322,"Other",36553.7062939107,NA,0,"April2022"
3323,"Other",41351.0504140281,NA,0,"April2022"
3324,"Other",70578.1272236255,NA,0,"April2022"
3325,"Other",62808.2315432963,NA,1,"April2022"
3326,"Other",57152.3686394341,NA,1,"April2022"
3327,"Other",67006.3660126272,NA,0,"April2022"
3328,"Other",16107.8718390794,NA,0,"April2022"
3329,"Other",59757.1858770936,NA,0,"April2022"
3330,"Other",36523.422147972,NA,0,"April2022"
3331,"Other",78430.4811018458,NA,1,"April2022"
3332,"Other",60456.5154637118,NA,1,"April2022"
3333,"Other",59139.2105523897,NA,0,"April2022"
3334,"Other",62692.6305463651,NA,1,"April2022"
3335,"Other",77916.6284534711,NA,1,"April2022"
3336,"Other",66976.6538990377,NA,1,"April2022"
3337,"Other",82674.9079279492,NA,1,"April2022"
3338,"Other",63469.8588894071,NA,1,"April2022"
3339,"Other",59517.1262169014,NA,0,"April2022"
3340,"Other",68402.4630113703,NA,1,"April2022"
3341,"Other",67306.4878166951,NA,1,"April2022"
3342,"Other",30560.2217295439,NA,0,"April2022"
3343,"Other",80349.8876229755,NA,0,"April2022"
3344,"Other",56984.5886518581,NA,0,"April2022"
3345,"Other",66151.9391511461,NA,0,"April2022"
3346,"Other",73686.7486072963,NA,0,"April2022"
3347,"Other",63910.6620593001,NA,0,"April2022"
3348,"Other",52632.8575402847,NA,0,"April2022"
3349,"Other",77335.5692343509,NA,0,"April2022"
3350,"Other",76108.6745715011,NA,0,"April2022"
3351,"Other",58508.6689621447,NA,1,"April2022"
3352,"Other",67588.6636130095,NA,0,"April2022"
3353,"Other",49830.7836558929,NA,0,"April2022"
3354,"Other",34033.2215905603,NA,0,"April2022"
3355,"Other",39004.6334985836,NA,1,"April2022"
3356,"Other",51991.9910730067,NA,1,"April2022"
3357,"Other",68565.4725699765,NA,1,"April2022"
3358,"Other",62762.0780543593,NA,1,"April2022"
3359,"Other",78175.701203224,NA,1,"April2022"
3360,"Other",58205.2097913228,NA,1,"April2022"
3361,"Other",65101.2850664819,NA,0,"April2022"
3362,"Other",47067.5115814381,NA,0,"April2022"
3363,"Other",74908.8799088179,NA,1,"April2022"
3364,"Other",49683.2962497614,NA,1,"April2022"
3365,"Other",56325.1236576752,NA,1,"April2022"
3366,"Other",57316.6977453722,NA,0,"April2022"
3367,"Other",38777.4244139852,NA,1,"April2022"
3368,"Other",72424.7182160835,NA,0,"April2022"
3369,"Other",63104.7213420029,NA,0,"April2022"
3370,"Other",73296.5348019901,NA,0,"April2022"
3371,"Other",63138.8882458911,NA,1,"April2022"
3372,"Other",49180.2662897664,NA,0,"April2022"
3373,"Other",50997.7713216177,NA,0,"April2022"
3374,"Other",75663.8877553689,NA,1,"April2022"
3375,"Other",74422.6112471246,NA,1,"April2022"
3376,"Other",46839.4266247494,NA,1,"April2022"
3377,"Other",68819.7697698487,NA,1,"April2022"
3378,"Other",48720.2839689277,NA,0,"April2022"
3379,"Other",66949.923593423,NA,1,"April2022"
3380,"Other",65703.2683243679,NA,1,"April2022"
3381,"Other",47645.4638030131,NA,1,"April2022"
3382,"Other",76150.1455172328,NA,0,"April2022"
3383,"Other",54956.468470939,NA,0,"April2022"
3384,"Other",60481.9068619238,NA,1,"April2022"
3385,"Other",53304.6867213041,NA,1,"April2022"
3386,"Other",70210.3341521528,NA,0,"April2022"
3387,"Other",81000.5522008736,NA,0,"April2022"
3388,"Other",75188.8323043362,NA,1,"April2022"
3389,"Other",50572.0793359003,NA,0,"April2022"
3390,"Other",52649.2277019465,NA,0,"April2022"
3391,"Other",66390.7188293477,NA,1,"April2022"
3392,"Other",64192.1436115869,NA,1,"April2022"
3393,"Other",85790.8228828903,NA,1,"April2022"
3394,"Other",54254.1485058083,NA,1,"April2022"
3395,"Other",54004.8872837861,NA,0,"April2022"
3396,"Other",75129.4625480392,NA,0,"April2022"
3397,"Other",85941.2568651547,NA,1,"April2022"
3398,"Other",69532.5025321661,NA,0,"April2022"
3399,"Other",50269.4723862279,NA,1,"April2022"
3400,"Other",51136.4269910434,NA,0,"April2022"
3401,"Other",53050.4529324525,NA,1,"April2022"
3402,"Other",47163.1029264568,NA,1,"April2022"
3403,"Other",61219.1344042167,NA,1,"April2022"
3404,"Other",69586.1017254316,NA,1,"April2022"
3405,"Other",68583.939620759,NA,1,"April2022"
3406,"Other",51169.2983905925,NA,0,"April2022"
3407,"Other",75876.8583281926,NA,0,"April2022"
3408,"Other",42347.2732409805,NA,0,"April2022"
3409,"Other",91876.5573508314,NA,1,"April2022"
3410,"Other",67351.1131202278,NA,0,"April2022"
3411,"Other",46194.6124214689,NA,1,"April2022"
3412,"Other",55556.358469698,NA,1,"April2022"
3413,"Other",52847.429843464,NA,1,"April2022"
3414,"Other",57801.2062837871,NA,1,"April2022"
3415,"Other",74965.0309696188,NA,1,"April2022"
3416,"Other",48852.1722333022,NA,1,"April2022"
3417,"Other",32498.5275378363,NA,0,"April2022"
3418,"Other",46645.4688596595,NA,1,"April2022"
3419,"Other",67682.1277181203,NA,1,"April2022"
3420,"Other",42495.2248836337,NA,0,"April2022"
3421,"Other",52072.6623918405,NA,0,"April2022"
3422,"Other",64031.1790855526,NA,0,"April2022"
3423,"Other",71790.215221509,NA,1,"April2022"
3424,"Other",45896.8827167966,NA,0,"April2022"
3425,"Other",70320.7371705779,NA,1,"April2022"
3426,"Other",78058.7471164965,NA,0,"April2022"
1,"CA",79539.1386002612,NA,0,"July2022"
2,"NY",88347.026737621,NA,NA,"July2022"
3,"CA",91822.5513320813,NA,NA,"July2022"
4,"CA",77899.9385508133,NA,NA,"July2022"
5,"NY",75958.2907427133,NA,0,"July2022"
6,"NY",96731.0184763589,NA,NA,"July2022"
7,"CA",52700.9713570683,NA,0,"July2022"
8,"CA",77848.2481926829,NA,NA,"July2022"
9,"CA",107937.355723515,NA,NA,"July2022"
10,"NY",72435.2482483181,NA,NA,"July2022"
11,"CA",88466.2100406215,NA,0,"July2022"
12,"CA",113724.144006181,NA,NA,"July2022"
13,"CA",96613.1803740164,NA,0,"July2022"
14,"CA",66551.745139345,NA,NA,"July2022"
15,"NY",84176.8528151402,NA,0,"July2022"
16,"CA",91465.8512626913,NA,NA,"July2022"
17,"CA",71751.2014637671,NA,0,"July2022"
18,"NY",71562.5102344367,NA,0,"July2022"
19,"NY",65375.5150419056,NA,1,"July2022"
20,"NY",75848.7370839301,NA,NA,"July2022"
21,"NY",95451.4815850694,NA,NA,"July2022"
22,"CA",97804.1968660069,NA,NA,"July2022"
23,"CA",106671.966866315,NA,NA,"July2022"
24,"NY",80147.4560002597,NA,0,"July2022"
25,"CA",67044.8899750002,NA,NA,"July2022"
26,"NY",77710.0265172012,NA,NA,"July2022"
27,"NY",96837.7983619539,NA,0,"July2022"
28,"CA",83656.0883415216,NA,NA,"July2022"
29,"CA",58373.6237718099,NA,NA,"July2022"
30,"NY",91042.1141620909,NA,NA,"July2022"
31,"CA",85175.3858458046,NA,NA,"July2022"
32,"NY",93047.1271356488,NA,0,"July2022"
33,"CA",91771.1197263979,NA,0,"July2022"
34,"CA",55839.8422907007,NA,0,"July2022"
35,"CA",75317.2989498514,NA,NA,"July2022"
36,"CA",91528.6223154808,NA,NA,"July2022"
37,"CA",78004.8147600187,NA,0,"July2022"
38,"CA",96455.4347113291,NA,NA,"July2022"
39,"NY",90058.8934229429,NA,0,"July2022"
40,"NY",86028.1004754881,NA,0,"July2022"
41,"NY",77856.5943018545,NA,NA,"July2022"
42,"NY",87118.6259367467,NA,NA,"July2022"
43,"CA",94114.5031017775,NA,NA,"July2022"
44,"NY",67287.0127594271,NA,1,"July2022"
45,"CA",79043.3780646288,NA,NA,"July2022"
46,"CA",74301.8225732212,NA,NA,"July2022"
47,"CA",105218.542979621,NA,1,"July2022"
48,"NY",81540.7392581275,NA,0,"July2022"
49,"NY",86888.1886796236,NA,NA,"July2022"
50,"CA",85781.9873052012,NA,1,"July2022"
51,"CA",70884.9029647928,NA,0,"July2022"
52,"NY",87154.4454829912,NA,NA,"July2022"
53,"NY",81563.6172326838,NA,NA,"July2022"
54,"NY",64105.8239077013,NA,NA,"July2022"
55,"NY",86025.6624490379,NA,NA,"July2022"
56,"NY",92002.185132277,NA,NA,"July2022"
57,"NY",98469.6892877265,NA,NA,"July2022"
58,"CA",93287.2955762254,NA,0,"July2022"
59,"NY",66962.521524984,NA,NA,"July2022"
60,"NY",82256.2921525555,NA,0,"July2022"
61,"CA",85739.4767816673,NA,NA,"July2022"
62,"NY",85723.3347688649,NA,0,"July2022"
63,"NY",90681.1873589587,NA,1,"July2022"
64,"NY",81590.6401511624,NA,NA,"July2022"
65,"CA",64814.5177575853,NA,0,"July2022"
66,"CA",53023.5202626035,NA,NA,"July2022"
67,"NY",84020.8462349229,NA,NA,"July2022"
68,"NY",87488.565612781,NA,0,"July2022"
69,"NY",84558.2927582241,NA,NA,"July2022"
70,"NY",46044.8416600012,NA,NA,"July2022"
71,"NY",81511.9294449388,NA,0,"July2022"
72,"CA",89450.9499863532,NA,0,"July2022"
73,"CA",64312.4080927729,NA,1,"July2022"
74,"CA",102820.199407164,NA,NA,"July2022"
75,"NY",85352.6713926854,NA,0,"July2022"
76,"NY",93053.5772730522,NA,NA,"July2022"
77,"CA",92766.1146411147,NA,NA,"July2022"
78,"CA",94517.4557839854,NA,NA,"July2022"
79,"NY",71981.293187469,NA,0,"July2022"
80,"CA",85812.751887568,NA,NA,"July2022"
81,"CA",92024.9387292815,NA,0,"July2022"
82,"NY",95577.4269784855,NA,0,"July2022"
83,"NY",70614.7350122462,NA,0,"July2022"
84,"NY",98698.0113115561,NA,NA,"July2022"
85,"CA",68068.7291253057,NA,NA,"July2022"
86,"CA",90210.2044990813,NA,0,"July2022"
87,"NY",78458.2259973269,NA,NA,"July2022"
88,"CA",81414.2920630381,NA,NA,"July2022"
89,"CA",124646.820509334,NA,NA,"July2022"
90,"NY",88072.7822335732,NA,NA,"July2022"
91,"NY",116877.282857493,NA,NA,"July2022"
92,"NY",82382.6086672367,NA,NA,"July2022"
93,"NY",71737.1985811385,NA,NA,"July2022"
94,"CA",70222.4776730084,NA,NA,"July2022"
95,"CA",96560.8924130142,NA,0,"July2022"
96,"NY",91050.5382450569,NA,NA,"July2022"
97,"NY",94471.5276561218,NA,0,"July2022"
98,"CA",86792.1402129657,NA,1,"July2022"
99,"CA",91882.730327363,NA,NA,"July2022"
100,"CA",116318.468205217,NA,NA,"July2022"
101,"CA",56231.7100525737,NA,1,"July2022"
102,"NY",110989.241389808,NA,0,"July2022"
103,"NY",99946.5216179383,NA,0,"July2022"
104,"NY",72835.7448492793,NA,1,"July2022"
105,"CA",113040.317919891,NA,0,"July2022"
106,"NY",85641.1828264965,NA,0,"July2022"
107,"CA",84203.9308210801,NA,NA,"July2022"
108,"CA",94523.3199440687,NA,0,"July2022"
109,"NY",87205.118657631,NA,0,"July2022"
110,"NY",81750.1536900509,NA,0,"July2022"
111,"CA",68792.7387725812,NA,0,"July2022"
112,"NY",64099.042995646,NA,0,"July2022"
113,"NY",53739.2684205334,NA,NA,"July2022"
114,"CA",89667.7094397446,NA,0,"July2022"
115,"CA",66295.4886508186,NA,NA,"July2022"
116,"NY",89755.9271308065,NA,1,"July2022"
117,"CA",93985.9275255962,NA,NA,"July2022"
118,"CA",98261.0130543941,NA,NA,"July2022"
119,"NY",86963.3293020719,NA,0,"July2022"
120,"CA",94576.7738318308,NA,NA,"July2022"
121,"CA",68665.2182806422,NA,NA,"July2022"
122,"NY",92276.1589657191,NA,NA,"July2022"
123,"CA",93857.6090595363,NA,NA,"July2022"
124,"NY",63716.8591920882,NA,NA,"July2022"
125,"NY",81932.7137771897,NA,NA,"July2022"
126,"NY",66196.5050881916,NA,1,"July2022"
127,"NY",81896.4739432921,NA,0,"July2022"
128,"NY",81630.131426396,NA,NA,"July2022"
129,"CA",102325.275620383,NA,NA,"July2022"
130,"CA",93168.2772191712,NA,1,"July2022"
131,"NY",61793.9056465891,NA,0,"July2022"
132,"CA",83628.6530684656,NA,0,"July2022"
133,"NY",89964.6594589817,NA,1,"July2022"
134,"CA",60567.9656036609,NA,NA,"July2022"
135,"CA",76425.6795123548,NA,NA,"July2022"
136,"NY",62182.6779734417,NA,NA,"July2022"
137,"CA",99458.3572840561,NA,0,"July2022"
138,"NY",88416.4520216936,NA,NA,"July2022"
139,"CA",108360.220122524,NA,NA,"July2022"
140,"CA",87614.3827535334,NA,NA,"July2022"
141,"NY",84569.8637491457,NA,1,"July2022"
142,"CA",106571.459355206,NA,NA,"July2022"
143,"CA",87392.2814415327,NA,NA,"July2022"
144,"NY",90249.5538704564,NA,NA,"July2022"
145,"NY",84199.0534207783,NA,NA,"July2022"
146,"NY",64991.2581293274,NA,NA,"July2022"
147,"CA",61331.2722661723,NA,NA,"July2022"
148,"CA",81689.1948687456,NA,NA,"July2022"
149,"NY",91056.8478322047,NA,1,"July2022"
150,"NY",92666.1840646498,NA,NA,"July2022"
151,"CA",99702.6834569261,NA,0,"July2022"
152,"CA",78735.9287764958,NA,NA,"July2022"
153,"NY",73672.873659903,NA,NA,"July2022"
154,"NY",59680.2406485561,NA,NA,"July2022"
155,"CA",89986.768756776,NA,NA,"July2022"
156,"CA",99242.3911203245,NA,1,"July2022"
157,"CA",85673.2267578622,NA,0,"July2022"
158,"CA",99072.4291687597,NA,1,"July2022"
159,"NY",86155.736937472,NA,NA,"July2022"
160,"CA",78441.7436870896,NA,1,"July2022"
161,"CA",105911.063381708,NA,NA,"July2022"
162,"NY",111612.121476387,NA,NA,"July2022"
163,"CA",69105.8548334529,NA,NA,"July2022"
164,"CA",50078.2477328923,NA,0,"July2022"
165,"CA",98064.2317584889,NA,0,"July2022"
166,"CA",112394.383787841,NA,NA,"July2022"
167,"CA",101185.107821202,NA,0,"July2022"
168,"NY",86004.3681963426,NA,NA,"July2022"
169,"NY",70227.9096188664,NA,NA,"July2022"
170,"CA",89254.8386826892,NA,NA,"July2022"
171,"NY",52493.5664604052,NA,NA,"July2022"
172,"CA",77814.5829680571,NA,NA,"July2022"
173,"CA",94759.4879225967,NA,NA,"July2022"
174,"CA",103671.114417461,NA,NA,"July2022"
175,"CA",97999.1982075121,NA,0,"July2022"
176,"NY",54281.1265063044,NA,NA,"July2022"
177,"CA",90421.4769952548,NA,NA,"July2022"
178,"NY",95165.6202729985,NA,0,"July2022"
179,"CA",90465.229153687,NA,NA,"July2022"
180,"NY",85685.8090134137,NA,NA,"July2022"
181,"CA",85158.1250216077,NA,NA,"July2022"
182,"CA",102209.97927489,NA,0,"July2022"
183,"CA",97961.2069525686,NA,0,"July2022"
184,"NY",67671.3790383614,NA,0,"July2022"
185,"CA",77052.5052991871,NA,NA,"July2022"
186,"NY",96517.7819465681,NA,0,"July2022"
187,"NY",98899.4804555172,NA,0,"July2022"
188,"CA",100650.988372685,NA,0,"July2022"
189,"NY",93226.4178600611,NA,0,"July2022"
190,"NY",88292.5112111217,NA,0,"July2022"
191,"NY",72254.6943449585,NA,NA,"July2022"
192,"NY",69804.4761245083,NA,NA,"July2022"
193,"CA",79585.6753945758,NA,1,"July2022"
194,"NY",64220.1559719741,NA,NA,"July2022"
195,"CA",81972.5898582708,NA,NA,"July2022"
196,"CA",113039.130182412,NA,NA,"July2022"
197,"CA",56281.6776941401,NA,NA,"July2022"
198,"CA",86465.4172223268,NA,NA,"July2022"
199,"NY",99547.0917915318,NA,NA,"July2022"
200,"NY",99667.9560068993,NA,0,"July2022"
201,"CA",65158.4769010715,NA,NA,"July2022"
202,"CA",96219.9406737827,NA,NA,"July2022"
203,"NY",94192.8746691178,NA,NA,"July2022"
204,"NY",66531.6420919055,NA,0,"July2022"
205,"CA",89965.3315452245,NA,1,"July2022"
206,"NY",75529.6013488792,NA,NA,"July2022"
207,"CA",87987.3284076255,NA,1,"July2022"
208,"CA",80716.2115385065,NA,NA,"July2022"
209,"NY",76151.4478192699,NA,0,"July2022"
210,"CA",60765.4384202771,NA,NA,"July2022"
211,"NY",68092.7657925052,NA,NA,"July2022"
212,"CA",79175.4766664002,NA,0,"July2022"
213,"NY",85778.3961347002,NA,NA,"July2022"
214,"CA",93883.5353055954,NA,NA,"July2022"
215,"CA",70996.5170486585,NA,NA,"July2022"
216,"NY",85714.4453184085,NA,0,"July2022"
217,"NY",70842.9433420839,NA,NA,"July2022"
218,"NY",69522.9983824449,NA,0,"July2022"
219,"NY",76742.6417194549,NA,NA,"July2022"
220,"CA",75268.3740074214,NA,0,"July2022"
221,"NY",84255.3705410353,NA,0,"July2022"
222,"CA",104329.911320708,NA,NA,"July2022"
223,"CA",80618.6830046062,NA,NA,"July2022"
224,"CA",72183.9744575395,NA,NA,"July2022"
225,"CA",91379.3890071661,NA,NA,"July2022"
226,"CA",92530.3480099019,NA,1,"July2022"
227,"CA",100356.984683237,NA,0,"July2022"
228,"CA",108773.265237309,NA,0,"July2022"
229,"NY",58406.8360211192,NA,0,"July2022"
230,"NY",71073.5391172009,NA,1,"July2022"
231,"CA",81389.7795393611,NA,0,"July2022"
232,"CA",81161.3614212679,NA,NA,"July2022"
233,"CA",75594.3274427606,NA,NA,"July2022"
234,"NY",71270.7527303096,NA,NA,"July2022"
235,"NY",63388.0689971008,NA,NA,"July2022"
236,"NY",80677.7671524571,NA,1,"July2022"
237,"CA",74535.1566961645,NA,1,"July2022"
238,"CA",102722.194887746,NA,NA,"July2022"
239,"CA",81835.262643765,NA,NA,"July2022"
240,"NY",83874.5805023837,NA,0,"July2022"
241,"NY",78624.689007843,NA,0,"July2022"
242,"CA",88618.6372039568,NA,NA,"July2022"
243,"NY",67312.9399855464,NA,1,"July2022"
244,"NY",77999.1937795308,NA,0,"July2022"
245,"CA",90643.7157543509,NA,1,"July2022"
246,"NY",82022.7324416193,NA,1,"July2022"
247,"CA",81674.9980381909,NA,NA,"July2022"
248,"CA",104257.968404962,NA,NA,"July2022"
249,"NY",68444.5615076107,NA,NA,"July2022"
250,"NY",78824.2127787568,NA,NA,"July2022"
251,"CA",68830.0408473702,NA,NA,"July2022"
252,"NY",87555.5564601685,NA,NA,"July2022"
253,"CA",90316.5244788231,NA,NA,"July2022"
254,"CA",96039.0076022267,NA,NA,"July2022"
255,"NY",83659.7782806377,NA,NA,"July2022"
256,"NY",76466.8089450805,NA,NA,"July2022"
257,"CA",72649.2855165638,NA,NA,"July2022"
258,"CA",81134.2670806888,NA,NA,"July2022"
259,"NY",74049.5825207289,NA,NA,"July2022"
260,"NY",79119.909169162,NA,1,"July2022"
261,"NY",76891.5376701359,NA,NA,"July2022"
262,"CA",89957.2245519781,NA,0,"July2022"
263,"CA",102314.745275038,NA,NA,"July2022"
264,"CA",116892.768808461,NA,0,"July2022"
265,"CA",80629.5070600459,NA,0,"July2022"
266,"CA",75838.073505212,NA,0,"July2022"
267,"CA",74393.5969813462,NA,NA,"July2022"
268,"CA",69115.5492212326,NA,0,"July2022"
269,"NY",80292.0778133783,NA,1,"July2022"
270,"NY",69538.59122963,NA,NA,"July2022"
271,"NY",88541.6274990762,NA,NA,"July2022"
272,"CA",93400.6288910481,NA,0,"July2022"
273,"NY",81171.0086734009,NA,1,"July2022"
274,"CA",84196.8028070529,NA,0,"July2022"
275,"NY",98450.1517552562,NA,NA,"July2022"
276,"CA",71213.8084264871,NA,0,"July2022"
277,"NY",114969.018036333,NA,NA,"July2022"
278,"CA",114714.306978002,NA,NA,"July2022"
279,"NY",77252.9259570433,NA,NA,"July2022"
280,"CA",113952.873608204,NA,0,"July2022"
281,"CA",93290.2164081011,NA,0,"July2022"
282,"NY",81457.8162926813,NA,NA,"July2022"
283,"CA",91899.4261863339,NA,NA,"July2022"
284,"CA",111761.143186535,NA,NA,"July2022"
285,"CA",106977.029063131,NA,0,"July2022"
286,"CA",49777.0578139434,NA,0,"July2022"
287,"CA",104056.371708433,NA,NA,"July2022"
288,"CA",89171.9287153988,NA,0,"July2022"
289,"NY",84776.6915776393,NA,1,"July2022"
290,"CA",76856.9297284805,NA,NA,"July2022"
291,"CA",92976.9625229288,NA,1,"July2022"
292,"CA",105529.109917382,NA,NA,"July2022"
293,"CA",79588.3497896029,NA,NA,"July2022"
294,"NY",93189.8174636411,NA,NA,"July2022"
295,"NY",72275.2303077768,NA,NA,"July2022"
296,"NY",78159.2793139951,NA,NA,"July2022"
297,"NY",90393.2701675506,NA,NA,"July2022"
298,"CA",77399.0101941696,NA,NA,"July2022"
299,"CA",77890.7544696254,NA,0,"July2022"
300,"CA",101571.388824191,NA,0,"July2022"
301,"NY",79859.1291484976,NA,NA,"July2022"
302,"CA",96721.8306335495,NA,NA,"July2022"
303,"CA",45628.946431804,NA,NA,"July2022"
304,"NY",69883.9086719251,NA,0,"July2022"
305,"NY",90184.8663280707,NA,NA,"July2022"
306,"CA",71402.0110303405,NA,NA,"July2022"
307,"CA",85858.9540475253,NA,1,"July2022"
308,"CA",73053.4291533851,NA,0,"July2022"
309,"CA",100309.358013597,NA,0,"July2022"
310,"CA",67736.9835298501,NA,0,"July2022"
311,"NY",90285.787791686,NA,0,"July2022"
312,"NY",99520.572442891,NA,0,"July2022"
313,"NY",80183.7962173016,NA,NA,"July2022"
314,"NY",69170.3249884361,NA,NA,"July2022"
315,"NY",91348.74409542,NA,NA,"July2022"
316,"CA",71167.700869355,NA,0,"July2022"
317,"CA",97444.5527451838,NA,NA,"July2022"
318,"CA",117773.221592434,NA,1,"July2022"
319,"NY",87670.1189000341,NA,NA,"July2022"
320,"CA",67935.2156215616,NA,NA,"July2022"
321,"CA",106203.01182961,NA,NA,"July2022"
322,"NY",72608.3865745624,NA,NA,"July2022"
323,"NY",83638.6807045312,NA,NA,"July2022"
324,"NY",86797.1479626272,NA,NA,"July2022"
325,"CA",74462.5549678328,NA,NA,"July2022"
326,"NY",76935.0704130254,NA,NA,"July2022"
327,"NY",104389.57115516,NA,NA,"July2022"
328,"NY",88620.9033811186,NA,NA,"July2022"
329,"NY",77966.9588681902,NA,NA,"July2022"
330,"CA",116873.118081982,NA,NA,"July2022"
331,"NY",85626.1536500095,NA,NA,"July2022"
332,"CA",93723.3464589286,NA,NA,"July2022"
333,"NY",71176.8586251101,NA,1,"July2022"
334,"CA",75395.8689026575,NA,NA,"July2022"
335,"CA",93765.0656844291,NA,NA,"July2022"
336,"CA",96967.8510286728,NA,NA,"July2022"
337,"CA",107086.919546493,NA,NA,"July2022"
338,"NY",91180.7197980547,NA,0,"July2022"
339,"CA",91905.4771899441,NA,0,"July2022"
340,"NY",91447.7533486727,NA,0,"July2022"
341,"NY",99302.2377733903,NA,0,"July2022"
342,"NY",82229.158292045,NA,0,"July2022"
343,"NY",94545.0252451144,NA,NA,"July2022"
344,"NY",77516.1593666763,NA,NA,"July2022"
345,"NY",74283.4136850442,NA,NA,"July2022"
346,"NY",72534.4659364492,NA,NA,"July2022"
347,"NY",82329.9266722911,NA,NA,"July2022"
348,"NY",78323.9698346881,NA,NA,"July2022"
349,"NY",94501.8281986027,NA,NA,"July2022"
350,"CA",74510.2383702556,NA,NA,"July2022"
351,"NY",76998.332478007,NA,NA,"July2022"
