id,hh_income,female,ranking,earnings,school,college
164,92371.60938,1,0.13220339,67605.63107,12,0
165,92213.54389,0,0.705084746,44191.82394,12,1
166,81916.99057,1,0.355932203,52609.41249,12,0
167,75202.42032,1,0.603389831,56889.29705,12,1
168,80936.43259,0,0.484745763,31230.17878,12,0
169,86333.54771,0,0.694915254,32422.44478,12,0
170,82715.6898,1,0.586440678,56446.3615,12,1
171,89508.01881,0,0.389830508,64672.16642,12,0
172,98209.2076,1,0.138983051,69174.38371,12,1
173,81129.41662,1,0.674576271,51427.86596,12,0
174,98269.94604,1,0.593220339,38533.67616,12,0
175,109598.6984,1,0.437288136,53550.46007,12,1
176,81824.76878,0,0.922033898,22847.60136,12,0
177,91174.22104,0,0.216949153,30621.40479,12,0
178,82045.9524,0,0.681355932,50944.9029,12,0
179,83810.6383,0,0.671186441,39950.8544,12,0
180,91332.56044,1,0.46779661,43213.28462,12,0
181,93129.35149,1,0.857627119,42414.55563,12,1
182,91454.97443,0,0.715254237,56483.15279,12,0
183,99313.63017,1,0.847457627,26212.60765,12,0
184,84360.08999,0,0.159322034,47671.24886,12,1
185,108978.8628,0,0.518644068,57603.57847,12,0
186,80338.59593,1,0.53559322,38520.89683,12,0
187,83341.93014,1,0.925423729,45857.55695,12,1
188,96359.6834,1,0.562711864,37478.05686,12,1
189,86999.31148,1,0.8,46047.5275,12,1
190,88991.72036,1,0.515254237,48177.75903,12,1
191,86139.82402,0,0.898305085,21952.7708,12,1
192,98211.26719,1,0.149152542,60657.79874,12,1
193,96653.41037,0,0.240677966,61709.27977,12,0
194,94441.17641,0,0.084745763,73839.75948,12,0
195,76346.84744,1,0.033898305,89394.68248,12,0
196,98484.13208,0,0.589830508,43946.19339,12,1
197,84321.84157,0,0.579661017,48900.20739,12,0
198,93363.75991,1,0.983050847,31680.8238,12,0
199,72056.81729,1,0.908474576,25178.75122,12,0
200,93070.78027,0,0.179661017,58772.94604,12,0
201,91393.86308,0,0.738983051,34433.03963,12,0
202,101190.8011,1,0.810169492,34811.05485,12,0
203,75444.19169,0,0.077966102,81596.95081,12,0
204,79755.78786,1,0.73220339,44680.15631,12,0
205,92497.42349,1,0.522033898,47531.00773,12,0
206,96203.81758,0,0.345762712,66536.03507,12,0
207,98945.53384,1,0.054237288,68635.71911,12,1
208,92453.8571,1,0.884745763,20194.55912,12,0
209,93645.23357,0,0.416949153,46169.60737,12,1
210,92433.66181,0,0.701694915,41425.0457,12,0
211,79679.57153,0,0.074576271,80213.74582,12,1
212,88779.58232,1,0.379661017,54875.85037,12,1
213,88686.96085,1,0.915254237,38712.23783,12,0
214,92575.41313,0,0.833898305,49958.17134,12,1
215,91251.88321,1,0.213559322,61471.80087,12,1
216,71927.7275,0,0.691525424,42023.99046,12,1
217,96877.36174,0,0.877966102,36086.94105,12,0
218,82179.04856,1,0.311864407,55689.63473,12,1
219,78987.95619,0,0.952542373,31139.19632,12,0
220,97788.95048,0,0.250847458,65099.07033,12,1
221,82456.17365,1,0.606779661,36652.75831,12,0
222,87415.10023,1,0.650847458,51830.35782,12,0
223,90182.99249,1,0.576271186,32431.68671,12,1
224,94918.01748,1,0.718644068,48385.72694,12,1
225,84957.34801,1,0.06779661,82582.22257,12,0
226,83798.4468,0,0.169491525,77894.60423,12,0
227,81295.6756,0,0.271186441,38257.54272,12,0
228,67689.13396,1,0.623728814,40297.74148,12,0
229,95222.94948,0,0.654237288,62249.09474,12,0
230,95554.41698,1,0.640677966,57518.21677,12,0
231,73200.23494,1,0.972881356,28071.05169,12,0
232,82946.68021,1,0.552542373,50222.65128,12,1
233,102908.5602,1,0.284745763,49876.92636,12,0
234,68478.0631,1,0.830508475,47603.24984,12,0
235,90838.80698,0,0.013559322,74273.09361,12,0
236,78468.91346,0,0.383050847,58350.84698,12,1
237,78136.65274,1,0.155932203,57227.1531,12,1
238,76966.99808,1,0.796610169,36891.14988,12,1
239,88203.52646,0,0.071186441,80275.67278,12,1
240,87554.37056,0,0.827118644,49253.13579,12,1
241,76309.54677,0,0.440677966,38952.9467,12,0
242,93679.00233,1,0.644067797,42404.72876,12,0
243,75622.70793,1,0.630508475,25258.28567,12,0
244,82410.93332,1,0.189830508,56575.16398,12,0
245,95409.11609,1,0.498305085,49497.07497,12,0
246,91523.78223,0,0.911864407,31306.39635,12,0
247,81659.04209,0,0.637288136,37323.59712,12,0
248,93764.10848,1,0.115254237,76641.18511,12,1
249,92314.65456,0,0.26440678,65052.96934,12,1
250,68631.12994,1,0.959322034,44131.87622,12,0
251,81641.64288,1,0.145762712,65872.80788,12,1
252,115345.8173,1,0.33559322,38917.18506,12,1
253,78007.13938,1,0.427118644,27698.79604,12,0
254,72421.38738,0,0.352542373,49025.41947,12,0
255,82249.52951,1,0.559322034,48894.08849,12,0
256,98499.68243,0,0.206779661,61224.55412,12,0
257,84239.36092,0,0.088135593,88213.67015,12,1
258,94098.12175,1,0.494915254,51530.36583,12,1
259,80311.55078,0,0.342372881,43896.08965,12,0
260,81540.90938,0,0.318644068,59440.65894,12,0
261,90032.02655,1,0.840677966,36719.9847,12,1
262,85182.57286,0,0.613559322,33615.88403,12,1
263,91962.81683,0,0.566101695,51759.03969,12,0
264,75550.22473,0,0.742372881,45147.23327,12,0
265,84522.14685,1,0.369491525,46149.26214,12,1
266,74777.02469,1,0.193220339,62847.05637,12,1
267,88122.01541,1,0.661016949,56884.55474,12,0
268,89502.96192,1,0.196610169,57636.77111,12,0
269,102937.0421,1,0.128813559,55453.23928,12,0
270,94081.53849,0,0.555932203,62319.32161,12,0
271,90598.90067,0,0.349152542,50833.98452,12,0
272,102595.1134,1,0.728813559,49062.9848,12,1
273,89335.22479,0,0.471186441,57224.68019,12,1
274,92719.8831,1,0.122033898,67137.86755,12,0
275,94850.21454,0,0.037288136,74968.93902,12,1
276,88440.39097,0,0.030508475,70931.40933,12,1
277,84060.73673,0,0.837288136,26985.61912,12,0
278,87764.27553,0,0.894915254,35043.00211,12,1
279,85783.02842,0,0.254237288,60753.69304,12,0
280,98394.13877,1,0.93220339,34296.70782,12,1
281,92226.3583,0,0.779661017,35832.45432,12,0
282,93999.78243,1,0.996610169,28537.72477,12,1
283,100205.3916,1,0.508474576,54489.18128,12,1
284,82592.20346,1,0.308474576,52214.16379,12,0
285,84376.55729,0,0.277966102,71742.67172,12,0
286,95375.01142,0,0.406779661,43477.13853,12,1
287,86028.18934,1,1,24527.00715,12,1
288,96301.5593,1,0.511864407,53368.08584,12,1
289,81083.69538,1,0.142372881,55995.74121,12,1
290,86095.55392,1,0.027118644,63858.69515,12,1
291,90583.27602,1,0.528813559,44637.47016,12,1
292,92599.52917,0,0.244067797,60557.34546,12,0
293,91598.67514,0,0.73559322,43320.92011,12,0
294,90980.65982,0,0.288135593,54441.47267,12,1
295,92751.12147,0,0.966101695,35951.53226,12,1
1,93886.27546,0,0.479495268,53084.73567,13,1
2,85979.50371,0,0.716088328,35313.16581,13,0
3,70819.27953,1,0.514195584,36636.23903,13,1
4,89035.59301,0,0.022082019,83628.78461,13,1
5,72540.07785,0,0.059936909,77589.26822,13,1
6,89627.91106,1,0.028391167,61332.12439,13,1
7,87662.6121,0,0.662460568,39641.61089,13,0
8,101968.4383,0,0.214511041,56541.93618,13,0
9,93283.63365,0,0.523659306,63940.97837,13,1
10,76892.33324,0,0.798107256,29610.57203,13,1
11,88717.16817,1,0.845425868,51579.96454,13,0
12,92796.45686,1,0.627760252,44285.00601,13,0
13,79796.04109,1,0.990536278,35315.53846,13,0
14,86490.41832,1,0.870662461,28492.56312,13,1
15,89568.28053,0,0.321766562,55830.87895,13,1
16,91771.2827,1,0.422712934,51648.70669,13,0
17,66407.37963,1,0.009463722,60665.0874,13,0
18,100079.8639,0,0.441640379,64313.83729,13,1
19,89939.42014,1,0.069400631,63997.13941,13,0
20,88066.40682,1,0.517350158,50281.79603,13,0
21,61467.76621,1,0.167192429,64664.40497,13,1
22,92224.13147,1,0.324921136,68442.1678,13,1
23,98331.91854,1,0.85488959,26264.73526,13,0
24,84724.98421,1,0.974763407,26124.57725,13,0
25,74820.35774,1,0.630914826,43565.44407,13,1
26,79549.65673,1,0.375394322,52289.88976,13,0
27,86608.74749,1,0.044164038,74578.75031,13,1
28,80698.51158,0,0.700315457,40948.45311,13,1
29,85117.37429,1,0.082018927,83237.79851,13,1
30,83253.59653,1,0.151419558,68550.37742,13,0
31,87730.62534,0,0.608832808,55478.95611,13,1
32,79809.11595,1,0.220820189,38666.32815,13,1
33,87372.02513,1,0.492113565,51285.95392,13,0
34,93695.0297,1,0.943217666,35186.15512,13,0
35,103310.716,0,0.205047319,60817.15063,13,0
36,88148.12174,1,0.03785489,80596.2245,13,0
37,95120.10987,0,0.293375394,42263.13241,13,0
38,79318.57131,1,0.1829653,65570.5961,13,0
39,81279.8304,0,0.362776025,50816.67877,13,0
40,85467.33743,1,0.138801262,65451.0835,13,1
41,90053.41994,0,0.823343849,50594.42767,13,1
42,97999.60426,1,0.719242902,30693.0614,13,0
43,100522.6817,0,0.981072555,36903.85752,13,1
44,110294.4308,0,0.684542587,40452.10816,13,1
45,92983.0499,1,0.851735016,30161.99863,13,0
46,99004.67553,0,0.930599369,41742.92498,13,1
47,63936.98732,0,0.659305994,32469.63609,13,1
48,87219.74976,0,0.498422713,53225.12597,13,0
49,75824.44358,1,0.788643533,31684.05078,13,0
50,90859.48793,0,0.858044164,26502.91175,13,0
51,74154.14606,1,0.993690852,35249.94337,13,0
52,76259.95523,1,0.542586751,54729.77839,13,0
53,76646.36368,1,0.80126183,43849.21814,13,1
54,86887.78345,0,0.432176656,64379.19383,13,1
55,78475.77635,0,0.8170347,32450.36125,13,1
56,88448.86034,1,0.861198738,28490.7268,13,1
57,86421.78892,0,0.104100946,39983.00457,13,0
58,80725.17307,0,0.753943218,29073.57613,13,0
59,89722.28284,1,0.507886435,52687.95457,13,1
60,89627.45736,1,0.135646688,67940.61096,13,0
61,74987.6165,1,0.340694006,47708.9989,13,1
62,98580.90983,1,0.391167192,47270.25262,13,0
63,98438.46744,0,0.416403785,46079.30861,13,1
64,92927.89324,0,0.438485804,49202.24846,13,0
65,75538.42532,0,0.820189274,38303.50436,13,0
66,82312.83034,0,0.728706625,53566.03875,13,1
67,69082.1121,0,0.602523659,52736.23266,13,0
68,80664.19594,1,0.38170347,32671.35193,13,0
69,66541.39986,1,0.406940063,51051.98764,13,0
70,98462.08005,1,0.252365931,59020.22571,13,1
71,71541.72849,0,0.425867508,44113.44389,13,1
72,74472.90866,1,0.902208202,40394.27166,13,1
73,83948.68324,0,0.451104101,52000.93388,13,0
74,83878.59041,1,0.378548896,56797.26586,13,1
75,74258.61266,1,0.548895899,43827.9009,13,0
76,76488.38308,1,0.791798107,34262.62058,13,0
77,86997.58791,0,0.280757098,51074.25848,13,0
78,89080.16154,0,0.750788644,35225.21931,13,1
79,100938.8295,0,0.148264984,60998.77241,13,1
80,92143.77041,1,0.599369085,63341.24549,13,1
81,79083.82396,0,0.697160883,34152.98542,13,1
82,83026.95074,0,0.722397476,43576.84521,13,1
83,101465.3069,0,0.119873817,62577.3457,13,1
84,84312.95973,1,0.025236593,61511.84857,13,1
85,87996.93389,0,0.776025237,47102.92732,13,1
86,86225.34512,0,0.76340694,51251.43476,13,1
87,72680.12796,0,0.476340694,49894.71355,13,0
88,89672.55292,0,0.242902208,54032.54403,13,0
89,96457.35343,1,0.32807571,61410.11129,13,1
90,90310.19438,1,0.041009464,76636.98298,13,1
91,89814.09333,0,0.312302839,72966.76499,13,1
92,99569.21712,0,0.835962145,35151.53787,13,1
93,94461.19282,1,0.353312303,56625.88625,13,1
94,70241.14097,0,0.384858044,46620.79115,13,1
95,103530.7447,0,0.949526814,34215.55543,13,0
96,94965.11163,0,0.880126183,38792.65292,13,1
97,94485.92587,1,0.889589905,42854.47281,13,0
98,75131.28802,1,0.495268139,60510.06901,13,1
99,95552.844,0,0.154574132,81150.24556,13,1
100,106137.2043,1,0.318611987,59618.66983,13,1
101,65266.77026,0,0.589905363,45326.52877,13,1
102,86111.15026,1,0.302839117,59257.09972,13,1
103,99853.05795,1,0.470031546,59730.00613,13,1
104,94504.65864,0,0.984227129,31187.59607,13,1
105,85377.57827,1,0.58044164,36755.62472,13,1
106,93198.98283,0,0.744479495,57658.42431,13,1
107,93790.2092,0,0.826498423,49668.74699,13,0
108,79399.65443,0,0.485804416,41228.36706,13,1
109,90090.61696,0,0.296529968,51718.94262,13,0
110,79400.76278,0,0.832807571,24963.83707,13,1
111,81503.77916,0,0.911671924,17779.37054,13,0
112,95848.28809,1,0.264984227,63898.79268,13,1
113,89745.26168,1,0.678233438,40037.80489,13,1
114,78882.77424,1,0.211356467,44688.57258,13,1
115,81842.5879,0,0.924290221,38553.84477,13,0
116,93493.18015,1,0.839116719,34149.6501,13,1
117,91174.04674,1,0.94637224,27455.03996,13,1
118,74805.11893,0,0.063091483,90925.52094,13,1
119,83655.05414,1,0.334384858,40116.53064,13,1
120,75497.61326,1,0.971608833,37179.89989,13,0
121,75096.79155,1,0.675078864,42552.64244,13,0
122,95900.72418,0,0.810725552,42313.30155,13,1
123,76668.08338,1,0.223974763,56161.78026,13,1
124,91035.37481,0,0.126182965,63750.8101,13,1
125,75558.00469,1,0.094637224,85006.54319,13,0
126,67917.04837,0,0.19873817,63876.46844,13,0
127,104800.2671,1,0.539432177,42716.17628,13,1
128,95189.30875,0,0.735015773,47514.91637,13,1
129,92881.20519,1,0.703470032,40176.92396,13,0
130,89241.885,0,0.195583596,59092.1502,13,1
131,90367.76451,1,0.164037855,61243.37284,13,1
132,77835.22308,1,0.634069401,38520.89064,13,1
133,83558.74291,1,0.239747634,69373.91822,13,1
134,99652.62346,1,0.501577287,42213.40363,13,1
135,85188.43094,1,0.596214511,49167.34445,13,1
136,96950.42208,1,0.747634069,44163.86396,13,0
137,89194.74722,1,0.097791798,89956.28659,13,0
138,108661.2,0,0.593059937,46416.18258,13,0
139,73609.23892,0,0.927444795,27013.30384,13,1
140,87553.90068,1,0.61829653,46927.12927,13,0
141,86352.90989,0,0.129337539,43738.49891,13,1
142,84777.89802,1,0.917981073,34373.01887,13,0
143,86434.0529,1,0.520504732,45751.05897,13,1
144,60995.83437,1,0.277602524,48836.59569,13,1
145,87456.46553,0,0.829652997,34196.37464,13,0
146,77256.89912,0,0.504731861,47683.86559,13,0
147,91696.7648,1,0.43533123,41600.44899,13,1
148,92295.25044,1,0.643533123,37037.74642,13,0
149,94211.08824,0,0.369085174,41722.49129,13,1
150,91881.87115,0,0.23659306,64961.05823,13,1
151,74752.90401,0,0.397476341,48745.19162,13,0
152,93220.7371,0,0.895899054,22909.17865,13,1
153,109817.0932,0,0.331230284,49217.03118,13,0
154,73746.15123,1,0.201892744,62589.13709,13,1
155,75827.85499,0,0.958990536,25625.37917,13,0
156,81493.72671,0,0.899053628,38650.72367,13,0
157,83859.5279,0,0.388012618,58147.36959,13,1
158,66396.94678,0,0.337539432,51010.90275,13,1
159,92658.62897,0,0.227129338,58172.81645,13,1
160,80629.01599,1,0.873817035,46332.71285,13,0
161,92850.0217,1,0.249211356,67774.91412,13,1
162,95009.08962,1,0.760252366,40283.09104,13,1
163,83142.67836,0,0.365930599,47400.77142,13,1
164,99334.16427,0,0.694006309,48127.04487,13,0
165,102090.2186,0,0.987381703,34518.10866,13,1
166,75908.55094,1,0.529968454,51530.97031,13,0
167,101543.1627,0,0.611987382,40040.95445,13,1
168,86667.08765,0,0.123028391,45536.73161,13,1
169,88000.88938,0,0.34384858,62980.68909,13,1
170,90564.12893,1,0.712933754,53111.62575,13,1
171,97717.8435,1,0.813880126,39395.39126,13,1
172,113757.3849,1,0.085173502,71193.93298,13,0
173,81351.13761,1,0.545741325,51970.99779,13,1
174,92325.01776,1,0.173501577,64363.6405,13,0
175,97781.60739,1,0.640378549,55354.17185,13,1
176,94944.39489,1,0.706624606,49959.24606,13,1
177,95534.70036,1,0.05362776,78861.81685,13,1
178,100702.6598,0,0.189274448,48414.72254,13,0
179,83397.74529,1,0.848580442,24278.20571,13,1
180,74946.09106,1,0.842271293,33740.55724,13,0
181,85871.7675,1,0.463722397,65358.43155,13,1
182,84011.24738,1,0.952681388,37035.46349,13,0
183,88547.41531,0,0.555205047,47823.48647,13,1
184,93346.33914,0,0.460567823,65221.78396,13,0
185,86059.26047,1,0.914826498,33225.39119,13,0
186,104630.4961,0,0.72555205,39173.9993,13,1
187,91818.91301,0,0.078864353,83717.2956,13,1
188,88788.70493,0,0.567823344,53641.00918,13,0
189,84726.75594,1,0.359621451,51981.14562,13,1
190,97121.0001,1,0.583596215,58188.16026,13,1
191,89033.97338,1,0.482649842,46221.89415,13,1
192,75769.87883,1,0.665615142,30853.48421,13,1
193,104235.83,0,0.56466877,67465.31289,13,0
194,91012.18372,0,0.621451104,51302.1221,13,0
195,82716.71281,1,0.807570978,33295.40533,13,1
196,82537.49932,0,0.113564669,56994.5231,13,1
197,95607.19618,0,0.769716088,53420.7923,13,0
198,71506.00728,0,0.015772871,85504.41476,13,1
199,86012.75278,1,0.905362776,32496.31529,13,0
200,89918.28237,0,0.160883281,64750.60743,13,1
201,70793.91151,1,0.570977918,55273.20544,13,0
202,91125.97974,1,0.955835962,27787.21125,13,0
203,81182.40096,0,0.003154574,59392.39759,13,1
204,86810.4019,0,0.179810726,53088.74896,13,1
205,87345.3436,1,0.347003155,73141.43486,13,1
206,83634.10207,0,0.315457413,46994.40985,13,1
207,72297.27618,1,0.772870662,52204.14381,13,1
208,76081.94955,0,0.056782334,64683.02512,13,1
209,88714.08026,1,0.649842271,46872.41407,13,1
210,94315.83482,0,0.886435331,22814.58631,13,1
211,75243.00017,1,0.006309148,74880.75993,13,1
212,101523.8246,1,0.668769716,39230.6118,13,1
213,97194.59573,0,0.255520505,62176.13933,13,1
214,91816.30533,0,0.031545741,71606.75598,13,0
215,100112.4981,1,0.47318612,43888.75817,13,1
216,97204.69203,0,0.372239748,52971.89707,13,1
217,96871.44707,1,0.157728707,43564.59746,13,0
218,93995.03311,1,0.52681388,43309.36102,13,0
219,77016.19466,1,0.170347003,64711.11278,13,1
220,83430.61165,1,0.075709779,67939.64243,13,1
221,93670.28927,0,0.400630915,53688.92128,13,1
222,97532.89066,1,0.208201893,49402.52941,13,1
223,69917.86157,0,0.488958991,50689.89208,13,0
224,83537.03937,0,0.624605678,44103.38681,13,1
225,81734.68466,0,0.933753943,45645.57539,13,0
226,84896.42477,0,0.403785489,55748.67305,13,0
227,88107.96717,0,0.605678233,37417.34482,13,0
228,87258.60603,1,0.70977918,36615.90499,13,0
229,73959.85416,0,0.968454259,21459.89447,13,0
230,73339.4299,0,0.350157729,55270.23871,13,1
231,77324.01991,1,0.192429022,49238.47917,13,0
232,94775.63103,0,0.782334385,46839.64122,13,0
233,88695.03656,1,0.394321767,55069.77464,13,0
234,94621.5908,1,0.637223975,40898.33133,13,0
235,90920.38665,1,0.794952681,43633.89032,13,1
236,88585.19841,1,0.034700315,72868.13962,13,0
237,85048.99342,0,0.533123028,45526.91546,13,0
238,96138.31148,0,0.681388013,47628.71949,13,0
239,85732.87812,0,0.132492114,55786.95985,13,1
240,84677.25371,1,0.283911672,61923.83808,13,1
241,95105.78784,0,0.741324921,56297.01727,13,1
242,96320.12034,1,0.90851735,30837.99546,13,0
243,86970.3058,1,0.883280757,36820.61063,13,0
244,94547.52363,1,0.261829653,51265.717,13,1
245,91033.8533,0,0.356466877,53000.67104,13,1
246,55700.70249,0,0.466876972,45577.01128,13,0
247,81720.36446,1,0.27444795,48968.3456,13,0
248,87801.43179,1,0.940063091,32717.65431,13,1
249,103392.7875,0,0.29022082,61401.33151,13,0
250,117155.1483,0,0.141955836,70102.48738,13,1
251,86347.51321,1,0.804416404,36174.75804,13,0
252,86591.60479,1,0.410094637,60219.18145,13,1
253,86437.73717,0,0.088328076,91181.75596,13,1
254,93467.0813,1,0.67192429,39799.69977,13,1
255,100525.0541,0,0.646687697,57777.4988,13,1
256,74054.76927,1,0.577287066,37453.69823,13,0
257,101788.4764,0,0.687697161,49932.47127,13,1
258,75475.03289,1,0.457413249,42161.30041,13,1
259,80318.96878,0,0.454258675,52794.05222,13,0
260,88602.90591,0,0.429022082,54193.27079,13,0
261,91284.85306,0,0.413249211,44328.50571,13,0
262,84653.06086,0,1,30778.457,13,1
263,69722.75072,0,0.287066246,53972.57001,13,0
264,93365.73477,0,0.864353312,48486.10117,13,1
265,79387.30787,0,0.977917981,39924.42345,13,0
266,92038.08677,0,0.447949527,59106.6279,13,1
267,98235.30818,1,0.018927445,70221.95079,13,1
268,94990.06475,1,0.511041009,70939.2605,13,1
269,78374.49936,1,0.116719243,76778.85273,13,0
270,97830.39654,0,0.996845426,26084.10105,13,0
271,85484.05554,1,0.246056782,58964.58555,13,0
272,100364.9375,1,0.072555205,79518.03609,13,1
273,73144.75235,0,0.574132492,39515.30879,13,0
274,98480.82692,1,0.230283912,61555.52875,13,0
275,94454.00242,1,0.892744479,37809.49965,13,1
276,84024.64989,1,0.766561514,43204.70188,13,1
277,100860.2678,1,0.268138801,57144.99901,13,1
278,88748.06287,1,0.65615142,27023.93988,13,1
279,83730.4958,0,0.09148265,66572.82829,13,1
280,89617.28641,1,0.876971609,28075.45371,13,1
281,86363.11135,0,0.921135647,28792.67474,13,0
282,84910.81377,1,0.731861199,50980.79295,13,0
283,74109.51692,1,0.965299685,28406.06003,13,1
284,111580.5835,0,0.299684543,54322.29158,13,0
285,70056.2327,1,0.305993691,63905.36886,13,0
286,83859.93214,0,0.867507886,38726.85358,13,1
287,83655.68574,0,0.615141956,38647.11881,13,0
288,69252.10088,0,0.444794953,47410.57884,13,0
289,74903.21708,1,0.107255521,52739.23963,13,0
290,86432.53375,1,0.186119874,66968.17937,13,1
291,78016.77021,1,0.652996845,49636.62973,13,1
292,80701.10649,1,0.066246057,75389.0515,13,0
293,90475.30149,0,0.100946372,68234.4672,13,1
294,79457.76575,0,0.41955836,44250.70928,13,0
295,90638.97356,0,0.047318612,74854.58572,13,1
296,88366.12078,1,0.757097792,44593.84807,13,1
297,88968.60414,1,0.558359621,26597.11235,13,0
298,94128.79709,0,0.012618297,78414.08078,13,1
299,85875.01678,0,0.110410095,62309.94338,13,0
300,91336.46781,0,0.233438486,70846.98563,13,1
301,102786.9166,1,0.536277603,55161.53851,13,1
302,89652.84357,1,0.271293375,64445.25386,13,0
303,87211.72889,1,0.779179811,19903.58812,13,1
304,99696.16803,0,0.309148265,49917.15267,13,1
305,78398.84563,1,0.785488959,26732.72802,13,1
306,93139.70303,0,0.936908517,40271.17069,13,1
307,83860.77921,1,0.552050473,63110.04147,13,1
308,85293.06436,1,0.050473186,81078.49041,13,1
309,93754.27997,1,0.561514196,36007.80446,13,0
310,84284.01007,1,0.738170347,43002.3292,13,1
311,101603.4901,1,0.14511041,51869.83678,13,1
312,75324.29831,1,0.176656151,55389.50962,13,0
313,95632.8442,1,0.258675079,66645.57004,13,0
314,97160.24986,1,0.690851735,45212.54389,13,1
315,86542.45122,1,0.586750789,56524.73823,13,1
316,89091.27713,1,0.217665615,53447.92893,13,0
317,86801.00317,0,0.96214511,35987.67086,13,0
1,92728.64898,0,0.881818182,20473.4845,14,1
2,71768.37356,1,0.8,22441.95805,14,0
3,83855.32714,0,0.981818182,33150.54085,14,0
4,90684.42795,0,0.281818182,56101.42942,14,1
5,90606.09733,1,0.354545455,57052.47741,14,1
6,89720.41911,1,0.090909091,80740.26611,14,1
7,85561.78721,0,0.318181818,48698.35958,14,0
8,76588.43221,1,0.954545455,36681.59393,14,0
9,77449.89817,1,0.145454545,66228.49656,14,1
10,100542.7234,0,0.436363636,48249.5111,14,1
11,91211.27614,0,0.854545455,45526.15628,14,1
12,88038.43313,1,0.127272727,71662.49624,14,1
13,93812.49415,0,0.327272727,67186.18883,14,1
14,75143.00949,1,0.645454545,27272.41388,14,1
15,90923.65873,0,0.363636364,76207.7133,14,1
16,90285.17277,0,0.118181818,65601.21519,14,1
17,74116.08533,1,0.709090909,56128.11787,14,1
18,85734.95352,0,0.554545455,42604.39835,14,0
19,93007.60196,0,0.818181818,48676.72974,14,0
20,97319.59551,0,0.918181818,41001.04015,14,0
21,91375.47846,1,0.927272727,39977.48245,14,1
22,100919.7715,0,0.590909091,49915.57102,14,0
23,88102.62264,0,0.272727273,59978.07323,14,1
24,94057.13154,1,0.745454545,34468.95236,14,1
25,89902.88684,1,0.945454545,46611.57638,14,1
26,67831.94436,0,0.790909091,31753.60984,14,1
27,93737.40975,1,0.609090909,45094.05488,14,0
28,90218.56306,0,0.181818182,46091.35237,14,0
29,95020.83527,0,0.627272727,47665.23309,14,1
30,92005.44447,0,0.227272727,60173.83801,14,1
31,88443.20341,1,0.527272727,59539.21599,14,1
32,80157.21154,0,0.209090909,49145.12468,14,0
33,85978.47676,1,0.654545455,39410.0896,14,0
34,82431.74227,0,0.409090909,52219.87125,14,1
35,87944.08204,0,0.872727273,41649.6756,14,1
36,90595.05592,0,0.618181818,53050.66075,14,1
37,77983.47167,0,0.490909091,42056.19348,14,1
38,78049.98478,0,0.481818182,60105.4144,14,0
39,98990.46509,1,0.636363636,53360.27911,14,0
40,66178.30331,1,0.736363636,39551.26382,14,0
41,92735.82198,0,0.472727273,46230.00787,14,1
42,84729.47237,0,0.045454545,76706.41352,14,1
43,79812.15159,1,0.518181818,48215.33281,14,1
44,93305.26948,1,0.663636364,40221.91453,14,0
45,87138.29995,0,0.890909091,32256.24323,14,1
46,86827.43794,1,0.763636364,34532.27583,14,1
47,95682.16974,0,0.972727273,30974.2276,14,1
48,97334.18891,1,0.309090909,56201.54149,14,0
49,98493.60191,0,0.390909091,42201.469,14,0
50,77465.21146,0,0.372727273,55316.08673,14,0
51,89943.56853,0,0.336363636,50526.41602,14,1
52,74479.7237,1,0.136363636,53884.77677,14,1
53,90744.44683,0,0.009090909,80582.90101,14,1
54,92068.852,1,0.109090909,62401.13234,14,0
55,86161.76562,1,0.381818182,46708.54356,14,0
56,87764.63521,1,0.027272727,70695.17459,14,1
57,85840.51795,1,0.036363636,91749.85297,14,1
58,95200.25973,0,0.772727273,28188.69745,14,1
59,74701.77644,1,1,32547.65178,14,0
60,83558.51207,0,0.581818182,33948.12433,14,0
61,85633.60773,0,0.1,85389.3769,14,1
62,94902.55907,0,0.263636364,58735.45362,14,1
63,86372.58218,1,0.290909091,58256.76024,14,1
64,86795.54022,0,0.172727273,55671.40297,14,0
65,88715.30459,1,0.018181818,80144.45134,14,0
66,84019.9637,1,0.672727273,49403.60165,14,0
67,78347.56156,0,0.909090909,22109.12835,14,1
68,90717.14521,1,0.509090909,33584.16534,14,0
69,91350.32077,0,0.572727273,49530.38857,14,1
70,77951.64711,1,0.236363636,42277.62608,14,1
71,74032.2665,1,0.963636364,27009.83214,14,0
72,80421.90565,1,0.563636364,36392.40129,14,1
73,103933.2803,0,0.190909091,59771.59531,14,1
74,84586.7513,1,0.681818182,47794.10341,14,1
75,78493.19922,0,0.054545455,72114.24678,14,1
76,78962.95672,1,0.4,43742.63888,14,1
77,76987.80432,0,0.845454545,29701.62896,14,1
78,65612.06066,0,0.245454545,52870.82485,14,0
79,100961.1974,1,0.836363636,34038.51646,14,1
80,80278.6126,0,0.218181818,43057.52088,14,1
81,86128.76035,1,0.690909091,32349.74546,14,0
82,91633.06807,0,0.081818182,60837.50148,14,1
83,76920.30106,0,0.163636364,51296.31752,14,0
84,97083.10921,1,0.063636364,87147.02771,14,1
85,93409.83817,1,0.072727273,79511.56146,14,0
86,79181.56729,1,0.463636364,66494.67549,14,1
87,95251.31464,1,0.427272727,56406.86874,14,1
88,93000.47608,0,0.827272727,31937.26124,14,1
89,91150.10229,1,0.154545455,58197.7006,14,1
