treat,age,education,black,hispanic,married,nodegree,re74,re75,re78
0,22,3,0,1,0,1,16920.23046875,12696.9697265625,15186.599609375
0,45,6,0,0,1,1,25862.3203125,25243.55078125,25564.669921875
0,39,12,0,1,1,0,25862.3203125,25243.55078125,25564.669921875
0,26,13,0,1,1,0,15783.849609375,16567.650390625,18026.7890625
0,44,12,0,1,1,0,11802.6201171875,10034.759765625,8038.8330078125
0,39,12,0,0,1,0,14237.990234375,11185.9404296875,16686.490234375
0,45,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
0,19,13,0,0,0,0,4106.623046875,7676.9028320313,2583.0659179688
0,40,8,0,0,1,1,25862.3203125,25243.55078125,25564.669921875
0,31,12,1,0,1,0,20889.69921875,20660.3203125,25564.669921875
0,22,14,0,1,1,0,14198.8095703125,23224.060546875,0
0,23,12,0,0,1,0,1054.0860595703,0,1635.8430175781
0,53,12,0,0,1,0,24396.7890625,24507.73046875,15306.2900390625
0,36,12,0,0,1,0,16990.759765625,13504.400390625,25564.669921875
0,16,9,0,0,0,1,199.845199585,3197.5161132813,5603.5390625
0,20,12,0,0,1,0,10803.400390625,12039.919921875,14135.9296875
0,33,16,0,0,0,0,0,0,0
0,24,12,0,0,1,0,12705.849609375,10383.8701171875,8034.3989257813
0,38,11,0,0,1,1,25862.3203125,25243.55078125,25564.669921875
0,16,9,0,0,0,1,0,0,7118.208984375
0,23,12,0,0,1,0,18955.91015625,18100.16015625,8297.4345703125
0,54,12,0,0,1,0,12942.919921875,13579.599609375,13064.580078125
0,49,8,0,0,1,1,15525.23046875,20923.5,25564.669921875
0,20,12,0,1,1,0,6563.5439453125,5623.4028320313,10868.6796875
0,54,2,0,1,1,1,12968.3896484375,13345.0595703125,3924.8420410156
0,45,3,0,1,1,1,25862.3203125,24735.099609375,19602.0390625
0,17,10,0,1,0,1,344.8309936523,2116.1608886719,5902.0400390625
0,39,5,0,1,1,1,14018.5498046875,17967.6796875,15196.9404296875
0,25,12,0,0,1,0,2721.4221191406,1754.5159912109,1037.3640136719
0,47,12,0,0,1,0,25862.3203125,18837.76953125,16874.16015625
0,41,12,0,1,1,0,12746.990234375,14157.8701171875,9803.23828125
0,28,16,0,0,1,0,564.2687988281,0,0
0,30,17,0,1,1,0,2027.8409423828,0,0
0,39,10,0,0,1,1,25862.3203125,25243.55078125,25564.669921875
0,16,9,0,0,0,1,0,0,911.7573242188
0,47,14,0,0,1,0,0,0,0
0,24,12,0,0,0,0,4610.1547851563,7483.5478515625,18530.689453125
0,47,12,0,1,1,0,19396.740234375,17724.189453125,13580.3095703125
0,34,13,0,0,1,0,15997.41015625,17842.349609375,21725.5390625
0,44,11,0,0,1,1,5174.423828125,2866.3059082031,13468
0,22,14,0,0,0,0,0,0,7268.9370117188
0,45,17,0,0,1,0,7055.3198242188,5809.5971679688,7081.2661132813
0,20,11,0,1,0,1,2868.3669433594,2968.3549804688,7403.41015625
0,23,12,0,0,1,0,15762.2998046875,17459.23046875,25377
0,45,7,0,0,1,1,25409.73046875,25243.55078125,25564.669921875
0,16,9,0,1,0,1,0,0,5217.8530273438
0,43,12,0,0,1,0,16122.8095703125,18914.759765625,19733.560546875
0,50,10,0,0,1,1,17633.400390625,18773.3203125,15516.1298828125
0,30,12,0,0,1,0,12227.7802734375,25243.55078125,25564.669921875
0,41,14,0,0,1,0,15958.23046875,14870.419921875,15352.099609375
0,28,12,0,1,1,0,15041.2900390625,13431,22097.919921875
0,30,12,0,0,1,0,14169.419921875,18467.1796875,25564.669921875
0,52,12,0,0,0,0,8213.24609375,13268.080078125,25564.669921875
0,27,11,0,0,0,1,10460.5302734375,10852.9404296875,11153.8798828125
0,30,15,0,0,1,0,9408.3994140625,2576.2739257813,25564.669921875
0,35,12,0,0,1,0,16320.6904296875,14662.740234375,2696.8510742188
0,26,13,0,0,1,0,17515.849609375,20871.580078125,23974.640625
0,46,14,0,1,1,0,25862.3203125,25243.55078125,25564.669921875
0,55,12,0,0,1,0,0,0,0
0,22,13,0,0,1,0,7037.6860351563,9393.8232421875,8334.3779296875
0,39,5,0,1,1,1,11661.5595703125,8820.9189453125,12024.259765625
0,52,8,0,0,1,1,25862.3203125,22665.48046875,22556.01953125
0,39,17,0,0,1,0,0,0,0
0,29,12,0,0,1,0,14641.599609375,162.9194030762,9473.705078125
0,26,18,0,0,0,0,3356.2241210938,0,0
0,21,16,0,0,0,0,4882.4931640625,0,20552.220703125
0,50,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
0,47,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
0,16,9,0,0,0,1,2210.0529785156,1095.6770019531,11320.8603515625
0,31,12,0,0,0,0,21634.220703125,25243.55078125,17732.720703125
0,28,18,0,0,1,0,21669.490234375,25243.55078125,25564.669921875
0,28,12,0,0,1,0,3305.2829589844,4223.37109375,6998.5131835938
0,51,12,0,0,1,0,0,0,0
0,23,12,0,0,1,0,14010.7197265625,23130.970703125,25564.669921875
0,23,9,0,0,1,1,23003.75,25243.55078125,25564.669921875
0,49,8,0,0,1,1,0,0,0
0,34,12,0,0,1,0,0,0,0
0,37,11,0,0,1,1,17991.94921875,21594.869140625,25564.669921875
0,24,10,0,1,1,1,21724.349609375,25243.55078125,22623.990234375
0,17,9,0,1,0,1,0,2626.4030761719,13587.7001953125
0,22,13,0,0,0,0,11502.8603515625,12999.5302734375,0
0,26,18,0,0,1,0,13548.330078125,19668.48046875,25564.669921875
0,26,11,0,0,1,1,0,0,0
0,32,12,0,0,1,0,6710.4887695313,21072.099609375,25564.669921875
0,26,8,0,0,1,1,13293.6298828125,21388.98046875,9166.337890625
0,19,12,0,0,0,0,2460.8391113281,4647.6767578125,3131.3029785156
0,40,12,0,0,0,0,25862.3203125,25243.55078125,25560.240234375
0,19,12,0,0,0,0,2586.2319335938,5693.2260742188,17679.51953125
0,19,13,0,0,0,0,2609.7429199219,5059.4521484375,14357.58984375
0,28,18,0,0,0,0,14016.58984375,467.2742004395,14490.58984375
0,31,15,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
0,53,15,0,0,1,0,0,0,0
0,25,12,0,0,1,0,15331.259765625,16068.150390625,12903.509765625
0,23,14,0,0,1,0,527.0427856445,17008.060546875,6256.6938476563
0,24,12,0,0,1,0,25862.3203125,25243.55078125,4861.7202148438
0,41,12,0,0,1,0,21356.009765625,23306.419921875,25564.669921875
0,29,14,0,0,1,0,24281.189453125,23082.630859375,25564.669921875
0,24,16,0,0,1,0,248.8269042969,0,16126.4296875
0,19,10,0,0,1,1,8031.03515625,13334.3203125,25564.669921875
0,28,12,0,0,1,0,23816.849609375,25243.55078125,25564.669921875
0,37,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
0,41,12,0,1,1,0,8850.0078125,13307.4697265625,13937.919921875
0,17,11,0,1,0,1,0,538.8870849609,7969.37890625
0,27,8,0,1,0,1,5239.0791015625,9306.0966796875,7928.0029296875
0,34,12,0,1,1,0,16826.1796875,17600.66015625,0
0,53,13,0,0,1,0,0,0,0
0,38,12,0,0,1,0,8818.66015625,1281.8709716797,6097.1000976563
0,54,12,0,0,1,0,18248.609375,15341.26953125,15315.16015625
0,53,18,0,1,1,0,0,0,765.4624023438
0,31,12,0,0,1,0,25838.810546875,25243.55078125,25564.669921875
0,48,14,0,0,1,0,7819.4340820313,4644.0971679688,16856.4296875
0,51,16,0,0,1,0,13483.669921875,0,25564.669921875
0,29,12,0,0,1,0,14261.5,15038.7099609375,21827.5
0,34,10,0,0,1,1,25862.3203125,25243.55078125,25564.669921875
0,29,13,0,0,1,0,17766.630859375,25243.55078125,25564.669921875
0,46,17,0,0,1,0,2927.1450195313,0,7388.6328125
0,53,10,1,0,1,1,3085.8449707031,3133.0649414063,0
0,29,12,0,0,1,0,12713.6796875,15543.580078125,20773.880859375
0,49,0,1,0,0,1,13170.1904296875,11662.16015625,7629.501953125
0,55,10,1,0,1,1,15597.7197265625,14465.8095703125,12946.3603515625
0,34,12,0,0,1,0,4124.2568359375,6210.62890625,6499.041015625
0,30,12,0,0,0,0,8728.5341796875,8117.3232421875,10787.400390625
0,32,12,0,0,1,0,19528.009765625,19040.080078125,23617.029296875
0,28,17,0,0,1,0,21073.869140625,17530.83984375,20017.279296875
0,21,12,0,0,0,0,17633.400390625,20098.16015625,9491.4384765625
0,25,12,0,0,0,0,11640,14430,21057.599609375
0,49,12,1,0,1,0,2260.9938964844,2300.5649414063,1910.6999511719
0,19,13,1,0,0,0,1730.0329589844,1389.2900390625,4337.126953125
0,21,12,0,0,0,0,7004.37890625,8958.7744140625,19454.26953125
0,25,12,0,0,1,0,9966.7900390625,12199.259765625,0
0,55,12,0,0,1,0,15419.4296875,14895.48046875,12915.330078125
0,25,12,0,0,1,0,17801.900390625,19011.439453125,17871.630859375
0,31,7,0,0,1,1,7903.6821289063,21584.130859375,17432.740234375
0,32,12,0,0,1,0,0,0,0
0,23,16,0,0,1,0,7707.755859375,9497.6611328125,25564.669921875
0,30,16,0,0,1,0,16451.9609375,17427,6513.8188476563
0,36,9,0,0,0,1,2353.0791015625,7123.6938476563,13236
0,19,10,0,0,0,1,10883.73046875,12039.919921875,15324.01953125
0,19,9,0,0,0,1,5760.244140625,4033.5969238281,12013.919921875
0,18,9,0,0,0,1,3038.8229980469,4567.1127929688,1870.8020019531
0,27,8,0,0,1,1,14187.0498046875,12125.849609375,13104.48046875
0,47,12,0,0,1,0,25862.3203125,22427.369140625,25564.669921875
0,18,12,0,0,0,0,3526.6799316406,2823.3391113281,8259.013671875
0,55,6,1,0,1,1,0,11030.1796875,195.0599060059
0,39,5,1,0,1,1,13127.08984375,14899.0595703125,14589.58984375
0,21,12,1,0,0,0,19369.310546875,19903.01953125,15836.7998046875
0,24,17,0,0,1,0,1408.7130126953,16873.7890625,20456.169921875
0,23,12,0,0,1,0,4529.8251953125,87.7258071899,14857.0595703125
0,25,12,0,0,1,0,18087.94921875,14587.5498046875,15922.5
0,39,12,0,0,1,0,12239.5400390625,25243.55078125,25564.669921875
0,27,12,0,0,1,0,6782.9819335938,6916.0161132813,14400.4501953125
0,24,13,0,0,1,0,1988.6560058594,413.5645141602,939.8341064453
0,39,9,0,0,1,1,25862.3203125,25243.55078125,25564.669921875
0,37,12,0,0,1,0,25862.3203125,17632.890625,24542.080078125
0,34,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
0,34,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
0,24,12,0,0,1,0,3636.3989257813,1376.7580566406,0
0,21,12,0,0,1,0,25862.3203125,24967.83984375,25564.669921875
0,34,12,0,0,1,0,25862.3203125,25243.55078125,25238.08984375
0,33,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
0,43,5,0,0,1,1,0,0,0
0,20,13,0,0,0,0,1657.5400390625,0,913.2349853516
0,22,12,0,0,1,0,12539.3095703125,12245.8095703125,7738.8540039063
0,40,12,0,0,1,0,0,0,0
0,21,11,0,0,1,1,10431.1396484375,5743.3549804688,14908.7802734375
0,47,15,0,0,1,0,25862.3203125,25243.55078125,23526.880859375
0,19,12,0,0,0,0,10121.5703125,14071.9404296875,10298.2802734375
0,53,8,0,0,1,1,12002.4697265625,4329,15425.990234375
0,39,10,0,0,0,1,2980.044921875,0,2030.3959960938
0,32,8,0,0,1,1,25862.3203125,21231.439453125,25564.669921875
0,50,6,1,0,1,1,11698.7802734375,7959.7739257813,10004.2099609375
0,37,9,0,0,1,1,13926.4697265625,15468.3896484375,14054.66015625
0,25,14,0,0,1,0,22541.359375,21743.470703125,18523.30078125
0,36,18,0,0,1,0,0,0,0
0,42,17,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
0,18,11,0,0,0,1,969.837097168,0,2145.6589355469
0,53,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
0,32,17,0,0,0,0,9623.9189453125,25243.55078125,25564.669921875
0,31,12,0,0,1,0,21152.240234375,20676.439453125,20389.669921875
0,41,9,0,0,1,1,5025.5190429688,0,0
0,49,11,0,0,1,1,21410.869140625,22327.109375,20008.419921875
0,34,12,0,0,1,0,1298.9940185547,2866.3059082031,0
0,25,16,0,0,0,0,14725.849609375,25243.55078125,25564.669921875
0,43,8,0,1,1,1,10258.7197265625,11622.76953125,10562.7900390625
0,41,12,0,0,1,0,0,6420.0971679688,3181.544921875
0,35,12,0,0,1,0,9404.4814453125,8593.5478515625,10428.3203125
0,25,12,0,0,1,0,12398.240234375,10151.1298828125,13417.759765625
0,25,16,0,0,1,0,60.7372703552,0,0
0,21,14,0,0,1,0,4684.6069335938,7812.9677734375,8117.1518554688
0,55,12,0,0,1,0,25374.4609375,25243.55078125,25564.669921875
0,29,16,0,0,1,0,6097.2377929688,7827.2900390625,10664.75
0,55,9,0,0,1,1,11520.490234375,11655,12324.240234375
0,37,12,0,0,1,0,13769.73046875,13513.349609375,6017.3032226563
0,16,10,0,0,0,1,0,3099.0480957031,8968.3232421875
0,50,12,0,0,1,0,16446.08984375,14866.83984375,13634.98046875
0,46,9,0,0,1,1,25862.3203125,25243.55078125,25564.669921875
0,29,16,0,0,1,0,25862.3203125,18114.48046875,24160.830078125
0,26,12,0,0,0,0,2768.4440917969,3731.0319824219,0
0,34,17,0,0,1,0,20995.5,23005.650390625,23993.849609375
0,20,12,0,0,1,0,9996.1787109375,6115.7421875,13230.08984375
0,39,7,0,0,0,1,7786.1259765625,1844.0319824219,9206.2373046875
0,29,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
0,18,10,0,1,0,1,993.3483276367,2189.5649414063,0
0,49,10,0,0,1,1,21401.0703125,20162.609375,25090.3203125
0,29,14,0,0,1,0,25723.2109375,25243.55078125,25564.669921875
0,28,12,0,0,1,0,14682.75,15323.3701171875,18805.55078125
0,32,18,0,0,0,0,25666.400390625,25243.55078125,25564.669921875
0,31,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
0,54,12,0,0,1,0,10940.5498046875,10274.66015625,9899.2900390625
0,43,17,0,0,0,0,0,8235.484375,886.635925293
0,35,17,0,0,0,0,7641.1411132813,6310.8872070313,0
0,31,12,0,0,1,0,0,463.6935119629,441.8402099609
0,42,12,0,0,1,0,12813.599609375,12999.5302734375,10228.8203125
0,48,8,0,0,1,1,5554.5209960938,0,10233.259765625
0,21,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
0,38,14,0,0,1,0,25721.25,25243.55078125,25564.669921875
0,25,12,0,0,1,0,18789.369140625,20651.369140625,0
0,26,7,0,0,1,1,14475.0595703125,1237.1130371094,22756.990234375
0,27,16,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
0,34,13,0,0,1,0,20560.55078125,13506.1904296875,11821.8095703125
0,40,16,1,0,1,0,0,0,0
0,38,12,0,0,0,0,19034.279296875,7254.3872070313,17740.109375
0,18,12,0,0,0,0,2427.5319824219,2626.4030761719,1102.3840332031
0,54,12,0,0,1,0,19919.869140625,19374.869140625,20312.830078125
0,19,12,0,0,0,0,2676.3579101563,3022.0649414063,7973.8129882813
0,17,11,0,0,0,1,0,0,2609.6650390625
0,37,10,0,0,1,1,3344.4680175781,3772.2099609375,0
0,26,13,0,0,1,0,20854.439453125,18664.109375,25564.669921875
0,18,12,0,0,0,0,1293.1159667969,5012.9028320313,21693.029296875
0,53,11,0,0,1,1,25862.3203125,23639.419921875,25564.669921875
0,43,18,0,0,1,0,12870.419921875,10401.76953125,0
0,55,12,0,0,1,0,21883.05078125,17178.150390625,17236.19921875
0,31,12,1,0,1,0,25862.3203125,25243.55078125,25564.669921875
0,55,12,0,0,1,0,14359.4697265625,14163.240234375,14138.8896484375
0,49,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
0,20,12,0,0,0,0,4267.283203125,4370.1767578125,7282.2368164063
0,36,18,0,0,1,0,3273.9350585938,1269.3389892578,18227.759765625
0,37,16,0,0,0,0,25862.3203125,25243.55078125,25564.669921875
0,23,14,0,0,0,0,2886,8602.5,13512.330078125
0,26,12,0,0,0,0,11790.8701171875,12007.6904296875,12950.7998046875
0,55,16,0,0,0,0,21060.16015625,25243.55078125,23922.919921875
0,53,18,0,0,0,0,25862.3203125,25243.55078125,25564.669921875
0,26,18,0,0,0,0,17964.51953125,25243.55078125,25564.669921875
0,26,15,0,0,0,0,17094.599609375,8969.515625,17806.609375
0,32,12,0,0,0,0,11810.4599609375,608.7097167969,10669.1904296875
0,21,12,0,0,1,0,10979.73046875,18594.2890625,25564.669921875
0,30,18,0,0,0,0,25862.3203125,25243.55078125,25564.669921875
0,45,10,0,0,1,1,25862.3203125,25243.55078125,21594.01953125
0,55,9,1,0,1,1,25862.3203125,24727.939453125,25387.33984375
0,31,12,1,0,1,0,0,1172.6610107422,6636.4702148438
0,27,12,1,0,1,0,25862.3203125,21840.150390625,25564.669921875
0,19,12,1,0,0,0,0,4821.3388671875,16523.939453125
0,25,12,1,0,1,0,18950.029296875,18284.560546875,21431.470703125
0,47,10,1,0,0,1,21918.3203125,4323.62890625,19438.01953125
0,28,14,1,0,0,0,18070.3203125,16342.0595703125,799.4500732422
0,34,12,0,0,1,0,19827.779296875,10283.6103515625,21761
0,25,13,0,0,1,0,18593.439453125,6210.62890625,22431.890625
0,32,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
0,49,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
0,26,16,0,0,1,0,0,0,0
0,32,15,0,0,1,0,25862.3203125,23150.66015625,23940.650390625
0,25,13,0,0,1,0,12866.509765625,10971.099609375,16971.689453125
0,22,12,0,0,0,0,7104.30078125,7155.9189453125,11171.6103515625
0,21,12,0,0,1,0,12846.91015625,13456.0595703125,19631.599609375
0,33,12,0,0,0,0,19490.7890625,19022.1796875,18931.16015625
0,47,11,0,0,0,1,6022.7861328125,0,0
0,40,12,0,0,1,0,25862.3203125,25243.55078125,0
0,52,12,0,0,1,0,23295.6796875,23657.3203125,22591.48046875
0,39,13,0,0,0,0,0,0,0
0,26,12,0,0,1,0,17386.529296875,0,9309.6767578125
0,45,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
0,19,12,0,0,0,0,3896.9819335938,2198.5161132813,8055.087890625
0,47,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
0,24,13,0,0,0,0,10223.4501953125,17079.6796875,12145.4296875
0,47,12,0,0,1,0,0,0,0
0,35,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
0,22,12,0,0,1,0,20556.630859375,25243.55078125,25564.669921875
0,28,18,1,0,1,0,25862.3203125,21383.609375,25564.669921875
0,46,11,0,0,1,1,19937.5,18533.419921875,14558.5595703125
0,17,11,0,0,0,1,1712.3990478516,4649.4677734375,5597.6279296875
0,30,16,0,0,1,0,5799.4301757813,13140.9697265625,5974.44921875
0,18,11,0,0,0,1,0,0,4142.0678710938
0,51,12,0,0,1,0,5558.4399414063,2889.5810546875,2389.4838867188
0,20,14,0,0,0,0,2870.3259277344,5385.2900390625,4638.583984375
0,41,7,0,0,1,1,22729.44921875,22346.810546875,25564.669921875
0,37,6,0,0,1,1,24794.51953125,25243.55078125,25564.669921875
0,33,15,0,1,1,0,19892.439453125,20624.51953125,23119.029296875
0,27,12,0,0,1,0,20425.359375,22400.51953125,16283.0703125
0,38,12,0,0,1,0,14247.7900390625,14933.080078125,21335.419921875
0,34,12,0,0,1,0,25060.98046875,22284.150390625,22793.9296875
0,48,12,0,0,1,0,25862.3203125,21693.33984375,25564.669921875
0,43,8,0,0,0,1,25862.3203125,13586.759765625,217.2257995605
0,25,13,0,0,0,0,10405.669921875,2397.2419433594,25564.669921875
0,44,16,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
0,18,12,0,0,0,0,1534.1059570313,5866.8872070313,16829.830078125
0,49,12,0,0,1,0,21877.169921875,19824.240234375,19275.470703125
0,26,17,0,0,1,0,19175.33984375,19937.029296875,25564.669921875
0,39,10,0,0,1,1,14478.98046875,11620.98046875,5930.1171875
0,54,10,0,0,0,1,0,0,0
0,35,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
0,33,16,0,0,0,0,20544.869140625,19543.16015625,18474.5390625
0,29,17,0,0,1,0,25862.3203125,25173.73046875,23983.5
0,29,16,0,0,1,0,25529.25,25243.55078125,1703.8189697266
0,55,7,0,0,0,1,0,0,0
0,52,14,0,0,0,0,1547.8210449219,558.5806274414,0
0,40,8,0,0,0,1,0,0,1331.4320068359
0,22,16,0,0,0,0,0,2991.62890625,12105.5400390625
0,23,14,0,0,0,0,7793.962890625,7965.1450195313,11792.259765625
0,46,18,0,0,1,0,0,0,0
0,19,9,0,0,1,1,5824.8999023438,10050.8701171875,1340.2979736328
0,29,12,0,0,1,0,25862.3203125,24815.66015625,25564.669921875
0,53,11,0,0,0,1,25862.3203125,25243.55078125,0
0,49,12,0,0,1,0,22372.869140625,25243.55078125,14656.08984375
0,31,12,0,0,1,0,25039.4296875,23540.94921875,23708.650390625
0,23,12,0,0,1,0,22398.33984375,24736.890625,0
0,34,12,0,0,1,0,24338.009765625,25180.890625,25564.669921875
0,36,10,0,0,1,1,8947.970703125,9877.2099609375,3930.7529296875
0,28,16,0,0,1,0,24198.900390625,24797.759765625,25564.669921875
0,53,12,0,0,1,0,0,0,0
0,28,12,0,0,1,0,20450.830078125,20957.51953125,24131.26953125
0,24,12,0,0,1,0,18389.6796875,19442.900390625,23430.830078125
0,21,13,0,0,0,0,10517.33984375,5297.5649414063,0
0,20,13,0,0,0,0,0,0,5095.201171875
0,45,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
0,46,8,0,0,1,1,18240.76953125,18230.849609375,20188.69921875
0,52,16,0,0,0,0,12713.6796875,12424.83984375,10326.349609375
0,44,12,0,0,0,0,14288.9296875,13962.73046875,12661.16015625
0,41,15,0,0,1,0,21497.080078125,25243.55078125,25564.669921875
0,24,13,0,0,1,0,20090.3203125,13644.0498046875,25564.669921875
0,29,12,0,0,1,0,23509.240234375,25243.55078125,25564.669921875
0,24,12,0,0,1,0,20123.630859375,5836.4521484375,19384.8203125
0,25,17,1,0,1,0,16246.240234375,10414.3095703125,7647.2348632813
0,32,13,0,0,1,0,0,0,0
0,28,13,0,0,1,0,21753.740234375,22772.900390625,21401.91015625
0,40,12,0,0,1,0,18389.6796875,4688.8549804688,21857.05078125
0,25,16,0,0,1,0,16741.9296875,19727.560546875,20606.900390625
0,54,16,0,0,1,0,11069.8603515625,10741.9404296875,0
0,55,12,0,0,1,0,25860.359375,21802.55078125,25564.669921875
0,35,12,0,0,1,0,22625.609375,16318.7900390625,22081.669921875
0,35,15,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
0,32,12,0,0,1,0,17989.990234375,22772.900390625,25564.669921875
0,31,13,0,0,1,0,8957.767578125,3131.2739257813,16231.349609375
0,39,10,0,0,1,1,1155.9670410156,830.7097167969,0
0,34,16,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
0,52,9,0,0,1,1,4388.7578125,0,5825.1982421875
0,33,16,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
0,49,14,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
0,18,11,0,0,0,1,0,0,4072.6140136719
0,29,13,0,0,1,0,22388.5390625,6491.7099609375,20212.33984375
0,55,12,0,0,1,0,0,0,0
0,26,16,0,0,0,0,2840.9370117188,0,13544.83984375
0,46,12,0,0,1,0,22380.69921875,20753.419921875,16993.859375
0,27,13,0,0,0,0,0,0,0
0,42,12,0,0,1,0,21800.759765625,0,0
0,19,12,0,0,0,0,0,490.5484008789,9996.8203125
0,32,16,0,0,1,0,22760.80078125,21063.150390625,23043.669921875
0,30,9,0,0,1,1,25862.3203125,25243.55078125,25564.669921875
0,40,13,0,0,1,0,25027.669921875,16148.7099609375,21004.41015625
0,33,16,0,0,1,0,14126.3095703125,25243.55078125,25564.669921875
0,40,12,0,0,1,0,25862.3203125,20361.33984375,24757.830078125
0,20,12,0,0,0,0,12752.8701171875,19944.189453125,25564.669921875
0,52,11,0,0,0,1,12392.3603515625,10543.2099609375,10484.4697265625
0,50,12,0,0,1,0,0,0,0
0,19,10,0,0,0,1,1996.4930419922,7583.8061523438,11230.7197265625
0,28,12,0,0,1,0,0,0,0
0,46,16,0,0,1,0,0,0,0
0,45,12,0,0,1,0,25595.859375,25243.55078125,22584.099609375
0,23,12,0,0,0,0,14565.1904296875,14576.8095703125,13924.6201171875
0,55,8,0,0,1,1,19582.869140625,21320.94921875,25564.669921875
0,30,12,0,0,1,0,14283.0498046875,16592.7109375,18311.990234375
0,54,12,0,0,1,0,17431.599609375,4588.5971679688,10246.5595703125
0,18,13,0,0,0,0,1447.8979492188,3684.4838867188,9291.9453125
0,45,12,0,0,1,0,25862.3203125,25243.55078125,23643.630859375
0,17,9,0,0,0,1,0,581.8547973633,5990.7041015625
0,54,10,0,0,1,1,10041.240234375,14231.26953125,9314.111328125
0,21,12,0,0,0,0,7966.37890625,10690.01953125,0
0,26,17,0,0,1,0,16998.599609375,20755.2109375,19027.2109375
0,36,13,0,0,0,0,25862.3203125,25243.55078125,25564.669921875
0,22,8,0,0,1,1,15915.1201171875,14438.9501953125,14393.0595703125
0,27,12,0,0,1,0,25862.3203125,25243.55078125,23990.890625
0,30,12,0,0,1,0,21600.919921875,4629.7739257813,22773.240234375
0,34,18,0,0,1,0,25411.689453125,24742.259765625,23377.630859375
0,37,12,0,0,1,0,25631.130859375,25243.55078125,25564.669921875
0,54,14,0,0,1,0,21943.7890625,17813.7109375,16993.859375
0,30,12,0,0,1,0,8031.03515625,9042.9189453125,18824.759765625
0,43,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
0,48,9,0,0,1,1,25862.3203125,13146.33984375,25564.669921875
0,52,8,0,0,1,1,15184.3203125,15027.9697265625,15226.490234375
0,24,14,0,0,0,0,18074.240234375,19722.189453125,21196.509765625
0,32,17,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
0,17,10,0,0,0,1,0,1500.2900390625,13908.3603515625
0,36,12,0,0,1,0,22954.76953125,18221.900390625,0
0,52,8,0,0,1,1,12825.3603515625,17566.650390625,18338.58984375
0,26,12,0,0,0,0,17705.890625,16132.599609375,21333.939453125
0,44,10,0,0,1,1,20376.369140625,18619.349609375,15368.3603515625
0,32,16,0,0,1,0,23191.83984375,7735.9838867188,5692.203125
0,29,12,0,0,1,0,2670.4809570313,4021.0649414063,20711.8203125
0,51,12,0,0,1,0,25862.3203125,23766.529296875,25564.669921875
0,28,12,0,0,1,0,50.9409408569,0,437.4071044922
0,18,12,0,0,0,0,3603.0920410156,200.5160980225,9331.8427734375
0,16,10,0,0,0,1,156.7413024902,41.1774215698,7573.3491210938
0,22,9,0,0,1,1,11592.98046875,13395.1904296875,24011.580078125
0,21,9,0,0,1,1,7719.5112304688,8731.4033203125,0
0,39,12,0,0,1,0,21504.91015625,22128.390625,25048.939453125
0,28,18,0,0,1,0,9819.8447265625,22402.310546875,25564.669921875
0,46,10,0,0,0,1,13356.3203125,14356.599609375,14743.2802734375
0,53,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
0,20,14,0,0,0,0,340.9124145508,3000.5810546875,13173.9296875
0,19,12,0,0,0,0,0,0,0
0,29,16,0,0,1,0,0,0,0
0,29,14,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
0,22,16,0,0,1,0,0,0,0
0,54,12,0,0,0,0,0,0,0
0,36,12,0,0,1,0,25862.3203125,25243.55078125,3132.7800292969
0,28,13,1,0,1,0,17171.009765625,17367.919921875,19838.48046875
0,53,11,0,0,1,1,0,0,0
0,27,12,0,0,1,0,19057.7890625,19081.259765625,11976.9697265625
0,31,17,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
0,30,16,0,0,1,0,24733.779296875,25243.55078125,25564.669921875
