address,village,takeup_survey,age,agpop,educ,rice_inc,disaster_prob,male,default,delay,intensive,risk_averse,disaster_yes,network_rate_preintensive,network_rate_presession,network_rate_presimple,knowledge_network,network_onlyone,network_onlytwo,network_twomore,network_yes,pre_takeup_rate,id_fake
lianxingxujia,lianxing,1,46,5,2,90,50,1,0,1,1,0,1,0,0,0,,0,0,0,0,.375,2796
lianxingxujia,lianxing,1,53,11,2,30,50,1,0,1,0,.39999998,1,.2,.2,0,.60000002,1,0,0,1,.375,2797
lianxingxujia,lianxing,0,37,7,0,100,20,0,0,1,0,.39999998,1,.2,.2,0,.60000002,1,0,0,1,.375,2798
lianxingxujia,lianxing,1,48,8,2,100,0,1,0,1,0,0,1,0,0,0,,0,0,0,0,.375,2799
longqingmianqian,longqing,1,69,6,0,100,20,0,1,1,0,0,1,.40000001,.40000001,0,.60000002,0,1,1,1,1,2800
longqingmianqian,longqing,1,59,2,0,100,20,1,1,0,1,.60000002,0,.2,.2,0,.80000001,1,0,0,1,1,2801
longqingmianqian,longqing,1,38,4,0,25,50,1,1,0,0,0,1,.2,.80000001,.60000002,.34999999,1,0,0,1,1,2802
longqingmianqian,longqing,0,61,6,1,100,50,1,1,1,1,0,1,.40000001,.60000002,.20000002,.66666669,0,1,1,1,1,2803
longqingmianqian,longqing,1,44,10,1,90,40,0,1,1,1,0,1,.40000001,.40000001,0,.5,0,1,1,1,1,2804
longqingmianqian,longqing,1,64,2,1,100,30,1,1,1,1,0,1,.2,.80000001,.60000002,.30000001,1,0,0,1,1,2805
longqingmianqian,longqing,0,63,5,1,100,20,1,1,1,1,0,0,.2,.2,0,.80000001,1,0,0,1,1,2806
longqingmianqian,longqing,1,74,1,0,30,40,1,1,1,1,.60000002,,,,,,,,,,1,2807
longqingmianqian,longqing,1,44,3,1,70,40,1,1,0,1,.60000002,0,.2,.2,0,1,1,0,0,1,1,2808
longqingmianqian,longqing,1,40,5,2,90,30,1,1,0,0,.80000001,0,.2,.2,0,.80000001,1,0,0,1,1,2809
longqingmianqian,longqing,1,58,4,2,70,50,1,1,1,0,0,0,0,1,1,.16,0,0,0,0,1,2810
longqingmianqian,longqing,1,42,3,1,80,10,1,1,0,0,.80000001,0,.2,.60000002,.40000004,.33333334,1,0,0,1,1,2811
longqingmianqian,longqing,1,56,3,0,100,50,1,1,0,0,1,1,,,,,,,,,1,2812
longqingmianqian,longqing,1,34,5,2,60,20,1,1,0,1,.60000002,0,.40000001,.40000001,0,.89999998,0,1,1,1,1,2813
longqingmianqian,longqing,0,64,5,1,100,40,1,1,1,0,0,1,.40000001,.40000001,0,.60000002,0,1,1,1,1,2814
longqingmianqian,longqing,0,41,4,1,100,50,1,1,1,0,0,1,0,.25,.25,.2,0,0,0,0,1,2815
longqingmianqian,longqing,1,80,7,0,100,15,1,1,1,0,0,0,0,0,0,,0,0,0,0,1,2816
longqingmianqian,longqing,1,55,5,3,55,40,1,1,0,1,.39999998,1,.60000002,.60000002,0,.53333336,0,0,1,1,1,2817
longqingmianqian,longqing,1,71,3,0,100,30,1,1,1,0,0,1,0,.2,.2,.2,0,0,0,0,1,2818
longqingmianqian,longqing,1,49,5,1,100,20,1,1,1,1,0,0,.2,.60000002,.40000004,.33333334,1,0,0,1,1,2819
longqingmianqian,longqing,0,45,4,0,80,20,1,1,1,0,0,0,0,.80000001,.80000001,.15000001,0,0,0,0,1,2820
longqingmianqian,longqing,1,56,4,2,40,20,1,1,0,0,0,0,.2,.60000002,.40000004,.46666667,1,0,0,1,1,2821
longqingqifang,longqing,1,56,6,2,100,50,1,0,0,0,.39999998,1,.60000002,.80000001,.19999999,.45000002,0,0,1,1,.64285713,2822
longqingqifang,longqing,1,58,7,1,60,60,1,0,0,0,0,1,0,0,0,,0,0,0,0,.64285713,2823
longqingqifang,longqing,1,65,2,1,100,30,1,0,0,1,.39999998,0,.2,.60000002,.40000004,.53333336,1,0,0,1,.64285713,2824
longqingqifang,longqing,0,36,8,2,15,20,1,0,1,1,.19999999,1,0,.40000001,.40000001,.60000002,0,0,0,0,.64285713,2825
longqingqifang,longqing,1,63,2,2,100,30,1,0,0,0,1,1,.2,1,.80000001,.60000002,1,0,0,1,.64285713,2826
longqingqifang,longqing,1,50,4,0,50,20,0,0,0,0,0,0,0,.80000001,.80000001,.53333336,0,0,0,0,.64285713,2827
longqingqifang,longqing,0,51,6,2,30,20,1,0,1,1,.39999998,0,.40000001,.40000001,0,.40000001,0,1,1,1,.64285713,2828
longqingqifang,longqing,1,45,6,2,40,40,1,0,1,1,0,1,.2,.60000002,.40000004,.40000001,1,0,0,1,.64285713,2829
longqingqifang,longqing,0,78,7,0,100,5,1,0,1,1,0,1,0,.5,.5,.60000002,0,0,0,0,.64285713,2830
longqingqifang,longqing,0,51,6,0,90,30,1,0,0,1,0,1,.2,.40000001,.2,.40000001,1,0,0,1,.64285713,2831
longqingqifang,longqing,1,52,3,2,100,50,1,0,1,0,0,1,.60000002,.80000001,.19999999,.53333336,0,0,1,1,.64285713,2832
longqingqifang,longqing,0,56,7,4,70,20,1,0,0,0,.80000001,,,,,,,,,,.64285713,2833
longqingqifang,longqing,1,55,2,0,100,50,1,0,0,0,.60000002,0,1,1,0,.63999999,0,0,1,1,.64285713,2834
longqingqifang,longqing,1,66,2,1,100,20,1,0,1,1,0,1,.2,.40000001,.2,.40000001,1,0,0,1,.64285713,2835
longqingqifang,longqing,1,60,2,1,26,0,1,0,0,1,.39999998,1,.2,.80000001,.60000002,.65000004,1,0,0,1,.64285713,2836
longqingqifang,longqing,0,48,4,1,60,50,1,0,0,1,0,1,.2,.2,0,.80000001,1,0,0,1,.64285713,2837
longqingqifang,longqing,1,60,9,1,50,20,1,0,1,1,0,1,.25,.5,.25,.40000001,1,0,0,1,.64285713,2838
longqingqifang,longqing,0,40,8,2,43,20,1,0,1,0,1,1,.40000001,.40000001,0,.60000002,0,1,1,1,.64285713,2839
longqingqifang,longqing,1,77,2,1,100,20,1,0,0,1,0,1,.2,.40000001,.2,.40000001,1,0,0,1,.64285713,2840
longqingqifang,longqing,0,41,5,1,100,50,0,0,1,1,0,1,.2,.2,0,.80000001,1,0,0,1,.64285713,2841
longqingqifang,longqing,1,45,4,1,60,30,0,0,1,1,0,1,0,.40000001,.40000001,.2,0,0,0,0,.64285713,2842
longqingqifang,longqing,1,54,5,2,60,50,1,0,1,0,.19999999,0,.2,.40000001,.2,.2,1,0,0,1,.64285713,2843
longqingqifang,longqing,0,54,7,1,100,0,1,0,1,0,0,0,0,0,0,,0,0,0,0,.64285713,2844
longqingqifang,longqing,1,40,5,1,25,30,0,0,1,0,0,0,.40000001,.40000001,0,.70000005,0,1,1,1,.64285713,2845
longqingqifang,longqing,1,45,6,1,90,50,1,0,1,0,0,1,.2,.40000001,.2,.2,1,0,0,1,.64285713,2846
longqingqifang,longqing,1,35,4,0,100,10,1,0,0,1,0,1,0,.2,.2,.60000002,0,0,0,0,.64285713,2847
longqingqifang,longqing,0,48,5,2,70,40,1,0,0,0,.80000001,1,.40000001,.80000001,.40000001,.66666669,0,1,1,1,.64285713,2848
longqingqifang,longqing,0,40,6,2,15,20,1,0,0,0,0,1,.2,.80000001,.60000002,.40000001,1,0,0,1,.64285713,2849
longqingqifang,longqing,0,52,8,1,40,20,1,0,1,0,0,0,0,0,0,,0,0,0,0,.64285713,2850
longqingshanglonghejia,longqing,1,54,3,1,100,50,1,0,1,1,.19999999,0,0,0,0,,0,0,0,0,.5,2851
longqingshanglonghejia,longqing,1,65,3,1,100,20,1,0,0,1,.39999998,1,0,0,0,,0,0,0,0,.5,2852
longqingshanglonghejia,longqing,1,48,5,1,70,50,1,0,0,1,0,0,.2,.60000002,.40000004,.46666667,1,0,0,1,.5,2853
longqingshanglonghejia,longqing,0,59,6,2,40,30,1,0,0,0,0,0,.40000001,.40000001,0,.70000005,0,1,1,1,.5,2854
longqingshanglonghejia,longqing,1,65,2,1,100,50,1,0,1,0,0,0,.2,.2,0,.80000001,1,0,0,1,.5,2855
longqingshanglonghejia,longqing,1,62,3,1,80,20,1,0,1,0,0,0,.40000001,.60000002,.20000002,.60000002,0,1,1,1,.5,2856
longqingshanglonghejia,longqing,1,51,3,2,100,50,1,0,1,1,1,0,0,0,0,,0,0,0,0,.5,2857
longqingshanglonghejia,longqing,0,57,10,1,100,20,1,0,1,1,0,1,.2,.2,0,.80000001,1,0,0,1,.5,2858
longqingshanglonghejia,longqing,1,49,5,0,100,20,1,0,1,0,0,1,0,.2,.2,,0,0,0,0,.5,2859
longqingshanglonghejia,longqing,1,57,4,1,40,50,1,0,0,1,0,0,.2,.40000001,.2,.5,1,0,0,1,.5,2860
longqingshanglonghejia,longqing,1,48,5,0,75,2.5,1,0,1,1,0,0,.2,.2,0,1,1,0,0,1,.5,2861
longqingshanglonghejia,longqing,0,64,6,2,90,30,1,0,1,0,0,0,0,0,0,,0,0,0,0,.5,2862
longqingshanglonghejia,longqing,0,41,4,1,100,20,1,0,1,0,0,1,.2,.60000002,.40000004,.40000001,1,0,0,1,.5,2863
longqingshanglonghejia,longqing,0,46,4,1,60,50,1,0,0,0,0,0,0,0,0,,0,0,0,0,.5,2864
longqingshanglonghejia,longqing,0,40,8,2,95,40,1,0,0,0,0,0,.40000001,.40000001,0,.80000001,0,1,1,1,.5,2865
longqingshanglonghejia,longqing,0,52,6,2,70,10,1,0,0,0,.19999999,0,0,.40000001,.40000001,.5,0,0,0,0,.5,2866
longqingshanglonghejia,longqing,0,70,5,0,10,40,1,0,1,1,0,0,.2,.40000001,.2,.60000002,1,0,0,1,.5,2867
longqingshanglonghejia,longqing,1,51,2,0,70,20,1,0,0,1,.39999998,0,.2,.40000001,.2,.80000001,1,0,0,1,.5,2868
lusikoujieshang,lusikou,0,40,5,1,100,20,1,1,0,0,.19999999,1,0,.40000001,.40000001,.30000001,0,0,0,0,.5,2869
lusikoujieshang,lusikou,0,44,4,2,70,30,1,1,0,1,.19999999,1,.2,.2,0,.60000002,1,0,0,1,.5,2870
lusikoujieshang,lusikou,0,56,2,1,92,40,1,1,0,1,0,1,0,.2,.2,.2,0,0,0,0,.5,2871
lusikoujieshang,lusikou,1,47,6,2,100,50,1,1,0,1,0,1,0,0,0,,0,0,0,0,.5,2872
lusikoujieshang,lusikou,0,35,6,0,40,20,0,1,0,0,0,1,0,.40000001,.40000001,.30000001,0,0,0,0,.5,2873
lusikoujieshang,lusikou,0,36,4,1,100,50,1,1,0,1,0,1,0,0,0,,0,0,0,0,.5,2874
lusikoujieshang,lusikou,0,40,5,2,50,20,1,1,0,0,0,0,0,0,0,,0,0,0,0,.5,2875
lusikoujieshang,lusikou,1,60,6,1,60,50,1,1,0,0,0,1,.2,.60000002,.40000004,.26666668,1,0,0,1,.5,2876
lusikoujieshang,lusikou,1,71,7,1,100,20,1,1,0,0,0,1,0,.2,.2,0,0,0,0,0,.5,2877
lusikoujieshang,lusikou,1,37,7,1,100,20,1,1,0,1,0,1,.2,.2,0,.60000002,1,0,0,1,.5,2878
lusikoujieshang,lusikou,0,23,3,2,80,0,1,1,0,1,0,1,0,0,0,,0,0,0,0,.5,2879
lusikoujieshang,lusikou,1,72,5,0,100,40,1,1,0,0,0,1,0,.2,.2,.2,0,0,0,0,.5,2880
lusikoujieshang,lusikou,1,70,9,0,100,40,1,1,0,0,0,1,0,0,0,,0,0,0,0,.5,2881
lusikoujieshang,lusikou,1,60,6,0,100,30,1,1,0,1,0,1,0,0,0,,0,0,0,0,.5,2882
lusikoujieshang,lusikou,1,68,4,0,90,50,1,1,0,0,0,0,.2,.40000001,.2,.5,1,0,0,1,.5,2883
lusikoujieshang,lusikou,1,32,5,0,100,20,0,1,0,1,0,1,.2,.2,0,.80000001,1,0,0,1,.5,2884
lusikoujieshang,lusikou,0,35,4,2,60,25,1,1,0,1,1,1,.5,.5,0,.80000001,1,0,0,1,.5,2885
lusikoujieshang,lusikou,0,31,5,3,50,0,1,1,0,0,.19999999,1,0,.60000002,.60000002,.2,0,0,0,0,.5,2886
lusikoulusikou,lusikou,1,48,6,2,69,30,1,0,1,1,0,,0,0,0,,0,0,0,0,.30769232,2887
lusikoulusikou,lusikou,0,53,6,2,70,50,1,0,1,1,.39999998,1,0,0,0,,0,0,0,0,.30769232,2888
lusikoulusikou,lusikou,1,36,4,2,80,40,1,0,1,0,.39999998,1,.40000001,.40000001,0,.60000002,0,1,1,1,.30769232,2889
lusikoulusikou,lusikou,1,59,2,2,60,30,1,0,0,1,.39999998,1,.2,.2,0,.60000002,1,0,0,1,.30769232,2890
lusikoulusikou,lusikou,1,50,4,1,100,40,1,0,1,1,.39999998,1,.40000001,.40000001,0,.80000001,0,1,1,1,.30769232,2891
lusikoulusikou,lusikou,0,42,5,2,60,30,1,0,0,1,0,1,.60000002,.60000002,0,.66666669,0,0,1,1,.30769232,2892
lusikoulusikou,lusikou,0,41,5,1,100,20,1,0,0,1,0,1,0,.2,.2,.2,0,0,0,0,.30769232,2893
lusikoulusikou,lusikou,0,33,2,2,40,50,1,0,0,1,.60000002,0,.2,.2,0,.60000002,1,0,0,1,.30769232,2894
lusikoulusikou,lusikou,1,44,4,2,40,20,1,0,1,0,.19999999,1,0,0,0,,0,0,0,0,.30769232,2895
lusikoulusikou,lusikou,0,36,6,2,100,20,1,0,1,1,0,1,0,0,0,,0,0,0,0,.30769232,2896
lusikoulusikou,lusikou,1,65,5,1,100,20,1,0,1,1,0,1,.40000001,.80000001,.40000001,1,0,1,1,1,.30769232,2897
lusikoulusikou,lusikou,0,46,3,2,60,30,1,0,0,0,0,1,.2,.2,0,.80000001,1,0,0,1,.30769232,2898
lusikoulusikou,lusikou,1,61,6,2,100,40,1,0,0,0,0,1,.2,.60000002,.40000004,.26666668,1,0,0,1,.30769232,2899
lusikoulusikou,lusikou,1,42,4,3,80,20,1,0,1,0,1,1,,,,,,,,,.30769232,2900
lusikoulusikou,lusikou,1,43,6,2,100,50,1,0,1,1,0,1,0,.2,.2,0,0,0,0,0,.30769232,2901
lusikoulusikou,lusikou,1,47,5,1,,40,1,0,1,0,.60000002,,,,,,,,,,.30769232,2902
lusikoulusikou,lusikou,0,28,1,2,100,40,1,0,1,1,.39999998,1,.40000001,.80000001,.40000001,.35000002,0,1,1,1,.30769232,2903
lusikoulusikou,lusikou,0,41,4,4,70,30,1,0,0,1,.2,,,,,,,,,,.30769232,2904
lusikoulusikou,lusikou,0,42,4,2,65,50,1,0,0,0,1,1,.60000002,.80000001,.19999999,.46666667,0,0,1,1,.30769232,2905
lusikoulusikou,lusikou,0,26,6,1,100,10,1,0,0,1,0,1,.40000001,.40000001,0,.70000005,0,1,1,1,.30769232,2906
lusikoulusikou,lusikou,0,36,3,1,100,40,1,0,0,0,0,1,.2,.40000001,.2,.60000002,1,0,0,1,.30769232,2907
lusikoulusikou,lusikou,1,43,6,2,100,40,1,0,0,1,0,1,.2,.40000001,.2,.40000001,1,0,0,1,.30769232,2908
lusikoulusikou,lusikou,1,71,2,1,40,50,1,0,1,0,.19999999,1,.40000001,.40000001,0,.80000001,0,1,1,1,.30769232,2909
lusikoulusikou,lusikou,1,52,7,1,60,50,1,0,0,1,0,1,.2,.40000001,.2,.40000001,1,0,0,1,.30769232,2910
lusikoulusikou,lusikou,0,59,2,1,60,20,1,0,0,0,0,1,.2,.2,0,.60000002,1,0,0,1,.30769232,2911
mazhouchenjia,mazhou,0,71,6,0,90,30,1,1,0,0,0,1,0,1,1,.31999999,0,0,0,0,.69230771,2912
mazhouchenjia,mazhou,1,40,6,2,100,50,1,1,1,1,0,1,0,.2,.2,.60000002,0,0,0,0,.69230771,2913
mazhouchenjia,mazhou,1,40,4,1,100,20,1,1,0,1,.19999999,1,.2,.60000002,.40000004,.53333336,1,0,0,1,.69230771,2914
mazhouchenjia,mazhou,1,74,5,0,100,40,0,1,1,0,0,1,0,0,0,,0,0,0,0,.69230771,2915
mazhouchenjia,mazhou,1,63,6,1,100,40,1,1,1,0,0,1,0,.2,.2,.2,0,0,0,0,.69230771,2916
mazhouchenjia,mazhou,0,32,3,1,40,0,0,1,0,0,0,0,0,.60000002,.60000002,.26666668,0,0,0,0,.69230771,2917
mazhouchenjia,mazhou,0,54,8,0,90,50,0,1,0,0,0,0,.2,.60000002,.40000004,.40000001,1,0,0,1,.69230771,2918
mazhouchenjia,mazhou,0,39,5,1,100,30,0,1,1,0,0,1,0,.2,.2,.40000001,0,0,0,0,.69230771,2919
mazhouchenjia,mazhou,1,71,6,0,100,50,1,1,1,0,.19999999,1,.40000001,.40000001,0,.70000005,0,1,1,1,.69230771,2920
mazhouchenjia,mazhou,0,35,4,1,100,20,0,1,1,0,0,1,.2,.2,0,.80000001,1,0,0,1,.69230771,2921
mazhouchenjia,mazhou,1,59,6,2,100,50,1,1,0,0,0,1,0,.80000001,.80000001,.25,0,0,0,0,.69230771,2922
mazhouchenjia,mazhou,1,33,4,2,90,20,1,1,1,0,0,1,0,.40000001,.40000001,.30000001,0,0,0,0,.69230771,2923
mazhouchenjia,mazhou,1,68,3,1,100,50,1,1,0,1,0,1,.40000001,.60000002,.20000002,.60000002,0,1,1,1,.69230771,2924
mazhouchenjia,mazhou,1,56,5,2,100,40,1,1,0,0,1,1,0,1,1,.28,0,0,0,0,.69230771,2925
mazhouchenjia,mazhou,1,41,5,1,100,30,1,1,1,0,0,1,0,0,0,,0,0,0,0,.69230771,2926
mazhouchenjia,mazhou,1,57,7,0,100,30,0,1,0,1,0,1,0,.40000001,.40000001,.2,0,0,0,0,.69230771,2927
mazhouchenjia,mazhou,1,67,7,2,90,20,1,1,1,0,0,1,0,0,0,,0,0,0,0,.69230771,2928
mazhouchenjia,mazhou,1,50,4,0,100,50,1,1,1,1,0,1,0,1,1,.40000001,0,0,0,0,.69230771,2929
mazhouchenjia,mazhou,1,66,3,1,30,50,1,1,1,0,0,1,.2,.2,0,0,1,0,0,1,.69230771,2930
mazhouchenjia,mazhou,1,36,3,1,100,50,1,1,0,1,.80000001,1,0,.25,.25,0,0,0,0,0,.69230771,2931
mazhouchenjia,mazhou,0,48,5,1,30,30,0,1,1,1,0,0,.40000001,.40000001,0,.70000005,0,1,1,1,.69230771,2932
mazhouchenjia,mazhou,1,79,5,0,100,40,0,1,0,0,.19999999,1,0,0,0,,0,0,0,0,.69230771,2933
mazhouchenjia,mazhou,1,55,5,2,100,20,1,1,0,1,0,1,.40000001,.40000001,0,.70000005,0,1,1,1,.69230771,2934
mazhouchenjia,mazhou,0,42,4,2,100,20,1,1,0,0,.39999998,1,0,.40000001,.40000001,.5,0,0,0,0,.69230771,2935
mazhouchenjia,mazhou,0,64,6,0,100,40,0,1,1,1,0,1,0,.2,.2,.40000001,0,0,0,0,.69230771,2936
mazhouchenjia,mazhou,1,37,4,3,25,50,1,1,0,1,0,1,.2,.60000002,.40000004,.53333336,1,0,0,1,.69230771,2937
mazhouchenjia,mazhou,1,68,6,1,100,50,1,1,1,1,0,1,.2,.2,0,.60000002,1,0,0,1,.69230771,2938
mazhouchenjia,mazhou,1,40,5,1,50,20,1,1,1,1,0,1,0,0,0,,0,0,0,0,.69230771,2939
mazhoudengjia,mazhou,1,70,2,2,60,50,0,1,0,1,0,1,0,0,0,,0,0,0,0,.75,2940
mazhoudengjia,mazhou,0,51,3,1,100,20,1,1,1,1,0,1,0,.2,.2,.2,0,0,0,0,.75,2941
mazhoudengjia,mazhou,1,34,4,0,100,50,0,1,1,1,0,1,0,1,1,.16,0,0,0,0,.75,2942
mazhoudengjia,mazhou,0,33,6,0,90,50,0,1,1,1,0,1,.2,.40000001,.2,.5,1,0,0,1,.75,2943
mazhoudengjia,mazhou,1,78,2,0,93,30,1,1,0,1,.60000002,1,.2,.40000001,.2,.40000001,1,0,0,1,.75,2944
mazhoudengjia,mazhou,0,40,5,0,100,50,0,1,0,0,.19999999,1,.2,.2,0,0,1,0,0,1,.75,2945
mazhoudengjia,mazhou,0,38,4,0,70,30,0,1,1,0,0,1,0,.2,.2,.2,0,0,0,0,.75,2946
mazhoudengjia,mazhou,1,51,4,0,100,20,1,1,1,0,.19999999,1,.2,.2,0,0,1,0,0,1,.75,2947
mazhoudengjia,mazhou,1,43,5,0,100,40,0,1,1,1,0,1,.2,.2,0,0,1,0,0,1,.75,2948
mazhoudengjia,mazhou,1,36,4,1,100,50,1,1,0,0,1,1,0,0,0,,0,0,0,0,.75,2949
mazhouluojia,mazhou,1,37,4,0,100,40,0,0,0,1,0,1,.40000001,.40000001,0,.30000001,0,1,1,1,.875,2950
mazhouluojia,mazhou,1,73,10,0,100,20,1,0,1,1,0,1,0,.40000001,.40000001,.40000001,0,0,0,0,.875,2951
mazhouluojia,mazhou,1,32,6,3,100,30,1,0,0,0,.39999998,1,.40000001,.40000001,0,.2,0,1,1,1,.875,2952
mazhouluojia,mazhou,1,55,5,0,100,50,1,0,0,0,0,1,0,0,0,,0,0,0,0,.875,2953
mazhouluojia,mazhou,1,54,5,3,40,10,0,0,0,1,0,1,.2,.60000002,.40000004,.46666667,1,0,0,1,.875,2954
mazhouluojia,mazhou,0,42,6,1,100,20,1,0,1,1,.19999999,1,.2,.60000002,.40000004,.40000001,1,0,0,1,.875,2955
mazhouluojia,mazhou,1,43,6,1,90,30,1,0,1,1,0,1,0,.2,.2,.80000001,0,0,0,0,.875,2956
mazhouluojia,mazhou,1,71,4,1,100,30,1,0,0,0,0,1,.40000001,.40000001,0,.2,0,1,1,1,.875,2957
mazhouluojia,mazhou,1,58,5,2,100,50,1,0,1,0,0,1,0,0,0,,0,0,0,0,.875,2958
mazhouluojia,mazhou,1,35,5,3,100,20,1,0,1,0,.39999998,1,.2,.2,0,.40000001,1,0,0,1,.875,2959
mazhouluojia,mazhou,0,50,5,2,60,10,1,0,1,1,0,1,0,0,0,,0,0,0,0,.875,2960
mazhouluojia,mazhou,1,76,5,0,100,80,1,0,1,0,0,1,.40000001,.80000001,.40000001,.34999999,0,1,1,1,.875,2961
mazhouluojia,mazhou,0,45,6,1,65,50,1,0,1,1,.19999999,1,0,0,0,,0,0,0,0,.875,2962
mazhouluojia,mazhou,1,48,7,2,70,50,1,0,0,0,0,1,0,.2,.2,.2,0,0,0,0,.875,2963
mazhouluojia,mazhou,0,56,3,0,50,40,1,0,0,1,0,0,.2,.60000002,.40000004,.4666667,1,0,0,1,.875,2964
mazhouluojia,mazhou,1,68,2,0,100,25,1,0,0,1,.19999999,1,0,.2,.2,.80000001,0,0,0,0,.875,2965
mazhouwujia,mazhou,0,43,5,0,100,30,0,0,1,1,0,1,0,.2,.2,.2,0,0,0,0,.45454547,2966
mazhouwujia,mazhou,1,40,4,0,100,20,0,0,1,0,0,1,.2,.2,0,.2,1,0,0,1,.45454547,2967
mazhouwujia,mazhou,0,69,2,0,40,20,0,0,0,0,0,1,0,.80000001,.80000001,.2,0,0,0,0,.45454547,2968
mazhouwujia,mazhou,0,47,4,0,100,50,1,0,1,0,0,1,.2,.40000001,.2,.1,1,0,0,1,.45454547,2969
mazhouwujia,mazhou,1,36,7,1,100,40,0,0,0,0,0,1,.40000001,.40000001,0,.30000001,0,1,1,1,.45454547,2970
mazhouwujia,mazhou,0,40,1,2,100,20,1,0,1,0,0,1,0,0,0,,0,0,0,0,.45454547,2971
mazhouwujia,mazhou,1,64,8,0,100,40,1,0,1,0,0,1,0,.2,.2,.2,0,0,0,0,.45454547,2972
mazhouwujia,mazhou,1,44,4,1,100,20,1,0,1,1,.19999999,1,.40000001,.40000001,0,.1,0,1,1,1,.45454547,2973
mazhouwujia,mazhou,0,42,5,1,100,50,0,0,1,1,.19999999,1,0,.2,.2,.2,0,0,0,0,.45454547,2974
mazhouwujia,mazhou,0,50,5,0,100,30,0,0,0,1,0,1,0,0,0,,0,0,0,0,.45454547,2975
mazhouwujia,mazhou,1,44,5,1,100,20,1,0,0,1,.19999999,1,.40000001,.60000002,.20000002,.13333334,0,1,1,1,.45454547,2976
mazhouwujia,mazhou,1,39,5,2,90,40,1,0,0,1,0,1,0,0,0,,0,0,0,0,.45454547,2977
mazhouwujia,mazhou,0,40,4,0,100,80,1,0,1,1,0,1,.40000001,.60000002,.20000002,.13333334,0,1,1,1,.45454547,2978
mazhouwujia,mazhou,0,57,8,0,100,10,0,0,0,1,0,1,.2,.2,0,.2,1,0,0,1,.45454547,2979
mazhouwujia,mazhou,0,50,4,0,100,50,0,0,1,0,0,1,.2,.2,0,.60000002,1,0,0,1,.45454547,2980
mazhouwujia,mazhou,0,37,4,1,100,50,0,0,1,0,0,1,0,.2,.2,.60000002,0,0,0,0,.45454547,2981
mazhouwujia,mazhou,1,38,4,0,100,20,0,0,1,0,0,1,.2,.2,0,.60000002,1,0,0,1,.45454547,2982
mazhouwujia,mazhou,1,37,5,1,90,50,0,0,0,0,0,1,.40000001,.60000002,.20000002,.13333334,0,1,1,1,.45454547,2983
mazhouwujia,mazhou,0,48,5,1,80,50,1,0,0,0,0,0,.2,.2,0,0,1,0,0,1,.45454547,2984
mazhouwujia,mazhou,0,69,2,1,60,50,1,0,0,1,0,1,.2,.40000001,.2,.1,1,0,0,1,.45454547,2985
mazhouwujia,mazhou,0,34,6,1,90,20,0,0,0,1,0,1,.2,.2,0,.2,1,0,0,1,.45454547,2986
mazhouwujia,mazhou,0,40,5,1,100,20,0,0,1,1,0,1,0,0,0,,0,0,0,0,.45454547,2987
mazhouwujia,mazhou,1,58,7,1,80,40,0,0,0,0,0,1,0,.2,.2,.2,0,0,0,0,.45454547,2988
minzhu1,minzhu,0,53,8,1,80,50,1,0,0,1,0,0,.2,.40000001,.2,.60000002,1,0,0,1,.14285715,2989
minzhu1,minzhu,0,41,5,1,80,20,1,0,1,0,0,1,.2,.2,0,1,1,0,0,1,.14285715,2990
minzhu1,minzhu,1,42,5,3,100,30,1,0,0,1,.39999998,0,0,0,0,,0,0,0,0,.14285715,2991
minzhu1,minzhu,0,40,4,1,50,30,1,0,1,1,0,0,.2,.2,0,1,1,0,0,1,.14285715,2992
minzhu1,minzhu,0,44,5,1,60,40,1,0,1,1,1,0,0,0,0,,0,0,0,0,.14285715,2993
minzhu1,minzhu,0,44,6,2,100,50,1,0,0,0,0,0,0,.60000002,.60000002,.2,0,0,0,0,.14285715,2994
minzhu1,minzhu,1,41,5,,,50,1,0,1,0,0,1,0,0,0,,0,0,0,0,.14285715,2995
minzhu1,minzhu,0,39,4,1,40,20,1,0,1,0,.60000002,1,0,0,0,,0,0,0,0,.14285715,2996
minzhu1,minzhu,0,54,3,2,40,20,1,0,0,0,0,0,0,0,0,,0,0,0,0,.14285715,2997
minzhu1,minzhu,1,40,5,1,13,30,1,0,1,0,0,1,0,.40000001,.40000001,.40000001,0,0,0,0,.14285715,2998
minzhu1,minzhu,0,66,2,1,40,30,1,0,0,1,0,0,.2,.40000001,.2,.60000002,1,0,0,1,.14285715,2999
minzhu1,minzhu,1,39,4,2,35,50,1,0,1,1,0,1,0,0,0,,0,0,0,0,.14285715,3000
minzhu1,minzhu,1,34,4,2,100,0,1,0,0,1,.60000002,0,.2,.2,0,.80000001,1,0,0,1,.14285715,3001
minzhu1,minzhu,0,63,7,1,100,40,1,0,1,1,0,1,0,0,0,,0,0,0,0,.14285715,3002
minzhu1,minzhu,0,44,4,0,15,50,1,0,1,1,0,1,.2,.2,0,.80000001,1,0,0,1,.14285715,3003
minzhu1,minzhu,0,47,5,3,30,50,1,0,1,0,0,0,.2,.60000002,.40000004,.33333334,1,0,0,1,.14285715,3004
minzhu1,minzhu,0,67,12,,13,20,1,0,1,0,0,1,0,.25,.25,.60000002,0,0,0,0,.14285715,3005
minzhu1,minzhu,0,45,5,0,40,40,1,0,1,0,0,0,0,.40000001,.40000001,.2,0,0,0,0,.14285715,3006
