"id","water_bill","barrel","yard_size","home_garden","attitude_env","temperature","county","year","post","treat"
1229,285.618647657964,0,35488,"No home garden",5,66.6640625,"Travis",2019,1,0
1231,243.294360562335,0,15576,"No home garden",3,67.8846875,"Comal",2019,1,0
1232,215.025803231253,0,19180,"No home garden",7,65.8503125,"Comal",2019,1,0
1235,277.050919946126,0,35610,"No home garden",1,57.509375,"Travis",2019,1,0
1237,218.683268065984,0,13387,"No home garden",4,65.4434375,"Travis",2019,1,0
1238,260.232831813359,0,22504,"No home garden",3,77.2428125,"Travis",2019,1,0
1240,249.322022627098,0,23959,"No home garden",4,72.156875,"Hays",2019,1,0
1241,287.761797691901,0,22785,"No home garden",3,88.2284375,"Comal",2019,1,0
2,278.257283789532,0,39479,"Home garden",7,61.7815625,"Bexar",2018,0,1
4,283.738389554924,0,28259,"No home garden",2,72.970625,"Bexar",2018,0,1
7,230.390066709971,0,7041,"No home garden",3,64.2228125,"Bexar",2018,0,1
8,284.539659722675,0,29434,"No home garden",4,74.3946875,"Bexar",2018,0,1
10,277.902980777312,0,29741,"Home garden",9,68.495,"Bexar",2018,0,1
17,207.473070763845,0,14641,"No home garden",8,48.7615625,"Bexar",2018,0,1
19,192.454560231817,0,6782,"No home garden",9,56.695625,"Bexar",2018,0,1
20,243.84801975057,0,19185,"No home garden",5,63.8159375,"Bexar",2018,0,1
21,244.069396506934,0,26319,"Home garden",7,71.5465625,"Bexar",2018,0,1
24,207.791304310798,0,8066,"No home garden",8,73.5809375,"Bexar",2018,0,1
25,194.299013959201,0,9509,"No home garden",6,72.3603125,"Bexar",2018,0,1
27,286.877086914962,0,20160,"No home garden",2,77.039375,"Bexar",2018,0,1
28,286.66994696774,0,28510,"Home garden",7,74.8015625,"Bexar",2018,0,1
30,245.438403993771,0,11933,"No home garden",4,74.598125,"Bexar",2018,0,1
31,284.321825754822,0,36989,"Home garden",5,57.509375,"Bexar",2018,0,1
32,224.302525523192,0,13489,"No home garden",5,78.26,"Bexar",2018,0,1
33,266.594929758083,0,17570,"No home garden",2,68.901875,"Bexar",2018,0,1
34,252.938679578085,0,17197,"No home garden",3,77.2428125,"Bexar",2018,0,1
35,281.227778890131,0,37644,"Home garden",6,64.42625,"Bexar",2018,0,1
36,275.922539752568,0,33476,"Home garden",7,73.5809375,"Bexar",2018,0,1
37,259.034398263967,0,24009,"No home garden",1,59.54375,"Bexar",2018,0,1
39,292.763223362928,0,31316,"Home garden",6,75.005,"Bexar",2018,0,1
40,280.331411637769,0,34542,"Home garden",5,76.8359375,"Bexar",2018,0,1
41,262.027193158392,0,14983,"No home garden",4,72.7671875,"Bexar",2018,0,1
44,216.309786004077,0,15527,"No home garden",2,69.1053125,"Bexar",2018,0,1
46,284.712676124294,0,28308,"No home garden",2,76.0221875,"Bexar",2018,0,1
47,241.165707133778,0,26454,"No home garden",5,59.54375,"Bexar",2018,0,1
48,283.189956810962,0,29906,"No home garden",4,75.81875,"Bexar",2018,0,1
49,227.323083874881,0,18501,"Home garden",9,70.1225,"Bexar",2018,0,1
50,264.591765338428,0,26720,"No home garden",5,78.8703125,"Bexar",2018,0,1
51,286.325877967,0,35343,"Home garden",6,69.9190625,"Bexar",2018,0,1
52,233.094741944395,0,12211,"No home garden",6,71.9534375,"Bexar",2018,0,1
55,226.26585677321,0,12990,"No home garden",4,75.005,"Bexar",2018,0,1
57,260.42109133324,0,27521,"Home garden",7,65.8503125,"Bexar",2018,0,1
59,280.043923856897,0,26410,"No home garden",4,70.93625,"Bexar",2018,0,1
64,202.799712296626,0,13646,"No home garden",6,63.8159375,"Bexar",2018,0,1
65,240.700810242741,0,20140,"No home garden",3,55.881875,"Bexar",2018,0,1
67,246.513868937855,0,11316,"No home garden",8,73.9878125,"Bexar",2018,0,1
68,299.750365582953,0,23572,"No home garden",4,79.480625,"Bexar",2018,0,1
69,270.187116010001,0,29730,"No home garden",5,70.529375,"Bexar",2018,0,1
70,232.607049756723,0,12860,"No home garden",6,67.0709375,"Bexar",2018,0,1
71,238.593012259149,0,13761,"No home garden",5,58.1196875,"Bexar",2018,0,1
73,254.700286655801,0,31993,"Home garden",5,68.495,"Bexar",2018,0,1
75,277.303552091603,0,36695,"Home garden",5,61.7815625,"Bexar",2018,0,1
76,252.580959956147,0,16829,"No home garden",1,55.2715625,"Bexar",2018,0,1
77,233.553957719044,0,26067,"Home garden",7,63.0021875,"Bexar",2018,0,1
78,245.518746295377,0,23897,"No home garden",7,70.1225,"Bexar",2018,0,1
79,254.621417261636,0,34248,"Home garden",7,70.1225,"Bexar",2018,0,1
80,280.725221907874,0,28608,"Home garden",7,75.81875,"Bexar",2018,0,1
82,256.895278905759,0,24637,"Home garden",6,67.8846875,"Bexar",2018,0,1
83,273.271527251305,0,29531,"Home garden",6,64.6296875,"Bexar",2018,0,1
84,231.949043857886,0,18565,"No home garden",5,66.05375,"Bexar",2018,0,1
85,242.522065303268,0,19108,"No home garden",1,75.411875,"Bexar",2018,0,1
86,271.354181422631,0,30574,"Home garden",6,75.6153125,"Bexar",2018,0,1
87,249.038698678912,0,20286,"No home garden",4,63.0021875,"Bexar",2018,0,1
88,288.511650194551,0,16218,"No home garden",4,71.1396875,"Bexar",2018,0,1
89,205.564968767438,0,18107,"No home garden",7,66.6640625,"Bexar",2018,0,1
90,245.887858676962,0,23129,"Home garden",8,73.9878125,"Bexar",2018,0,1
93,266.194475444199,0,12219,"No home garden",2,85.990625,"Bexar",2018,0,1
94,230.718833385929,0,27721,"Home garden",6,53.03375,"Bexar",2018,0,1
95,269.728357142595,0,18977,"No home garden",4,81.515,"Bexar",2018,0,1
98,214.75671791687,0,16333,"No home garden",6,63.6125,"Bexar",2018,0,1
99,292.596783913913,0,26412,"No home garden",6,72.3603125,"Bexar",2018,0,1
101,239.95079334523,0,22827,"No home garden",3,57.1025,"Bexar",2018,0,1
102,297.061179249418,0,28279,"No home garden",4,67.274375,"Bexar",2018,0,1
104,197.174666872294,0,11176,"No home garden",6,55.881875,"Bexar",2018,0,1
105,198.475185033232,0,10682,"No home garden",6,56.4921875,"Bexar",2018,0,1
106,275.585177203883,0,25144,"No home garden",4,70.3259375,"Bexar",2018,0,1
107,257.834889015764,0,22087,"No home garden",5,70.3259375,"Bexar",2018,0,1
109,247.936417501495,0,26079,"No home garden",5,69.715625,"Bexar",2018,0,1
110,240.434412035505,0,21691,"No home garden",5,63.8159375,"Bexar",2018,0,1
113,240.243873599467,0,26331,"Home garden",8,75.6153125,"Bexar",2018,0,1
114,276.155175088331,0,32150,"No home garden",4,67.8846875,"Bexar",2018,0,1
119,240.762246760805,0,21556,"No home garden",4,73.1740625,"Bexar",2018,0,1
124,265.317460166134,0,19757,"No home garden",5,88.2284375,"Bexar",2018,0,1
125,268.068525702481,0,24519,"No home garden",5,71.75,"Bexar",2018,0,1
126,222.421230639513,0,27526,"No home garden",6,47.1340625,"Bexar",2018,0,1
127,254.419424771253,0,22271,"No home garden",6,68.495,"Bexar",2018,0,1
128,252.838676953248,0,17550,"No home garden",3,74.598125,"Bexar",2018,0,1
129,237.242910447075,0,22228,"No home garden",3,55.475,"Bexar",2018,0,1
132,237.669483335276,0,19544,"No home garden",7,56.8990625,"Bexar",2018,0,1
134,247.550064799239,0,14885,"No home garden",7,69.9190625,"Bexar",2018,0,1
135,293.732803121763,0,27255,"No home garden",5,96.569375,"Bexar",2018,0,1
136,239.306088974593,0,22252,"No home garden",5,66.460625,"Bexar",2018,0,1
138,253.710409457882,0,28339,"No home garden",4,58.323125,"Bexar",2018,0,1
142,265.215756973994,0,26763,"No home garden",5,84.363125,"Bexar",2018,0,1
143,262.20722493331,0,20645,"No home garden",6,68.2915625,"Bexar",2018,0,1
144,235.83197070447,0,11961,"No home garden",4,73.1740625,"Bexar",2018,0,1
145,210.526776150871,0,17118,"No home garden",7,71.343125,"Bexar",2018,0,1
146,255.632318667734,0,28364,"Home garden",6,68.088125,"Bexar",2018,0,1
150,224.040490403845,0,22450,"No home garden",7,65.24,"Bexar",2018,0,1
152,277.062206218519,0,27979,"No home garden",2,75.411875,"Bexar",2018,0,1
153,201.400534449801,0,6885,"No home garden",7,64.42625,"Bexar",2018,0,1
155,237.187519266016,0,18034,"No home garden",5,75.005,"Bexar",2018,0,1
157,258.844035803909,0,13369,"No home garden",2,80.70125,"Bexar",2018,0,1
160,196.736825714651,0,6049,"No home garden",6,66.05375,"Bexar",2018,0,1
161,239.769022111345,0,28028,"No home garden",6,70.7328125,"Bexar",2018,0,1
162,183.668382819348,0,24006,"Home garden",8,55.6784375,"Bexar",2018,0,1
163,213.762976497133,0,22052,"No home garden",4,54.8646875,"Bexar",2018,0,1
164,244.624235066535,0,27177,"No home garden",6,70.93625,"Bexar",2018,0,1
167,260.965388223325,0,34602,"No home garden",4,71.5465625,"Bexar",2018,0,1
168,256.843902318634,0,24962,"No home garden",5,68.088125,"Bexar",2018,0,1
169,197.019719204524,0,7522,"No home garden",9,77.6496875,"Bexar",2018,0,1
170,274.721289688748,0,30832,"No home garden",3,66.6640625,"Bexar",2018,0,1
171,303.245973341687,0,33357,"Home garden",7,79.6840625,"Bexar",2018,0,1
172,274.846710501293,0,28891,"No home garden",4,71.9534375,"Bexar",2018,0,1
174,274.296359486941,0,22879,"No home garden",1,75.005,"Bexar",2018,0,1
177,272.668821167955,0,38750,"No home garden",4,57.91625,"Bexar",2018,0,1
178,239.4686412976,0,10549,"No home garden",6,73.3775,"Bexar",2018,0,1
179,271.202778639215,0,16835,"No home garden",2,75.6153125,"Bexar",2018,0,1
180,290.065708978723,0,29641,"No home garden",5,59.7471875,"Bexar",2018,0,1
181,191.890225683398,0,1950,"No home garden",7,67.68125,"Bexar",2018,0,1
184,240.047503476146,0,23409,"No home garden",5,68.2915625,"Bexar",2018,0,1
185,319.65948859244,0,36306,"No home garden",3,84.1596875,"Bexar",2018,0,1
186,219.025814348609,0,14235,"No home garden",8,75.2084375,"Bexar",2018,0,1
188,204.57458031896,0,19659,"No home garden",5,48.558125,"Bexar",2018,0,1
192,307.281221456086,0,36826,"Home garden",7,78.666875,"Bexar",2018,0,1
193,235.020948124372,0,17097,"No home garden",5,63.4090625,"Bexar",2018,0,1
194,241.052638673191,0,14804,"No home garden",5,87.8215625,"Bexar",2018,0,1
199,306.707624105413,0,39000,"Home garden",4,80.9046875,"Bexar",2018,0,1
202,189.741519469898,0,7235,"No home garden",9,68.2915625,"Bexar",2018,0,1
203,252.54699388241,0,19168,"No home garden",6,65.8503125,"Bexar",2018,0,1
204,306.231107817641,0,28649,"Home garden",8,85.58375,"Bexar",2018,0,1
205,245.28836551656,0,17615,"No home garden",3,78.666875,"Bexar",2018,0,1
207,256.962347896872,0,29426,"Home garden",6,61.7815625,"Bexar",2018,0,1
208,226.049165843324,0,22186,"No home garden",5,52.8303125,"Bexar",2018,0,1
209,273.869048996453,0,24699,"Home garden",8,72.3603125,"Bexar",2018,0,1
212,238.524434827868,0,28699,"No home garden",6,57.3059375,"Bexar",2018,0,1
213,239.300290241985,0,22377,"No home garden",5,57.7128125,"Bexar",2018,0,1
215,219.424282581577,0,17516,"No home garden",7,72.3603125,"Bexar",2018,0,1
216,231.413189711896,0,24901,"Home garden",9,71.5465625,"Bexar",2018,0,1
223,268.926105946793,0,26493,"No home garden",4,79.07375,"Bexar",2018,0,1
226,231.838562724847,0,26145,"No home garden",5,66.2571875,"Bexar",2018,0,1
228,292.029278808866,0,28862,"No home garden",4,79.07375,"Bexar",2018,0,1
229,266.336262430422,0,28305,"No home garden",4,74.598125,"Bexar",2018,0,1
230,214.853234502821,0,22778,"Home garden",7,74.3946875,"Bexar",2018,0,1
231,234.194105021321,0,28042,"No home garden",6,46.3203125,"Bexar",2018,0,1
232,240.106160255855,0,20065,"No home garden",3,78.8703125,"Bexar",2018,0,1
233,224.323644501587,0,8463,"No home garden",6,60.9678125,"Bexar",2018,0,1
235,207.860455953862,0,22067,"Home garden",8,52.0165625,"Bexar",2018,0,1
236,251.248996158862,0,12730,"No home garden",3,82.5321875,"Bexar",2018,0,1
237,268.133141200843,0,23102,"No home garden",5,85.7871875,"Bexar",2018,0,1
238,258.283726827544,0,25148,"Home garden",6,69.9190625,"Bexar",2018,0,1
239,257.79450012251,0,29420,"No home garden",5,66.8675,"Bexar",2018,0,1
241,270.44688100981,0,26237,"No home garden",4,70.529375,"Bexar",2018,0,1
242,259.659225780109,0,16245,"No home garden",2,78.0565625,"Bexar",2018,0,1
243,253.026801246595,0,20156,"No home garden",4,77.2428125,"Bexar",2018,0,1
244,273.941165732741,0,12116,"No home garden",3,90.46625,"Bexar",2018,0,1
245,292.16114422899,0,27499,"No home garden",4,90.873125,"Bexar",2018,0,1
248,215.412704716755,0,14483,"No home garden",7,66.8675,"Bexar",2018,0,1
250,221.471365683056,0,17426,"No home garden",7,50.5925,"Bexar",2018,0,1
251,201.637417053022,0,10322,"No home garden",6,58.1196875,"Bexar",2018,0,1
252,222.299476569695,0,10334,"No home garden",6,81.3115625,"Bexar",2018,0,1
253,295.820687694593,0,31526,"Home garden",5,66.8675,"Bexar",2018,0,1
254,237.448885328237,0,14850,"No home garden",5,78.4634375,"Bexar",2018,0,1
255,256.00384906937,0,13115,"No home garden",3,69.5121875,"Bexar",2018,0,1
257,282.001574632372,0,24220,"No home garden",5,73.9878125,"Bexar",2018,0,1
258,227.002766960708,0,17341,"No home garden",4,52.0165625,"Bexar",2018,0,1
259,230.537537098682,0,23242,"No home garden",6,60.5609375,"Bexar",2018,0,1
260,309.373290600428,0,38900,"Home garden",7,66.05375,"Bexar",2018,0,1
261,241.930019787895,0,12636,"No home garden",5,101.85875,"Bexar",2018,0,1
262,236.724588141725,0,25900,"Home garden",7,55.881875,"Bexar",2018,0,1
263,281.211409922686,0,30876,"Home garden",6,76.8359375,"Bexar",2018,0,1
264,308.012395210865,0,38559,"Home garden",6,69.9190625,"Bexar",2018,0,1
266,257.440110094665,0,25847,"No home garden",4,77.039375,"Bexar",2018,0,1
267,237.301813843385,0,16846,"No home garden",2,61.985,"Bexar",2018,0,1
268,260.401617327754,0,21089,"No home garden",5,69.1053125,"Bexar",2018,0,1
269,225.866181839715,0,11424,"No home garden",4,66.2571875,"Bexar",2018,0,1
271,267.095369253497,0,22464,"Home garden",7,73.1740625,"Bexar",2018,0,1
272,248.458414563763,0,11423,"No home garden",3,85.990625,"Bexar",2018,0,1
275,279.247704281564,0,30111,"Home garden",6,74.19125,"Bexar",2018,0,1
276,190.001059479279,0,7301,"No home garden",9,66.460625,"Bexar",2018,0,1
277,279.390281630211,0,19713,"No home garden",2,86.804375,"Bexar",2018,0,1
280,263.336056410263,0,36530,"No home garden",3,70.93625,"Bexar",2018,0,1
284,246.135377052221,0,19227,"No home garden",5,83.7528125,"Bexar",2018,0,1
285,279.883074873192,0,12084,"No home garden",5,91.0765625,"Bexar",2018,0,1
286,254.596236196726,0,20179,"No home garden",7,74.19125,"Bexar",2018,0,1
287,223.302568465161,0,13680,"No home garden",4,55.881875,"Bexar",2018,0,1
289,234.578399479813,0,9402,"No home garden",4,59.54375,"Bexar",2018,0,1
291,239.667823371075,0,5772,"No home garden",5,87.21125,"Bexar",2018,0,1
292,228.901513735283,0,25044,"Home garden",8,54.254375,"Bexar",2018,0,1
294,241.650072193136,0,11746,"No home garden",3,72.3603125,"Bexar",2018,0,1
295,275.64085178175,0,36012,"No home garden",4,70.7328125,"Bexar",2018,0,1
296,243.487593094306,0,19909,"No home garden",7,79.8875,"Bexar",2018,0,1
297,285.896419967275,0,13791,"No home garden",3,88.2284375,"Bexar",2018,0,1
298,229.355794561031,0,17166,"Home garden",8,67.8846875,"Bexar",2018,0,1
299,266.560796445144,0,32059,"No home garden",3,59.950625,"Bexar",2018,0,1
300,193.405518849179,0,15538,"No home garden",8,62.79875,"Bexar",2018,0,1
301,237.583342522387,0,24576,"No home garden",6,71.5465625,"Bexar",2018,0,1
302,287.636401155116,0,36060,"Home garden",8,85.58375,"Bexar",2018,0,1
303,227.91683310842,0,14428,"No home garden",4,75.005,"Bexar",2018,0,1
304,225.569129369978,0,16403,"No home garden",6,72.970625,"Bexar",2018,0,1
309,212.476665051434,0,26563,"Home garden",8,50.999375,"Bexar",2018,0,1
313,240.076194570849,0,19936,"Home garden",8,59.950625,"Bexar",2018,0,1
314,232.745119562426,0,30956,"No home garden",4,41.64125,"Bexar",2018,0,1
315,219.840647833769,0,9035,"No home garden",5,59.136875,"Bexar",2018,0,1
317,240.118058062698,0,21845,"No home garden",7,62.391875,"Bexar",2018,0,1
318,250.571654307433,0,18141,"No home garden",6,75.005,"Bexar",2018,0,1
320,251.61885748986,0,24703,"Home garden",9,73.784375,"Bexar",2018,0,1
322,226.864063128921,0,23680,"Home garden",9,72.7671875,"Bexar",2018,0,1
323,261.843942236727,0,32314,"No home garden",4,59.54375,"Bexar",2018,0,1
324,223.177275871898,0,26245,"No home garden",6,46.930625,"Bexar",2018,0,1
325,232.441447876598,0,21201,"No home garden",6,72.56375,"Bexar",2018,0,1
326,285.797459098197,0,31968,"No home garden",2,79.6840625,"Bexar",2018,0,1
327,282.171871216542,0,21966,"No home garden",6,77.039375,"Bexar",2018,0,1
328,271.004507592441,0,21619,"No home garden",3,74.3946875,"Bexar",2018,0,1
329,271.607564778307,0,29348,"No home garden",5,67.4778125,"Bexar",2018,0,1
332,272.188265023051,0,23481,"Home garden",8,77.039375,"Bexar",2018,0,1
335,293.567435079868,0,18675,"No home garden",2,84.5665625,"Bexar",2018,0,1
336,240.308363684928,0,29744,"Home garden",6,60.1540625,"Bexar",2018,0,1
337,247.770931880938,0,29141,"Home garden",9,58.5265625,"Bexar",2018,0,1
338,246.283963435275,0,18130,"No home garden",6,67.4778125,"Bexar",2018,0,1
342,205.679426189529,0,5752,"No home garden",5,69.1053125,"Bexar",2018,0,1
343,234.873230400405,0,18593,"No home garden",4,75.2084375,"Bexar",2018,0,1
344,287.936111956623,0,31806,"No home garden",4,94.128125,"Bexar",2018,0,1
346,235.760967815176,0,27107,"Home garden",7,60.3575,"Bexar",2018,0,1
348,216.886984801709,0,11789,"No home garden",7,64.6296875,"Bexar",2018,0,1
349,288.444597695335,0,22098,"No home garden",4,85.3803125,"Bexar",2018,0,1
350,200.711290096333,0,9797,"No home garden",3,66.6640625,"Bexar",2018,0,1
357,277.570059667422,0,15740,"No home garden",2,79.480625,"Bexar",2018,0,1
361,242.700891907475,0,11705,"No home garden",4,69.5121875,"Bexar",2018,0,1
362,304.085596050726,0,36420,"Home garden",6,73.784375,"Bexar",2018,0,1
363,277.779994291066,0,37060,"Home garden",8,57.1025,"Bexar",2018,0,1
364,227.346207451727,0,20577,"No home garden",3,53.6440625,"Bexar",2018,0,1
367,251.780043645251,0,8218,"No home garden",3,66.05375,"Bexar",2018,0,1
372,211.016322207967,0,20970,"No home garden",6,75.005,"Bexar",2018,0,1
374,260.690690555328,0,17070,"No home garden",3,73.5809375,"Bexar",2018,0,1
378,239.472238338992,0,22161,"Home garden",8,68.088125,"Bexar",2018,0,1
381,210.306541148346,0,13119,"No home garden",4,60.3575,"Bexar",2018,0,1
382,260.859402304754,0,24252,"No home garden",5,72.56375,"Bexar",2018,0,1
383,261.288586651282,0,17648,"No home garden",5,79.480625,"Bexar",2018,0,1
384,178.252796199904,0,3478,"No home garden",4,55.2715625,"Bexar",2018,0,1
385,251.66119068794,0,27011,"No home garden",4,52.626875,"Bexar",2018,0,1
386,274.787081819247,0,16246,"No home garden",3,73.9878125,"Bexar",2018,0,1
387,222.690574517423,0,13220,"No home garden",2,68.495,"Bexar",2018,0,1
388,237.333980814392,0,29814,"Home garden",10,58.1196875,"Bexar",2018,0,1
392,216.559449816224,0,16959,"No home garden",3,63.0021875,"Bexar",2018,0,1
393,290.106188237706,0,34034,"Home garden",8,75.81875,"Bexar",2018,0,1
394,231.91927745497,0,14242,"No home garden",7,77.853125,"Bexar",2018,0,1
395,204.746717688101,0,7896,"No home garden",4,70.93625,"Bexar",2018,0,1
397,224.740078270939,0,11384,"No home garden",5,70.3259375,"Bexar",2018,0,1
398,243.4072455535,0,12423,"No home garden",2,78.26,"Bexar",2018,0,1
399,222.084121908054,0,11376,"No home garden",6,72.7671875,"Bexar",2018,0,1
404,253.283338972856,0,26771,"Home garden",7,77.44625,"Bexar",2018,0,1
405,232.899455390298,0,12474,"No home garden",5,77.853125,"Bexar",2018,0,1
406,207.489024340567,0,15037,"Home garden",9,63.8159375,"Bexar",2018,0,1
407,252.975877900651,0,21735,"Home garden",7,77.2428125,"Bexar",2018,0,1
409,243.73126774056,0,21485,"No home garden",6,60.764375,"Bexar",2018,0,1
410,234.70355798067,0,19231,"No home garden",6,63.6125,"Bexar",2018,0,1
411,217.499097649859,0,11639,"No home garden",4,58.1196875,"Bexar",2018,0,1
414,219.974753607025,0,12768,"No home garden",4,58.9334375,"Bexar",2018,0,1
416,244.177839568667,0,23186,"No home garden",5,75.005,"Bexar",2018,0,1
417,228.668390301986,0,18246,"No home garden",6,65.0365625,"Bexar",2018,0,1
419,271.942315093542,0,30214,"No home garden",5,66.2571875,"Bexar",2018,0,1
420,202.387659509221,0,9743,"No home garden",7,65.646875,"Bexar",2018,0,1
421,200.267910216548,0,14253,"No home garden",6,59.54375,"Bexar",2018,0,1
423,228.909635730841,0,21306,"No home garden",5,53.03375,"Bexar",2018,0,1
424,185.745144542906,0,12565,"No home garden",6,75.81875,"Bexar",2018,0,1
426,303.568785933529,0,28754,"No home garden",1,78.0565625,"Bexar",2018,0,1
428,204.769016070262,0,4514,"No home garden",5,75.005,"Bexar",2018,0,1
429,290.870361513799,0,28854,"No home garden",5,72.156875,"Bexar",2018,0,1
431,306.170417948072,0,25658,"No home garden",1,72.970625,"Bexar",2018,0,1
435,250.693887065633,0,14747,"No home garden",2,65.646875,"Bexar",2018,0,1
437,228.456455136233,0,19782,"No home garden",3,67.274375,"Bexar",2018,0,1
438,233.37079137955,0,3006,"No home garden",8,84.1596875,"Bexar",2018,0,1
439,213.571167693846,0,4741,"No home garden",5,84.9734375,"Bexar",2018,0,1
440,178.84520937627,0,6697,"Home garden",10,53.03375,"Bexar",2018,0,1
442,266.492240646346,0,16104,"No home garden",7,86.1940625,"Bexar",2018,0,1
444,240.746084330578,0,11793,"No home garden",2,62.5953125,"Bexar",2018,0,1
445,222.305298267705,0,11378,"No home garden",9,76.4290625,"Bexar",2018,0,1
446,222.544546329177,0,14103,"No home garden",2,53.8475,"Bexar",2018,0,1
448,260.72665557145,0,20782,"Home garden",7,77.853125,"Bexar",2018,0,1
449,249.905848269064,0,31260,"Home garden",9,62.1884375,"Bexar",2018,0,1
450,276.187132953233,0,20661,"No home garden",2,83.95625,"Bexar",2018,0,1
451,235.399629459019,0,13977,"No home garden",4,65.8503125,"Bexar",2018,0,1
454,242.631389262944,0,13677,"No home garden",8,75.81875,"Bexar",2018,0,1
455,238.56822531814,0,26645,"No home garden",4,56.0853125,"Bexar",2018,0,1
456,242.667208681869,0,11934,"No home garden",4,66.05375,"Bexar",2018,0,1
457,265.653294291425,0,21117,"No home garden",5,70.3259375,"Bexar",2018,0,1
458,264.183264248774,0,22077,"No home garden",3,60.3575,"Bexar",2018,0,1
459,222.46199010656,0,16688,"No home garden",6,72.7671875,"Bexar",2018,0,1
461,218.693435760624,0,18839,"No home garden",3,55.068125,"Bexar",2018,0,1
463,258.142418131441,0,17226,"No home garden",5,75.6153125,"Bexar",2018,0,1
464,207.178288369973,0,3494,"No home garden",5,70.7328125,"Bexar",2018,0,1
466,247.867772911592,0,17631,"No home garden",4,67.274375,"Bexar",2018,0,1
467,188.049992226156,0,7341,"No home garden",6,69.5121875,"Bexar",2018,0,1
468,249.438191514959,0,36758,"Home garden",6,71.75,"Bexar",2018,0,1
470,233.205782198405,0,12537,"No home garden",5,69.715625,"Bexar",2018,0,1
472,253.500908778286,0,13035,"No home garden",3,65.24,"Bexar",2018,0,1
475,294.539747465868,0,33438,"Home garden",5,72.7671875,"Bexar",2018,0,1
477,268.199078432592,0,21262,"No home garden",2,60.9678125,"Bexar",2018,0,1
480,263.843153160164,0,20398,"No home garden",2,82.32875,"Bexar",2018,0,1
481,272.481019831402,0,33642,"Home garden",6,67.0709375,"Bexar",2018,0,1
485,267.637518471338,0,19375,"No home garden",2,75.411875,"Bexar",2018,0,1
490,244.469760010649,0,8360,"No home garden",4,78.26,"Bexar",2018,0,1
491,270.782914880594,0,20315,"No home garden",7,76.4290625,"Bexar",2018,0,1
494,301.052205443161,0,21082,"No home garden",2,83.7528125,"Bexar",2018,0,1
496,279.550373187668,0,36297,"Home garden",5,63.0021875,"Bexar",2018,0,1
499,278.15760928718,0,29073,"No home garden",4,68.6984375,"Bexar",2018,0,1
500,237.235095916694,0,16948,"No home garden",4,59.7471875,"Bexar",2018,0,1
505,239.900194833445,0,14717,"No home garden",7,77.44625,"Bexar",2018,0,1
506,234.667566888114,0,12366,"No home garden",8,78.666875,"Bexar",2018,0,1
509,183.427993965945,0,10577,"No home garden",5,46.52375,"Bexar",2018,0,1
511,273.149394942289,0,25056,"No home garden",3,73.9878125,"Bexar",2018,0,1
512,268.607574490455,0,19805,"No home garden",7,77.853125,"Bexar",2018,0,1
513,236.057784902596,0,21849,"Home garden",8,78.8703125,"Bexar",2018,0,1
514,232.595974715522,0,18702,"No home garden",4,40.2171875,"Bexar",2018,0,1
517,210.19282692086,0,11769,"No home garden",5,53.03375,"Bexar",2018,0,1
518,283.624677512132,0,32678,"No home garden",5,66.2571875,"Bexar",2018,0,1
519,228.748103077959,0,4896,"No home garden",3,71.343125,"Bexar",2018,0,1
520,311.805544214515,0,20312,"No home garden",1,82.5321875,"Bexar",2018,0,1
522,292.978038226929,0,15112,"No home garden",5,75.6153125,"Bexar",2018,0,1
524,265.089658211131,0,21597,"Home garden",8,87.618125,"Bexar",2018,0,1
525,222.185607096096,0,22765,"No home garden",5,47.744375,"Bexar",2018,0,1
528,226.772002782327,0,23827,"No home garden",5,64.2228125,"Bexar",2018,0,1
529,248.006888322853,0,6480,"No home garden",4,69.30875,"Bexar",2018,0,1
530,247.018461844694,0,19272,"No home garden",6,73.3775,"Bexar",2018,0,1
533,256.308930018695,0,15135,"No home garden",6,62.391875,"Bexar",2018,0,1
535,251.746090695858,0,32483,"Home garden",7,60.764375,"Bexar",2018,0,1
536,273.840028433096,0,32054,"Home garden",7,79.6840625,"Bexar",2018,0,1
537,225.70474173774,0,20563,"No home garden",6,58.323125,"Bexar",2018,0,1
539,210.546612413673,0,13443,"No home garden",7,57.3059375,"Bexar",2018,0,1
541,221.386532113068,0,9706,"No home garden",7,71.5465625,"Bexar",2018,0,1
545,209.000509536795,0,6954,"No home garden",3,60.5609375,"Bexar",2018,0,1
549,261.0650127961,0,14777,"No home garden",8,83.7528125,"Bexar",2018,0,1
551,237.506883523107,0,21492,"No home garden",5,71.1396875,"Bexar",2018,0,1
552,200.260719549355,0,12530,"No home garden",8,59.950625,"Bexar",2018,0,1
554,212.533470708998,0,7354,"No home garden",2,63.6125,"Bexar",2018,0,1
558,246.094337736156,0,19455,"No home garden",3,79.2771875,"Bexar",2018,0,1
560,243.386289539181,0,14416,"No home garden",8,79.8875,"Bexar",2018,0,1
565,227.439953149958,0,30759,"Home garden",7,59.3403125,"Bexar",2018,0,1
568,191.286263515961,0,15692,"No home garden",7,60.5609375,"Bexar",2018,0,1
569,237.065710906162,0,19092,"No home garden",5,67.68125,"Bexar",2018,0,1
573,259.078399342668,0,22427,"No home garden",4,66.460625,"Bexar",2018,0,1
574,224.458425830342,0,7057,"No home garden",6,83.549375,"Bexar",2018,0,1
576,251.353077332306,0,15252,"No home garden",7,69.715625,"Bexar",2018,0,1
577,272.343500339159,0,23436,"No home garden",4,76.4290625,"Bexar",2018,0,1
