address,addressCity,addressState,addressStreet,addressZipcode,area,availabilityDate,badgeInfo,baths,beds,brokerName,countryCurrency,detailUrl,has3DModel,hasAdditionalAttributions,hasImage,hasVideo,id,imgSrc,info2String,info3String,isFeaturedListing,isHomeRec,isSaved,isUndisclosedAddress,isUserClaimingOwner,isUserConfirmedClaim,isZillowOwned,latLong,list,pgapt,price,providerListingId,relaxed,sgapt,shouldShowZestimateAsPrice,statusText,statusType,unformattedPrice,variableData,zestimate,zpid,builderName,hasOpenHouse,openHouseDescription,openHouseEndDate,openHouseStartDate,info6String,lotAreaString,streetViewMetadataURL,streetViewURL,best_deal
"8005 Camden Dr, Austin, TX 78757",Austin,TX,8005 Camden Dr,78757,1195,,,2.0,3,RE/MAX Austin Skyline,$,https://www.zillow.com/homedetails/8005-Camden-Dr-Austin-TX-78757/29422439_zpid/,0.0,1.0,1.0,0.0,29422439,https://photos.zillowstatic.com/fp/c9028cdafa634e06ddf05773ce67c68a-p_e.jpg,Listing provided by ABOR,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 30.356838, 'longitude': -97.727196}",1.0,ForSale,"$575,000",,0.0,For Sale (Broker),0.0,Active,FOR_SALE,575000.0,"{'type': 'DAYS_ON', 'text': '4 days on Zillow'}",0,29422439,,,,,,,,,,575000.0
"5000 Winding Trl, Austin, TX 78745",Austin,TX,5000 Winding Trl,78745,1434,,,2.0,3,Redfin Corporation,$,https://www.zillow.com/homedetails/5000-Winding-Trl-Austin-TX-78745/58313197_zpid/,1.0,1.0,1.0,0.0,58313197,https://photos.zillowstatic.com/fp/e61ac25cfb310c3a25c4ff5157c777ff-p_e.jpg,Listing provided by ABOR,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 30.226357, 'longitude': -97.802895}",1.0,ForSale,"$575,000",,0.0,For Sale (Broker),0.0,Active,FOR_SALE,575000.0,"{'type': '3D_HOME', 'text': '3D Tour'}",0,58313197,,,,,,,,,,575000.0
"7101 Greenock St, Austin, TX 78749",Austin,TX,7101 Greenock St,78749,1841.0,,,2.0,3.0,Realty Austin,$,https://www.zillow.com/homedetails/7101-Greenock-St-Austin-TX-78749/29485464_zpid/,0.0,1.0,1.0,0.0,29485464,https://photos.zillowstatic.com/fp/c91f1ae26c4e0a72e9d947b8d9e9d241-p_e.jpg,Listing provided by ABOR,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 30.214802, 'longitude': -97.83704}",1.0,ForSale,"$585,000",,0.0,For Sale (Broker),0.0,Active,FOR_SALE,585000.0,"{'type': 'OPEN_HOUSE', 'text': 'Open: Sat. 1-3pm'}",0,29485464,,1.0,Open House - 1:00 - 3:00 PM,2022-09-17T15:00:00,2022-09-17T13:00:00,,,,,585000.0
"7002 Miranda Dr, Austin, TX 78752",Austin,TX,7002 Miranda Dr,78752,1164,,,2.0,3,Realty Austin,$,https://www.zillow.com/homedetails/7002-Miranda-Dr-Austin-TX-78752/29415310_zpid/,0.0,1.0,1.0,0.0,29415310,https://photos.zillowstatic.com/fp/b1bbf8851a9f8d0f9039e8fc9e77f83d-p_e.jpg,Listing provided by ABOR,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 30.333946, 'longitude': -97.711525}",1.0,ForSale,"$585,000",,0.0,For Sale (Broker),0.0,Active,FOR_SALE,585000.0,"{'type': 'DAYS_ON', 'text': '6 days on Zillow'}",0,29415310,,,,,,,,,,585000.0
"507 Clarke St, Austin, TX 78745",Austin,TX,507 Clarke St,78745,990,,,1.0,2,Keller Williams Realty,$,https://www.zillow.com/homedetails/507-Clarke-St-Austin-TX-78745/29479790_zpid/,0.0,1.0,1.0,0.0,29479790,https://photos.zillowstatic.com/fp/f5555f96b8c7870fe34c9d6be17ef05a-p_e.jpg,Listing provided by ABOR,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 30.225126, 'longitude': -97.76946}",1.0,ForSale,"$585,000",,0.0,For Sale (Broker),0.0,Active,FOR_SALE,585000.0,"{'type': 'PRICE_REDUCTION', 'text': '$25,000 (Aug 18)'}",0,29479790,,,,,,,,,,585000.0
"2607 Campfield Pkwy, Austin, TX 78745",Austin,TX,2607 Campfield Pkwy,78745,2127,,,3.0,3,"Compass RE Texas, LLC",$,https://www.zillow.com/homedetails/2607-Campfield-Pkwy-Austin-TX-78745/70342762_zpid/,0.0,1.0,1.0,0.0,70342762,https://photos.zillowstatic.com/fp/0987e6a4b8385b5e358bfa8d35a7badb-p_e.jpg,Listing provided by ABOR,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 30.191378, 'longitude': -97.82087}",1.0,ForSale,"$589,000",,0.0,For Sale (Broker),0.0,Active,FOR_SALE,589000.0,"{'type': 'DAYS_ON', 'text': '7 days on Zillow'}",0,70342762,,,,,,,,,,589000.0
"6619 Valleyside Rd, Austin, TX 78731",Austin,TX,6619 Valleyside Rd,78731,2014,,,3.0,3,Tribe Realty Austin,$,https://www.zillow.com/homedetails/6619-Valleyside-Rd-Austin-TX-78731/29349195_zpid/,0.0,1.0,1.0,0.0,29349195,https://photos.zillowstatic.com/fp/7de74eab5a085fd5c202337db3b8312c-p_e.jpg,Listing provided by ABOR,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 30.347889, 'longitude': -97.75361}",1.0,ForSale,"$589,500",,0.0,For Sale (Broker),0.0,Active,FOR_SALE,589500.0,"{'type': 'PRICE_REDUCTION', 'text': '$9,500 (Aug 27)'}",0,29349195,,,,,,,,,,589500.0
"4315 Triboro Trl, Austin, TX 78749",Austin,TX,4315 Triboro Trl,78749,2419,,,3.0,4,"Offerpad Brokerage, LLC",$,https://www.zillow.com/homedetails/4315-Triboro-Trl-Austin-TX-78749/249890076_zpid/,0.0,1.0,1.0,0.0,249890076,https://photos.zillowstatic.com/fp/ea6fe7745676b6ead4674e9044ffaec0-p_e.jpg,Listing provided by ABOR,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 30.21502, 'longitude': -97.843834}",1.0,ForSale,"$589,900",,0.0,For Sale (Broker),0.0,Active,FOR_SALE,589900.0,"{'type': 'DAYS_ON', 'text': '36 days on Zillow'}",0,249890076,,,,,,,,,,589900.0
"12300 Cassady Dr, Austin, TX 78727",Austin,TX,12300 Cassady Dr,78727,2051,,,2.0,4,Redfin Corporation,$,https://www.zillow.com/homedetails/12300-Cassady-Dr-Austin-TX-78727/29442602_zpid/,1.0,1.0,1.0,0.0,29442602,https://photos.zillowstatic.com/fp/e7a116f614955ad87f97f23cc757cd79-p_e.jpg,Listing provided by ABOR,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 30.421097, 'longitude': -97.720184}",1.0,ForSale,"$589,900",,0.0,For Sale (Broker),0.0,Active,FOR_SALE,589900.0,"{'type': '3D_HOME', 'text': '3D Tour'}",0,29442602,,,,,,,,,,589900.0
"12208 Terraza Cir #16, Austin, TX 78726",Austin,TX,12208 Terraza Cir #16,78726,2250,,,3.0,3,Realty Austin,$,https://www.zillow.com/homedetails/12208-Terraza-Cir-16-Austin-TX-78726/121654801_zpid/,0.0,1.0,1.0,0.0,121654801,https://photos.zillowstatic.com/fp/a190458e288ecf74c82fffbea9f40d1a-p_e.jpg,Listing provided by ABOR,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 30.428043, 'longitude': -97.84488}",1.0,ForSale,"$589,995",,0.0,For Sale (Broker),0.0,Active,FOR_SALE,589995.0,"{'type': 'DAYS_ON', 'text': '19 days on Zillow'}",0,121654801,,,,,,,,,,589995.0
"5706 Eagle Clfs, Austin, TX 78731",Austin,TX,5706 Eagle Clfs,78731,1573,,,2.0,3,Moreland Properties,$,https://www.zillow.com/homedetails/5706-Eagle-Clfs-Austin-TX-78731/29351485_zpid/,0.0,1.0,1.0,0.0,29351485,https://photos.zillowstatic.com/fp/8862693a978c2a6505d43cb2150fd122-p_e.jpg,Listing provided by ABOR,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 30.353771, 'longitude': -97.793625}",1.0,ForSale,"$595,000",,0.0,For Sale (Broker),0.0,Active,FOR_SALE,595000.0,"{'type': 'DAYS_ON', 'text': '4 days on Zillow'}",0,29351485,,,,,,,,,,595000.0
"12027 Wycliff Ln, Austin, TX 78727",Austin,TX,12027 Wycliff Ln,78727,1658,,,2.0,3,Realty Austin,$,https://www.zillow.com/homedetails/12027-Wycliff-Ln-Austin-TX-78727/58305893_zpid/,0.0,1.0,1.0,1.0,58305893,https://photos.zillowstatic.com/fp/75387e2625f2519fb1fa1b0fd42782cd-p_e.jpg,Listing provided by ABOR,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 30.417234, 'longitude': -97.72723}",1.0,ForSale,"$595,000",,0.0,For Sale (Broker),0.0,Active,FOR_SALE,595000.0,"{'type': 'VIDEO_WALKTHROUGH', 'text': 'Video Walkthrough'}",0,58305893,,,,,,,,,,595000.0
"826 King Albert St, Austin, TX 78745",Austin,TX,826 King Albert St,78745,1734,,,0.0,,Realty Austin,$,https://www.zillow.com/homedetails/826-King-Albert-St-Austin-TX-78745/29492922_zpid/,0.0,1.0,1.0,0.0,29492922,https://photos.zillowstatic.com/fp/e239863466b05b07328bb1407810df72-p_e.jpg,Listing provided by ABOR,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 30.204203, 'longitude': -97.78889}",1.0,ForSale,"$595,000",,0.0,For Sale (Broker),0.0,Active,FOR_SALE,595000.0,"{'type': 'PRICE_REDUCTION', 'text': '$4,900 (Jul 19)'}",0,29492922,,,,,,,,,,595000.0
"12510 Sir Christophers Cv, Austin, TX 78729",Austin,TX,12510 Sir Christophers Cv,78729,2038,,,3.0,4,"Compass RE Texas, LLC",$,https://www.zillow.com/homedetails/12510-Sir-Christophers-Cv-Austin-TX-78729/29592814_zpid/,0.0,1.0,1.0,1.0,29592814,https://photos.zillowstatic.com/fp/6dd7c5872a4fd9b2b5c814e2bd3b30d9-p_e.jpg,Listing provided by ABOR,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 30.441418, 'longitude': -97.762955}",1.0,ForSale,"$595,000",,0.0,For Sale (Broker),0.0,Active,FOR_SALE,595000.0,"{'type': 'OPEN_HOUSE', 'text': 'Open: Sat. 11am-2pm'}",0,29592814,,1.0,Open House - 11:00 AM - 2:00 PM,2022-09-17T14:00:00,2022-09-17T11:00:00,,,,,595000.0
"3604 Bristol Motor Pass, Austin, TX 78728",Austin,TX,3604 Bristol Motor Pass,78728,2804,,,4.0,4,"Compass RE Texas, LLC",$,https://www.zillow.com/homedetails/3604-Bristol-Motor-Pass-Austin-TX-78728/305427146_zpid/,0.0,1.0,1.0,1.0,305427146,https://photos.zillowstatic.com/fp/c1bfd45e74af070d297b80b00068d113-p_e.jpg,Listing provided by ABOR,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 30.465416, 'longitude': -97.68146}",1.0,ForSale,"$595,000",,0.0,For Sale (Broker),0.0,Active,FOR_SALE,595000.0,"{'type': 'OPEN_HOUSE', 'text': 'Open: Fri. 4-6pm'}",0,305427146,,1.0,Open House - 4:00 - 6:00 PM,2022-09-16T18:00:00,2022-09-16T16:00:00,,,,,595000.0
"4508 Yellow Rose Trl, Austin, TX 78749",Austin,TX,4508 Yellow Rose Trl,78749,1679,,,3.0,3,Realty One Group Prosper,$,https://www.zillow.com/homedetails/4508-Yellow-Rose-Trl-Austin-TX-78749/29480619_zpid/,0.0,1.0,1.0,0.0,29480619,https://photos.zillowstatic.com/fp/7169b4d93cc069da9750a74ea2045d41-p_e.jpg,Listing provided by ABOR,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 30.2274, 'longitude': -97.83854}",1.0,ForSale,"$595,000",,0.0,For Sale (Broker),0.0,Active,FOR_SALE,595000.0,"{'type': 'PRICE_REDUCTION', 'text': '$10,000 (Jun 28)'}",0,29480619,,,,,,,,,,595000.0
"3801 Mocha Trl, Austin, TX 78728",Austin,TX,3801 Mocha Trl,78728,1768,,,2.0,3,LIFE AT HOME REALTY LLC,$,https://www.zillow.com/homedetails/3801-Mocha-Trl-Austin-TX-78728/29454024_zpid/,0.0,1.0,1.0,0.0,29454024,https://photos.zillowstatic.com/fp/e1a8f6259156db31811c07bfbdcc0a71-p_e.jpg,Listing provided by ABOR,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 30.460909, 'longitude': -97.68598}",1.0,ForSale,"$598,000",,0.0,For Sale (Broker),0.0,Active,FOR_SALE,598000.0,"{'type': 'PRICE_REDUCTION', 'text': '$37,000 (Sep 7)'}",0,29454024,,,,,,,,,,598000.0
"6636 Ruxton Ln, Austin, TX 78749",Austin,TX,6636 Ruxton Ln,78749,1990,,,3.0,3,Let's Move Austin LLC,$,https://www.zillow.com/homedetails/6636-Ruxton-Ln-Austin-TX-78749/29491794_zpid/,0.0,1.0,1.0,0.0,29491794,https://photos.zillowstatic.com/fp/68c0e123f994d1969d506f677d33479d-p_e.jpg,Listing provided by ABOR,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 30.210735, 'longitude': -97.88369}",1.0,ForSale,"$599,000",,0.0,For Sale (Broker),0.0,Active,FOR_SALE,599000.0,"{'type': 'PRICE_REDUCTION', 'text': '$21,000 (Sep 7)'}",0,29491794,,,,,,,,,,599000.0
"8811 Merion Cir, Austin, TX 78754",Austin,TX,8811 Merion Cir,78754,2491,,,3.0,4,"eXp Realty, LLC",$,https://www.zillow.com/homedetails/8811-Merion-Cir-Austin-TX-78754/29415717_zpid/,0.0,1.0,1.0,0.0,29415717,https://photos.zillowstatic.com/fp/011205d2273642a8efe6bc145a5dd7e8-p_e.jpg,Listing provided by ABOR,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 30.330784, 'longitude': -97.64622}",1.0,ForSale,"$599,000",,0.0,For Sale (Broker),0.0,Active,FOR_SALE,599000.0,"{'type': 'DAYS_ON', 'text': '7 days on Zillow'}",0,29415717,,,,,,,,,,599000.0
"1500 Miami Dr APT C, Austin, TX 78733",Austin,TX,1500 Miami Dr APT C,78733,1268,,,2.0,2,Agency Texas Inc,$,https://www.zillow.com/homedetails/1500-Miami-Dr-APT-C-Austin-TX-78733/94642692_zpid/,0.0,1.0,1.0,0.0,94642692,https://photos.zillowstatic.com/fp/2cbd6b060b48a34d4e16bc8cfa5ad5e4-p_e.jpg,Listing provided by ABOR,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 30.339287, 'longitude': -97.868614}",1.0,ForSale,"$599,000",,0.0,For Sale (Broker),0.0,Active,FOR_SALE,599000.0,"{'type': 'DAYS_ON', 'text': '13 days on Zillow'}",0,94642692,,,,,,,,,,599000.0
"12321 Jarrod Lee Cv, Austin, TX 78724",Austin,TX,12321 Jarrod Lee Cv,78724,,,,0.0,0,DEN Property Group,$,https://www.zillow.com/homedetails/12321-Jarrod-Lee-Cv-Austin-TX-78724/125915947_zpid/,0.0,1.0,1.0,0.0,125915947,https://photos.zillowstatic.com/fp/536056a046cced7c2f23924ed33f5e2d-p_e.jpg,Listing provided by ABOR,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 30.285175, 'longitude': -97.58363}",1.0,ForSale,"$599,000",,0.0,For Sale (Broker),0.0,Active,FOR_SALE,599000.0,"{'type': 'TIME_ON_INFO', 'text': '7 hours ago', 'data': {'isFresh': False}}",0,125915947,,,,,,,1.28 acres,,,599000.0
"3202 Rexford Dr, Austin, TX 78723",Austin,TX,3202 Rexford Dr,78723,2371,,,2.0,4,Central Metro Realty,$,https://www.zillow.com/homedetails/3202-Rexford-Dr-Austin-TX-78723/29400957_zpid/,0.0,1.0,1.0,0.0,29400957,https://photos.zillowstatic.com/fp/fe2c95ffb9668b5cbc68e9c6f5d1ec18-p_e.jpg,Listing provided by ABOR,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 30.30199, 'longitude': -97.67756}",1.0,ForSale,"$599,000",,0.0,For Sale (Broker),0.0,Active,FOR_SALE,599000.0,"{'type': 'DAYS_ON', 'text': '5 days on Zillow'}",0,29400957,,,,,,,,,,599000.0
"13001 Trailwood Rd, Austin, TX 78727",Austin,TX,13001 Trailwood Rd,78727,2021,,,2.0,4,Walzel Properties,$,https://www.zillow.com/homedetails/13001-Trailwood-Rd-Austin-TX-78727/29444901_zpid/,0.0,1.0,1.0,0.0,29444901,https://photos.zillowstatic.com/fp/7427a292fc2393b2e19ab1b6960badab-p_e.jpg,Listing provided by ABOR,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 30.429382, 'longitude': -97.70721}",1.0,ForSale,"$599,000",,0.0,For Sale (Broker),0.0,Active,FOR_SALE,599000.0,"{'type': 'OPEN_HOUSE', 'text': 'Open: Sat. 11am-2pm'}",0,29444901,,1.0,Open House - 11:00 AM - 2:00 PM,2022-09-17T14:00:00,2022-09-17T11:00:00,,,,,599000.0
"713 Buckingham Pl, Austin, TX 78745",Austin,TX,713 Buckingham Pl,78745,1162,,,2.0,3,Douglas Elliman Real Estate,$,https://www.zillow.com/homedetails/713-Buckingham-Pl-Austin-TX-78745/29497251_zpid/,0.0,1.0,1.0,0.0,29497251,https://photos.zillowstatic.com/fp/9e894b3479b70aed9326256d2c4ce40f-p_e.jpg,Listing provided by ABOR,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 30.195984, 'longitude': -97.79013}",1.0,ForSale,"$599,000",,0.0,For Sale (Broker),0.0,Active,FOR_SALE,599000.0,"{'type': 'PRICE_REDUCTION', 'text': '$51,000 (Sep 13)'}",0,29497251,,,,,,,,,,599000.0
"8306 Alta Mesa, Austin, TX 78759",Austin,TX,8306 Alta Mesa,78759,1789,,,3.0,3,Realty Austin,$,https://www.zillow.com/homedetails/8306-Alta-Mesa-Austin-TX-78759/58299422_zpid/,0.0,1.0,1.0,0.0,58299422,https://photos.zillowstatic.com/fp/547844cc6ff6a666dca5fe0169668ffb-p_e.jpg,Listing provided by ABOR,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 30.377945, 'longitude': -97.75727}",1.0,ForSale,"$599,000",,0.0,For Sale (Broker),0.0,Active,FOR_SALE,599000.0,"{'type': 'PRICE_REDUCTION', 'text': '$1,000 (Sep 1)'}",0,58299422,,,,,,,,,,599000.0
"8102 Castle Peake Trl, Austin, TX 78726",Austin,TX,8102 Castle Peake Trl,78726,2325,,,3.0,4,Horizon Realty,$,https://www.zillow.com/homedetails/8102-Castle-Peake-Trl-Austin-TX-78726/29370866_zpid/,0.0,1.0,1.0,0.0,29370866,https://photos.zillowstatic.com/fp/1f77c0189e0c07968c3128026d95213c-p_e.jpg,Listing provided by ABOR,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 30.423609, 'longitude': -97.861496}",1.0,ForSale,"$599,000",,0.0,For Sale (Broker),0.0,Active,FOR_SALE,599000.0,"{'type': 'PRICE_REDUCTION', 'text': '$40,000 (Aug 10)'}",0,29370866,,,,,,,,,,599000.0
"6800 Telluride Trl, Austin, TX 78749",Austin,TX,6800 Telluride Trl,78749,2054,,,3.0,3,Prospect Real Estate,$,https://www.zillow.com/homedetails/6800-Telluride-Trl-Austin-TX-78749/29484349_zpid/,0.0,1.0,1.0,0.0,29484349,https://photos.zillowstatic.com/fp/b471c4393c5d043268ec782aa52bd4b8-p_e.jpg,Listing provided by ABOR,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 30.225222, 'longitude': -97.8773}",1.0,ForSale,"$599,000",,0.0,For Sale (Broker),0.0,Active,FOR_SALE,599000.0,"{'type': 'PRICE_REDUCTION', 'text': '$26,000 (Aug 30)'}",0,29484349,,,,,,,,,,599000.0
"10113 Erwin Trl, Austin, TX 78717",Austin,TX,10113 Erwin Trl,78717,2200,,,4.0,3,Engel & Volkers Austin,$,https://www.zillow.com/homedetails/10113-Erwin-Trl-Austin-TX-78717/250926260_zpid/,1.0,1.0,1.0,0.0,250926260,https://photos.zillowstatic.com/fp/bdc4714705e6cc476af4c7b26e610da1-p_e.jpg,Listing provided by ABOR,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 30.475655, 'longitude': -97.7849}",1.0,ForSale,"$599,445",,0.0,For Sale (Broker),0.0,Active,FOR_SALE,599445.0,"{'type': '3D_HOME', 'text': '3D Tour'}",0,250926260,,,,,,,,,,599445.0
"301 W Stassney Ln UNIT 25, Austin, TX 78745",Austin,TX,301 W Stassney Ln UNIT 25,78745,1779,,,3.0,3,Allure Real Estate,$,https://www.zillow.com/homedetails/301-W-Stassney-Ln-UNIT-25-Austin-TX-78745/125808276_zpid/,0.0,1.0,1.0,0.0,125808276,https://photos.zillowstatic.com/fp/0c2e2159591ad3694faec7fb4a33923e-p_e.jpg,Listing provided by ABOR,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 30.206072, 'longitude': -97.77724}",1.0,ForSale,"$599,500",,0.0,For Sale (Broker),0.0,Active,FOR_SALE,599500.0,"{'type': 'DAYS_ON', 'text': '5 days on Zillow'}",0,125808276,,,,,,,,,,599500.0
"5705 Thames Dr, Austin, TX 78723",Austin,TX,5705 Thames Dr,78723,1794,,,2.0,4,Redfin Corporation,$,https://www.zillow.com/homedetails/5705-Thames-Dr-Austin-TX-78723/29404173_zpid/,1.0,1.0,1.0,0.0,29404173,https://photos.zillowstatic.com/fp/5ce08ac1f4de059854602148a690b4bc-p_e.jpg,Listing provided by ABOR,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 30.309818, 'longitude': -97.686676}",1.0,ForSale,"$599,900",,0.0,For Sale (Broker),0.0,Active,FOR_SALE,599900.0,"{'type': '3D_HOME', 'text': '3D Tour'}",0,29404173,,,,,,,,,,599900.0
"4109 Taniguchi St, Austin, TX 78723",Austin,TX,4109 Taniguchi St,78723,1270,,,3.0,3,David Weekley Homes,$,https://www.zillow.com/homedetails/4109-Taniguchi-St-Austin-TX-78723/305430840_zpid/,0.0,1.0,1.0,0.0,305430840,https://photos.zillowstatic.com/fp/6a7e9b19a252b090e984f891a6e05ab4-p_e.jpg,Listing provided by ABOR,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 30.293453, 'longitude': -97.69338}",1.0,ForSale,"$599,960",,0.0,For Sale (Broker),0.0,Active,FOR_SALE,599960.0,"{'type': 'DAYS_ON', 'text': '13 days on Zillow'}",0,305430840,,,,,,,,,,599960.0
"6403 Crowley Trl, Austin, TX 78729",Austin,TX,6403 Crowley Trl,78729,2311,,,3.0,4,"All Streets Realty, LLC",$,https://www.zillow.com/homedetails/6403-Crowley-Trl-Austin-TX-78729/29377224_zpid/,0.0,1.0,1.0,0.0,29377224,https://photos.zillowstatic.com/fp/a70f1efd1574bf184c7423880a44782d-p_e.jpg,Listing provided by ABOR,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 30.442945, 'longitude': -97.745705}",1.0,ForSale,"$599,990",,0.0,For Sale (Broker),0.0,Active,FOR_SALE,599990.0,"{'type': 'PRICE_REDUCTION', 'text': '$29,910 (Jul 13)'}",0,29377224,,,,,,,,,,599990.0
"8008 Donnelley Dr, Austin, TX 78744",Austin,TX,8008 Donnelley Dr,78744,1891,,,2.0,3,Realty Austin,$,https://www.zillow.com/homedetails/8008-Donnelley-Dr-Austin-TX-78744/251036723_zpid/,0.0,1.0,1.0,0.0,251036723,https://photos.zillowstatic.com/fp/f6b8acb744f99a3ed6379609376a0111-p_e.jpg,Listing provided by ABOR,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 30.150953, 'longitude': -97.72042}",1.0,ForSale,"$600,000",,0.0,For Sale (Broker),0.0,Active,FOR_SALE,600000.0,"{'type': 'TIME_ON_INFO', 'text': '8 hours ago', 'data': {'isFresh': False}}",0,251036723,,,,,,,,,,600000.0
